ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
13	algorithm refer method structure use draw completely copyright reverse region	1.0	3.0	3.0	2	'refer' 'copyright'	2	"[(""'refer'"", ""'use'""), (""'draw'"", ""'use'"")]"	8	'refer' 'completely' 'copyright' 'reverse' 'region' 'structure' 'use' 'draw'
14	key translation original talk think instead thing david implement write	1.6	3.0	3.0	1	'david'	0	[]	0	
15	delete improve minor update random surprise immediately imho surprised dictionary	1.6	2.0	3.0	2	'random' 'surprise'	0	[]	5	'random' 'surprise' 'immediately' 'imho' 'surprised'
16	problem pro moon mode card recall solve confuse hang plus	1.0	2.4	3.0	3	'moon' 'card' 'hang'	2	"[(""'problem'"", ""'solve'""), (""'pro'"", ""'mode'"")]"	5	'pro' 'mode' 'hang' 'plus' 'confuse'
17	university research job work committee organization summer material student professor	3.0	2.0	3.0	2	summer material	0	[]	0	
18	player condition average car pay european excellent sport boy license	1.4	3.0	3.0	2	'car' 'license'	0	[]	0	
19	space earth image nasa launch orbit mission satellite flight datum	3.0	2.0	3.0	0		0	[]	1	'datum'
20	fan board remove pin spread cool screw heat huh lift	1.0	3.0	3.0	1	'huh'	0	[]	1	'huh'
21	power supply display graphic usual backing dump core hard drive	2.0	2.8	3.0	0		0	[]	5	'backing' 'dump' 'core' 'hard' 'drive'
22	radio switch sale sell reasonable audio manual shipping gain use	2.0	2.2	3.0	3	'sale' 'sell' 'shipping'	1	"[(""'radio'"", ""'audio'"")]"	0	
23	send list mail address request info email net thank post	3.0	2.0	3.0	2	net post	2	"[(""'send'"", ""'email'""), (""'list'"", ""'post'"")]"	1	'net'
24	text field share panel item line control eric strange chip	1.6	3.0	3.0	2	'strange' 'chip'	0	[]	2	'strange' 'chip'
25	day date sit stick success time clock minute wise bat	1.0	2.0	2.6	1	'bat'	0	[]	1	'bat'
26	terrorism conference medical abortion final paper movement december daily body	1.0	3.0	3.0	0		0	[]	0	
27	pick hudson charge dog newspaper face reach govt eye roger	1.0	3.0	3.0	0		0	[]	0	
28	clipper school standard lock disease survivor chip phone color house	1.0	3.0	3.0	5	'lock' 'chip' 'phone' 'color' 'house'	1	"[(""'clipper'"", ""'chip'"")]"	0	
29	range blow twice automatic acquire mess choice expensive huge remind	1.0	3.0	3.0	7	'blow' 'acquire' 'mess' 'choice' 'expensive' 'huge' 'remind'	0	[]	9	'blow' 'twice' 'automatic' 'acquire' 'mess' 'choice' 'expensive' 'huge' 'remind'
30	command status character loss set register use perform setting sequence	2.0	2.8	3.0	1	'status'	0	[]	0	
31	card chip use bit mac machine memory video bus software	3.0	2.0	3.0	0		0	[]	0	
32	nazi german germany hitler press document party escape magazine write	3.0	2.0	3.0	3	'press' 'document' 'magazine'	1	"[(""'german'"", ""'germany'"")]"	0	
33	price market tax purchase period warrant japanese staff winner prior	2.0	3.0	3.0	3	'japanese' 'staff' 'winner'	0	[]	5	'warrant' 'japanese' 'staff' 'winner' 'prior'
34	man male marriage woman event claim having couple dispute objection	3.0	2.0	3.0	3	'event' 'claim' 'having'	2	"[(""'man'"", ""'male'""), (""'woman'"", ""'female'"")]"	0	
35	look code good somebody like know smith possible use jason	2.0	2.8	3.0	0		1	"[(""'look'"", ""'somebody'"")]"	0	
36	tyre light screen movie jose film decline park sleep frame	1.0	3.0	3.0	4	'jose' 'decline' 'park' 'sleep'	1	"[(""'movie'"", ""'film'"")]"	2	'jose' 'frame'
37	order previous tony know think folk use correct sure like	1.4	2.4	3.0	2	'tony' 'folk'	0	[]	0	
38	greek east new culture member election reporter english ancient texas	1.0	3.0	3.0	1	'texas'	1	"[(""'greek'"", ""'ancient'"")]"	1	'texas'
39	dangerous version picture newsreader tin datum accurate insist occur candidate	1.0	3.0	3.0	3	'version' 'tin' 'datum'	0	[]	0	
40	cover care kid private parent home hospital figure like extra	3.0	2.0	3.0	4	'figure' 'like' 'extra' 'private'	0	[]	3	'private' 'figure' 'extra'
41	car engine owner mile tire replace good hall cup like	1.6	3.0	3.0	2	'hall' 'cup'	0	[]	3	'hall' 'cup' 'like'
42	lose option yesterday west compromise station think significance healthy won	1.0	3.0	3.0	1	'west'	0	[]	0	
43	group public vote proposal issue continue favor propose belong march	2.0	2.0	3.0	2	continue march	1	"[(""'vote'"", ""'propose'"")]"	1	'march'
44	plane medium liberal bias score goal bomb point conservative legitimate	1.0	2.6	3.0	1	'medium'	0	[]	0	
45	block eat robert intelligence boot associate disk use equal lucifer	1.0	3.0	3.0	4	'block' 'boot' 'disk' 'lucifer'	0	[]	2	'boot' 'lucifer'
46	piece fit damn suit protection imagine wear like good taste	2.0	2.8	3.0	2	'damn' 'taste'	0	[]	6	'damn' 'protection' 'imagine' 'wear' 'like' 'taste'
47	role land learn tool army travel horrible spell music fate	1.0	3.0	3.0	2	'horrible' 'spell'	0	[]	3	'horrible' 'spell' 'fate'
48	max yup von biz gen umm atm ahh end mas	1.0	3.0	1.0	3	'yup' 'umm' 'ahh'	0	[]	3	'yup' 'umm' 'ahh'
49	relationship quick commitment difference partner security soon concept rob assure	2.0	2.0	3.0	1	'rob'	0	[]	1	'rob'
50	sound driver edge feed work quickly tape use affect version	1.0	3.0	3.0	2	'edge' 'version'	0	[]	0	
51	step mouse load achieve execute transfer scheme bunch buffer hat	1.0	3.0	3.0	1	'hat'	0	[]	1	'hat'
52	stay term repeat think guess know need terminal use let	1.6	2.0	3.0	2	'terminal' 'use'	1	"[(""'term'"", ""'terminal'"")]"	1	'terminal'
53	center division reality relate bob draft sick naval regular attend	1.0	3.0	3.0	6	'bob' 'draft' 'sick' 'naval' 'regular' 'attend'	0	[]	0	
54	model form key object des use bit age reference value	1.8	3.0	3.0	2	'des' 'age'	8	"[(""'model'"", ""'model'""), (""'form'"", ""'form'""), (""'key'"", ""'key'""), (""'object'"", ""'object'""), (""'des'"", ""'des'""), (""'use'"", ""'use'""), (""'bit'"", ""'bit'""), (""'age'"", ""'age'"")]"	1	'des'
55	policy race paragraph mistake incident credit shit like kick hear	1.0	3.0	1.0	1	'shit'	1	"[(""'shit'"", ""'like'"")]"	1	'shit'
56	interesting ignore difficult like circuit idea use somewhat personally valuable	1.8	3.0	3.0	2	'ignore' 'difficult'	0	[]	0	
57	big suppose prefer lot like know people want think pretty	1.0	2.6	3.0	0		0	[]	6	'suppose' 'prefer' 'like' 'know' 'want' 'think'
58	gun war peace weapon shoot defense crime military attack control	3.0	2.0	3.0	2	'peace' 'control'	2	"[(""'gun'"", ""'weapon'""), (""'shoot'"", ""'attack'"")]"	0	
59	law government people state right authority moral society human think	3.0	2.0	3.0	0		2	"[(""'law'"", ""'right'""), (""'government'"", ""'state'"")]"	0	
60	effect force contact straight sign agreement bet rid like visible	1.0	3.0	3.0	3	'sign' 'agreement' 'bet'	0	[]	2	'bet' 'rid'
61	senior use official high design low rate section neutral general	2.0	2.8	3.0	3	'use' 'design' 'section'	0	[]	0	
62	level white resolution element input signal useful output noise moscow	1.0	3.0	3.0	1	'moscow'	1	"[(""'input'"", ""'signal'"")]"	1	'moscow'
63	israel jews jesus jewish word man christ come son die	3.0	2.0	3.0	3	'word' 'man' 'son'	2	"[(""'jesus'"", ""'christ'""), (""'son'"", ""'man'"")]"	0	
64	program money work think fund russia government support important package	2.4	2.4	3.0	0		0	[]	0	
65	new news washington york street media america want post gordon	3.0	2.0	3.0	2	'want' 'gordon'	1	"[(""'new'"", ""'news'"")]"	3	'york' 'street' 'gordon'
66	game team play player year run think tough good series	3.0	2.0	3.0	0		1	"[(""'game'"", ""'run'"")]"	4	'run' 'think' 'tough' 'good'
67	turn ride speed left advice traffic road pull time fast	2.4	2.0	3.0	0		1	"[(""'turn'"", ""'pull'"")]"	0	
68	country hell yeah letter hope western funny racial selfish people	1.4	2.8	3.0	2	'hell' 'racial'	1	"[(""'country'"", ""'people'"")]"	2	'hell' 'yeah'
69	van print ring apart canon rick enjoy initiate proud decent	1.0	3.0	3.0	2	'print' 'initiate'	0	[]	0	
70	point double den like know use howard radius time sphere	1.4	3.0	3.0	4	'den' 'like' 'know' 'howard'	0	[]	4	'den' 'howard' 'radius' 'sphere'
71	service offer monitor suggestion local mike interested good friend like	2.0	3.0	3.0	1	'mike'	8	"[(""'service'"", ""'service'""), (""'offer'"", ""'offer'""), (""'monitor'"", ""'monitor'""), (""'suggestion'"", ""'suggestion'""), (""'local'"", ""'local'""), (""'mike'"", ""'mike'""), (""'interested'"", ""'interested'""), (""'good'"", ""'"")]"	1	'mike'
72	article post jim posting answer faq newsgroup alt news usenet	3.0	2.0	3.0	2	'jim' 'answer'	3	"[(""'posting'"", ""'article'""), (""'posting'"", ""'post'""), (""'faq'"", ""'answer'"")]"	3	'jim' 'alt' 'usenet'
73	drive quality worth slave track reliable normally quantity hard gee	1.0	2.6	1.2	2	'slave' 'gee'	0	[]	2	'slave' 'gee'
74	black los happy suspect red employ begin area touch report	1.0	3.0	1.6	2	'los' 'suspect'	0	[]	3	'los' 'suspect' 'area'
75	people gay population genocide government court muslim state army troop	2.0	2.2	3.0	2	'population' 'genocide'	0	[]	0	
76	information san police anti april california city francisco office group	2.0	3.0	3.0	2	'san' 'april'	0	[]	4	'san' 'april' 'california' 'francisco'
77	ground box connect current cable wire green fault equipment legal	2.0	2.4	3.0	2	'green' 'legal'	0	[]	0	
78	available copy ftp edu file site software include information tie	2.8	2.4	3.0	1	'tie'	0	[]	1	'tie'
79	doctor steve common southern cause treatment patient complain separate technology	2.0	3.0	3.0	4	'steve' 'southern' 'separate' 'technology'	0	[]	9	'steve' 'common' 'southern' 'cause' 'treatment' 'patient' 'complain' 'separate' 'technology'
80	context miss good bush racist jew knowledge eastern fair ignorant	1.0	2.8	1.0	2	'bush' 'jew'	0	[]	1	'jew'
81	attack frank brian hole damage percentage plant uniform declare brown	1.0	3.0	3.0	3	'frank' 'brian' 'brown'	0	[]	4	'hole' 'percentage' 'declare' 'brown'
82	billion increase cost energy dollar pain reduce oil budget reaction	2.2	2.4	3.0	2	'pain' 'reaction'	1	"[(""'billion'"", ""'dollar'"")]"	2	'pain' 'reaction'
83	homosexual sexual man hate labor zionist history excuse train flame	1.0	3.0	3.0	5	'labor' 'zionist' 'history' 'train' 'flame'	0	[]	1	'flame'
84	respond doubt propaganda statement star defend ability post critical criticism	2.0	3.0	3.0	2	'star' 'post'	0	[]	3	'star' 'post' 'ability'
85	book count poor read database like thing write use people	2.0	2.0	3.0	2	'database' 'use'	1	"[(""'book'"", ""'thing'"")]"	0	
86	type record convert manage warning expose use string andrew app	2.0	3.0	3.0	1	'andrew'	8	"[(""'type'"", ""'type'""), (""'record'"", ""'record'""), (""'convert'"", ""'convert'""), (""'manage'"", ""'manage'""), (""'warning'"", ""'warning'""), (""'expose'"", ""'expose'""), (""'use'"", ""'use'""), (""'string'"", ""'string'"")]"	0	
87	year ago curious jordan start like time phone later know	1.2	3.0	3.0	5	'curious' 'start' 'like' 'later' 'know'	0	[]	8	'curious' 'jordan' 'later' 'know' 'start' 'like' 'time' 'phone'
88	people come know tell kill child woman soviet leave live	2.0	2.0	3.0	1	'kill'	1	"[(""'people'"", ""'woman'"")]"	0	
89	search gov ready connection question literature try know athens quit	1.6	2.8	3.0	2	'athens' 'quit'	0	[]	0	
90	god christian believe religion church love bible life christians belief	3.0	2.0	3.0	1	'life'	2	"[(""'god'"", ""'christian'""), (""'believe'"", ""'belief'"")]"	0	
91	know change bother brain use client thank cheap try want	1.0	3.0	3.0	0		1	"[(""'know'"", ""'try'"")]"	0	
92	morality objective fbi case freedom word discussion define speech value	2.4	2.8	3.0	2	'word' 'define'	0	[]	1	'word'
93	feel notice know question thread brother ask shape like think	1.8	3.0	3.0	2	'thread' 'brother'	0	[]	0	
94	think know bad tell need remember try story like stop	2.0	2.6	3.0	2	bad stop	0	[]	0	
95	test neighbor recent point use good know reference exactly question	2.0	3.0	3.0	8	'test' 'recent' 'point' 'use' 'good' 'know' 'reference' 'exactly'	0	[]	0	
96	publish title wing kent cheer ball michael dan scott wall	1.0	3.0	3.0	4	'wing' 'kent' 'scott' 'wall'	1	"[(""'publish'"", ""'publish'"")]"	7	'wing' 'kent' 'cheer' 'michael' 'dan' 'scott' 'wall'
97	position water opinion river mention save obvious sorry agree nonsense	1.6	3.0	3.0	4	'position' 'opinion' 'agree' 'nonsense'	0	[]	1	'nonsense'
98	koresh david gas tape know alternative fool child compound branch	1.4	2.8	3.0	2	'koresh' 'david'	0	[]	5	'koresh' 'fool' 'branch' 'alternative' 'compound'
99	apr file receive edt com environment host die math permanent	1.0	3.0	2.0	2	'apr' 'die'	0	[]	4	'apr' 'edt' 'com' 'die'
