ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
16	surele misundertanding ryan lousier otherway thatlequant suggeede inlequant newusers allgb	1.0	3.0	1.0	2	'misundertanding' 'thatlequant'	0	[]	5	'misundertanding' 'thatlequant' 'suggeede' 'inlequant' 'allgb'
17	dos file windows use run version software allocation cities encyclopedia	1.8	2.6	3.0	2	'cities' 'encyclopedia'	0	[]	3	'dos' 'allocation' 'encyclopedia'
18	quebec budget officer wwii british times writer kick mess addition	1.0	3.0	3.0	0		0	[]	3	'kick' 'mess' 'addition'
19	monitor input board switch video offer output audio printer manual	3.0	2.2	3.0	2	'offer' 'manual'	0	[]	0	
20	treatment food msg sensitivity patient medical doctor effect disease newsgroup	2.8	2.4	3.0	1	'newsgroup'	0	[]	2	'msg' 'newsgroup'
21	max god jesus sin eve salvation wicked spirit judas unto	3.0	2.0	3.0	1	'unto'	3	"[(""'max'"", ""'max'""), (""'god'"", ""'jesus'""), (""'sin'"", ""'wicked'"")]"	1	'unto'
22	sale forsale setting brand shipping thanks super iii gateway meg	1.8	2.6	2.0	4	'setting' 'iii' 'gateway' 'meg'	1	"[(""'sale'"", ""'forsale'"")]"	2	'iii' 'meg'
23	sale interested magazine summary sell condition reply mail email engineering	1.0	2.8	3.0	2	'magazine' 'engineering'	1	"[(""'sale'"", ""'sell'"")]"	0	
24	use faq brute time mathematical rtfm answer mathematically question expire	1.0	3.0	3.0	3	'brute' 'rtfm' 'expire'	2	"[(""'use'"", ""'answer'""), (""'mathematical'"", ""'mathematically'"")]"	2	'brute' 'rtfm'
25	window color problem mouse try set help switch video screen	1.8	3.0	3.0	2	'problem' 'try'	0	[]	0	
26	israel jews state country islamic islam solution right war peace	3.0	2.0	3.0	0		0	[]	0	
27	believer atheist atheism counter theist naturally atheists treatise charity den	2.0	2.0	3.0	2	'counter' 'den'	2	"[(""'believer'"", ""'theist'""), (""'atheist'"", ""'atheists'"")]"	2	'counter' 'den'
28	know time tell come like want car look thing help	2.0	2.0	3.0	3	'car' 'look' 'thing'	8	"[(""'know'"", ""'know'""), (""'time'"", ""'time'""), (""'tell'"", ""'tell'""), (""'come'"", ""'come'""), (""'like'"", ""'like'""), (""'want'"", ""'want'""), (""'car'"", ""'car'""), (""'look'"", ""'look'"")]"	0	
29	cos theta pole spl sqrt den struct radius ntheta rtheta	2.0	3.0	1.0	3	'spl' 'den' 'struct'	0	[]	7	'cos' 'spl' 'den' 'struct' 'radius' 'ntheta' 'rtheta'
30	chip bit key number clipper phone serial encrypt block use	2.6	2.2	3.0	2	'key' 'use'	1	"[(""'chip'"", ""'clipper'"")]"	4	'clipper' 'serial' 'encrypt' 'block'
31	address institute mailing technology fax systems commercial development project corp	2.2	2.0	3.0	1	'address'	1	"[(""'address'"", ""'fax'"")]"	0	
32	newusers spang achim kck withkzip calpoly tasm dempsey clippingdale elee	1.0	3.0	1.0	6	'spang' 'achim' 'kck' 'withkzip' 'clippingdale' 'elee'	0	[]	8	'spang' 'achim' 'kck' 'withkzip' 'tasm' 'dempsey' 'clippingdale' 'elee'
33	punishment islam blame continue sexual favor waste practice anecdote islamic	2.0	2.0	3.0	2	'continue' 'practice'	2	"[(""'punishment'"", ""'punishment'""), (""'islam'"", ""'islamic'"")]"	0	
34	use information revised include module section francisco shall application group	1.8	3.0	3.0	2	'francisco' 'shall'	0	[]	0	
35	obvious utterly spang biennial withkzip medina evolutiong makega ryde tierra	1.0	3.0	1.0	3	'withkzip' 'evolutiong' 'makega'	0	[]	3	'withkzip' 'evolutiong' 'makega'
36	space available nasa resources ames technology ftp program research data	3.0	2.2	3.0	3	available program ftp	0	[]	1	'available'
37	rob newusers achim calpoly kck dempsey elee clippingdale torkel zach	1.0	3.0	3.0	2	'achim' 'torkel'	0	[]	3	'achim' 'kck' 'torkel'
38	min que van tor pit mark virtual bob lang lipman	1.0	3.0	2.8	8	'min' 'que' 'van' 'pit' 'mark' 'virtual' 'lang' 'lipman'	0	[]	8	'que' 'van' 'tor' 'pit' 'mark' 'virtual' 'lang' 'lipman'
39	larry kent ithat estination lender minimise allegheny nanci newusers achim	1.0	3.0	1.8	1	estination	0	[]	4	'ithat' 'minimise' 'nanci' 'newusers'
40	team game play april san chicago player won total new	2.0	2.2	3.0	5	'april' 'san' 'chicago' 'total' 'new'	0	[]	3	'san' 'total' 'new'
41	den isaiah psalm ntheta sqrt matthew egypt theta radius magicangle	1.0	2.8	1.0	3	'ntheta' 'sqrt' 'theta'	1	"[(""'ntheta'"", ""'theta'"")]"	4	'ntheta' 'sqrt' 'magicangle' 'theta'
42	delete sink sea clinic james bronx kent sensitivity queens manhattan	1.0	3.0	3.0	2	'delete' 'sensitivity'	0	[]	0	
43	space year cost mission satellite water large station low power	3.0	2.0	3.0	1	'power'	0	[]	5	'year' 'large' 'station' 'low' 'power'
44	use ibm include software real timer preliminary atmospheric initiate graphic	1.0	3.0	3.0	0		0	[]	0	
45	question science think exist non course patient study scientific scientist	3.0	2.6	3.0	2	non patient	1	"[(""'question'"", ""'study'"")]"	1	'non'
46	crude mohammad overlook medina geosphere newusers indivicual achim calpoly revel	1.0	3.0	2.6	4	'geosphere' 'revel' 'achim' 'calpoly'	0	[]	5	'geosphere' 'indivicual' 'achim' 'calpoly' 'revel'
47	use new people judas year state nazis jews thing potter	1.0	2.8	3.0	3	'judas' 'nazis' 'jews'	1	"[(""'judas'"", ""'jews'"")]"	3	'judas' 'nazis' 'jews'
48	economic medina typing gtgx nickname twosey onesy possibility announced discover	1.0	3.0	1.4	3	'gtgx' 'twosey' 'onesy'	0	[]	3	'gtgx' 'twosey' 'onesy'
49	problem scsi mac fast bad asynchronous interface transfer hardware drive	2.6	2.8	3.0	2	'problem' 'bad'	2	"[(""'fast'"", ""'fast'""), (""'drive'"", ""'drive'"")]"	7	'scsi' 'mac' 'asynchronous' 'interface' 'transfer' 'hardware' 'drive'
50	toronto cup montreal red atlanta chicago series houston louis york	1.2	3.0	3.0	3	'atlanta' 'louis' 'york'	1	"[(""'toronto'"", ""'york'"")]"	2	'louis' 'york'
51	like people know thing time want israel think try feel	2.0	2.8	3.0	1	'israel'	0	[]	0	
52	use commonly good car time think work need fluid tire	1.6	3.0	3.0	2	'good' 'tire'	0	[]	0	
53	counter discourage fulfil forth cast psalm servant isaiah heal encompass	2.0	3.0	3.0	2	'forth' 'cast'	0	[]	0	
54	medina reading futher aisha newusers lucio achim brainsex calpoly kck	1.0	3.0	2.0	3	'futher' 'lucio' 'achim'	0	[]	2	'futher' 'brainsex'
55	car engine buy high price ground service low cheap power	3.0	2.0	3.0	0		5	"[(""'buy'"", ""'buy'""), (""'high'"", ""'high'""), (""'low'"", ""'low'""), (""'cheap'"", ""'cheap'""), (""'power'"", ""'power'"")]"	2	'ground' 'service'
56	application color window display set help visual graphic motif widget	3.0	2.0	3.0	0		0	[]	0	
57	engine car ride mile rear buy light condition stick sell	3.0	2.2	3.0	0		0	[]	2	'rear' 'stick'
58	play fbi defense team shoot player bad fan report compound	1.4	2.4	3.0	1	'compound'	1	"[(""'play'"", ""'player'"")]"	1	'compound'
59	use key chip clipper government example algorithm hardware des idea	1.0	3.0	3.0	10	'government' 'des' 'idea' 'use' 'key' 'chip' 'clipper' 'example' 'algorithm' 'hardware'	0	[]	1	'des'
60	reading mohammad content niether fuer pogue likewise franken newusers hrdb	1.0	3.0	2.0	8	'mohammad' 'niether' 'fuer' 'pogue' 'likewise' 'franken' 'newusers' 'hrdb'	0	[]	5	'fuer' 'niether' 'franken' 'hrdb' 'pogue'
61	exaggeration medina newusers performer achim kck calpoly dempsey grifter clippingdale	1.0	3.0	3.0	3	'achim' 'calpoly' 'dempsey'	0	[]	3	'achim' 'kck' 'clippingdale'
62	policy israel agree marriage man force country sex jerusalem homosexual	2.0	2.0	3.0	3	'policy' 'force' 'country'	0	[]	3	'force' 'sex' 'jerusalem'
63	gun player crime defense criminal team assault score self weapon	2.8	2.0	3.0	2	'score' 'team'	1	"[(""'gun'"", ""'weapon'"")]"	3	'score' 'self' 'weapon'
64	ftp site anonymous directory archive available information pub source email	3.0	2.0	3.0	1	'email'	2	"[(""'ftp'"", ""'site'""), (""'anonymous'"", ""'email'"")]"	0	
65	god believe jesus bible life follow faith christian mean salvation	3.0	2.0	3.0	2	life mean	7	"[(""'god'"", ""'jesus'""), (""'god'"", ""'christian'""), (""'believe'"", ""'follow'""), (""'bible'"", ""'jesus'""), (""'bible'"", ""'christian'""), (""'faith'"", ""'believe'""), (""'faith'"", ""'follow'"")]"	0	
66	government right case gun clipper control strong people trust state	2.8	2.0	3.0	1	'clipper'	0	[]	1	'clipper'
67	game team great fan run bad play second start win	3.0	2.0	3.0	1	'bad'	0	[]	1	'bad'
68	min martin que van sullivan franken pogue mon hrdb medina	1.0	3.0	2.0	1	'hrdb'	1	"[(""'min'"", ""'mon'"")]"	2	'que' 'hrdb'
69	tseng pds morphology telematic geosphere pre oak revel noterox bubonic	1.0	3.0	1.0	5	'pds' 'telematic' 'geosphere' 'noterox' 'pre'	0	[]	5	'pds' 'geosphere' 'pre' 'noterox' 'bubonic'
70	musical pogue franken spang hrdb indivicual withkzip soley medina danks	1.0	3.0	1.0	6	'pogue' 'franken' 'hrdb' 'withkzip' 'soley' 'danks'	0	[]	3	'withkzip' 'indivicual' 'hrdb'
71	exaggeration newusers achim kck calpoly dempsey clippingdale elee torkel zach	1.0	3.0	2.4	4	'achim' 'kck' 'clippingdale' 'zach'	0	[]	4	'achim' 'kck' 'clippingdale' 'torkel'
72	mon tin indiana presentation newsreader min site anybody visualization seminar	1.6	3.0	2.8	3	'mon' 'tin' 'min'	1	"[(""'mon'"", ""'min'"")]"	3	'mon' 'tin' 'min'
73	mohammad musical individually indivicual unusually cricket microworld artifact art pogue	1.0	3.0	2.0	2	'microworld' 'pogue'	1	"[(""'individually'"", ""'indivicual'"")]"	2	'indivicual' 'pogue'
74	atheist christian belief morality objective interpretation basis religion true theism	3.0	2.0	3.0	5	atheist christian belief morality theism	1	"[(""'atheist'"", ""'theism'"")]"	0	
75	buy sell manual offer engine original monitor check mile price	2.0	2.6	3.0	2	manual original	0	[]	0	
76	people old bullet kill child mosque man come evacuate flee	2.2	2.0	2.2	2	'bullet' 'kill'	0	[]	3	'bullet' 'kill' 'flee'
77	drive hard floppy disk scsi mac cable cpu cache motherboard	2.0	2.6	3.0	2	'mac' 'cable'	7	"[(""'drive'"", ""'drive'""), (""'floppy'"", ""'floppy'""), (""'disk'"", ""'disk'""), (""'scsi'"", ""'scsi'""), (""'mac'"", ""'mac'""), (""'cable'"", ""'cable'""), (""'cpu'"", ""'cpu'"")]"	0	
78	sale sell offer interested condition shipping item stereo manual speaker	3.0	2.0	3.0	0		1	"[(""'sale'"", ""'sell'"")]"	0	
79	thu widget faq include read model init particle comp star	1.2	3.0	2.2	3	'thu' 'faq' 'init'	0	[]	1	'thu'
80	atheist human christian true religion belief statement sort believe moral	3.0	1.8	3.0	1	'sort'	1	"[(""'believe'"", ""'believe'"")]"	0	
81	turkish genocide long close road turks soviet greek single state	2.0	2.0	3.0	5	long close road single state	1	"[(""'turkish'"", ""'turks'"")]"	3	'genocide' 'close' 'single'
82	card drive problem scsi speed fast bus hard mac local	2.0	2.0	3.0	0		1	"[(""'speed'"", ""'fast'"")]"	3	'scsi' 'bus' 'local'
83	insane preference gtgx twosey exaggeration atheists onesy pogue indivicual franken	1.0	3.0	1.0	0		0	[]	5	'gtgx' 'twosey' 'pogue' 'indivicual' 'franken'
84	drive bus card hard cpu controller isa floppy motherboard rom	2.0	2.4	3.0	2	'card' 'drive'	4	"[(""'card'"", ""'floppy'""), (""'cpu'"", ""'hard'""), (""'controller'"", ""'motherboard'""), (""'rom'"", ""'isa'"")]"	8	'card' 'hard' 'cpu' 'controller' 'isa' 'floppy' 'motherboard' 'rom'
85	spang withkzip makega newusers futher medina achim dirtym dosgl kck	1.0	3.0	1.0	5	'withkzip' 'makega' 'futher' 'dosgl' 'kck'	0	[]	5	'withkzip' 'makega' 'futher' 'dosgl' 'kck'
86	think want president cost question thing money sure know ago	2.0	2.4	3.0	0		1	"[(""'think'"", ""'know'"")]"	0	
87	sale brand condition projector mnghfnajzjz mlkjzlki mmwmw ahfm working iqrdzk	1.0	3.0	1.0	0		1	"[(""'sale'"", ""'working'"")]"	5	'mnghfnajzjz' 'mlkjzlki' 'mmwmw' 'ahfm' 'iqrdzk'
88	hollywood different hitler god prometheus great religion new people swinburne	1.0	3.0	3.0	1	'different'	0	[]	3	'different' 'great' 'new'
89	advance thank character hello convert font simple draw string anybody	1.2	3.0	3.0	4	'advance' 'convert' 'font' 'string'	0	[]	0	
90	book article object appreciate post context newsgroup response reply help	2.0	3.0	3.0	2	'object' 'appreciate'	0	[]	0	
91	clipper chip phone key market cheap company algorithm care cost	1.2	3.0	3.0	2	'algorithm' 'company'	0	[]	0	
92	sport adams room michael pat future friend date fly air	1.0	3.0	3.0	6	'adams' 'michael' 'pat' 'future' 'friend' 'date'	0	[]	0	
93	quick typically christine curcio prohibitive digitizedlength distortedreference medina drawings mounts	1.0	3.0	3.0	2	'christine' 'curcio'	0	[]	2	'digitizedlength' 'distortedreference'
94	today dog road ago shoot close ride black child participate	1.2	3.0	3.0	2	'today' 'ago'	0	[]	7	'ago' 'shoot' 'close' 'ride' 'black' 'child' 'participate'
95	jesus god jews coming come rise luke christ apostle promise	3.0	2.0	3.0	2	'luke' 'apostle'	1	"[(""'jesus'"", ""'christ'"")]"	0	
96	mohammad medina useless pardon demented grifter athiest propagandistic spang mussolinihomeiniadaffi	1.0	3.0	1.0	5	'useless' 'demented' 'athiest' 'propagandistic' 'mussolinihomeiniadaffi'	0	[]	6	'useless' 'demented' 'athiest' 'propagandistic' 'spang' 'mussolinihomeiniadaffi'
97	gun control crime weapon carry criminal right amendment law police	3.0	1.8	3.0	1	'amendment'	2	"[(""'gun'"", ""'weapon'""), (""'right'"", ""'amendment'"")]"	0	
98	thank advance tin newsreader hello convert cica compile terminal email	1.0	3.0	3.0	2	'tin' 'cica'	0	[]	2	'tin' 'cica'
99	affiliate compete innocence surele misundertanding tabloid pogue franken lousier otherway	1.0	3.0	1.0	7	'compete' 'misundertanding' 'tabloid' 'pogue' 'franken' 'lousier' 'otherway'	0	[]	3	'misundertanding' 'surele' 'otherway'
