ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
20	forgive mistake forget blame excuse apology forgiveness regret guilty unpette	3.0	2.0	3.0	1	'unpette'	1	"[(""'forgive'"", ""'forgiveness'"")]"	1	'unpette'
21	family father mom resolutions sheep taxpayer mombiz sonoma hangry bournemouth	1.0	3.0	3.0	4	'sheep' 'taxpayer' 'hangry' 'bournemouth'	1	"[(""'mom'"", ""'mombiz'"")]"	3	'mombiz' 'hangry' 'bournemouth'
22	travel adventure boat vacation trip flight ride york iceland hike	2.0	2.2	3.0	2	'york' 'iceland'	2	"[(""'travel'"", ""'trip'""), (""'vacation'"", ""'trip'"")]"	0	
23	friend friendship sister needafriend london dwl friendzone sweetie pony relationships	2.0	2.0	3.0	3	'london' 'dwl' 'pony'	1	"[(""'friend'"", ""'needafriend'"")]"	3	'needafriend' 'dwl' 'friendzone'
24	bitch dick feminist motherfucker timb rapper bitchez badder hate rape	1.0	1.4	1.0	2	'timb' 'badder'	1	"[(""'bitch'"", ""'bitchez'"")]"	3	'bitchez' 'badder' 'timb'
25	meet justin humble battle chicago marry plato singlelife natasha datingadvice	1.6	3.0	3.0	3	'plato' 'humble' 'battle'	1	"[(""'justin'"", ""'natasha'"")]"	2	'singlelife' 'datingadvice'
26	chuck jack blair cjohnson lou waldorf beyonc buck irish wwkkd	1.0	3.0	2.4	3	'cjohnson' 'irish' 'wwkkd'	2	"[(""'chuck'"", ""'waldorf'""), (""'beyonc'"", ""'buck'"")]"	2	'cjohnson' 'wwkkd'
27	degree graduate internship recruit teacher career gradua recommendation greensboro engineer	2.0	2.0	3.0	1	'greensboro'	1	"[(""'graduate'"", ""'gradua'"")]"	1	'gradua'
28	spend debt budget finance account wallet student archive bank goodwill	2.8	2.0	3.0	3	'student' 'archive' 'goodwill'	1	"[(""'account'"", ""'bank'"")]"	0	
29	perf nutshell troll fuckboi heckle commas don license driver bullshit	1.0	2.8	2.0	4	'nutshell' 'commas' 'driver' 'license'	1	"[(""'driver'"", ""'license'"")]"	2	'fuckboi' 'bullshit'
30	cosplay strokin title terminator genisys goddess cosby checkoutmyvine pancake batwoman	1.0	3.0	2.0	4	'strokin' 'cosby' 'checkoutmyvine' 'pancake'	6	"[(""'cosplay'"", ""'cosplay'""), (""'strokin'"", ""'strokin'""), (""'title'"", ""'title'""), (""'terminator'"", ""'terminator'""), (""'genisys'"", ""'genisys'""), (""'goddess'"", ""'goddess'"")]"	2	'strokin' 'checkoutmyvine'
31	club smoke cigarettes stank pete factz hun partying cancer dope	2.0	2.0	2.8	3	'pete' 'factz' 'hun'	1	"[(""'cigarettes'"", ""'smoke'"")]"	2	'factz' 'hun'
32	hair shave eyebrow beard eyeliner haircut effort mustache lara trim	3.0	2.0	3.0	2	'lara' 'effort'	3	"[(""'beard'"", ""'mustache'""), (""'hair'"", ""'haircut'""), (""'shave'"", ""'trim'"")]"	0	
33	follow boyrusher insurgent goingstrong frankie fuckboy coach stuck flip rule	1.0	3.0	2.0	0		1	"[(""'follow'"", ""'stuck'"")]"	2	'boyrusher' 'fuckboy'
34	run mile marathon runnerspace racing wyoming marathontraine marathontraining educator iowa	2.2	2.0	2.0	3	'wyoming' 'iowa' 'educator'	1	"[(""'marathontraine'"", ""'marathontraining'"")]"	2	'runnerspace' 'marathontraine'
35	worry fear anxiety stress cookie panic pandora claustrophobic caution happyheart	2.0	1.6	3.0	3	'cookie' 'pandora' 'happyheart'	2	"[(""'worry'"", ""'anxiety'""), (""'fear'"", ""'panic'"")]"	1	'happyheart'
36	write memory pen writing memo mathchat javascript ink erase undergrad	2.0	2.0	3.0	3	'mathchat' 'javascript' 'undergrad'	2	"[(""'write'"", ""'writing'""), (""'memo'"", ""'memory'"")]"	1	'mathchat'
37	focused stress thoughtless stillquiethour endoftheyear stillness greatness happier comfort vision	2.0	2.8	2.0	4	'thoughtless' 'stillquiethour' 'endoftheyear' 'greatness'	6	"[(""'stress'"", ""'stress'""), (""'focused'"", ""'focused'""), (""'thoughtless'"", ""'thoughtless'""), (""'stillquiethour'"", ""'stillquiethour'""), (""'endoftheyear'"", ""'endoftheyear'""), (""'stillness'"", ""'still"")]"	2	'stillquiethour' 'endoftheyear'
38	change anarchy ariel realworld ooc general justice collective mike wave	1.8	3.0	3.0	2	'ariel' 'mike'	1	"[(""'ooc'"", ""'ooc'"")]"	0	
39	hashtag hashtagoftheweek smoking organize hashtagofthe hammer medical sew recycle broad	1.0	2.2	3.0	3	'hammer' 'broad' 'sew'	2	"[(""'hashtag'"", ""'hashtagoftheweek'""), (""'hashtag'"", ""'hashtagofthe'"")]"	2	'hashtagoftheweek' 'hashtagofthe'
40	happiness positivity pessimistic immortality affect unhappy constructive emotion patient motivate	2.0	2.0	3.0	2	'pessimistic' 'unhappy'	2	"[(""'happiness'"", ""'unhappy'""), (""'positivity'"", ""'pessimistic'"")]"	0	
41	smile ride stress symptom frown quitsmoke wink obstacle period motivated	2.0	2.4	3.0	4	'ride' 'wink' 'obstacle' 'period'	2	"[(""'smile'"", ""'wink'""), (""'ride'"", ""'obstacle'"")]"	1	'quitsmoke'
42	car wheel turbo vehicle passenger porsche newdriver lexus wrangler frog	2.0	2.0	3.0	1	'frog'	3	"[(""'car'"", ""'vehicle'""), (""'porsche'"", ""'lexus'""), (""'wrangler'"", ""'porsche'"")]"	0	
43	weed smoke quit smokin cig smokefree smokeweed firework cannabis tobacco	2.8	2.0	3.0	1	'firework'	3	"[(""'weed'"", ""'cannabis'""), (""'smoke'"", ""'smokin'""), (""'cig'"", ""'tobacco'"")]"	0	
44	hate hater ugly reason cat losin adorable grumpy disneyland nyr	1.0	2.0	2.0	2	'reason' 'nyr'	1	"[(""'hate'"", ""'hater'"")]"	2	'losin' 'nyr'
45	complete cat absolutely lyfe shb flawless accent british content ready	1.0	3.0	2.8	4	'shb' 'lyfe' 'accent' 'british'	1	"[(""'complete'"", ""'flawless'"")]"	1	'shb'
46	girlfriend wife bae impregnate marriage speciman starbswiththegirl virginity slutty wedding	2.0	2.0	2.0	2	'speciman' 'slutty'	2	"[(""'girlfriend'"", ""'bae'""), (""'marriage'"", ""'wedding'"")]"	3	'bae' 'speciman' 'starbswiththegirl'
47	healthy health insurance plaindealer healthyteeth uccessful legit physique giant cholesterol	2.0	2.0	2.0	3	'plaindealer' 'uccessful' 'giant'	1	"[(""'healthy'"", ""'healthyteeth'"")]"	2	'plaindealer' 'uccessful'
48	live connected active teachit lovelife rank livelifehappy liveit leslie prosper	2.0	2.0	3.0	4	'teachit' 'livelifehappy' 'liveit' 'leslie'	2	"[(""'live'"", ""'livelifehappy'""), (""'live'"", ""'liveit'"")]"	3	'teachit' 'livelifehappy' 'liveit'
49	break reality watch vain destroyallcliche afternoon musical lost coast addiction	1.8	3.0	3.0	2	'destroyallcliche' 'addiction'	2	"[(""'break'"", ""'destroyallcliche'""), (""'lost'"", ""'addiction'"")]"	1	'destroyallcliche'
50	procrastinate procrastination late procrastinating deadline hour sketch dreamer rush workhard	2.8	2.0	3.0	3	'sketch' 'dreamer' 'workhard'	2	"[(""'procrastinate'"", ""'procrastination'""), (""'procrastinate'"", ""'procrastinating'"")]"	0	
51	care community service volunteer organization contribute generous society compassion family	3.0	2.0	3.0	1	'family'	4	"[(""'service'"", ""'volunteer'""), (""'community'"", ""'society'""), (""'contribute'"", ""'generous'""), (""'compassion'"", ""'care'"")]"	0	
