ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
26	ass win sweet sit yup list principle sweetener listening shine	1.0	2.0	3.0	3	'ass' 'yup' 'principle'	1	"[(""'sweet'"", ""'sweetener'"")]"	0	
27	drift reconnect apart traditional fridge mouth september event basket hashtag	1.0	3.0	3.0	4	'fridge' 'mouth' 'basket' 'hashtag'	2	"[(""'drift'"", ""'apart'""), (""'reconnect'"", ""'reconnect'"")]"	0	
28	diet sure canigetaaman search sweat miss sharing humble crane chore	1.0	3.0	1.6	3	'canigetaaman' 'crane' 'chore'	7	"[(""'diet'"", ""'diet'""), (""'sure'"", ""'sure'""), (""'canigetaaman'"", ""'canigetaaman'""), (""'search'"", ""'search'""), (""'sweat'"", ""'sweat'""), (""'miss'"", ""'miss'""), (""'sharing'"", ""'"")]"	1	'canigetaaman'
29	quit spend outta couple spanish speak song awesome decide pred	1.0	3.0	3.0	2	'outta' 'pred'	2	"[(""'quit'"", ""'decide'""), (""'speak'"", ""'spanish'"")]"	2	'outta' 'pred'
30	molson creative decor homedesign fab alternate vortex affect desk cooking	2.0	3.0	3.0	3	'molson' 'vortex' 'affect'	2	"[(""'homedesign'"", ""'decor'""), (""'desk'"", ""'desk'"")]"	0	
31	keepingitsimple drift cantfail gossip nightmare complex outdoors lessfacebook kind habit	1.0	3.0	2.8	4	'drift' 'gossip' 'nightmare' 'lessfacebook'	1	"[(""'keepingitsimple'"", ""'lessfacebook'"")]"	0	
32	hopkins reacquire revise usual michigan nervous run sweetener dosen't project	1.0	3.0	2.0	4	'reacquire' 'revise' 'sweetener' 'dosen't'	1	"[(""'dosen't'"", ""'doesn’t'"")]"	1	'dosen't'
33	sec tell sleepy journal hit film judgemental bartender motto min	1.0	3.0	3.0	4	'sleepy' 'judgemental' 'motto' 'min'	1	"[(""'sec'"", ""'min'"")]"	1	'min'
34	help gift beer season worthy order persecute business creep encouragement	1.0	3.0	3.0	3	'beer' 'creep' 'persecute'	1	"[(""'help'"", ""'encouragement'"")]"	0	
35	focus aaronallison iwil president vice load aaron burr chopin lol	1.0	3.0	2.0	5	'aaronallison' 'iwil' 'load' 'chopin' 'lol'	1	"[(""'aaron'"", ""'aaronallison'"")]"	3	'aaronallison' 'iwil' 'lol'
36	fit beefcake leave business quality continue somebody personal opportunity home	1.0	3.0	3.0	3	'beefcake' 'leave' 'somebody'	2	"[(""'fit'"", ""'beefcake'""), (""'continue'"", ""'continue'"")]"	0	
37	tweet resolve come month finish excited degree word ago february	1.8	3.0	3.0	2	'degree' 'word'	1	"[(""'tweet'"", ""'word'"")]"	0	
38	raise job cursing hard adventuresinchemistry mean die negativity consideration fitness	1.0	3.0	3.0	2	'adventuresinchemistry' 'fitness'	6	"[(""'job'"", ""'job'""), (""'raise'"", ""'raise'""), (""'cursing'"", ""'cursing'""), (""'hard'"", ""'hard'""), (""'adventuresinchemistry'"", ""'adventuresinchemistry'""), (""'mean'"", ""'mean'"")]"	1	'adventuresinchemistry'
39	watch mile listen grow school surgery partypooper grade holiday district	1.0	3.0	3.0	2	'partypooper' 'holiday'	2	"[(""'school'"", ""'grade'""), (""'holiday'"", ""'district'"")]"	1	'partypooper'
40	maybe social friend hold selfie blonde amwriting share bible enjoy	1.6	3.0	3.0	3	'amwriting' 'bible' 'blonde'	7	"[(""'maybe'"", ""'maybe'""), (""'social'"", ""'social'""), (""'friend'"", ""'friend'""), (""'hold'"", ""'hold'""), (""'selfie'"", ""'selfie'""), (""'blonde'"", ""'blonde'""), (""'amwriting'"", ""'amwriting'"")]"	1	'amwriting'
41	mandatory afternoon sec cantfail mediocre philosophy dosen't reversehipster bodylife traditional	1.0	3.0	2.0	3	'cantfail' 'reversehipster' 'bodylife'	1	"[(""'dosen't'"", ""'cantfail'"")]"	4	'cantfail' 'dosen't' 'reversehipster' 'bodylife'
42	big plastic procrastination world meal pityparty replace bitchy partypooper trap	1.0	3.0	2.0	4	'meal' 'pityparty' 'bitchy' 'partypooper'	1	"[(""'pityparty'"", ""'partypooper'"")]"	3	'pityparty' 'partypooper' 'bitchy'
43	today happen clean book faith musiclife country gift feel alive	1.0	3.0	3.0	3	'clean' 'book' 'gift'	8	"[(""'today'"", ""'today'""), (""'happen'"", ""'happen'""), (""'clean'"", ""'clean'""), (""'book'"", ""'book'""), (""'faith'"", ""'faith'""), (""'musiclife'"", ""'musiclife'""), (""'country'"", ""'country'""), (""'gift'"", ""'"")]"	0	
44	attach high notice step total cannabis colorado read rate bitch	1.4	3.0	2.0	5	'attach' 'notice' 'step' 'total' 'bitch'	1	"[(""'high'"", ""'rate'"")]"	1	'bitch'
45	punctual traditional journal implement partypooper backstage thedrunkene pityparty cooking care	1.0	3.0	2.0	4	'partypooper' 'backstage' 'thedrunkene' 'pityparty'	1	"[(""'pityparty'"", ""'partypooper'"")]"	3	'partypooper' 'thedrunkene' 'pityparty'
46	meet fight fangirl deepthroat xmas remote imply physically folder colleen	1.0	3.0	2.2	6	'deepthroat' 'xmas' 'remote' 'physically' 'folder' 'colleen'	2	"[(""'meet'"", ""'fight'""), (""'physically'"", ""'physically'"")]"	1	'deepthroat'
47	keepingitsimple cooking alive hopkins unlimited net serve possibility gal dosen't	1.0	3.0	2.0	3	'gal' 'dosen't' 'hopkins'	1	"[(""'dosen't'"", ""'dosen\\'t'"")]"	1	'dosen't'
48	kick shall waste weekly foot salad setthebarhigh affect blame know	1.0	3.0	3.0	4	'waste' 'salad' 'setthebarhigh' 'weekly'	1	"[(""'know'"", ""'know'"")]"	1	'setthebarhigh'
49	phone thedrunkene punctual wait family weight publisher bed team male	1.0	3.0	2.0	6	'thedrunkene' 'punctual' 'weight' 'publisher' 'bed' 'male'	7	"[(""'phone'"", ""'phone'""), (""'thedrunkene'"", ""'thedrunkene'""), (""'punctual'"", ""'punctual'""), (""'wait'"", ""'wait'""), (""'family'"", ""'family'""), (""'weight'"", ""'weight'""), (""'publisher'"", ""'"")]"	1	'thedrunkene'
