ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
31	live music stick random father zone promise act marry bite	1.0	3.0	3.0	4	'stick' 'random' 'zone' 'bite'	8	"[(""'live'"", ""'live'""), (""'music'"", ""'music'""), (""'stick'"", ""'stick'""), (""'random'"", ""'random'""), (""'father'"", ""'father'""), (""'zone'"", ""'zone'""), (""'promise'"", ""'promise'""), (""'act'"", ""'act'"")]"	0	
32	positive stay hard right slap lbs look honor criticism energy	2.0	3.0	3.0	2	'slap' 'lbs'	1	"[(""'positive'"", ""'energy'"")]"	2	'lbs' 'slap'
33	single talk ask future plane tho achieve fall mediocre choose	1.0	3.0	2.4	3	'plane' 'tho' 'mediocre'	8	"[(""'single'"", ""'single'""), (""'talk'"", ""'talk'""), (""'ask'"", ""'ask'""), (""'future'"", ""'future'""), (""'plane'"", ""'plane'""), (""'tho'"", ""'tho'""), (""'achieve'"", ""'achieve'""), (""'fall'"", ""'"")]"	1	'tho'
34	great meet stay worth twitter mind relationship sleep share donate	1.0	3.0	3.0	2	'twitter' 'donate'	2	"[(""'meet'"", ""'relationship'""), (""'sleep'"", ""'stay'"")]"	0	
35	know healthy sure thank right pack spend long music use	1.2	3.0	3.0	4	'pack' 'spend' 'long' 'music'	2	"[(""'know'"", ""'sure'""), (""'thank'"", ""'right'"")]"	0	
36	man gop rino boehnermustgo promulgate establishment garbage mcconnelle ariel meet	2.0	3.0	2.0	3	'ariel' 'meet' 'garbage'	2	"[(""'gop'"", ""'establishment'""), (""'boehnermustgo'"", ""'mcconnelle'"")]"	3	'boehnermustgo' 'mcconnelle' 'ariel'
37	salad seriously channel completely cabin sass mean late live history	1.0	3.0	3.0	4	'seriously' 'completely' 'sass' 'late'	1	"[(""'live'"", ""'live'"")]"	0	
38	week leave twice castle accept read turn instead involve create	1.0	3.0	3.0	3	'leave' 'twice' 'instead'	1	"[(""'read'"", ""'read'"")]"	0	
39	read far thank weight drink type plan continue earlystart identity	1.0	3.0	3.0	3	'far' 'weight' 'identity'	3	"[(""'read'"", ""'type'""), (""'plan'"", ""'continue'""), (""'earlystart'"", ""'continue'"")]"	2	'earlystart' 'identity'
40	end write yesterday workout place vow pet month master yoga	2.0	3.0	3.0	3	'vow' 'pet' 'master'	1	"[(""'yoga'"", ""'workout'"")]"	0	
41	father real idk pee vow couple invite desire chorgrapher lil	1.0	3.0	2.0	4	'idk' 'pee' 'lil' 'chorgrapher'	1	"[(""'idk'"", ""'lil'"")]"	3	'idk' 'chorgrapher' 'lil'
42	plan shoot look swift cause gelek fun teaching pay bold	1.0	3.0	3.0	2	'gelek' 'bold'	8	"[(""'plan'"", ""'plan'""), (""'shoot'"", ""'shoot'""), (""'look'"", ""'look'""), (""'swift'"", ""'swift'""), (""'cause'"", ""'cause'""), (""'gelek'"", ""'gelek'""), (""'fun'"", ""'fun'""), (""'teaching'"", ""'te"")]"	1	'gelek'
43	baby know paint beer attention health upset pound great actually	1.0	3.0	3.0	3	'paint' 'beer' 'pound'	2	"[(""'baby'"", ""'health'""), (""'great'"", ""'actually'"")]"	0	
44	hurt forgiveness power chuck neighbor newyearseve unapologetically important screw countdown	1.0	3.0	3.0	4	'chuck' 'screw' 'countdown' 'newyearseve'	1	"[(""'hurt'"", ""'screw'"")]"	2	'newyearseve' 'unapologetically'
45	weight cigarette gym healthy lose loss stay nap right instead	2.0	2.0	3.0	4	'cigarette' 'nap' 'right' 'instead'	1	"[(""'lose'"", ""'loss'"")]"	0	
46	watch close join fun tonight tix week article chop support	1.0	3.0	3.0	3	'chop' 'article' 'support'	1	"[(""'watch'"", ""'tix'"")]"	0	
47	quit grow maybe stay marry door music binge jesus radio	1.0	3.0	3.0	3	'door' 'radio' 'binge'	1	"[(""'music'"", ""'radio'"")]"	0	
48	voice drop turn concert wait literally status smell bullshit tithe	1.0	3.0	3.0	6	'drop' 'turn' 'wait' 'literally' 'bullshit' 'tithe'	8	"[(""'voice'"", ""'voice'""), (""'drop'"", ""'drop'""), (""'turn'"", ""'turn'""), (""'concert'"", ""'concert'""), (""'wait'"", ""'wait'""), (""'literally'"", ""'literally'""), (""'status'"", ""'status'""), (""'smell'"", ""'sm"")]"	0	
49	gain actually especially reach ironic calendar smoking jesus accomplish ass	1.0	3.0	3.0	4	'ironic' 'calendar' 'jesus' 'ass'	2	"[(""'gain'"", ""'accomplish'""), (""'reach'"", ""'accomplish'"")]"	0	
50	far form dollar music trip mat dogslife apologize scouty philosophy	1.0	3.0	2.8	3	'dollar' 'apologize' 'philosophy'	7	"[(""'apologize'"", ""'apologize'""), (""'dollar'"", ""'dollar'""), (""'far'"", ""'far'""), (""'form'"", ""'form'""), (""'mat'"", ""'mat'""), (""'music'"", ""'music'""), (""'philosophy'"", ""'philosoph"")]"	2	'dogslife' 'scouty'
51	enjoy reach appreciate desire free hell shark masterbate fin success	1.0	3.0	2.2	3	'hell' 'shark' 'masterbate'	2	"[(""'enjoy'"", ""'appreciate'""), (""'reach'"", ""'success'"")]"	1	'masterbate'
52	drive youtube ultron res heart post mind unite cydonia hear	1.0	3.0	3.0	3	'ultron' 'cydonia' 'res'	1	"[(""'heart'"", ""'hear'"")]"	0	
53	goal eve drink come white monday fitness twitter habit ready	1.2	3.0	3.0	3	'eve' 'drink' 'twitter'	2	"[(""'goal'"", ""'habit'""), (""'come'"", ""'ready'"")]"	0	
54	tomorrow monday ready fucking pray live big fight suspect energy	1.0	3.0	2.2	2	'fucking' 'suspect'	7	"[(""'tomorrow'"", ""'monday'""), (""'ready'"", ""'ready'""), (""'fucking'"", ""'fucking'""), (""'pray'"", ""'pray'""), (""'live'"", ""'live'""), (""'big'"", ""'big'""), (""'fight'"", ""'fight'"")]"	1	'fucking'
55	music manage cream soon strong hangover currently hefty agree lot	1.0	2.8	3.0	4	'manage' 'hefty' 'agree' 'lot'	1	"[(""'strong'"", ""'strong'"")]"	0	
56	fun beer maybe follower healthy taco read spend drink run	2.0	2.8	3.0	4	'follower' 'read' 'spend' 'run'	8	"[(""'fun'"", ""'fun'""), (""'beer'"", ""'beer'""), (""'maybe'"", ""'maybe'""), (""'follower'"", ""'follower'""), (""'healthy'"", ""'healthy'""), (""'taco'"", ""'taco'""), (""'read'"", ""'read'""), (""'spend'"", ""'sp"")]"	2	'maybe' 'follower'
57	dream practice lot treat technology butts way bitch cigarettes bit	1.0	3.0	2.0	3	'butts' 'bitch' 'cigarettes'	1	"[(""'bit'"", ""'lot'"")]"	2	'butts' 'bitch'
58	friend way maybe finish degree face place brtrend workout newyearnewme	1.4	3.0	3.0	2	'brtrend' 'newyearnewme'	8	"[(""'friend'"", ""'friend'""), (""'way'"", ""'way'""), (""'maybe'"", ""'maybe'""), (""'finish'"", ""'finish'""), (""'degree'"", ""'degree'""), (""'face'"", ""'face'""), (""'place'"", ""'place'""), (""'brtrend'"", ""'brt"")]"	2	'brtrend' 'newyearnewme'
59	house past escape drunk meet wind sandal cig toilet white	1.0	3.0	3.0	4	'sandal' 'cig' 'toilet' 'white'	1	"[(""'cig'"", ""'cig'"")]"	0	
60	attitude realistic planet straighten startup watch dslr recipe project refuse	1.0	3.0	3.0	5	'watch' 'dslr' 'recipe' 'refuse' 'planet'	1	"[(""'startup'"", ""'project'"")]"	0	
61	fuck week instead feel home resolve actually right edge join	1.0	3.0	2.0	3	'fuck' 'edge' 'join'	1	"[(""'right'"", ""'right'"")]"	0	
62	look kenya commit football friends galaxy excercise upgrade gouda hubby	1.0	3.0	3.0	4	'kenya' 'galaxy' 'gouda' 'hubby'	1	"[(""'hubby'"", ""'friends'"")]"	0	
63	attention decision proud step straight feeling daughter manage night bring	1.4	3.0	3.0	3	'straight' 'daughter' 'night'	1	"[(""'proud'"", ""'feeling'"")]"	0	
64	kick baby thank legging white shin able code cookie science	1.0	3.0	3.0	4	'legging' 'white' 'code' 'science'	2	"[(""'kick'"", ""'shin'""), (""'thank'"", ""'able'"")]"	0	
65	thank workout drink girl facebook wana holiday especially ambitious perk	1.0	3.0	3.0	5	'girl' 'facebook' 'wana' 'ambitious' 'perk'	1	"[(""'wana'"", ""'wana'"")]"	1	'wana'
66	habit ahead accept email share tank scotch change accomplish drink	1.0	3.0	3.0	3	'tank' 'scotch' 'drink'	1	"[(""'scotch'"", ""'drink'"")]"	0	
67	respect spend daily grind awesome struggle quote favorite watch care	2.0	2.2	3.0	2	'watch' 'care'	1	"[(""'watch'"", ""'care'"")]"	0	
68	lol ass friend kid fitness guitar wait party leg manipulate	1.0	3.0	3.0	2	'ass' 'manipulate'	8	"[(""'lol'"", ""'lol'""), (""'ass'"", ""'ass'""), (""'friend'"", ""'friend'""), (""'kid'"", ""'kid'""), (""'fitness'"", ""'fitness'""), (""'guitar'"", ""'guitar'""), (""'wait'"", ""'wait'""), (""'party'"", ""'party'"")]"	0	
69	dollar shop avoid business survival haircut loseweight homemade surround series	1.0	3.0	3.0	5	'haircut' 'loseweight' 'homemade' 'surround' 'series'	2	"[(""'dollar'"", ""'business'""), (""'homemade'"", ""'surround'"")]"	0	
70	amwriting jack read suspect german concrete fail ono loose buy	1.0	3.0	2.2	6	'jack' 'suspect' 'german' 'ono' 'loose' 'buy'	7	"[(""'amwriting'"", ""'write'""), (""'read'"", ""'read'""), (""'suspect'"", ""'suspect'""), (""'german'"", ""'german'""), (""'concrete'"", ""'concrete'""), (""'fail'"", ""'fail'""), (""'loose'"", ""'loose"")]"	2	'amwriting' 'ono'
71	recover spend pityparty partypooper thank surgery ass club grandma apology	1.0	3.0	3.0	4	'pityparty' 'partypooper' 'club' 'ass'	1	"[(""'pityparty'"", ""'partypooper'"")]"	2	'pityparty' 'partypooper'
72	right fat smoking healthy instead friendship hug food half college	1.0	3.0	3.0	4	'fat' 'smoking' 'half' 'college'	1	"[(""'right'"", ""'half'"")]"	0	
73	positive anymore guy twitter able water control drink personal rise	1.2	3.0	3.0	3	'twitter' 'rise' 'personal'	1	"[(""'drink'"", ""'water'"")]"	0	
74	hope worth grow positive everyday laker know fitness house blessed	2.0	2.8	3.0	3	'laker' 'fitness' 'house'	8	"[(""'house'"", ""'house'""), (""'hope'"", ""'hope'""), (""'grow'"", ""'grow'""), (""'positive'"", ""'positive'""), (""'everyday'"", ""'everyday'""), (""'laker'"", ""'laker'""), (""'know'"", ""'know'""), (""'fitness'"", ""'"")]"	0	
75	sure music stay thank ckokickboxing continue wait god close wrong	1.0	3.0	2.0	3	'ckokickboxing' 'god' 'wrong'	2	"[(""'wait'"", ""'stay'""), (""'close'"", ""'close'"")]"	1	'ckokickboxing'
76	focus travel okay talk world drink deep extend positive venture	1.6	3.0	3.0	2	'okay' 'drink'	8	"[(""'focus'"", ""'focus'""), (""'travel'"", ""'travel'""), (""'okay'"", ""'okay'""), (""'talk'"", ""'talk'""), (""'world'"", ""'world'""), (""'drink'"", ""'drink'""), (""'deep'"", ""'deep'""), (""'extend'"", ""'extend'"")]"	0	
77	asshole old care final involved notice allow got body constructive	1.0	3.0	2.4	3	'asshole' 'old' 'got'	1	"[(""'old'"", ""'body'"")]"	0	
78	know follower word drunk actually twitter use level bitch lol	2.0	2.0	2.0	3	'drunk' 'bitch' 'lol'	1	"[(""'bitch'"", ""'bitch'"")]"	0	
79	swear wine accept stupid sure okay magcon dancehall daredevil positive	1.0	3.0	3.0	2	'magcon' 'daredevil'	1	"[(""'okay'"", ""'sure'"")]"	1	'magcon'
80	save hahaha read root sacrifice complete sing finish gym cruise	1.0	3.0	3.0	2	'hahaha' 'cruise'	1	"[(""'complete'"", ""'finish'"")]"	0	
81	travel finish wait paper worry friend snooze senryu late book	1.2	3.0	3.0	2	'senryu' 'snooze'	1	"[(""'snooze'"", ""'wait'"")]"	0	
82	lose thank book accept follower penny read adult reason taylor	1.0	3.0	3.0	2	'penny' 'taylor'	1	"[(""'book'"", ""'read'"")]"	0	
83	artist leg waldorf stick muscle blair lazy high melook florida	1.0	3.0	2.0	4	'waldorf' 'blair' 'melook' 'florida'	1	"[(""'blair'"", ""'waldorf'"")]"	1	'melook'
84	learn bad resolutions replace dedicate list curse scarves look couch	1.0	3.0	3.0	4	'bad' 'curse' 'scarves' 'couch'	1	"[(""'learn'"", ""'dedicate'"")]"	0	
85	die workout busy know graduate idgaf lay growth pick victim	1.0	3.0	3.0	3	'die' 'idgaf' 'victim'	1	"[(""'idgaf'"", ""'idgaf'"")]"	1	'idgaf'
86	family yuck tell video voice week shape collective able blue	1.0	3.0	3.0	3	'yuck' 'collective' 'blue'	1	"[(""'family'"", ""'collective'"")]"	0	
87	faith forgive math finally rate pray responsive mission salad vegetable	1.0	3.0	3.0	6	'math' 'finally' 'rate' 'responsive' 'salad' 'vegetable'	1	"[(""'pray'"", ""'faith'"")]"	0	
88	pretty beat film cool build bigbootyhoe sake track confident prob	1.0	3.0	2.0	2	'bigbootyhoe' 'sake'	1	"[(""'pretty'"", ""'confident'"")]"	1	'bigbootyhoe'
89	pool choose talent wife tolerance rubbish shine fitness interview short	1.0	3.0	3.0	3	'wife' 'rubbish' 'short'	7	"[(""'pool'"", ""'pool'""), (""'choose'"", ""'choose'""), (""'talent'"", ""'talent'""), (""'wife'"", ""'wife'""), (""'tolerance'"", ""'tolerance'""), (""'rubbish'"", ""'rubbish'""), (""'shine'"", ""'"")]"	0	
90	eve stick attend spend agree damn damnit beer print positive	1.0	3.0	3.0	3	'stick' 'print' 'positive'	1	"[(""'damn'"", ""'damnit'"")]"	0	
91	learn visit pbr phone reply moment success rhyme page proud	1.0	3.0	3.0	3	'pbr' 'rhyme' 'page'	1	"[(""'proud'"", ""'proud'"")]"	1	'pbr'
92	jesus problem mile burn run walk gym conscience criticize large	1.0	3.0	3.0	5	'jesus' 'problem' 'conscience' 'criticize' 'large'	1	"[(""'run'"", ""'walk'"")]"	0	
93	son stress suck god quit save song hours car bake	1.0	3.0	3.0	4	'suck' 'god' 'quit' 'bake'	8	"[(""'son'"", ""'son'""), (""'stress'"", ""'stress'""), (""'suck'"", ""'suck'""), (""'god'"", ""'god'""), (""'quit'"", ""'quit'""), (""'save'"", ""'save'""), (""'song'"", ""'song'""), (""'hours'"", ""'hours'"")]"	0	
94	single receive neglect fight excited promote rock little wife movie	1.0	3.0	3.0	1	'little'	1	"[(""'single'"", ""'little'"")]"	0	
95	future happen entire bad party teach tablet oregon beer loss	1.0	3.0	3.0	2	'oregon' 'beer'	7	"[(""'future'"", ""'future'""), (""'happen'"", ""'happen'""), (""'entire'"", ""'entire'""), (""'bad'"", ""'bad'""), (""'party'"", ""'party'""), (""'teach'"", ""'teach'""), (""'tablet'"", ""'tablet'"")]"	0	
96	look rush teach everyday lazy officially boyfriend hahaha believe rank	1.0	3.0	3.0	2	'hahaha' 'boyfriend'	7	"[(""'look'"", ""'look'""), (""'rush'"", ""'rush'""), (""'teach'"", ""'teach'""), (""'everyday'"", ""'everyday'""), (""'lazy'"", ""'lazy'""), (""'officially'"", ""'officially'""), (""'boyfriend'"", ""'boyfriend'"")]"	0	
97	way come walk paint baby pick glen fault smoke momma	1.0	3.0	3.0	4	'paint' 'fault' 'smoke' 'glen'	1	"[(""'baby'"", ""'momma'"")]"	0	
98	fuck sandal ballet release raise cruel liquor pick adult perspective	1.0	3.0	2.8	3	'fuck' 'cruel' 'adult'	1	"[(""'fuck'"", ""'adult'"")]"	0	
99	finally note run weight hope sun likely stay lose build	2.0	3.0	3.0	4	'note' 'likely' 'build' 'sun'	8	"[(""'run'"", ""'run'""), (""'weight'"", ""'weight'""), (""'lose'"", ""'lose'""), (""'build'"", ""'build'""), (""'hope'"", ""'hope'""), (""'stay'"", ""'stay'""), (""'sun'"", ""'sun'""), (""'note'"", ""'note'"")]"	0	
