ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
58	fit stress tiger corner grind goal vegetarian heroin lead blow	1.0	3.0	2.2	4	'tiger' 'vegetarian' 'heroin' 'blow'	2	"[(""'fit'"", ""'goal'""), (""'stress'"", ""'blow'"")]"	0	
59	tweet lbs creative priority goal unstoppable september share writing eventing	2.0	3.0	3.0	2	'lbs' 'september'	2	"[(""'tweet'"", ""'share'""), (""'writing'"", ""'creative'"")]"	2	'lbs' 'eventing'
60	help hot mouth sweet ppl growth cute win lottery experience	1.0	3.0	3.0	3	'hot' 'mouth' 'cute'	2	"[(""'help'"", ""'ppl'""), (""'win'"", ""'lottery'"")]"	1	'ppl'
61	challenge hopefully beer choose cuz birthday fear opinion paint overcome	1.0	3.0	3.0	4	'beer' 'cuz' 'paint' 'opinion'	2	"[(""'challenge'"", ""'overcome'""), (""'fear'"", ""'overcome'"")]"	1	'cuz'
62	hope worth probably happen level self weight spend beard instead	1.0	3.0	3.0	3	'beard' 'weight' 'spend'	1	"[(""'beard'"", ""'weight'"")]"	0	
63	promise join die home gym workout membership mentally physically million	2.0	2.6	3.0	3	'die' 'mentally' 'million'	2	"[(""'gym'"", ""'membership'""), (""'mentally'"", ""'physically'"")]"	0	
64	talk woman cat picture maybe open connected stay way fault	1.0	3.0	3.0	4	'cat' 'picture' 'maybe' 'fault'	8	"[(""'talk'"", ""'talk'""), (""'woman'"", ""'woman'""), (""'cat'"", ""'cat'""), (""'picture'"", ""'picture'""), (""'maybe'"", ""'maybe'""), (""'open'"", ""'open'""), (""'connected'"", ""'connected'""), (""'stay'"", ""'stay'"")]"	0	
65	social worry drunk medium okay follower bored snapchats ish calm	1.0	3.0	3.0	3	'drunk' 'medium' 'ish'	1	"[(""'okay'"", ""'calm'"")]"	2	'ish' 'snapchats'
66	late stand fresh respect famous return bucketlist mess use mountain	1.0	3.0	3.0	3	'bucketlist' 'mess' 'use'	1	"[(""'return'"", ""'return'"")]"	1	'bucketlist'
67	maybe act idk chew chill band emojis sleepy frequently jam	1.0	3.0	2.6	3	'idk' 'emojis' 'frequently'	1	"[(""'idk'"", ""'maybe'"")]"	2	'idk' 'emojis'
68	break shit month sit hahaha business spanish asap plane idea	1.0	3.0	3.0	2	'hahaha' 'asap'	1	"[(""'sit'"", ""'sit'"")]"	0	
69	clean yeah room film beat special house vegan fitfam sunday	1.0	3.0	3.0	4	'film' 'beat' 'fitfam' 'vegan'	2	"[(""'clean'"", ""'room'""), (""'fitfam'"", ""'fitfam'"")]"	0	
70	positive hour number face away stay chipotle church ugh killing	1.0	3.0	3.0	4	'chipotle' 'church' 'ugh' 'killing'	1	"[(""'church'"", ""'church'"")]"	1	'ugh'
71	college trip believe heart ticket bout gift loan right way	1.0	3.0	3.0	5	'trip' 'believe' 'bout' 'gift' 'right'	2	"[(""'right'"", ""'right'""), (""'way'"", ""'way'"")]"	1	'bout'
72	right smoke club cigarette supper dream ready walk sick driver	2.0	3.0	3.0	6	'supper' 'dream' 'ready' 'walk' 'sick' 'driver'	1	"[(""'smoke'"", ""'cigarette'"")]"	0	
73	use big care wear damn happen phone present organize school	1.0	3.0	3.0	2	'damn' 'wear'	8	"[(""'use'"", ""'use'""), (""'big'"", ""'big'""), (""'care'"", ""'care'""), (""'wear'"", ""'wear'""), (""'damn'"", ""'damn'""), (""'happen'"", ""'happen'""), (""'phone'"", ""'phone'""), (""'present'"", ""'present'"")]"	0	
74	awesome allow crazy comment refuse carry self recipe continue read	1.0	3.0	3.0	3	'crazy' 'self' 'recipe'	1	"[(""'self'"", ""'self'"")]"	0	
75	continue chicken loose skip enjoy feel sister distract slowly fried	2.0	3.0	3.0	4	'continue' 'skip' 'distract' 'slowly'	1	"[(""'chicken'"", ""'fried'"")]"	0	
76	change complete easy opportunity reach smart shall know task sheet	2.0	3.0	3.0	3	'sheet' 'complete' 'task'	1	"[(""'task'"", ""'sheet'"")]"	0	
77	idea wrong chuck month sing cjohnson floor poop web sacrifice	1.0	3.0	2.8	3	'chuck' 'cjohnson' 'poop'	7	"[(""'idea'"", ""'idea'""), (""'wrong'"", ""'wrong'""), (""'chuck'"", ""'chuck'""), (""'month'"", ""'month'""), (""'sing'"", ""'sing'""), (""'cjohnson'"", ""'cjohnson'""), (""'floor'"", ""'floor'"")]"	2	'cjohnson' 'poop'
78	hard kid lazy hold graduate consider oop use content degree	1.0	3.0	3.0	4	'lazy' 'hold' 'consider' 'content'	1	"[(""'graduate'"", ""'degree'"")]"	0	
79	perfect tonight facebook block getfit eve gym early whatsnext abouttime	1.2	3.0	3.0	4	'facebook' 'block' 'whatsnext' 'abouttime'	7	"[(""'perfect'"", ""'perfect'""), (""'tonight'"", ""'tonight'""), (""'facebook'"", ""'facebook'""), (""'block'"", ""'block'""), (""'getfit'"", ""'getfit'""), (""'eve'"", ""'eve'""), (""'gym'"", ""'gym'"")]"	0	
80	plan marry motivation set brother studio art hello machine yell	1.0	3.0	3.0	2	'hello' 'yell'	1	"[(""'set'"", ""'set'"")]"	0	
81	figure health fitness favorite weightloss team diet cheer lift leave	2.0	2.0	3.0	4	'favorite' 'team' 'cheer' 'leave'	2	"[(""'figure'"", ""'weightloss'""), (""'fitness'"", ""'lift'"")]"	0	
82	way mean mind laugh joy body noon look live period	1.0	2.2	3.0	2	'noon' 'period'	8	"[(""'way'"", ""'way'""), (""'mean'"", ""'mean'""), (""'mind'"", ""'mind'""), (""'laugh'"", ""'laugh'""), (""'joy'"", ""'joy'""), (""'body'"", ""'body'""), (""'noon'"", ""'noon'""), (""'look'"", ""'look'"")]"	0	
83	follow twitter smile holiday movie season success follower confident definition	1.2	2.2	3.0	1	'definition'	1	"[(""'follow'"", ""'follower'"")]"	0	
84	happiness hurt patience fight meet chicago reason lmao battle know	1.0	2.8	3.0	2	'chicago' 'lmao'	1	"[(""'fight'"", ""'battle'"")]"	1	'lmao'
85	everyday live serve makeup channel pregnant wave choice lack talkin	1.0	3.0	3.0	3	'makeup' 'channel' 'wave'	2	"[(""'everyday'"", ""'live'""), (""'choice'"", ""'choice'"")]"	1	'talkin'
86	book read high forget fake forgive shave month partner school	1.0	3.0	3.0	6	'high' 'forget' 'fake' 'forgive' 'shave' 'month'	3	"[(""'book'"", ""'read'""), (""'forget'"", ""'forgive'""), (""'shave'"", ""'month'"")]"	0	
87	friend finally tell truth tag beh dwl submit consistent drawsomethe	1.0	3.0	1.0	4	'tag' 'beh' 'dwl' 'drawsomethe'	8	"[(""'friend'"", ""'friend'""), (""'finally'"", ""'finally'""), (""'tell'"", ""'tell'""), (""'truth'"", ""'truth'""), (""'tag'"", ""'tag'""), (""'beh'"", ""'beh'""), (""'dwl'"", ""'dwl'""), (""'submit'"", ""'submit'"")]"	3	'dwl' 'drawsomethe' 'beh'
88	catch box sandal row include chip wear heel ballet jar	1.0	3.0	3.0	3	'row' 'include' 'jar'	2	"[(""'sandal'"", ""'heel'""), (""'ballet'"", ""'wear'"")]"	0	
89	hit send crush dick candy strive story interesting play heck	1.0	3.0	3.0	2	'candy' 'heck'	2	"[(""'hit'"", ""'crush'""), (""'play'"", ""'strive'"")]"	0	
90	week fat hashtag guess resolutions human volunteer fly tooth animal	1.0	3.0	3.0	3	'fat' 'hashtag' 'tooth'	1	"[(""'human'"", ""'animal'"")]"	0	
91	turn cool walk boy sex res fuck live everytime football	1.0	3.0	2.0	3	'res' 'fuck' 'sex'	8	"[(""'turn'"", ""'turn'""), (""'cool'"", ""'cool'""), (""'walk'"", ""'walk'""), (""'boy'"", ""'boy'""), (""'sex'"", ""'sex'""), (""'res'"", ""'res'""), (""'fuck'"", ""'fuck'""), (""'live'"", ""'live'"")]"	2	'res' 'fuck'
92	sleep wife marathon swear training prove run regret pure living	2.0	3.0	3.0	5	'wife' 'swear' 'regret' 'pure' 'living'	2	"[(""'run'"", ""'marathon'""), (""'living'"", ""'pure'"")]"	0	
93	know god person wish christmas afraid clothe exciting exactly failure	1.0	3.0	3.0	4	'christmas' 'clothe' 'exciting' 'failure'	1	"[(""'know'"", ""'exactly'"")]"	0	
94	exercise sure pay definitely appreciate better responsible practice positivity optimistic	2.0	2.8	3.0	4	'pay' 'definitely' 'appreciate' 'responsible'	1	"[(""'exercise'"", ""'practice'"")]"	0	
95	hand amwriting raise light write shark dont lovely jail home	1.0	3.0	2.0	2	'shark' 'jail'	1	"[(""'write'"", ""'amwriting'"")]"	2	'amwriting' 'dont'
96	family hang self weed car progress confidence leave guilt doubt	1.0	3.0	3.0	3	'hang' 'weed' 'car'	2	"[(""'self'"", ""'confidence'""), (""'guilt'"", ""'doubt'"")]"	0	
97	fuck write remember concert newyear settle simply deserve instead different	1.0	3.0	2.8	4	'fuck' 'write' 'deserve' 'instead'	7	"[(""'fuck'"", ""'fuck'""), (""'write'"", ""'write'""), (""'remember'"", ""'remember'""), (""'concert'"", ""'concert'""), (""'newyear'"", ""'newyear'""), (""'settle'"", ""'settle'""), (""'simply'"", ""'simply'"")]"	0	
98	lol come shape pic teach lesson judge motivation total ago	1.0	3.0	3.0	4	'lol' 'pic' 'total' 'ago'	8	"[(""'lol'"", ""'lol'""), (""'come'"", ""'come'""), (""'shape'"", ""'shape'""), (""'pic'"", ""'pic'""), (""'teach'"", ""'teach'""), (""'lesson'"", ""'lesson'""), (""'judge'"", ""'judge'""), (""'motivation'"", ""'mot"")]"	0	
99	nap minute count active instagram power twitter facebook beach commit	1.0	3.0	3.0	4	'nap' 'minute' 'count' 'beach'	1	"[(""'twitter'"", ""'facebook'"")]"	0	
