ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
28	club smoke cigarettes chimney burn pete mikehardlemonade smokefree retweeet firework	2.0	2.0	2.0	4	'pete' 'mikehardlemonade' 'retweeet' 'firework'	1	"[(""'smoke'"", ""'smokefree'"")]"	2	'mikehardlemonade' 'retweeet'
29	social facebook gossip addicted goth instagram popularity participate follobackforfolloback startingto	2.0	2.0	2.0	2	'goth' 'startingto'	7	"[(""'social'"", ""'social'""), (""'facebook'"", ""'facebook'""), (""'gossip'"", ""'gossip'""), (""'addicted'"", ""'addicted'""), (""'goth'"", ""'goth'""), (""'instagram'"", ""'instagram'""), (""'popularity'"", ""'popularity'"")]"	2	'follobackforfolloback' 'startingto'
30	positive negative positivity happiness negativity tolerate pessimistic confrontational despair affirmation	2.0	2.0	3.0	2	'tolerate' 'confrontational'	2	"[(""'positive'"", ""'positivity'""), (""'negative'"", ""'negativity'"")]"	0	
31	liar lovethissong honesty propaganda govenment badly armenian fascist carolina sickofallthehate	1.0	3.0	2.0	3	'lovethissong' 'carolina' 'sickofallthehate'	2	"[(""'liar'"", ""'honesty'""), (""'sickofallthehate'"", ""'fascist'"")]"	3	'govenment' 'sickofallthehate' 'lovethissong'
32	follow boyrusher temecula goingstrong frankie insurgent fuckboy coach flip rule	1.0	3.0	2.2	4	'temecula' 'coach' 'flip' 'rule'	6	"[(""'follow'"", ""'follow'""), (""'boyrusher'"", ""'boyrusher'""), (""'temecula'"", ""'temecula'""), (""'goingstrong'"", ""'goingstrong'""), (""'frankie'"", ""'frankie'""), (""'insurgent'"", ""'ins"")]"	2	'boyrusher' 'fuckboy'
33	worry stress scared fear webmd panic symptom claustrophobic caution anxiety	3.0	2.0	3.0	2	'webmd' 'caution'	3	"[(""'worry'"", ""'anxiety'""), (""'scared'"", ""'fear'""), (""'panic'"", ""'anxiety'"")]"	0	
34	write writing amwriting screenwriting banking writestuff writerlife memo screenwrite mathchat	2.0	1.8	2.0	2	'banking' 'mathchat'	2	"[(""'write'"", ""'writing'""), (""'screenwriting'"", ""'screenwrite'"")]"	4	'amwriting' 'writestuff' 'writerlife' 'mathchat'
35	run mile marathon sign fitness runner racing wyoming marathontraining marathontraine	3.0	2.0	3.0	2	'sign' 'wyoming'	2	"[(""'marathon'"", ""'marathontraining'""), (""'marathon'"", ""'marathontraine'"")]"	2	'marathontraine' 'marathontraining'
36	hashtag hashtagoftheweek soda healthy smoking organize sew hashtagofthe medical mondays	1.0	2.0	3.0	3	'mondays' 'organize' 'sew'	2	"[(""'hashtag'"", ""'hashtagoftheweek'""), (""'hashtag'"", ""'hashtagofthe'"")]"	0	
37	forgive mistake forgiveness apology regret forget unpette circumstance leaf changeswillbemade	2.0	2.0	2.0	4	'unpette' 'circumstance' 'leaf' 'changeswillbemade'	2	"[(""'forgive'"", ""'forgiveness'""), (""'regret'"", ""'apology'"")]"	2	'unpette' 'changeswillbemade'
38	counts confession woooooooooah clumsy adventuresinchemistry kardashian science easily punch opportunity	1.0	3.0	2.0	3	'woooooooooah' 'adventuresinchemistry' 'kardashian'	5	"[(""'counts'"", ""'counts'""), (""'confession'"", ""'confession'""), (""'woooooooooah'"", ""'woooooooooah'""), (""'clumsy'"", ""'clumsy'""), (""'adventuresinchemistry'"", ""'adventuresinchemistry'"")]"	2	'woooooooooah' 'adventuresinchemistry'
39	blog mondayblog podcast blogge blogging parody wwwblog fblogger scrum vlog	2.0	2.0	2.2	2	'scrum' 'parody'	3	"[(""'blog'"", ""'blogge'""), (""'blog'"", ""'blogging'""), (""'blogge'"", ""'blogging'"")]"	3	'mondayblog' 'wwwblog' 'fblogger'
40	hate ugly hater bitchiness retro uncomplicate ambidextrous cat grumpy horrible	1.0	2.0	2.0	4	'retro' 'uncomplicate' 'ambidextrous' 'cat'	2	"[(""'hate'"", ""'hater'""), (""'grumpy'"", ""'bitchiness'"")]"	0	
41	change anarchy ooc realworld ariel gohard general sarcastic justice jean	1.0	3.0	3.0	3	'ooc' 'gohard' 'sarcastic'	1	"[(""'jean'"", ""'jean'"")]"	2	'ooc' 'gohard'
42	promise fortune earth motto pleasantly promisespromise nofilter dontmakeitworse semen bestow	1.0	1.6	1.8	4	'semen' 'promisespromise' 'nofilter' 'dontmakeitworse'	1	"[(""'promise'"", ""'promisespromise'"")]"	4	'promisespromise' 'nofilter' 'dontmakeitworse' 'semen'
43	focused distraction stress silence stillness stillquiethour thoughtless reliever happier comfort	3.0	2.0	3.0	3	'thoughtless' 'reliever' 'happier'	2	"[(""'stillness'"", ""'silence'""), (""'thoughtless'"", ""'stillness'"")]"	2	'stillquiethour' 'thoughtless'
44	asshole bum angel freak alexa batman kind comfort badass negativity	1.0	2.6	2.0	3	'alexa' 'batman' 'comfort'	2	"[(""'asshole'"", ""'freak'""), (""'badass'"", ""'freak'"")]"	0	
45	listen quiet song mix nelly musiclife pandora benny amplify remix	2.6	2.0	3.0	1	'benny'	1	"[(""'remix'"", ""'mix'"")]"	2	'musiclife' 'benny'
46	complete accent transformation ordinary lyfe dragon cats badass british pressure	1.0	3.0	3.0	4	'dragon' 'cats' 'badass' 'british'	7	"[(""'badass'"", ""'badass'""), (""'british'"", ""'british'""), (""'cats'"", ""'cats'""), (""'complete'"", ""'complete'""), (""'dragon'"", ""'dragon'""), (""'lyfe'"", ""'lyfe'""), (""'ordinary'"", ""'ordinary'"")]"	1	'lyfe'
47	pizza burrito lemming fluffeh margarita marxist muffintop cupcake roma cakes	1.0	2.2	3.0	5	'lemming' 'fluffeh' 'marxist' 'muffintop' 'roma'	6	"[(""'margarita'"", ""'margarita'""), (""'pizza'"", ""'pizza'""), (""'burrito'"", ""'burrito'""), (""'lemming'"", ""'lemming'""), (""'fluffeh'"", ""'fluffeh'""), (""'marxist'"", ""'marx"")]"	1	'fluffeh'
48	jammed stick hand snap stab fingernail tug ratchet gun screw	2.0	2.0	3.0	2	'gun' 'screw'	2	"[(""'jammed'"", ""'stick'""), (""'tug'"", ""'snap'"")]"	0	
49	coffee latte milk soda cup almond frappucino mycoffee caffeine startuplife	3.0	2.0	3.0	3	'soda' 'mycoffee' 'startuplife'	1	"[(""'coffee'"", ""'mycoffee'"")]"	0	
50	phone unplug chat iphone straightener motorola itsaprobl tsa charger walgreens	1.8	2.4	2.0	4	'unplug' 'itsaprobl' 'tsa' 'walgreens'	2	"[(""'phone'"", ""'iphone'""), (""'phone'"", ""'motorola'"")]"	2	'itsaprobl' 'tsa'
51	christmas blanket tree crochet card loveyourlife frig mention christmastime scrooge	2.0	2.0	3.0	3	'loveyourlife' 'frig' 'mention'	1	"[(""'christmas'"", ""'christmastime'"")]"	3	'frig' 'loveyourlife' 'mention'
52	smile ride mouth quitsmoke farewell personality frown bright motivated obstacle	2.0	2.4	3.0	3	'quitsmoke' 'farewell' 'obstacle'	2	"[(""'smile'"", ""'frown'""), (""'bright'"", ""'smile'"")]"	0	
53	clean organize house clutter desktop folder moreorganize hoarder cleanup cleancar	3.0	2.0	3.0	3	'moreorganize' 'hoarder' 'cleancar'	1	"[(""'organize'"", ""'moreorganize'"")]"	1	'moreorganize'
54	healthy health insurance stjamesnew plaindealer womens physique cholesterol giant choice	2.0	3.0	3.0	3	'stjamesnew' 'plaindealer' 'giant'	1	"[(""'healthy'"", ""'health'"")]"	2	'stjamesnew' 'physique'
55	patient staright virgos protection carefree therapist rep generous experience service	1.0	3.0	2.0	3	'staright' 'virgos' 'rep'	2	"[(""'patient'"", ""'therapist'""), (""'service'"", ""'rep'"")]"	1	'staright'
56	newyear newyearnewme newyearseve newyearsameme newyearsresolution newbeginning jesusyear excited newyearskiss convince	3.0	2.0	3.0	2	'excited' 'convince'	3	"[(""'newyear'"", ""'newyearseve'""), (""'newyearnewme'"", ""'newyearsresolution'""), (""'newyearsameme'"", ""'newbeginning'"")]"	0	
57	smoking quit cig smoke stressin cigarette tobacco blunt cannabis vibe	2.8	2.0	2.8	2	'stressin' 'vibe'	2	"[(""'smoke'"", ""'smoking'""), (""'cig'"", ""'cigarette'"")]"	2	'stressin' 'vibe'
58	butts crotch big bare lick krazy spank crew flapjack leather	2.0	2.0	2.0	4	'krazy' 'crew' 'flapjack' 'leather'	2	"[(""'butts'"", ""'crotch'""), (""'spank'"", ""'flapjack'"")]"	1	'krazy'
59	planet tweet crave sponsor planetfittness mpls platform tickets december blog	1.0	3.0	2.2	8	'tweet' 'crave' 'sponsor' 'planetfittness' 'mpls' 'platform' 'tickets' 'blog'	1	"[(""'planet'"", ""'planetfittness'"")]"	2	'planetfittness' 'mpls'
60	finish anthony bro chapstick gurllll spanish mixtape list watch lose	1.0	3.0	2.0	5	'chapstick' 'gurllll' 'spanish' 'mixtape' 'list'	1	"[(""'finish'"", ""'lose'"")]"	1	'gurllll'
61	break wellp boner bubblewrap thermofit wrap petty ocean style sweat	1.0	3.0	2.0	4	'wellp' 'boner' 'petty' 'sweat'	1	"[(""'wrap'"", ""'bubblewrap'"")]"	3	'wellp' 'boner' 'thermofit'
62	car newdriver turbo vehicle passenger porsche parking jeep lock key	2.8	2.0	3.0	3	'newdriver' 'lock' 'key'	2	"[(""'car'"", ""'vehicle'""), (""'key'"", ""'lock'"")]"	0	
63	dancing inspiration glamour flygirl daredevil youtubers dancertweet dancehall dancer dancerprobs	2.6	2.0	3.0	2	'daredevil' 'youtubers'	1	"[(""'dancer'"", ""'dancertweet'"")]"	0	
64	live connected teachit livelifehappy values leslie liveit flow prosper active	2.0	2.0	3.0	3	'teachit' 'livelifehappy' 'leslie'	2	"[(""'live'"", ""'liveit'""), (""'live'"", ""'livelifehappy'"")]"	3	'teachit' 'livelifehappy' 'liveit'
65	direction reptilian freedom futurist knobs plato place wall kind wars	1.0	3.0	3.0	4	'reptilian' 'knobs' 'plato' 'wall'	1	"[(""'wall'"", ""'knobs'"")]"	0	
66	calendar month occasion punctual gregorian bday feb kenya jan august	2.0	2.0	3.0	2	'punctual' 'kenya'	4	"[(""'month'"", ""'jan'""), (""'month'"", ""'feb'""), (""'month'"", ""'august'""), (""'bday'"", ""'occasion'"")]"	4	'bday' 'feb' 'jan' 'august'
67	candy crush rachelclarkgiveaway youtube piss notorious youtuber gamers blockbuster herzog	1.0	3.0	2.0	3	'piss' 'notorious' 'herzog'	1	"[(""'youtube'"", ""'youtuber'"")]"	3	'rachelclarkgiveaway' 'piss' 'herzog'
68	procrastination procrastinate procrastinating writing revise slacker deadline yolo german task	2.0	2.0	3.0	2	'yolo' 'german'	3	"[(""'procrastination'"", ""'procrastinate'""), (""'procrastination'"", ""'procrastinating'""), (""'procrastinate'"", ""'procrastinating'"")]"	1	'yolo'
69	resolutions tlc county awesomer sonoma estate pat improvement sign bae	1.0	3.0	2.6	4	'tlc' 'awesomer' 'pat' 'bae'	1	"[(""'resolutions'"", ""'improvement'"")]"	3	'awesomer' 'bae' 'tlc'
70	faith passion bless psa loveoneanother humility inspirational harvest goodchoices gratitude	3.0	2.0	3.0	2	'harvest' 'psa'	6	"[(""'faith'"", ""'faith'""), (""'passion'"", ""'passion'""), (""'bless'"", ""'bless'""), (""'psa'"", ""'psa'""), (""'loveoneanother'"", ""'loveoneanother'""), (""'humility'"", ""'humility'"")]"	0	
71	week masterbate birthday tithe yaaaayyyy gambling kenny calendar priority budget	1.0	3.0	2.0	3	'masterbate' 'yaaaayyyy' 'kenny'	1	"[(""'week'"", ""'calendar'"")]"	1	'yaaaayyyy'
72	soda addiction coke crack sweetener mint pepsi cola aspartame starbuck	2.0	2.0	3.0	3	'crack' 'mint' 'starbuck'	2	"[(""'soda'"", ""'cola'""), (""'coke'"", ""'pepsi'"")]"	0	
73	learn language spanish teach languagelearne rosettastone esol education punctuation speak	3.0	2.0	2.0	2	'languagelearne' 'punctuation'	1	"[(""'language'"", ""'languagelearne'"")]"	2	'languagelearne' 'rosettastone'
74	kickstarter billionaire brand entrepreneur experience greensboro goodbusiness gamification startups venture	2.0	2.8	3.0	2	'greensboro' 'gamification'	1	"[(""'entrepreneur'"", ""'startups'"")]"	0	
75	pet animal human doggie therapy cpdt puppy bull physical certification	2.2	2.0	3.0	3	'human' 'physical' 'certification'	3	"[(""'pet'"", ""'doggie'""), (""'pet'"", ""'puppy'""), (""'doggie'"", ""'puppy'"")]"	2	'doggie' 'cpdt'
76	dread cursing swear yoko cussing ono motto blame jack respect	1.2	2.0	3.0	5	'yoko' 'ono' 'motto' 'jack' 'respect'	2	"[(""'cussing'"", ""'swear'""), (""'ono'"", ""'yoko'"")]"	0	
77	figure acting timeformyself vortex dimension district tear record career resolutions	1.0	3.0	2.0	4	'timeformyself' 'vortex' 'tear' 'resolutions'	7	"[(""'figure'"", ""'figure'""), (""'acting'"", ""'acting'""), (""'timeformyself'"", ""'timeformyself'""), (""'vortex'"", ""'vortex'""), (""'dimension'"", ""'dimension'""), (""'district'"", ""'district'""), (""'tear'"", ""'te"")]"	1	'timeformyself'
78	kiss cuddle zayn crush malik hehshsbsjjsjdmsjdjds cutie partytime baby date	2.0	2.0	1.0	2	'hehshsbsjjsjdmsjdjds' 'partytime'	1	"[(""'zayn'"", ""'malik'"")]"	1	'hehshsbsjjsjdmsjdjds'
79	adventure hobby fun menu dogtown lords journey marathon bible lot	1.0	3.0	3.0	5	'menu' 'dogtown' 'lords' 'bible' 'lot'	1	"[(""'adventure'"", ""'journey'"")]"	3	'dogtown' 'lords' 'lot'
80	volunteer community charity rigell organization philanthropy cal contribute social homeless	2.2	2.0	3.0	2	'rigell' 'cal'	4	"[(""'volunteer'"", ""'contribute'""), (""'community'"", ""'social'""), (""'charity'"", ""'philanthropy'""), (""'homeless'"", ""'homeless'"")]"	2	'rigell' 'cal'
81	person human relive puppet angle public cool help change use	2.0	2.6	3.0	3	'puppet' 'angle' 'cool'	1	"[(""'person'"", ""'human'"")]"	0	
82	slap punch face folk backstabber crepe snake justin tired loose	1.0	2.6	2.2	4	'crepe' 'justin' 'tired' 'loose'	2	"[(""'slap'"", ""'punch'""), (""'face'"", ""'face'"")]"	0	
83	yoga selfcare planking phillyyoga monthly healthiswealth colleen veggie crossfit sobriety	2.0	2.2	3.0	4	'phillyyoga' 'colleen' 'monthly' 'healthiswealth'	1	"[(""'yoga'"", ""'phillyyoga'"")]"	2	'phillyyoga' 'healthiswealth'
84	sugar diabetes wellness sugarfree eatgoodlookgood dsma dietneverstarte dietinjanuary glutenfree nutrition	3.0	2.0	3.0	4	'eatgoodlookgood' 'dsma' 'dietneverstarte' 'dietinjanuary'	1	"[(""'sugarfree'"", ""'glutenfree'"")]"	2	'dietneverstarte' 'dietinjanuary'
85	bar set wallplate lowkey lower standard replace aim pretty fail	1.0	2.6	3.0	3	'lowkey' 'pretty' 'fail'	1	"[(""'lowkey'"", ""'lower'"")]"	0	
86	grow boob mature snappin neck model swole boot hot fuck	1.8	1.4	2.0	2	'snappin' 'boot'	7	"[(""'boob'"", ""'boob'""), (""'grow'"", ""'grow'""), (""'mature'"", ""'mature'""), (""'snappin'"", ""'snappin'""), (""'neck'"", ""'neck'""), (""'model'"", ""'model'""), (""'swole'"", ""'"")]"	2	'snappin' 'swole'
87	tiger buy lexus lambo megamillion americanmusclecar pontiacfirebird jackpot aspire win	1.2	2.0	3.0	5	'tiger' 'buy' 'megamillion' 'jackpot' 'win'	2	"[(""'jackpot'"", ""'win'""), (""'pontiacfirebird'"", ""'americanmusclecar'"")]"	0	
88	penny leave hellofuture neverworthmytime goodbyepast keepitreal term drama perfect job	1.0	3.0	2.2	4	'hellofuture' 'goodbyepast' 'keepitreal' 'neverworthmytime'	2	"[(""'goodbyepast'"", ""'hellofuture'""), (""'keepitreal'"", ""'perfect'"")]"	4	'hellofuture' 'neverworthmytime' 'goodbyepast' 'keepitreal'
89	hour late grid sunset dreamer meditate workhard noon night sleep	2.0	3.0	3.0	3	'grid' 'workhard' 'meditate'	2	"[(""'noon'"", ""'sunset'""), (""'sleep'"", ""'night'"")]"	1	'workhard'
90	plan succeed socrates personalgrowth endeavor thrive decisive conquer ambition inspire	2.0	2.2	3.0	2	'socrates' 'conquer'	3	"[(""'plan'"", ""'endeavor'""), (""'succeed'"", ""'thrive'""), (""'decisive'"", ""'conquer'"")]"	1	'personalgrowth'
91	job veteran sticktoit jobless employee worklife quit relate opportunity sign	2.0	2.0	3.0	4	'veteran' 'sticktoit' 'relate' 'sign'	2	"[(""'job'"", ""'employee'""), (""'quit'"", ""'jobless'"")]"	1	'sticktoit'
92	lou jack blair gilinsky rabe busey gary john chuck fight	1.0	3.0	3.0	1	'fight'	6	"[(""'lou'"", ""'lou'""), (""'jack'"", ""'jack'""), (""'blair'"", ""'blair'""), (""'gilinsky'"", ""'gilinsky'""), (""'rabe'"", ""'rabe'""), (""'busey'"", ""'busey'"")]"	0	
93	fitbit fitness postbabybody nodaysoff smoothie treadmill bikini cardio newyearseve motivation	3.0	2.0	3.0	2	'postbabybody' 'newyearseve'	4	"[(""'fitbit'"", ""'treadmill'""), (""'fitness'"", ""'cardio'""), (""'postbabybody'"", ""'bikini'""), (""'nodaysoff'"", ""'motivation'"")]"	0	
94	jersey tshirt spirit tabs thompson underwoods stair skipping fitting school	1.6	3.0	3.0	4	'tabs' 'thompson' 'stair' 'skipping'	2	"[(""'jersey'"", ""'tshirt'""), (""'fitting'"", ""'fitting'"")]"	5	'tabs' 'underwoods' 'skipping' 'fitting' 'stair'
95	diet skinnydream secondfitness endorse weightlossgoal news gethealthy bet fitnessmotivation proud	2.0	2.0	2.0	4	'skinnydream' 'news' 'bet' 'endorse'	3	"[(""'diet'"", ""'weightlossgoal'""), (""'secondfitness'"", ""'fitnessmotivation'""), (""'gethealthy'"", ""'proud'"")]"	4	'skinnydream' 'secondfitness' 'weightlossgoal' 'fitnessmotivation'
96	dream action startnow dreambig einstein grail escape inspire reality joy	2.0	2.4	3.0	3	'einstein' 'grail' 'escape'	1	"[(""'dream'"", ""'dreambig'"")]"	2	'startnow' 'dreambig'
97	happiness emotion happyheart depressed immortality happier affect drama peace achieve	2.0	2.0	3.0	3	'depressed' 'immortality' 'drama'	2	"[(""'happiness'"", ""'happyheart'""), (""'happiness'"", ""'happier'"")]"	0	
98	niggas boi rebeccarocklynn cnn ruthless toronto don bitch scream voice	1.0	2.8	1.0	4	'rebeccarocklynn' 'cnn' 'toronto' 'don'	1	"[(""'niggas'"", ""'bitch'"")]"	4	'niggas' 'boi' 'rebeccarocklynn' 'bitch'
99	kill destroyallcliche copenhagen mortally reductionist scorpion wayside wound bite end	1.6	3.0	3.0	4	'destroyallcliche' 'copenhagen' 'reductionist' 'wayside'	2	"[(""'kill'"", ""'wound'""), (""'bite'"", ""'scorpion'"")]"	3	'destroyallcliche' 'reductionist' 'wayside'
100	complain blame critic sickness complaining credit responsibility criticism situation learn	2.0	2.0	3.0	2	'credit' 'learn'	2	"[(""'complain'"", ""'complaining'""), (""'critic'"", ""'criticism'"")]"	0	
101	productive productivity lazy ingenuity creativity pretentious task desk habit quit	2.0	2.0	3.0	2	'pretentious' 'quit'	1	"[(""'productive'"", ""'productivity'"")]"	0	
102	shop shoplift merchandise homedesign walmart craigslist chandelier section shopping chicago	2.0	2.0	3.0	2	'shoplift' 'chicago'	1	"[(""'shop'"", ""'shopping'"")]"	0	
103	burroughs whammy buck blair chuck bedfellow throat waldorf rhino eatclean	1.0	3.0	3.0	3	'waldorf' 'rhino' 'eatclean'	1	"[(""'buck'"", ""'buck'"")]"	0	
104	hillsong hateful creator nobodiesbusiness relationships noshade destroy friendship negative improve	1.0	3.0	3.0	3	'hillsong' 'creator' 'noshade'	1	"[(""'relationships'"", ""'friendship'"")]"	2	'nobodiesbusiness' 'noshade'
105	shape gayproblem asf nanobot lazyy beatitudes vicissitude cliche cat fun	1.0	3.0	2.0	7	'gayproblem' 'asf' 'nanobot' 'lazyy' 'beatitudes' 'vicissitude' 'cliche'	7	"[(""'cat'"", ""'cat'""), (""'fun'"", ""'fun'""), (""'shape'"", ""'shape'""), (""'nanobot'"", ""'nanobot'""), (""'lazyy'"", ""'lazyy'""), (""'beatitudes'"", ""'beatitudes'""), (""'vicissitude'"", ""'"")]"	4	'gayproblem' 'asf' 'lazyy' 'cliche'
106	gain winterweight beachbody lifting crunch workout holiday season food goal	2.0	2.0	3.0	3	'holiday' 'season' 'food'	1	"[(""'holiday'"", ""'season'"")]"	0	
