ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
26	organize learn ride code hashtagoftheweek socialmedia tennis emotional patient mess	1.0	3.0	3.0	5	'hashtagoftheweek' 'socialmedia' 'tennis' 'emotional' 'mess'	6	"[(""'organize'"", ""'organize'""), (""'learn'"", ""'learn'""), (""'ride'"", ""'ride'""), (""'code'"", ""'code'""), (""'hashtagoftheweek'"", ""'hashtagoftheweek'""), (""'socialmedia'"", ""'socialmedia'"")]"	2	'hashtagoftheweek' 'mess'
27	guess matter literally book peace juice responsible drama beer arm	1.0	3.0	3.0	3	'juice' 'beer' 'arm'	7	"[(""'book'"", ""'book'""), (""'peace'"", ""'peace'""), (""'arm'"", ""'arm'""), (""'beer'"", ""'beer'""), (""'drama'"", ""'drama'""), (""'guess'"", ""'guess'""), (""'juice'"", ""'juice'"")]"	0	
28	win video hang hopefully respect stay episode till friend pass	1.4	3.0	3.0	3	'hang' 'hopefully' 'till'	8	"[(""'win'"", ""'win'""), (""'video'"", ""'video'""), (""'hang'"", ""'hang'""), (""'hopefully'"", ""'hopefully'""), (""'respect'"", ""'respect'""), (""'stay'"", ""'stay'""), (""'episode'"", ""'episode'""), (""'till'"", ""'till'"")]"	0	
29	workout limit boyfriend cook got especially foot goals push fear	1.2	3.0	3.0	4	'boyfriend' 'cook' 'got' 'foot'	2	"[(""'workout'"", ""'push'""), (""'limit'"", ""'fear'"")]"	0	
30	sport night late bible use remove position cliche book lose	1.0	3.0	3.0	3	'bible' 'cliche' 'book'	1	"[(""'bible'"", ""'book'"")]"	0	
31	concert joke quiet mixtape ass volunteer upset master allow help	1.0	3.0	3.0	3	'ass' 'upset' 'master'	1	"[(""'allow'"", ""'help'"")]"	0	
32	daily support facebook action public planet decide judge create pocket	1.8	3.0	3.0	3	'facebook' 'pocket' 'judge'	8	"[(""'daily'"", ""'daily'""), (""'support'"", ""'support'""), (""'facebook'"", ""'facebook'""), (""'action'"", ""'action'""), (""'public'"", ""'public'""), (""'planet'"", ""'planet'""), (""'decide'"", ""'decide'""), (""'judge'"", ""'judge'"")]"	0	
33	smoke right supper club cigarette focus count accomplish body aim	2.0	3.0	3.0	6	'supper' 'focus' 'count' 'accomplish' 'body' 'aim'	1	"[(""'smoke'"", ""'cigarette'"")]"	0	
34	ppl hug remember age place white read eve ahead membership	1.0	3.0	3.0	2	'ppl' 'membership'	2	"[(""'ppl'"", ""'people'""), (""'eve'"", ""'evening'"")]"	2	'ppl' 'eve'
35	nap forgive forget drunk live number power minute gift encouragement	1.0	3.0	3.0	4	'drunk' 'number' 'minute' 'gift'	1	"[(""'forgive'"", ""'forget'"")]"	0	
36	social medium small fitness wrong bring vibe finance booty honest	1.0	3.0	3.0	1	'booty'	8	"[(""'social'"", ""'social'""), (""'medium'"", ""'medium'""), (""'small'"", ""'small'""), (""'fitness'"", ""'fitness'""), (""'wrong'"", ""'wrong'""), (""'bring'"", ""'bring'""), (""'vibe'"", ""'vibe'""), (""'finance'"", ""'finance'"")]"	0	
37	resolutions fit twice fight story breakfast enjoy success bang important	2.0	3.0	3.0	4	'fit' 'twice' 'breakfast' 'bang'	7	"[(""'fit'"", ""'fit'""), (""'resolutions'"", ""'resolutions'""), (""'twice'"", ""'twice'""), (""'fight'"", ""'fight'""), (""'story'"", ""'story'""), (""'breakfast'"", ""'breakfast'""), (""'enjoy'"", ""'enjoy'"")]"	1	'bang'
38	wear patience seriously live pant regret excuse connected beautiful kind	1.0	3.0	3.0	3	'pant' 'excuse' 'connected'	2	"[(""'wear'"", ""'pant'""), (""'regret'"", ""'excuse'"")]"	0	
39	deserve city add achievable walk return scream purpose kick remind	1.0	3.0	3.0	2	'scream' 'kick'	7	"[(""'deserve'"", ""'deserve'""), (""'city'"", ""'city'""), (""'add'"", ""'add'""), (""'achievable'"", ""'achievable'""), (""'walk'"", ""'walk'""), (""'return'"", ""'return'""), (""'scream'"", ""'scream'"")]"	0	
40	listen relationship realize boss busy learn successful fat strong tell	1.6	3.0	3.0	2	'fat' 'strong'	1	"[(""'listen'"", ""'tell'"")]"	0	
41	join goal gym feel figure post million genuinely week makeup	1.2	3.0	3.0	1	'makeup'	1	"[(""'genuinely'"", ""'genuinely'"")]"	0	
42	idea motivation pick vow chance exciting book reach maybe lbs	1.8	3.0	3.0	3	'pick' 'vow' 'lbs'	7	"[(""'vow'"", ""'vow'""), (""'idea'"", ""'idea'""), (""'motivation'"", ""'motivation'""), (""'pick'"", ""'pick'""), (""'chance'"", ""'chance'""), (""'exciting'"", ""'exciting'""), (""'book'"", ""'book'"")]"	1	'lbs'
43	wanna head throw job tweet welcome sit forward culture big	1.2	3.0	3.0	5	'wanna' 'throw' 'tweet' 'sit' 'forward'	8	"[(""'wanna'"", ""'want'""), (""'head'"", ""'head'""), (""'throw'"", ""'throw'""), (""'job'"", ""'job'""), (""'tweet'"", ""'tweet'""), (""'welcome'"", ""'welcome'""), (""'sit'"", ""'sit'""), (""'forward'"", ""'forward'"")]"	0	
44	face sign youtube apartment budget door career girlfriend include sober	1.0	3.0	3.0	4	'youtube' 'budget' 'career' 'girlfriend'	1	"[(""'sober'"", ""'sober'"")]"	0	
45	pretend finally weed spanish learn confidence sing drinking chicago know	1.0	3.0	3.0	3	'weed' 'drinking' 'chicago'	1	"[(""'sing'"", ""'sing'"")]"	0	
46	game marathon wish reading present memory tix know write actual	1.0	3.0	3.0	2	'tix' 'actual'	8	"[(""'game'"", ""'game'""), (""'marathon'"", ""'marathon'""), (""'wish'"", ""'wish'""), (""'reading'"", ""'reading'""), (""'present'"", ""'present'""), (""'memory'"", ""'memory'""), (""'tix'"", ""'tix'""), (""'know'"", ""'"")]"	0	
47	damn health hoe invite rest send hate vacation check skip	1.0	3.0	2.0	4	'damn' 'hoe' 'hate' 'skip'	1	"[(""'damn'"", ""'hate'"")]"	3	'hoe' 'damn' 'hate'
48	bed negative rid avoid task succeed prove unnecessary positive training	2.0	2.8	3.0	3	'bed' 'rid' 'unnecessary'	1	"[(""'positive'"", ""'negative'"")]"	0	
49	father proud friend art mix march stick lose grind great	1.0	3.0	3.0	5	'art' 'mix' 'march' 'stick' 'grind'	2	"[(""'father'"", ""'friend'""), (""'proud'"", ""'great'"")]"	0	
