ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
25	date fat laugh typical everybody prayer fighting woman legacy word	2.6	2.2	2.4	3	'laugh' 'typical' 'word'	7	"[(""'date'"", ""'typical'""), (""'everybody'"", ""'everybody'""), (""'laugh'"", ""'laugh'""), (""'fighting'"", ""'fighting'""), (""'word'"", ""'word'""), (""'legacy'"", ""'legacy'""), (""'woman'"", ""'woman'"")]"	0	
26	ass win sweet sit yup list principle sweetener listening shine	2.2	2.2	2.0	2	'yup' 'sit'	3	"[(""'ass'"", ""'sit'""), (""'sweet'"", ""'sweetener'""), (""'listen'"", ""'listening'"")]"	2	'ass' 'yup'
27	drift reconnect apart traditional fridge mouth september event basket hashtag	1.8	2.6	2.0	1	'basket'	4	"[(""'drift'"", ""'apart'""), (""'reconnect'"", ""'apart'""), (""'event'"", ""'september'""), (""'basket'"", ""'fridge'"")]"	2	'fridge' 'hashtag'
28	diet sure canigetaaman search sweat miss sharing humble crane chore	2.2	2.2	2.0	2	'crane' 'canigetaaman'	2	"[(""'canigetaaman'"", ""'sweat'""), (""'diet'"", ""'chore'"")]"	1	'canigetaaman'
29	quit spend outta couple spanish speak song awesome decide pred	2.4	2.0	2.0	2	'decide' 'quit'	2	"[(""'quit'"", ""'outta'""), (""'spend'"", ""'decide'"")]"	1	'outta'
30	molson creative decor homedesign fab alternate vortex affect desk cooking	3.0	1.6	2.4	2	'molson' 'cooking'	3	"[(""'molson'"", ""'fab'""), (""'decor'"", ""'homedesign'""), (""'vortex'"", ""'alternate'"")]"	1	'molson'
31	keepingitsimple drift cantfail gossip nightmare complex outdoors lessfacebook kind habit	2.2	2.0	2.0	3	'kind' 'outdoors' 'lessfacebook'	1	"[(""'keepingitsimple'"", ""'complex'"")]"	1	'lessfacebook'
32	hopkins reacquire revise usual michigan nervous run sweetener dosen't project	2.0	2.0	2.0	2	'sweetener' 'dosen't'	3	"[(""'reacquire'"", ""'revise'""), (""'hopkins'"", ""'michigan'""), (""'dosen't'"", ""'usual'"")]"	0	
33	sec tell sleepy journal hit film judgemental bartender motto min	1.4	2.2	2.0	0		1	"[(""'sec'"", ""'min'"")]"	2	'sec' 'min'
34	help gift beer season worthy order persecute business creep encouragement	2.6	2.0	2.0	1	'beer'	2	"[(""'help'"", ""'encouragement'""), (""'order'"", ""'business'"")]"	1	'beer'
35	focus aaronallison iwil president vice load aaron burr chopin lol	1.6	2.2	2.0	3	'aaronallison' 'iwil' 'lol'	3	"[(""'focus'"", ""'load'""), (""'aaronallison'"", ""'aaron'""), (""'burr'"", ""'chopin'"")]"	1	'iwil'
36	fit beefcake leave business quality continue somebody personal opportunity home	2.8	1.8	2.2	1	'beefcake'	1	"[(""'beefcake'"", ""'bodybuilding'"")]"	1	'beefcake'
37	tweet resolve come month finish excited degree word ago february	2.0	2.4	2.4	0		3	"[(""'come'"", ""'ago'""), (""'finish'"", ""'month'""), (""'tweet'"", ""'word'"")]"	0	
38	raise job cursing hard adventuresinchemistry mean die negativity consideration fitness	2.2	2.2	2.0	0		2	"[(""'raise'"", ""'fitness'""), (""'job'"", ""'work'"")]"	1	'adventuresinchemistry'
39	watch mile listen grow school surgery partypooper grade holiday district	2.0	1.8	2.4	1	'holiday'	3	"[(""'watch'"", ""'listen'""), (""'mile'"", ""'grade'""), (""'holiday'"", ""'surgery'"")]"	1	'partypooper'
40	maybe social friend hold selfie blonde amwriting share bible enjoy	1.6	1.8	2.2	2	'blonde' 'bible'	2	"[(""'selfie'"", ""'share'""), (""'amwriting'"", ""'enjoy'"")]"	1	'amwriting'
41	mandatory afternoon sec cantfail mediocre philosophy dosen't reversehipster bodylife traditional	2.0	2.2	2.0	3	'afternoon' 'sec' 'dosen't'	4	"[(""'mandatory'"", ""'cantfail'""), (""'afternoon'"", ""'dosen't'""), (""'mediocre'"", ""'traditional'""), (""'sec'"", ""'bodylife'"")]"	2	'sec' 'dosen't'
42	big plastic procrastination world meal pityparty replace bitchy partypooper trap	1.6	2.2	2.0	2	'big' 'meal'	5	"[(""'big'"", ""'world'""), (""'plastic'"", ""'bitchy'""), (""'procrastination'"", ""'pityparty'""), (""'meal'"", ""'trap'""), (""'partypooper'"", ""'bitchy'"")]"	2	'partypooper' 'pityparty'
43	today happen clean book faith musiclife country gift feel alive	2.2	2.0	2.2	2	'book' 'gift'	2	"[(""'today'"", ""'alive'""), (""'book'"", ""'gift'"")]"	1	'musiclife'
44	attach high notice step total cannabis colorado read rate bitch	2.2	2.4	2.0	0		5	"[(""'attach'"", ""'step'""), (""'high'"", ""'total'""), (""'read'"", ""'notice'""), (""'rate'"", ""'attach'""), (""'bitch'"", ""'cannabis'"")]"	1	'bitch'
45	punctual traditional journal implement partypooper backstage thedrunkene pityparty cooking care	2.0	2.2	2.0	3	'partypooper' 'thedrunkene' 'pityparty'	4	"[('""punctual""', '""traditional""'), ('""journal""', '""cooking""'), ('""backstage""', '""thedrunkene""'), ('""partypooper""', '""pityparty""')]"	3	'partypooper' 'thedrunkene' 'pityparty'
46	meet fight fangirl deepthroat xmas remote imply physically folder colleen	2.2	2.6	2.0	3	'xmas' 'colleen' 'folder'	3	"[(""'meet'"", ""'imply'""), (""'deepthroat'"", ""'meet'""), (""'deepthroat'"", ""'imply'"")]"	2	'fangirl' 'deepthroat'
47	keepingitsimple cooking alive hopkins unlimited net serve possibility gal dosen't	1.8	1.8	2.0	3	'gal' 'hopkins' 'dosen't'	3	"[(""'keepingitsimple'"", ""'cooking'""), (""'alive'"", ""'unlimited'""), (""'dosen't'"", ""'serve'"")]"	1	'dosen't'
48	kick shall waste weekly foot salad setthebarhigh affect blame know	1.8	2.2	2.0	3	'kick' 'foot' 'setthebarhigh'	3	"[(""'setthebarhigh'"", ""'set'""), (""'kick'"", ""'kick'""), (""'weekly'"", ""'weekly'"")]"	2	'setthebarhigh' 'weekly'
49	phone thedrunkene punctual wait family weight publisher bed team male	2.0	2.6	2.0	1	'thedrunkene'	2	"[(""'phone'"", ""'wait'""), (""'team'"", ""'family'"")]"	1	'thedrunkene'
