ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
63	attention decision proud step straight feeling daughter manage night bring	2.2	2.4	2.8	1	'daughter'	2	"[(""'decision'"", ""'step'""), (""'daughter'"", ""'proud'"")]"	0	
64	kick baby thank legging white shin able code cookie science	2.0	2.0	2.0	2	'legging' 'cookie'	3	"[(""'baby'"", ""'kick'""), (""'shin'"", ""'legging'""), (""'code'"", ""'science'"")]"	1	'legging'
65	thank workout drink girl facebook wana holiday especially ambitious perk	2.0	2.0	2.0	3	'facebook' 'girl' 'wana'	2	"[(""'workout'"", ""'perk'""), (""'girl'"", ""'wana'"")]"	1	'wana'
66	habit ahead accept email share tank scotch change accomplish drink	2.2	2.4	2.0	3	'email' 'scotch' 'drink'	2	"[(""'accept'"", ""'accomplish'""), (""'drink'"", ""'scotch'"")]"	1	'scotch'
67	respect spend daily grind awesome struggle quote favorite watch care	2.0	1.8	2.0	0		1	"[(""'daily'"", ""'grind'"")]"	1	'struggle'
68	lol ass friend kid fitness guitar wait party leg manipulate	1.6	1.8	2.0	3	'ass' 'kid' 'party'	3	"[(""'lol'"", ""'kid'""), (""'fitness'"", ""'guitar'""), (""'wait'"", ""'manipulate'"")]"	1	'ass'
69	dollar shop avoid business survival haircut loseweight homemade surround series	2.8	2.0	2.0	1	'haircut'	3	"[(""'shop'"", ""'surround'""), (""'survival'"", ""'series'""), (""'loseweight'"", ""'homemade'"")]"	1	'loseweight'
70	amwriting jack read suspect german concrete fail ono loose buy	2.0	2.0	2.0	3	'jack' 'german' 'ono'	2	"[(""'amwriting'"", ""'read'""), (""'fail'"", ""'fail'"")]"	1	'ono'
71	recover spend pityparty partypooper thank surgery ass club grandma apology	2.0	1.8	2.0	2	'grandma' 'club'	2	"[(""'pityparty'"", ""'partypooper'""), (""'ass'"", ""'grandma'"")]"	3	'pityparty' 'partypooper' 'apology'
72	right fat smoking healthy instead friendship hug food half college	2.4	2.0	2.0	2	'fat' 'smoking'	4	"[(""'smoking'"", ""'healthy'""), (""'right'"", ""'instead'""), (""'friendship'"", ""'hug'""), (""'half'"", ""'food'"")]"	0	
73	positive anymore guy twitter able water control drink personal rise	2.4	2.2	2.0	1	'anymore'	2	"[(""'positive'"", ""'control'""), (""'drink'"", ""'water'"")]"	1	'anymore'
74	hope worth grow positive everyday laker know fitness house blessed	2.6	1.4	2.2	2	'laker' 'house'	4	"[(""'worth'"", ""'value'""), (""'grow'"", ""'grow'""), (""'know'"", ""'know'""), (""'house'"", ""'house'"")]"	1	'laker'
75	sure music stay thank ckokickboxing continue wait god close wrong	1.2	2.2	2.0	2	'ckokickboxing' 'god'	2	"[(""'continue'"", ""'continue'""), (""'wait'"", ""'wait'"")]"	1	'ckokickboxing'
76	focus travel okay talk world drink deep extend positive venture	2.6	2.2	2.8	1	'okay'	2	"[(""'focus'"", ""'extend'""), (""'travel'"", ""'venture'"")]"	1	'okay'
77	asshole old care final involved notice allow got body constructive	2.0	2.2	2.0	0		4	"[(""'care'"", ""'allow'""), (""'care'"", ""'notice'""), (""'old'"", ""'final'""), (""'old'"", ""'body'"")]"	1	'asshole'
78	know follower word drunk actually twitter use level bitch lol	1.2	3.0	2.0	1	'bitch'	3	"[(""'know'"", ""'actually'""), (""'word'"", ""'bitch'""), (""'use'"", ""'use'"")]"	1	'bitch'
79	swear wine accept stupid sure okay magcon dancehall daredevil positive	3.0	1.8	2.2	1	'daredevil'	1	[('swear', 'okay')]	0	
80	save hahaha read root sacrifice complete sing finish gym cruise	2.0	1.8	2.2	3	'hahaha' 'gym' 'cruise'	0	[]	1	'hahaha'
81	travel finish wait paper worry friend snooze senryu late book	2.0	2.2	2.6	0		2	"[(""'travel'"", ""'wait'""), (""'paper'"", ""'book'"")]"	1	'senryu'
82	lose thank book accept follower penny read adult reason taylor	1.6	2.4	2.0	0		0	[]	1	'taylor'
83	artist leg waldorf stick muscle blair lazy high melook florida	1.2	2.4	2.0	3	'high' 'leg' 'muscle'	2	"[(""'leg'"", ""'muscle'""), (""'high'"", ""'waldorf'"")]"	3	'melook' 'waldorf' 'blair'
84	learn bad resolutions replace dedicate list curse scarves look couch	2.4	2.4	2.0	2	'scarves' 'curse'	2	"[(""'learn'"", ""'dedicate'""), (""'list'"", ""'couch'"")]"	0	
85	die workout busy know graduate idgaf lay growth pick victim	2.4	2.4	2.0	2	'die' 'victim'	2	"[(""'workout'"", ""'pick'""), (""'graduate'"", ""'growth'"")]"	1	'idgaf'
86	family yuck tell video voice week shape collective able blue	1.4	2.2	2.0	2	'yuck' 'blue'	1	"[(""'video'"", ""'voice'"")]"	1	'yuck'
87	faith forgive math finally rate pray responsive mission salad vegetable	1.8	2.4	2.0	0		0	[]	1	'math'
88	pretty beat film cool build bigbootyhoe sake track confident prob	2.0	2.0	2.0	1	'prob'	2	"[(""'pretty'"", ""'cool'""), (""'beat'"", ""'track'"")]"	2	'bigbootyhoe' 'prob'
89	pool choose talent wife tolerance rubbish shine fitness interview short	2.4	2.2	2.0	1	'rubbish'	2	"[(""'talent'"", ""'fitness'""), (""'rubbish'"", ""'short'"")]"	1	'rubbish'
90	eve stick attend spend agree damn damnit beer print positive	2.0	1.8	2.2	3	'beer' 'damn' 'damnit'	2	"[(""'damnit'"", ""'damn'""), (""'agree'"", ""'attend'"")]"	2	'damnit' 'damn'
91	learn visit pbr phone reply moment success rhyme page proud	2.2	2.4	2.6	2	'pbr' 'phone'	2	"[(""'pbr'"", ""'phone'""), (""'reply'"", ""'rhyme'"")]"	1	'pbr'
92	jesus problem mile burn run walk gym conscience criticize large	2.4	1.8	2.0	0		5	"[(""'jesus'"", ""'christianity'""), (""'problem'"", ""'criticize'""), (""'mile'"", ""'run'""), (""'burn'"", ""'walk'""), (""'gym'"", ""'run'"")]"	2	'mile' 'burn'
93	son stress suck god quit save song hours car bake	1.8	1.6	2.0	0		2	"[(""'son'"", ""'god'""), (""'save'"", ""'bake'"")]"	1	'suck'
94	single receive neglect fight excited promote rock little wife movie	2.2	2.0	2.2	0		2	[('single', 'little'), ('wife', 'wife')]	0	
95	future happen entire bad party teach tablet oregon beer loss	2.0	2.4	2.0	2	'beer' 'oregon'	2	"[(""'future'"", ""'happen'""), (""'entire'"", ""'loss'"")]"	1	'oregon'
96	look rush teach everyday lazy officially boyfriend hahaha believe rank	1.4	1.8	2.0	1	'hahaha'	2	"[(""'look'"", ""'teach'""), (""'everyday'"", ""'officially'"")]"	1	'hahaha'
97	way come walk paint baby pick glen fault smoke momma	2.0	1.8	2.2	1	'smoke'	1	"[(""'baby'"", ""'momma'"")]"	0	
98	fuck sandal ballet release raise cruel liquor pick adult perspective	2.0	1.8	2.0	2	'sandal' 'ballet'	1	"[(""'ballet'"", ""'sandal'"")]"	1	'fuck'
99	finally note run weight hope sun likely stay lose build	2.2	1.8	2.6	0		4	"[(""'finally'"", ""'likely'""), (""'note'"", ""'hope'""), (""'run'"", ""'lose'""), (""'weight'"", ""'build'"")]"	1	'likely'
