ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
12	fast beat involve able truth advice winter instagram potato twitter	1.2	2.8	2.2	2	'fast' 'beat'	3	"[(""'fast'"", ""'beat'""), (""'involve'"", ""'advice'""), (""'truth'"", ""'advice'"")]"	0	
13	mistake meet long accept fuck sorry passion great niggas release	1.2	2.6	2.0	2	'fuck' 'niggas'	1	"[(""'mistake'"", ""'sorry'"")]"	2	'fuck' 'niggas'
14	house asshole mouth consider little today creative drop free heart	2.0	2.2	2.0	0		1	[('house', 'house')]	1	'asshole'
15	ball song weight hear energy toilet believe challenge increase god	1.6	2.2	2.0	1	'toilet'	2	"[(""'weight'"", ""'increase'""), (""'hear'"", ""'believe'"")]"	1	'toilet'
16	instead shoe sock treat visit community officially crack rich earth	2.2	2.4	2.0	4	'shoe' 'sock' 'treat' 'crack'	2	"[(""'sock'"", ""'shoe'""), (""'treat'"", ""'visit'"")]"	0	
17	car january complain birthday guy amazing use look laugh bad	2.4	1.8	2.0	2	'january' 'birthday'	1	"[(""'car'"", ""'guy'"")]"	0	
18	baby early active bit shoot clear fall gym bullshit goal	2.4	2.0	2.0	1	'bullshit'	5	"[(""'baby'"", ""'bit'""), (""'early'"", ""'clear'""), (""'active'"", ""'gym'""), (""'shoot'"", ""'fall'""), (""'bullshit'"", ""'goal'"")]"	1	'bullshit'
19	hashtag week favorite gossip meat reason tonight watch team text	2.8	1.8	2.0	1	'meat'	1	"[(""'(meat"", 'tonight')]"	1	'tonight'
20	open photo problem level block quit publish cup hair film	2.6	2.0	2.2	2	'cup' 'hair'	2	"[(""'photo'"", ""'film'""), (""'block'"", ""'quit'"")]"	2	'block' 'cup'
21	ready complete dance true afraid dad chorgrapher mom god dream	2.2	2.2	2.0	3	'dad' 'mom' 'god'	1	"[(""'dance'"", ""'chorgrapher'"")]"	1	'chorgrapher'
22	cat dog kill choose country friend pretty raise selfie nye	2.0	2.2	2.0	2	'selfie' 'nye'	3	"[(""'cat'"", ""'dog'""), (""'kill'"", ""'raise'""), (""'selfie'"", ""'nye'"")]"	1	'nye'
23	past hurt thought cool happiness deep store feeling stress sex	2.0	1.8	2.0	3	'cool' 'store' 'sex'	3	"[(""'past'"", ""'hurt'""), (""'thought'"", ""'thinking'""), (""'cool'"", ""'stress'"")]"	0	
24	suck blame adult rule discover eve chocolate routine studio month	1.8	2.6	2.0	1	'chocolate'	1	"[(""'adult'"", ""'eve'"")]"	1	'eve'
25	hot old online anymore carry zero pic tweet notice fuck	2.0	2.0	2.0	4	'hot' 'old' 'zero' 'notice'	1	"[(""'online'"", ""'tweet'"")]"	1	'fuck'
26	organize learn ride code hashtagoftheweek socialmedia tennis emotional patient mess	2.4	1.8	2.0	4	'ride' 'hashtagoftheweek' 'socialmedia' 'mess'	2	"[(""'learn'"", ""'code'""), (""'ride'"", ""'tennis'"")]"	1	'hashtagoftheweek'
27	guess matter literally book peace juice responsible drama beer arm	2.0	1.8	2.0	2	'guess' 'beer'	3	"[(""'guess'"", ""'peace'""), (""'book'"", ""'beer'""), (""'drama'"", ""'matter'"")]"	0	
28	win video hang hopefully respect stay episode till friend pass	2.6	2.4	2.0	0		1	"[(""'win'"", ""'lose'"")]"	1	'hopefully'
29	workout limit boyfriend cook got especially foot goals push fear	2.2	2.0	2.0	1	'boyfriend'	2	"[(""'workout'"", ""'push'""), (""'cook'"", ""'got'"")]"	0	
30	sport night late bible use remove position cliche book lose	1.4	2.6	2.0	1	'night'	5	"[(""'sport'"", ""'bible'""), (""'night'"", ""'late'""), (""'book'"", ""'bible'""), (""'book'"", ""'use'""), (""'remove'"", ""'lose'"")]"	1	'cliche'
31	concert joke quiet mixtape ass volunteer upset master allow help	1.8	2.0	2.0	1	'ass'	2	"[(""'concert'"", ""'mixtape'""), (""'volunteer'"", ""'help'"")]"	0	
32	daily support facebook action public planet decide judge create pocket	2.6	1.8	2.4	2	'facebook' 'pocket'	4	"[(""'daily'"", ""'public'""), (""'facebook'"", ""'public'""), (""'judge'"", ""'decide'""), (""'pocket'"", ""'create'"")]"	2	'facebook' 'pocket'
33	smoke right supper club cigarette focus count accomplish body aim	3.0	2.0	2.0	2	supper body	2	"[(""'cigarette'"", ""'smoke'""), (""'supper'"", ""'accomplish'"")]"	1	'supper'
34	ppl hug remember age place white read eve ahead membership	1.6	2.0	2.0	1	'white'	2	"[(""'ppl'"", ""'people'""), (""'age'"", ""'eave'"")]"	2	'ppl' 'eve'
35	nap forgive forget drunk live number power minute gift encouragement	2.4	1.6	2.2	3	'number' 'minute' 'power'	1	"[(""'nap'"", ""'sleep'"")]"	2	'drunk' 'minute'
36	social medium small fitness wrong bring vibe finance booty honest	1.6	2.0	2.0	1	'booty'	3	"[(""'medium'"", ""'small'""), (""'booty'"", ""'vibe'""), (""'finance'"", ""'fitness'"")]"	2	'booty' 'wrong'
37	resolutions fit twice fight story breakfast enjoy success bang important	2.8	2.4	2.6	2	'breakfast' 'twice'	2	"[(""'resolutions'"", ""'success'""), (""'breakfast'"", ""'enjoy'"")]"	1	'twice'
38	wear patience seriously live pant regret excuse connected beautiful kind	2.2	1.8	2.4	3	'wear' 'pant' 'excuse'	1	[('live', 'pant')]	2	'pant' 'seriously'
39	deserve city add achievable walk return scream purpose kick remind	2.4	2.4	2.2	4	'city' 'walk' 'scream' 'kick'	2	"[(""'add'"", ""'remind'""), (""'kick'"", ""'scream'"")]"	1	'achievable'
40	listen relationship realize boss busy learn successful fat strong tell	2.4	2.0	2.0	1	'fat'	3	"[(""'listen'"", ""'hear'""), (""'realize'"", ""'learn'""), (""'busy'"", ""'fat'"")]"	1	'fat'
41	join goal gym feel figure post million genuinely week makeup	2.6	1.8	2.0	2	'makeup' 'join'	2	"[(""'join'"", ""'gym'""), (""'figure'"", ""'makeup'"")]"	1	'genuinely'
42	idea motivation pick vow chance exciting book reach maybe lbs	2.2	2.2	2.0	0		3	"[(""'idea'"", ""'motivation'""), (""'chance'"", ""'maybe'""), (""'book'"", ""'vow'"")]"	1	'lbs'
43	wanna head throw job tweet welcome sit forward culture big	1.8	2.0	2.0	0		5	"[(""'wanna'"", ""'want to'""), (""'tweet'"", ""'sit'""), (""'job'"", ""'work'""), (""'culture'"", ""'culture'""), (""'big'"", ""'big'"")]"	1	'wanna'
44	face sign youtube apartment budget door career girlfriend include sober	2.6	2.4	2.0	2	'girlfriend' 'sober'	2	"[(""'face'"", ""'door'""), (""'girlfriend'"", ""'girlfriend'"")]"	1	'youtube'
45	pretend finally weed spanish learn confidence sing drinking chicago know	2.0	2.4	2.0	2	'weed' 'chicago'	1	"[(""'pretend'"", ""'learn'"")]"	1	'weed'
46	game marathon wish reading present memory tix know write actual	2.4	2.0	2.0	1	'tix'	2	"[(""'game'"", ""'tix'""), (""'read'"", ""'reading'"")]"	1	'tix'
47	damn health hoe invite rest send hate vacation check skip	1.6	2.2	2.0	1	'skip'	2	"[(""'health'"", ""'rest'""), (""'send'"", ""'check'"")]"	1	'hoe'
48	bed negative rid avoid task succeed prove unnecessary positive training	3.0	2.0	2.2	2	'bed' 'training'	7	"[(""'bed'"", ""'rid'""), (""'rid'"", ""'avoid'""), (""'negative'"", ""'unnecessary'""), (""'avoid'"", ""'negative'""), (""'negative'"", ""'unnecessary'""), (""'avoid'"", ""'unnecessary'""), (""'negative'"", ""'unnecessary'"")]"	1	'rid'
49	father proud friend art mix march stick lose grind great	1.6	1.8	2.6	3	'stick' 'grind' 'mix'	1	"[(""'proud'"", ""'great'"")]"	2	'mix' 'grind'
