ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
16	hair beard haircut skin makeup act effort furry foolsomeofthepeoplesomeofthetime halloween	2.6	1.6	2.0	1	'furry'	2	"[(""'hair'"", ""'beard'""), (""'haircut'"", ""'halloween'"")]"	1	'foolsomeofthepeoplesomeofthetime'
17	family parent fingered cityofink sheep childhood nephews oralhistory babysteps unconditional	2.6	1.0	2.0	3	'cityofink' 'fingered' 'oralhistory'	3	"[(""'family'"", ""'childhood'""), (""'parent'"", ""'nephews'""), (""'oralhistory'"", ""'babysteps'"")]"	1	'cityofink'
18	spend budget debt finance archive rimpoche student account pay nocreditcarddebt	3.0	1.4	2.0	3	'archive' 'rimpoche' 'student'	3	"[(""'debt'"", ""'nocreditcarddebt'""), (""'archive'"", ""'account'""), (""'budget'"", ""'pay'"")]"	1	'rimpoche'
19	flight vacation nyc trip coast fun lifeboat newyorkcityrooftop orleans triathlon	2.8	1.6	2.0	3	'lifeboat' 'newyorkcityrooftop' 'orleans'	4	"[(""'flight'"", ""'trip'""), (""'vacation'"", ""'trip'""), (""'nyc'"", ""'newyorkcityrooftop'""), (""'lifeboat'"", ""'coast'"")]"	2	'newyorkcityrooftop' 'lifeboat'
20	gym workout fierce debate fitfam gymmotivation girlswholift workouthard headphone meathead	3.0	1.2	2.6	3	'debate' 'headphone' 'meathead'	4	"[(""'gym'"", ""'workout'""), (""'gym'"", ""'gymmotivation'""), (""'workout'"", ""'workouthard'""), (""'girlswholift'"", ""'meathead'"")]"	2	'fitfam' 'meathead'
21	netflix episode film friends movie simpson slate filmisnotdead flatscreen shawshank	3.0	1.6	2.2	2	'slate' 'flatscreen'	3	"[(""'film'"", ""'movie'""), (""'film'"", ""'filmisnotdead'""), (""'friends'"", ""'simpson'"")]"	2	'filmisnotdead' 'flatscreen'
22	meet justin chicago grateful marry valentines singlelife natasha datingadvice grace	2.8	1.6	2.4	0		1	"[(""'(justin"", 'justin')]"	1	'singlelife'
23	eve cosplay pancake jane goddess hailee sysop terminator cosby batwoman	2.2	2.0	2.2	1	'sysop'	3	"[(""'eve'"", ""'jane'""), (""'cosplay'"", ""'cosby'""), (""'goddess'"", ""'batwoman'"")]"	1	'sysop'
24	friend friendship needafriend london friende cyrus friendzone fakeness antisocial miley	2.4	1.4	2.0	4	'london' 'cyrus' 'miley' 'fakeness'	4	"[(""'friend'"", ""'friendship'""), (""'friend'"", ""'friende'""), (""'friend'"", ""'friendzone'""), (""'friend'"", ""'needafriend'"")]"	2	'needafriend' 'friende'
25	internship degree graduate job barbie career nurse mba marine prerequisite	3.0	1.2	2.0	2	'barbie' 'marine'	2	"[(""'degree'"", ""'mba'""), (""'graduate'"", ""'nurse'"")]"	2	'barbie' 'marine'
26	bitch boss power badder timb lurk rapper feminist rape racist	2.4	1.8	1.6	1	'timb'	1	"[(""'bitch'"", ""'badder'"")]"	2	'timb' 'badder'
27	fuck troll perf tucker fuckboi commas license driver mark grind	1.8	2.0	1.8	2	'license' 'driver'	2	"[(""'fuckboi'"", ""'tucker'""), (""'driver'"", ""'license'"")]"	0	
28	club smoke cigarettes chimney burn pete mikehardlemonade smokefree retweeet firework	2.8	1.8	2.0	2	'mikehardlemonade' 'retweeet'	1	"[(""'club'"", ""'smoke'"")]"	1	'mikehardlemonade'
29	social facebook gossip addicted goth instagram popularity participate follobackforfolloback startingto	3.0	1.6	2.0	1	'goth'	2	"[(""'facebook'"", ""'instagram'""), (""'follobackforfolloback'"", ""'followback'"")]"	2	'follobackforfolloback' 'startingto'
30	positive negative positivity happiness negativity tolerate pessimistic confrontational despair affirmation	3.0	1.4	3.0	2	'tolerate' 'confrontational'	4	"[(""'positive'"", ""'positivity'""), (""'negative'"", ""'negativity'""), (""'pessimistic'"", ""'confrontational'""), (""'despair'"", ""'affirmation'"")]"	2	'positivity' 'negativity'
31	liar lovethissong honesty propaganda govenment badly armenian fascist carolina sickofallthehate	2.2	2.0	2.0	2	'lovethissong' 'carolina'	2	"[(""'liar'"", ""'fascist'""), (""'lovethissong'"", ""'sickofallthehate'"")]"	3	'lovethissong' 'govenment' 'sickofallthehate'
32	follow boyrusher temecula goingstrong frankie insurgent fuckboy coach flip rule	1.4	2.4	2.0	1	'frankie'	2	"[(""'follow'"", ""'goingstrong'""), (""'frankie'"", ""'coach'"")]"	2	'boyrusher' 'fuckboy'
33	worry stress scared fear webmd panic symptom claustrophobic caution anxiety	3.0	1.0	2.0	2	'webmd' 'symptom'	3	"[(""'worry'"", ""'stress'""), (""'scared'"", ""'fear'""), (""'anxiety'"", ""'panic'"")]"	1	'webmd'
34	write writing amwriting screenwriting banking writestuff writerlife memo screenwrite mathchat	3.0	1.2	2.2	0		3	"[(""'write'"", ""'writing'""), (""'amwriting'"", ""'writing'""), (""'screenwriting'"", ""'screenwrite'"")]"	2	'amwriting' 'writestuff'
35	run mile marathon sign fitness runner racing wyoming marathontraining marathontraine	3.0	1.4	2.2	3	'sign' 'wyoming' 'marathontraine'	4	"[(""'run'"", ""'runner'""), (""'mile'"", ""'racing'""), (""'marathon'"", ""'marathontraining'""), (""'marathon'"", ""'marathontraine'"")]"	1	'marathontraine'
36	hashtag hashtagoftheweek soda healthy smoking organize sew hashtagofthe medical mondays	2.4	2.0	2.0	3	'soda' 'smoking' 'mondays'	2	"[(""'hashtag'"", ""'hashtagoftheweek'""), (""'hashtag'"", ""'hashtagofthe'"")]"	2	'hashtagoftheweek' 'hashtagofthe'
37	forgive mistake forgiveness apology regret forget unpette circumstance leaf changeswillbemade	3.0	1.4	2.0	3	'leaf' 'circumstance' 'unpette'	3	"[(""'forgive'"", ""'forgiveness'""), (""'forgiveness'"", ""'apology'""), (""'apology'"", ""'regret'"")]"	2	'unpette' 'changeswillbemade'
38	counts confession woooooooooah clumsy adventuresinchemistry kardashian science easily punch opportunity	1.6	2.2	2.0	0		2	"[(""'counts'"", ""'science'""), (""'adventuresinchemistry'"", ""'science'"")]"	3	'woooooooooah' 'adventuresinchemistry' 'kardashian'
39	blog mondayblog podcast blogge blogging parody wwwblog fblogger scrum vlog	3.0	1.2	2.0	3	'podcast' 'scrum' 'vlog'	4	"[(""'blog'"", ""'mondayblog'""), (""'blogge'"", ""'blogging'""), (""'podcast'"", ""'vlog'""), (""'wwwblog'"", ""'blog'"")]"	5	'mondayblog' 'blogge' 'wwwblog' 'fblogger' 'scrum'
40	hate ugly hater bitchiness retro uncomplicate ambidextrous cat grumpy horrible	1.6	1.8	2.0	3	'retro' 'cat' 'ambidextrous'	3	"[(""'hate'"", ""'hater'""), (""'ugly'"", ""'horrible'""), (""'cat'"", ""'retro'"")]"	1	'retro'
41	change anarchy ooc realworld ariel gohard general sarcastic justice jean	2.0	2.2	2.0	2	'ariel' 'jean'	1	"[(""'change'"", ""'realworld'"")]"	2	'ooc' 'gohard'
42	promise fortune earth motto pleasantly promisespromise nofilter dontmakeitworse semen bestow	2.2	1.8	2.0	1	'semen'	2	"[(""'promise'"", ""'promisespromise'""), (""'promise'"", ""'promisespromise'"")]"	1	'promisespromise'
43	focused distraction stress silence stillness stillquiethour thoughtless reliever happier comfort	3.0	1.0	2.8	2	'distraction' 'stress'	2	"[(""'silence'"", ""'stillness'""), (""'stillness'"", ""'stillquiethour'"")]"	1	'stillquiethour'
44	asshole bum angel freak alexa batman kind comfort badass negativity	1.2	2.4	2.0	2	'alexa' 'batman'	3	"[(""'asshole'"", ""'freak'""), (""'alexa'"", ""'angel'""), (""'bum'"", ""'negativity'"")]"	1	'alexa'
45	listen quiet song mix nelly musiclife pandora benny amplify remix	3.0	1.4	2.4	0		4	"[(""'listen'"", ""'mix'""), (""'song'"", ""'remix'""), (""'musiclife'"", ""'pandora'""), (""'quiet'"", ""'amplify'"")]"	1	'nelly'
46	complete accent transformation ordinary lyfe dragon cats badass british pressure	1.8	1.8	2.0	1	'dragon'	3	"[(""'complete'"", ""'ordinary'""), (""'accent'"", ""'british'""), (""'transformation'"", ""'lyfe'"")]"	1	'lyfe'
47	pizza burrito lemming fluffeh margarita marxist muffintop cupcake roma cakes	2.2	2.0	2.0	1	'cupcake'	3	"[(""'pizza'"", ""'margarita'""), (""'cupcake'"", ""'cakes'""), (""'muffintop'"", ""'roma'"")]"	1	'muffintop'
48	jammed stick hand snap stab fingernail tug ratchet gun screw	2.6	1.4	2.0	1	'fingernail'	2	"[(""'hand'"", ""'fingernail'""), (""'ratchet'"", ""'screw'"")]"	0	
49	coffee latte milk soda cup almond frappucino mycoffee caffeine startuplife	3.0	1.0	2.0	3	'soda' 'almond' 'startuplife'	6	"[(""'coffee'"", ""'latte'""), (""'coffee'"", ""'mycoffee'""), (""'milk'"", ""'almond'""), (""'coffee'"", ""'frappucino'""), (""'coffee'"", ""'caffeine'""), (""'coffee'"", ""'soda'"")]"	1	'mycoffee'
50	phone unplug chat iphone straightener motorola itsaprobl tsa charger walgreens	2.4	2.0	2.0	0		2	"[(""'phone'"", ""'iphone'""), (""'charger'"", ""'charger'"")]"	6	'unplug' 'straightener' 'motorola' 'tsa' 'itsaprobl' 'walgreens'
51	christmas blanket tree crochet card loveyourlife frig mention christmastime scrooge	3.0	1.4	2.2	2	'frig' 'mention'	1	"[(""'christmas'"", ""'christmastime'"")]"	2	'loveyourlife' 'frig'
52	smile ride mouth quitsmoke farewell personality frown bright motivated obstacle	2.8	1.8	2.0	1	'obstacle'	1	"[(""'smile'"", ""'frown'"")]"	2	'quitsmoke' 'farewell'
53	clean organize house clutter desktop folder moreorganize hoarder cleanup cleancar	3.0	1.2	2.0	0		1	"[(""'clean'"", ""'cleanup'"")]"	2	'moreorganize' 'hoarder'
54	healthy health insurance stjamesnew plaindealer womens physique cholesterol giant choice	3.0	1.4	2.0	3	'stjamesnew' 'plaindealer' 'giant'	1	"[(""'healthy'"", ""'health'"")]"	2	'stjamesnew' 'plaindealer'
55	patient staright virgos protection carefree therapist rep generous experience service	3.0	1.6	2.0	2	'staright' 'virgos'	2	"[(""'patient'"", ""'therapist'""), (""'protection'"", ""'service'"")]"	1	'staright'
56	newyear newyearnewme newyearseve newyearsameme newyearsresolution newbeginning jesusyear excited newyearskiss convince	3.0	1.2	2.4	2	'jesusyear' 'convince'	5	"[(""'newyear'"", ""'newyearseve'""), (""'newyear'"", ""'newyearsameme'""), (""'newyear'"", ""'newyearsresolution'""), (""'newyear'"", ""'newyearskiss'""), (""'jesusyear'"", ""'newyear'"")]"	1	'jesusyear'
57	smoking quit cig smoke stressin cigarette tobacco blunt cannabis vibe	3.0	1.4	2.0	1	'vibe'	6	"[(""'smoking'"", ""'cig'""), (""'smoking'"", ""'smoke'""), (""'cig'"", ""'cigarette'""), (""'cigarette'"", ""'tobacco'""), (""'smoke'"", ""'cigarette'""), (""'smoke'"", ""'c"")]"	1	'stressin'
58	butts crotch big bare lick krazy spank crew flapjack leather	2.2	2.0	2.0	3	'big' 'crew' 'flapjack'	7	"[(""'big'"", ""'butts'""), (""'crotch'"", ""'big'""), (""'butts'"", ""'crotch'""), (""'crotch'"", ""'spank'""), (""'spank'"", ""'lick'""), (""'lick'"", ""'krazy'""), (""'krazy'"", ""'crew"")]"	1	'krazy'
59	planet tweet crave sponsor planetfittness mpls platform tickets december blog	2.0	2.2	2.0	4	'mpls' 'tickets' 'december' 'blog'	2	"[(""'planet'"", ""'planetfittness'""), (""'mpls'"", ""'tickets'"")]"	2	'planetfittness' 'mpls'
60	finish anthony bro chapstick gurllll spanish mixtape list watch lose	2.2	2.2	2.0	3	'anthony' 'gurllll' 'watch'	2	"[(""'finish'"", ""'watch'""), (""'anthony'"", ""'bro'"")]"	2	'gurllll' 'chapstick'
61	break wellp boner bubblewrap thermofit wrap petty ocean style sweat	2.4	1.6	2.0	3	'ocean' 'sweat' 'petty'	3	"[(""'wrap'"", ""'bubblewrap'""), (""'break'"", ""'wellp'""), (""'thermofit'"", ""'wrap'"")]"	4	'wellp' 'boner' 'bubblewrap' 'thermofit'
62	car newdriver turbo vehicle passenger porsche parking jeep lock key	3.0	2.0	2.4	1	'key'	2	"[(""'car'"", ""'vehicle'""), (""'key'"", ""'lock'"")]"	0	
63	dancing inspiration glamour flygirl daredevil youtubers dancertweet dancehall dancer dancerprobs	3.0	1.0	2.6	4	'inspiration' 'glamour' 'youtubers' 'dancertweet'	2	"[(""'dancer'"", ""'dancerprobs'""), (""'dancehall'"", ""'dancer'"")]"	3	'flygirl' 'daredevil' 'dancerprobs'
64	live connected teachit livelifehappy values leslie liveit flow prosper active	3.0	1.0	2.0	2	'leslie' 'teachit'	3	"[(""'live'"", ""'livelifehappy'""), (""'live'"", ""'liveit'""), (""'teachit'"", ""'live'"")]"	3	'teachit' 'livelifehappy' 'leslie'
65	direction reptilian freedom futurist knobs plato place wall kind wars	1.8	2.0	2.0	3	'reptilian' 'knobs' 'plato'	2	"[(""'direction'"", ""'place'""), (""'freedom'"", ""'wars'"")]"	3	'reptilian' 'futurist' 'plato'
66	calendar month occasion punctual gregorian bday feb kenya jan august	3.0	1.4	2.2	1	'kenya'	6	"[(""'calendar'"", ""'punctual'""), (""'month'"", ""'bday'""), (""'month'"", ""'feb'""), (""'month'"", ""'jan'""), (""'month'"", ""'august'""), (""'occasion'"", ""'bday'"")]"	3	'bday' 'feb' 'jan'
67	candy crush rachelclarkgiveaway youtube piss notorious youtuber gamers blockbuster herzog	2.2	2.2	2.0	2	'rachelclarkgiveaway' 'piss'	5	"[(""'candy'"", ""'blockbuster'""), (""'crush'"", ""'piss'""), (""'rachelclarkgiveaway'"", ""'youtube'""), (""'youtuber'"", ""'youtube'""), (""'herzog'"", ""'notorious'"")]"	2	'rachelclarkgiveaway' 'piss'
68	procrastination procrastinate procrastinating writing revise slacker deadline yolo german task	3.0	1.0	2.0	2	'german' 'yolo'	3	[('procrastination', 'procrastinate'), ('procrastinate', 'procrastinating'), ('writing', 'task')]	1	'yolo'
69	resolutions tlc county awesomer sonoma estate pat improvement sign bae	2.6	2.2	2.0	3	'tlc' 'bae' 'pat'	2	"[(""'resolutions'"", ""'improvement'""), (""'estate'"", ""'county'"")]"	2	'awesomer' 'bae'
70	faith passion bless psa loveoneanother humility inspirational harvest goodchoices gratitude	3.0	1.2	3.0	1	'psa'	5	"[(""'faith'"", ""'bless'""), (""'psa'"", ""'gratitude'""), (""'loveoneanother'"", ""'faith'""), (""'harvest'"", ""'gratitude'""), (""'goodchoices'"", ""'gratitude'"")]"	2	'psa' 'loveoneanother'
71	week masterbate birthday tithe yaaaayyyy gambling kenny calendar priority budget	1.6	2.8	2.0	0		2	"[(""'birthday'"", ""'calendar'""), (""'week'"", ""'week'"")]"	3	'masterbate' 'yaaaayyyy' 'tithe'
72	soda addiction coke crack sweetener mint pepsi cola aspartame starbuck	3.0	1.6	2.0	1	'addiction'	1	"[(""'soda'"", ""'coke'"")]"	3	'aspartame' 'crack' 'starbuck'
73	learn language spanish teach languagelearne rosettastone esol education punctuation speak	3.0	1.0	2.0	2	'punctuation' 'rosettastone'	3	"[(""'language'"", ""'languagelearne'""), (""'language'"", ""'spanish'""), (""'language'"", ""'teach'"")]"	3	'languagelearne' 'rosettastone' 'esol'
74	kickstarter billionaire brand entrepreneur experience greensboro goodbusiness gamification startups venture	3.0	1.6	2.6	1	'greensboro'	1	"[(""'kickstarter'"", ""'venture'"")]"	1	'greensboro'
75	pet animal human doggie therapy cpdt puppy bull physical certification	3.0	1.2	2.4	3	'human' 'physical' 'certification'	4	"[(""'pet'"", ""'animal'""), (""'doggie'"", ""'puppy'""), (""'therapy'"", ""'physical'""), (""'cpdt'"", ""'certification'"")]"	2	'cpdt' 'doggie'
76	dread cursing swear yoko cussing ono motto blame jack respect	2.4	1.4	2.0	3	'motto' 'jack' 'respect'	1	"[(""'dread'"", ""'swear'"")]"	2	'yoko' 'ono'
77	figure acting timeformyself vortex dimension district tear record career resolutions	2.4	1.6	2.0	1	'district'	2	"[(""'figure'"", ""'vortex'""), (""'dimension'"", ""'career'"")]"	1	'timeformyself'
78	kiss cuddle zayn crush malik hehshsbsjjsjdmsjdjds cutie partytime baby date	3.0	1.4	2.0	1	'hehshsbsjjsjdmsjdjds'	2	"[(""'kiss'"", ""'cuddle'""), (""'crush'"", ""'date'"")]"	1	'hehshsbsjjsjdmsjdjds'
79	adventure hobby fun menu dogtown lords journey marathon bible lot	2.8	2.2	2.0	4	'menu' 'dogtown' 'lords' 'bible'	4	"[(""'adventure'"", ""'journey'""), (""'hobby'"", ""'lot'""), (""'menu'"", ""'lot'""), (""'dogtown'"", ""'lords'"")]"	2	'dogtown' 'lords'
80	volunteer community charity rigell organization philanthropy cal contribute social homeless	3.0	1.2	2.2	2	'rigell' 'cal'	3	"[(""'volunteer'"", ""'contribute'""), (""'charity'"", ""'philanthropy'""), (""'organization'"", ""'social'"")]"	1	'rigell'
81	person human relive puppet angle public cool help change use	2.2	1.8	2.2	1	'relive'	1	"[(""'person'"", ""'human'"")]"	2	'relive' 'puppet'
82	slap punch face folk backstabber crepe snake justin tired loose	1.6	2.2	2.0	2	'crepe' 'justin'	1	"[(""'backstabber"", ""snake'"")]"	1	'crepe'
83	yoga selfcare planking phillyyoga monthly healthiswealth colleen veggie crossfit sobriety	3.0	1.2	2.0	2	'colleen' 'phillyyoga'	2	"[(""'yoga'"", ""'phillyyoga'""), (""'selfcare'"", ""'healthiswealth'"")]"	3	'phillyyoga' 'colleen' 'healthiswealth'
84	sugar diabetes wellness sugarfree eatgoodlookgood dsma dietneverstarte dietinjanuary glutenfree nutrition	3.0	1.2	2.0	1	'dsma'	2	"[(""'sugar'"", ""'sugarfree'""), (""'diabetes'"", ""'dsma'"")]"	2	'dsma' 'dietneverstarte'
85	bar set wallplate lowkey lower standard replace aim pretty fail	1.6	2.2	2.0	3	'wallplate' 'standard' 'replace'	3	"[(""'bar'"", ""'wallplate'""), (""'lowkey'"", ""'lower'""), (""'standard'"", ""'replace'"")]"	2	'wallplate' 'lowkey'
86	grow boob mature snappin neck model swole boot hot fuck	2.2	1.8	2.0	2	'boob' 'fuck'	3	"[(""'mature'"", ""'grow'""), (""'swole'"", ""'snappin'""), (""'neck'"", ""'boot'"")]"	4	'boob' 'snappin' 'swole' 'fuck'
87	tiger buy lexus lambo megamillion americanmusclecar pontiacfirebird jackpot aspire win	3.0	1.4	2.2	4	'buy' 'aspire' 'win' 'jackpot'	5	"[(""'tiger'"", ""'lexus'""), (""'lambo'"", ""'americanmusclecar'""), (""'pontiacfirebird'"", ""'americanmusclecar'""), (""'jackpot'"", ""'megamillion'""), (""'buy'"", ""'aspire'"")]"	2	'americanmusclecar' 'pontiacfirebird'
88	penny leave hellofuture neverworthmytime goodbyepast keepitreal term drama perfect job	2.2	1.8	2.0	3	'hellofuture' 'goodbyepast' 'keepitreal'	3	"[(""'hellofuture'"", ""'goodbyepast'""), (""'keepitreal'"", ""'perfect'""), (""'neverworthmytime'"", ""'drama'"")]"	3	'hellofuture' 'neverworthmytime' 'goodbyepast'
89	hour late grid sunset dreamer meditate workhard noon night sleep	3.0	1.6	2.2	2	'grid' 'workhard'	2	"[(""'late'"", ""'night'""), (""'noon'"", ""'sunset'"")]"	1	'workhard'
90	plan succeed socrates personalgrowth endeavor thrive decisive conquer ambition inspire	3.0	1.2	3.0	2	'socrates' 'succeed'	6	"[(""'plan'"", ""'endeavor'""), (""'succeed'"", ""'conquer'""), (""'thrive'"", ""'succeed'""), (""'decisive'"", ""'ambition'""), (""'plan'"", ""'endeavor'""), (""'conquer'"", ""'succeed'"")]"	0	
91	job veteran sticktoit jobless employee worklife quit relate opportunity sign	3.0	1.4	2.0	2	'veteran' 'sign'	1	"[(""'job'"", ""'jobless'"")]"	1	'sticktoit'
92	lou jack blair gilinsky rabe busey gary john chuck fight	2.2	2.0	2.0	0		2	"[(""'jack'"", ""'john'""), (""'blair'"", ""'chuck'"")]"	1	'gilinsky'
93	fitbit fitness postbabybody nodaysoff smoothie treadmill bikini cardio newyearseve motivation	3.0	1.2	3.0	1	'newyearseve'	5	"[(""'fitbit'"", ""'fitness'""), (""'postbabybody'"", ""'bikini'""), (""'treadmill'"", ""'cardio'""), (""'motivation'"", ""'nodaysoff'""), (""'newyearseve'"", ""'motivation'"")]"	2	'nodaysoff' 'newyearseve'
94	jersey tshirt spirit tabs thompson underwoods stair skipping fitting school	2.6	1.8	2.0	2	'tabs' 'stair'	2	"[(""'jersey'"", ""'tshirt'""), (""'spirit'"", ""'school'"")]"	4	'tabs' 'stair' 'thompson' 'underwoods'
95	diet skinnydream secondfitness endorse weightlossgoal news gethealthy bet fitnessmotivation proud	3.0	1.0	2.0	1	'news'	4	"[(""'diet'"", ""'weightlossgoal'""), (""'skinnydream'"", ""'gethealthy'""), (""'secondfitness'"", ""'fitnessmotivation'""), (""'endorse'"", ""'proud'"")]"	1	'secondfitness'
96	dream action startnow dreambig einstein grail escape inspire reality joy	2.8	1.6	2.2	1	'grail'	2	"[(""'dream'"", ""'dreambig'""), (""'reality'"", ""'escape'"")]"	2	'startnow' 'dreambig'
97	happiness emotion happyheart depressed immortality happier affect drama peace achieve	2.8	1.2	2.0	2	'immortality' 'drama'	1	"[(""'happiness'"", ""'happyheart'"")]"	2	'happyheart' 'immortality'
98	niggas boi rebeccarocklynn cnn ruthless toronto don bitch scream voice	1.4	2.6	1.8	3	'rebeccarocklynn' 'toronto' 'don'	1	"[(""'niggas'"", ""'boi'"")]"	2	'niggas' 'rebeccarocklynn'
99	kill destroyallcliche copenhagen mortally reductionist scorpion wayside wound bite end	2.6	1.8	2.0	2	'copenhagen' 'wayside'	6	"[(""'kill'"", ""'destroyallcliche'""), (""'destroyallcliche'"", ""'mortally'""), (""'scorpion'"", ""'bite'""), (""'wound'"", ""'bite'""), (""'kill'"", ""'wound'""), (""'end'"", ""'kill'"")]"	1	'destroyallcliche'
100	complain blame critic sickness complaining credit responsibility criticism situation learn	3.0	1.4	2.0	2	'credit' 'learn'	1	"[(""'complain'"", ""'complaining'"")]"	0	
101	productive productivity lazy ingenuity creativity pretentious task desk habit quit	3.0	1.8	2.0	3	'lazy' 'pretentious' 'quit'	2	"[(""'productive'"", ""'productivity'""), (""'lazy'"", ""'quit'"")]"	1	'pretentious'
102	shop shoplift merchandise homedesign walmart craigslist chandelier section shopping chicago	2.8	1.8	2.0	3	'homedesign' 'chandelier' 'section'	2	"[(""'shop'"", ""'shopping'""), (""'walmart'"", ""'merchandise'"")]"	1	'chandelier'
103	burroughs whammy buck blair chuck bedfellow throat waldorf rhino eatclean	2.2	2.2	2.0	3	'buck' 'rhino' 'whammy'	3	"[(""'burroughs'"", ""'blair'""), (""'whammy'"", ""'waldo'""), (""'chuck'"", ""'rhino'"")]"	2	'whammy' 'blair'
104	hillsong hateful creator nobodiesbusiness relationships noshade destroy friendship negative improve	3.0	1.8	2.0	0		3	"[(""'hillsong'"", ""'nobodiesbusiness'""), (""'creator'"", ""'destroy'""), (""'relationships'"", ""'friendship'"")]"	2	'nobodiesbusiness' 'noshade'
105	shape gayproblem asf nanobot lazyy beatitudes vicissitude cliche cat fun	1.6	2.8	1.8	1	'gayproblem'	2	"[(""'shape'"", ""'cliche'""), (""'cat'"", ""'cliche'"")]"	4	'gayproblem' 'asf' 'lazyy' 'nanobot'
106	gain winterweight beachbody lifting crunch workout holiday season food goal	3.0	1.6	2.4	0		5	"[(""'gain'"", ""'weight'""), (""'lifting'"", ""'weight'""), (""'workout'"", ""'gain'""), (""'workout'"", ""'lifting'""), (""'crunch'"", ""'workout'"")]"	1	'winterweight'
