ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
36	base datum index difference evapotranspiration spatial green vegetation network regression	3.0	2.0	3.0	2	'regression' 'network'	3	"[(""'base'"", ""'datum'""), (""'base'"", ""'index'""), (""'evapotranspiration'"", ""'vegetation'"")]"	1	'evapotranspiration' - While a valid term
37	great parameter reduction distribution cost relate discharge waste initial catchment	2.0	2.0	3.0	0		2	"[(""'waste'"", ""'discharge'""), (""'initial'"", ""'catchment'"")]"	1	'relate' - While a valid word
38	management farmer practice technology corn soybean conservation adoption bean knowledge	2.0	2.0	3.0	0		2	"[(""'farmer'"", ""'bean'""), (""'corn'"", ""'bean'"")]"	0	
39	growth deficit stage harvest early late vegetative flowering pre post	3.0	2.0	3.0	0		3	"[(""'early'"", ""'pre'""), (""'late'"", ""'post'""), (""'vegetative'"", ""'harvest'"")]"	1	'deficit' - While a valid word
40	density capacity reach forage rain feed retention erosion behavior proportion	2.0	2.0	3.0	2	behavior proportion	2	"[(""'density'"", ""'proportion'""), (""'capacity'"", ""'retention'"")]"	0	
41	year specie grass hydrological head slope legume grassland native perennial	3.0	2.0	3.0	0		1	"[(""'grass'"", ""'legume'"")]"	0	
42	field emission carbon greenhouse flood global paddy degree co₂ province	2.4	2.0	3.0	2	degree province	2	"[(""'carbon'"", ""'co₂'""), (""'global'"", ""'province'"")]"	0	
43	rice maize cropping cultivation rainfed lowland upland fallow cereal aerobic	3.0	2.0	3.0	0		1	"[(""'rice'"", ""'maize'"")]"	0	
44	plant uptake substrate tissue pepper symptom host strawberry micronutrient translocation	3.0	2.0	3.0	2	'pepper' 'symptom'	1	"[(""'plant'"", ""'strawberry'"")]"	0	
45	day input tomato limit percent recovery vine culture open output	2.0	2.0	3.0	3	'input' 'output' 'percent'	2	"[(""'input'"", ""'output'""), (""'tomato'"", ""'vine'"")]"	0	
46	total nitrogen process chemical fertilization nitrate leach phosphorus sodium point	3.0	2.0	3.0	2	sodium phosphorus	2	"[(""'total'"", ""'nitrate'""), (""'phosphorus'"", ""'nitrate'"")]"	1	'sodium' - While a common word
47	yield grain wheat sorghum correlate unit percentage straw barley gap	3.0	2.0	3.0	0		3	"[(""'grain'"", ""'wheat'""), (""'grain'"", ""'barley'""), (""'grain'"", ""'sorghum'"")]"	0	
48	tree seedling orchard olive frequency old rootstock apple mature citrus	3.0	2.0	3.0	3	'frequency' 'old' 'rootstock'	3	"[(""'tree'"", ""'apple'""), (""'tree'"", ""'citrus'""), (""'tree'"", ""'olive'"")]"	0	
49	model supply demand simulation scenario policy decision function optimal regional	3.0	2.0	3.0	0		2	"[(""'model'"", ""'simulation'""), (""'optimal'"", ""'function'"")]"	0	
