ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
12	leach nitrate nitrogen phosphorus nutrient fertilization loss uptake solution potassium	3.0	2.0	3.0	1	potassium	3	"[(""'nitrate'"", ""'nitrogen'""), (""'phosphorus'"", ""'nutrient'""), (""'potassium'"", ""'nutrient'"")]"	0	
13	development local country rural security people poverty urban sector food	2.8	2.0	3.0	2	security food	3	"[(""'development'"", ""'sector'""), (""'rural'"", ""'local'""), (""'urban'"", ""'local'"")]"	0	
14	density weed population specie type row planting disease diversity great	2.0	2.0	3.0	2	'row' 'planting'	3	"[(""'density'"", ""'population'""), (""'weed'"", ""'population'""), (""'specie'"", ""'type'"")]"	0	
15	plant growth uptake vegetative pot nutrient nacl height saline seedling	3.0	2.0	3.0	0		3	"[(""'plant'"", ""'seedling'""), (""'nutrient'"", ""'uptake'""), (""'saline'"", ""'nacl'"")]"	0	
16	concentration level limit exceed solid dissolve range ppm chloride total	3.0	2.0	3.0	2	solid dissolve	4	"[(""'concentration'"", ""'level'""), (""'concentration'"", ""'limit'""), (""'level'"", ""'limit'""), (""'solid'"", ""'total'"")]"	1	'level' - While common
17	model datum simulation base prediction accuracy weather calibration set optimization	2.0	2.0	3.0	1	'weather'	4	"[(""'model'"", ""'simulation'""), (""'model'"", ""'optimization'""), (""'datum'"", ""'set'""), (""'prediction'"", ""'accuracy'"")]"	1	'datum' - While technically correct
18	river region basin arid lake delta nile catchment sub yellow	2.6	2.0	3.0	2	'sub' 'yellow'	1	"[(""'nile'"", ""'yellow'"")]"	0	
19	water deficit stage apply irrigation capacity period treatment season control	3.0	2.0	3.0	1	'apply'	2	"[(""'stage'"", ""'control'""), (""'irrigation'"", ""'treatment'"")]"	0	
20	season winter spring wheat grow maize summer late soybean tillage	3.0	2.0	3.0	4	'wheat' 'maize' 'soybean' 'tillage'	3	"[(""'winter'"", ""'summer'""), (""'wheat'"", ""'maize'""), (""'soybean'"", ""'maize'"")]"	0	
21	flow drainage runoff discharge transport drain infiltration sediment loss hydraulic	3.0	2.0	3.0	0		3	"[(""'drain'"", ""'drain'""), (""'flow'"", ""'flow'""), (""'hydraulic'"", ""'hydraulic'"")]"	0	
22	different regime level irrigation salinity method drip saline design plot	2.0	2.0	3.0	0		2	"[(""'drip'"", ""'method'""), (""'saline'"", ""'level'"")]"	0	
23	potato greenhouse tomato green plastic mulch forage grass pasture alfalfa	3.0	2.0	3.0	2	'plastic' 'mulch'	3	"[(""'green'"", ""'green'""), (""'grass'"", ""'pasture'""), (""'grass'"", ""'alfalfa'"")]"	0	
24	potential stomatal transpiration conductance photosynthetic pressure deficit stem net leaf	3.0	2.0	3.0	1	stem	1	"[(""'leaf'"", ""'stem'"")]"	0	
25	application control treatment recommend fertilizer manure dose herbicide foliar apply	3.0	2.0	3.0	1	'recommend'	2	"[(""'application'"", ""'apply'""), (""'fertilizer'"", ""'manure'"")]"	1	'foliar' - While a valid word
26	fruit tree orchard olive grape rootstock apple citrus wine harvest	3.0	2.0	3.0	3	'rootstock' 'wine' 'harvest'	3	"[(""'apple'"", ""'fruit'""), (""'citrus'"", ""'fruit'""), (""'grape'"", ""'fruit'"")]"	0	
27	activity acid sugar protein oil content salinity soluble enzyme antioxidant	3.0	2.0	3.0	2	content salinity	3	"[(""'acid'"", ""'salt'""), (""'sugar'"", ""'sweet'""), (""'protein'"", ""'amino acid'"")]"	0	
28	day early stage flowering seed date maximum interval germination percent	3.0	2.0	3.0	1	maximum	2	"[(""'day'"", ""'date'""), (""'early'"", ""'interval'"")]"	0	
29	irrigate field irrigated non site rainfed trial dryland capacity paddy	3.0	2.0	3.0	2	'site' 'trial'	3	"[(""'irrigate'"", ""'irrigated'""), (""'field'"", ""'paddy'""), (""'rainfed'"", ""'dryland'"")]"	0	
30	treat wastewater effluent chemical reuse sewage waste municipal removal sample	3.0	2.0	3.0	1	sample	3	"[(""'wastewater'"", ""'sewage'""), (""'effluent'"", ""'wastewater'""), (""'chemical'"", ""'waste'"")]"	1	'effluent' - While a valid word
31	production energy consumption product agricultural feed renewable fuel electricity input	3.0	2.0	3.0	0		3	"[(""'production'"", ""'product'""), (""'energy'"", ""'fuel'""), (""'renewable'"", ""'fuel'"")]"	0	
32	moisture depth layer profile sandy clay zone conductivity soil loam	3.0	2.0	3.0	1	conductivity	2	"[(""'soil'"", ""'loam'""), (""'sandy'"", ""'clay'"")]"	0	
33	temperature measurement air canopy flux evapotranspiration daily radiation estimate thermal	3.0	2.0	3.0	0		2	"[(""'temperature'"", ""'thermal'""), (""'measurement'"", ""'estimate'"")]"	0	
34	yield grain component lint wue corn gap produce cotton sorghum	2.6	1.8	3.0	1	wue	4	"[(""'grain'"", ""'corn'""), (""'grain'"", ""'sorghum'""), (""'grain'"", ""'produce'""), (""'lint'"", ""'cotton'"")]"	0	
35	block design plot week split spray apply half solution medium	2.0	2.0	3.0	3	'week' 'spray' 'apply'	2	"[(""'block'"", ""'half'""), (""'solution'"", ""'medium'"")]"	2	'spray' 'split'
36	high low record net medium ratio produce return value cost	2.2	2.0	3.0	2	produce cost	4	"[(""'high'"", ""'low'""), (""'record'"", ""'record'""), (""'net'"", ""'net'""), (""'medium'"", ""'medium'"")]"	0	
37	risk health human heavy source contamination vegetable pollution metal exposure	2.0	2.0	3.0	1	vegetable	3	"[(""'health'"", ""'human'""), (""'vegetable'"", ""'contamination'""), (""'metal'"", ""'pollution'"")]"	0	
38	organic carbon microbial soil matter soc available term amendment aggregate	3.0	2.0	3.0	0		3	"[(""'organic'"", ""'carbon'""), (""'soil'"", ""'aggregate'""), (""'soil'"", ""'matter'"")]"	0	
39	period year annual rainfall average month precipitation seasonal event september	3.0	2.0	3.0	1	'september'	2	"[(""'year'"", ""'annual'""), (""'month'"", ""'september'"")]"	1	'september' - While a valid word
40	exp ssd replenishment msi ¹³c adi burial maximise mineralize nar	2.0	2.0	2.0	2	'burial' 'nar'	1	"[(""'msi'"", ""'nar'"")]"	0	
41	increase decrease reduce decline trend reduction demand fold wue rate	3.0	2.0	3.0	0		6	"[(""'increase'"", ""'decrease'""), (""'increase'"", ""'reduce'""), (""'increase'"", ""'decline'""), (""'increase'"", ""'reduction'""), (""'increase'"", ""'fold'""), (""'demand'"", ""'rate'"")]"	0	
42	groundwater aquifer shallow sodium recharge suitability ratio ion sar carbonate	3.0	2.0	3.0	0		2	"[(""'sodium'"", ""'ion'""), (""'carbonate'"", ""'ion'"")]"	0	
43	practice agricultural reduce term scale factor input base management potential	2.0	2.0	3.0	0		2	"[(""'practice'"", ""'management'""), (""'scale'"", ""'factor'"")]"	0	
44	adi k₂o ssd maximise h₂o dma nar litre magnetized msi	2.0	2.0	2.0	4	'maximise' 'litre' 'magnetized' 'msi'	3	"[(""'h₂o'"", ""'k₂o'""), (""'h₂o'"", ""'litre'""), (""'msi'"", ""'ssd'"")]"	0	
45	root dry zone shoot weight length total fresh great mass	2.0	2.0	3.0	2	'weight' 'mass'	2	"[(""'root'"", ""'shoot'""), (""'dry'"", ""'fresh'"")]"	0	
46	change climate variability scenario adaptation pattern climatic global trend regional	3.0	2.0	3.0	0		2	"[(""'climate'"", ""'climatic'""), (""'trend'"", ""'pattern'"")]"	1	variability**: While a valid word
47	adi litre aerate iwp discount sprinkling cessation terminate apri i₁₀₀	2.0	2.0	2.0	0		2	"[(""'adi'"", ""'i₁₀₀'""), (""'iwp'"", ""'i₁₀₀'"")]"	0	
48	area land cover cultivate map forest cropland suitable farmland urban	3.0	2.0	3.0	1	urban	4	"[(""'area'"", ""'land'""), (""'land'"", ""'farmland'""), (""'forest'"", ""'land'""), (""'urban'"", ""'area'"")]"	0	
49	index leaf number difference height chlorophyll biomass weight lai parameter	3.0	2.0	3.0	1	parameter	2	"[(""'index'"", ""'parameter'""), (""'height'"", ""'parameter'"")]"	0	
