ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
12	development term sub miss estate ofr sdg com water kilometer	2.0	2.0	2.0	1	'kilometer'	2	"[(""'development'"", ""'estate'""), (""'sdg'"", ""'development'"")]"	0	
13	process ecosystem cycle function service million hectare aquatic century agroecosystem	2.6	2.0	3.0	3	'million' 'hectare' 'century'	1	"[(""'ecosystem'"", ""'agroecosystem'"")]"	0	
14	simulation scenario project sugarcane run replace rcp ethanol dependence ensemble	2.4	2.0	3.0	0		2	"[(""'simulation'"", ""'run'""), (""'rcp'"", ""'ethanol'"")]"	0	
15	quality information seasonal structure poor harvesting rainwater wqi maximise entropy	2.0	2.0	3.0	0		2	"[(""'quality'"", ""'poor'""), (""'wqi'"", ""'quality'"")]"	0	
16	salinity cotton dryland texas chickpea peanut lint sodicity quinoa induction	2.0	2.0	3.0	1	induction	1	"[(""'cotton'"", ""'lint'"")]"	0	
17	leaf relative leave stem transpiration transport stomatal chlorophyll conductance photosynthetic	3.0	2.0	3.0	0		3	"[(""'leaf'"", ""'relative'""), (""'leaf'"", ""'leave'""), (""'stem'"", ""'relative'"")]"	0	
18	type rainfall biomass event intensity aboveground wpi scs stemflow cessation	3.0	2.0	3.0	0		2	"[(""'rainfall'"", ""'cessation'""), (""'aboveground'"", ""'stemflow'"")]"	0	
19	increase decrease california stock county san coast juan sacramento sjv	2.2	2.0	3.0	1	juan	3	"[(""'california'"", ""'san'""), (""'california'"", ""'sacramento'""), (""'california'"", ""'sjv'"")]"	0	
20	input relationship variability climatic output vineyard position dimension weir train	2.0	2.0	3.0	2	'train' 'weir'	2	"[(""'input'"", ""'output'""), (""'vineyard'"", ""'train'"")]"	0	
21	drip planting date furrow mulch row fertigation plastic bed space	3.0	2.0	3.0	1	date	2	"[(""'bed'"", ""'row'""), (""'plastic'"", ""'mulch'"")]"	0	
22	estimate local community optimum bio increment reserve break replacement mobilize	2.0	2.0	3.0	0		2	"[(""'estimate'"", ""'reserve'""), (""'increment'"", ""'replacement'"")]"	1	'optimum' - While a valid word
23	crop evapotranspiration requirement schedule cwp cwr iwp cir teff specialty	2.2	2.0	3.0	1	'specialty'	2	"[(""'cwp'"", ""'cwr'""), (""'iwp'"", ""'cir'"")]"	0	
24	rice cultivation flood rainfed paddy percent lowland arsenic flooding upland	3.0	2.0	3.0	2	percent arsenic	1	[('rice', 'paddy')]	1	'percent' - While a valid word
25	content acid oil olive compound vine foliar sunflower grape wine	3.0	2.0	3.0	0		2	"[(""'olive'"", ""'vine'""), (""'grape'"", ""'wine'"")]"	0	
26	reduce difference single damage store drop core favourable displacement weevil	2.0	2.0	3.0	1	'weevil'	1	"[(""'weevil'"", ""'core'"")]"	0	
27	risk human consumption health ecological exposure public reclaimed age pathway	2.0	2.0	3.0	2	reclaimed age	2	"[(""'health'"", ""'human'""), (""'public'"", ""'human'"")]"	1	'reclaimed' - While a valid word
28	change climate adaptation urban landscape plan stream expansion city channel	2.2	2.0	3.0	2	stream channel	2	"[(""'city'"", ""'urban'""), (""'stream'"", ""'channel'"")]"	0	
29	time available pot initial series place domain enriched swb potting	2.0	2.0	3.0	2	'swb' 'potting'	1	"[(""'pot'"", ""'potting'"")]"	0	
30	agricultural factor resistance antibiotic mobile diffusion propagation arg args sulfamethoxazole	2.6	2.0	3.0	0		1	"[(""'antibiotic'"", ""'sulfamethoxazole'"")]"	0	
31	disease pest bacterial resistant infection nursery insect severity agent incidence	3.0	2.0	3.0	2	'nursery' 'severity'	2	"[(""'disease'"", ""'infection'""), (""'pest'"", ""'insect'"")]"	0	
32	source population line lake selection criterion east parent restoration landrace	2.2	2.0	3.0	2	'east' 'parent'	2	"[(""'source'"", ""'parent'""), (""'line'"", ""'landrace'"")]"	0	
33	temperature precipitation canopy daily trend pressure weather air station light	2.0	2.0	3.0	0		3	"[(""'temperature'"", ""'weather'""), (""'temperature'"", ""'air'""), (""'pressure'"", ""'weather'"")]"	0	
34	value mean annual uniformity quarter percentile dmp biennial geometric chia	2.6	2.0	3.0	1	chia	2	"[(""'value'"", ""'mean'""), (""'annual'"", ""'biennial'"")]"	0	
35	year variable state hand step feature pradesh loess lag yearly	2.8	2.0	3.0	2	'hand' 'loess'	2	"[(""'year'"", ""'yearly'""), (""'state'"", ""'pradesh'"")]"	0	
36	model datum index coefficient vegetation network regression equation linear prediction	3.0	2.0	3.0	1	'vegetation'	3	"[(""'model'"", ""'equation'""), (""'model'"", ""'prediction'""), (""'index'"", ""'equation'"")]"	0	
37	parameter distribution spatial map catchment resolution ordinary krige thematic kriging	3.0	2.0	3.0	1	"""ordinary"""	1	"[(""'kriging'"", ""'krige'"")]"	0	
38	farmer farm technology policy decision farming adoption income household knowledge	3.0	2.0	3.0	0		2	"[(""'farmer'"", ""'farming'""), (""'farm'"", ""'farming'"")]"	0	
39	medium sprinkler head filter micro tank operate kpa tube pivot	3.0	2.0	3.0	2	operate kpa	4	"[(""'sprinkler'"", ""'head'""), (""'tank'"", ""'filter'""), (""'tank'"", ""'operate'""), (""'micro'"", ""'pivot'"")]"	0	
40	water loss face proportion mix horizon enrichment grade injection selenium	2.0	2.0	3.0	3	'face' 'horizon' 'grade'	3	"[(""'water'"", ""'injection'""), (""'water'"", ""'mix'""), (""'face'"", ""'proportion'"")]"	0	
41	detect unit bacteria culture spray slope isolate coli spp strain	3.0	2.0	3.0	1	slope	3	"[(""'bacteria'"", ""'coli'""), (""'bacteria'"", ""'strain'""), (""'bacteria'"", ""'spp'"")]"	0	
42	research variety hybrid trial program national genetic breeding international university	3.0	2.0	3.0	2	university national	2	"[(""'research'"", ""'program'""), (""'national'"", ""'university'"")]"	0	
43	cropping corn soybean sorghum forage bean lettuce barley red legume	3.0	2.0	3.0	2	'red' 'lettuce'	2	"[(""'corn'"", ""'soybean'""), (""'bean'"", ""'legume'"")]"	0	
44	relate form tissue toxicity pepper screen tobacco micronutrient architecture capsicum	2.0	2.0	3.0	3	'screen' 'micronutrient' 'architecture'	1	"[(""'pepper'"", ""'capsicum'"")]"	0	
45	month contribution sow june mid sowing monthly july april august	2.6	2.0	3.0	4	'sow' 'july' 'april' 'august'	5	"[(""'month'"", ""'monthly'""), (""'june'"", ""'monthly'""), (""'july'"", ""'monthly'""), (""'april'"", ""'monthly'""), (""'august'"", ""'monthly'"")]"	0	
46	chemical saline mineral extract amendment gypsum saturation reclamation brackish saturate	3.0	2.0	3.0	0		3	"[(""'chemical'"", ""'mineral'""), (""'saline'"", ""'brackish'""), (""'saturation'"", ""'saturate'"")]"	1	'brackish' - While a valid word
47	yield grain ppm spike marketable fertile lodging giza wueg sakha	2.0	2.0	3.0	0		3	"[(""'grain'"", ""'marketable'""), (""'giza'"", ""'wueg'""), (""'giza'"", ""'sakha'"")]"	0	
48	tree weed orchard pre post herbicide old rootstock apple mature	2.6	2.0	3.0	0		5	"[(""'tree'"", ""'apple'""), (""'tree'"", ""'old'""), (""'tree'"", ""'mature'""), (""'tree'"", ""'rootstock'""), (""'weed'"", ""'herbicide'"")]"	2	'pre' 'post'
49	supply demand optimal allocation price optimization uncertainty maximize probability module	2.8	2.0	3.0	1	module	2	"[(""'optimal'"", ""'optimization'""), (""'supply'"", ""'demand'"")]"	0	
50	plant growth potato substrate tuber inoculation container amf peat strawberry	3.0	2.0	3.0	1	inoculation	2	"[(""'potato'"", ""'tuber'""), (""'peat'"", ""'substrate'"")]"	0	
51	cultivar mixture turfgrass turf course tall shade intermediate hard fescue	2.8	2.0	3.0	0		2	"[(""'turf'"", ""'turfgrass'""), (""'tall'"", ""'intermediate'"")]"	0	
52	environment genotype zone scheme frequency desert fungus sudan cassava gezira	2.0	2.0	3.0	3	'sudan' 'cassava' 'gezira'	3	"[(""'sudan'"", ""'sudan'""), (""'cassava'"", ""'cassava'""), (""'gezira'"", ""'gezira'"")]"	0	
53	variation measurement flux heat dominate pulse partition sink dimensional island	2.0	2.0	3.0	1	'island'	3	"[(""'flux'"", ""'variation'""), (""'flux'"", ""'heat'""), (""'island'"", ""'partition'"")]"	0	
54	period decline storage end duration peak cold clone restriction iwue	2.0	2.0	2.0	2	'clone' 'iwue'	2	"[(""'period'"", ""'duration'""), (""'peak'"", ""'period'"")]"	0	
55	grow season dry wet normal hot warm rainy bulb spell	2.0	2.0	3.0	1	bulb	2	"[(""'grow'"", ""'normal'""), (""'wet'"", ""'rainy'"")]"	0	
56	management practice point erosion mechanical eco shp submodel calculator rusle	2.0	2.0	3.0	2	'shp' 'rusle'	2	"[(""'management'"", ""'practice'""), (""'shp'"", ""'calculator'"")]"	0	
57	field open governorate asparagus prefecture bund fallowe inclination rzwqm door	2.0	2.0	2.0	3	'asparagus' 'rzwqm' 'door'	3	"[(""'field'"", ""'prefecture'""), (""'asparagus'"", 'None'), (""'rzwqm'"", 'None')]"	2	'fallowe' 'rzwqm'
58	control wue emitter watering clogging outdoor clog anti die app	2.0	2.0	2.0	0		2	"[(""'clog'"", ""'clogging'""), (""'anti'"", ""'die'"")]"	0	
59	groundwater aquifer evaporation deep recharge shallow table drinking pump depletion	3.0	2.0	3.0	2	'pump' 'drinking'	1	"[(""'aquifer'"", ""'table'"")]"	0	
60	straw biochar stability remove column zinc aggregate retain acre incorporation	2.2	2.0	3.0	0		2	"[(""'column'"", ""'aggregate'""), (""'zinc'"", ""'aggregate'"")]"	0	
61	application specie trait behavior marker qtl horticultural banana chromosome loci	3.0	2.0	3.0	2	horticultural banana	3	"[(""'banana'"", ""'qtl'""), (""'banana'"", ""'chromosome'""), (""'banana'"", ""'loci'"")]"	1	'qtl' - While commonly used in genetics
62	level limit permissible glucan mcl mpl beaver water fmc edb	2.0	2.0	2.0	2	'beaver' 'water'	2	"[(""'level'"", ""'limit'""), (""'mpl'"", ""'mcl'"")]"	0	
63	seed fruit stage number weight harvest early seedling height late	3.0	2.0	3.0	0		2	"[(""'seed'"", ""'seedling'""), (""'stage'"", ""'stage'"")]"	0	
64	group rain feed animal livestock nutrition consume body dairy intake	3.0	2.0	3.0	0		3	"[(""'livestock'"", ""'animal'""), (""'dairy'"", ""'animal'""), (""'intake'"", ""'feed'"")]"	0	
65	ratio clay conductivity hydraulic sandy loam sodium percentage sand texture	2.2	2.0	3.0	2	sodium percentage	2	"[(""'sand'"", ""'sandy'""), (""'clay'"", ""'loam'"")]"	0	
66	test non movement vertical people inadequate downward republic kendall inoculated	2.0	2.0	2.0	0		2	"[(""'test'"", ""'inoculated'""), (""'vertical'"", ""'downward'"")]"	0	
67	recommend product market industry grower protection regulation european right export	2.0	2.0	3.0	0		2	"[(""'market'"", ""'industry'""), (""'right'"", ""'protection'"")]"	1	'grower' - While a valid word
68	fertilizer plot emission ha⁻¹ nitrate manure release co₂ dose urea	3.0	2.0	3.0	1	co₂	2	"[(""'fertilizer'"", ""'urea'""), (""'manure'"", ""'fertilizer'"")]"	0	
69	analysis component correlation sensitivity cluster principal matrix variance budget path	2.0	2.0	3.0	2	'budget' 'path'	1	"[(""'variance'"", ""'matrix'"")]"	0	
70	water residue removal retention situ sorption loading dissipation nebraska biofuel	2.0	2.0	3.0	2	'nebraska' 'biofuel'	3	"[(""'water'"", ""'residue'""), (""'removal'"", ""'retention'""), (""'biofuel'"", ""'nebraska'"")]"	0	
71	nitrogen uptake fertilization phosphorus potassium fix fixation remobilization malt phosphorous	3.0	2.0	3.0	1	'malt'	2	"[(""'nitrogen'"", ""'phosphorous'""), (""'fix'"", ""'fixation'"")]"	1	'phosphorous'
72	greenhouse tomato set water half inhibit tap dilution jordan serial	2.0	2.0	2.0	0		1	"[(""'tomato'"", ""'jordan'"")]"	0	
73	land cover cultivate forest watershed degradation habitat cropland grassland farmland	3.0	2.0	3.0	2	watershed habitat	3	"[(""'land'"", ""'farmland'""), (""'forest'"", ""'grassland'""), (""'watershed'"", ""'land'"")]"	0	
74	water green canal reuse footprint punjab blue roof delivery irrigator	2.0	2.0	3.0	2	roof irrigator	2	"[(""'water'"", ""'blue'""), (""'canal'"", ""'water'"")]"	0	
75	high low density class stand color uniform coverage hill appearance	2.0	2.0	3.0	0		3	"[(""'high'"", ""'low'""), (""'density'"", ""'uniform'""), (""'color'"", ""'appearance'"")]"	0	
76	river basin sediment discharge hydrological dam delta fish downstream streamflow	3.0	2.0	3.0	1	fish	3	"[(""'river'"", ""'streamflow'""), (""'river'"", ""'downstream'""), (""'basin'"", ""'hydrological'"")]"	0	
77	rate infiltration pond generation advance section shape boundary arable buffer	2.0	2.0	3.0	0		1	"[(""'pond'"", ""'buffer'"")]"	0	
78	wastewater treat vegetable metal heavy effluent contamination pollution waste load	2.0	2.0	3.0	1	vegetable	4	"[(""'wastewater'"", ""'effluent'""), (""'waste'"", ""'effluent'""), (""'heavy'"", ""'contamination'""), (""'heavy'"", ""'pollution'"")]"	0	
79	potential water actual web etₐ predawn pet aet eta prb	2.0	2.0	2.0	4	'etₐ' 'aet' 'eta' 'prb'	2	"[(""'actual'"", ""'potential'""), (""'eta'"", ""'etₐ'"")]"	2	'etₐ' 'prb'
80	irrigate degree swc angle unirrigated gdd latitude nonirrigate csa respiratory	2.0	2.0	3.0	3	'respiratory' 'gdd' 'csa'	2	"[(""'irrigate'"", ""'unirrigated'""), (""'irrigate'"", ""'nonirrigate'"")]"	0	
81	irrigation supplemental automatic controller pressurized presowe fsr preplante oxygation pillow	2.0	2.0	2.0	0		3	"[(""'automatic'"", ""'controller'""), (""'pressurized'"", ""'preplante'""), (""'oxygation'"", ""'pressowe'"")]"	0	
82	flow reach moderate threshold sap mpa meter preferential velocity flush	2.0	2.0	3.0	2	mpa meter	2	"[(""'flow'"", ""'flush'""), (""'velocity'"", ""'meter'"")]"	0	
83	organic matter size location correlate fraction diversity abundance inorganic particle	2.0	2.0	3.0	2	correlate fraction	1	"[(""'organic'"", ""'inorganic'"")]"	1	'correlate' - While a valid word
84	treatment receive prd egg wwtp i₁₀₀ coppice wsi i₅₀ ctl	2.0	2.0	2.0	2	'egg' 'coppice'	1	"[(""'prd'"", ""'treatment'"")]"	4	'prd' 'i₁₀₀' 'i₅₀' 'ctl'
85	apply volume interval transfer min imt water presentation rafsanjan radiative	2.0	2.0	3.0	2	'presentation' 'radiative'	1	"[(""'min'"", ""'imt'"")]"	0	
86	respectively average range kg⁻¹ elevated h₂o ghgi microplastic item opt	2.0	2.0	3.0	1	'opt'	2	"[(""'average'"", ""'range'""), (""'h₂o'"", ""'ghgi'"")]"	0	
87	method reduction fold basal imidacloprid parametric bmp topdressing arbitrary nrcs	2.0	2.0	3.0	3	'imidacloprid' 'bmp' 'topdressing'	1	"[(""'imidacloprid'"", ""'nrcs'"")]"	0	
88	deficit moisture capacity sensor curve tension bar wireless rootzone mad	2.0	2.0	2.6	1	mad	2	"[(""'deficit'"", ""'mad'""), (""'moisture'"", ""'tension'"")]"	0	
89	day week weekly water twice incubation das bloom withhold night	2.0	2.0	2.0	2	'water' 'night'	2	"[(""'day'"", ""'night'""), (""'week'"", ""'weekly'"")]"	0	
90	grass alfalfa pasture gain native white fertiliser cut perennial grazing	3.0	2.0	3.0	2	'gain' 'white'	2	"[(""'grass'"", ""'alfalfa'""), (""'pasture'"", ""'grazing'"")]"	0	
91	energy country reservoir operation sector multi saving wetland user power	2.6	2.0	3.0	1	user	2	"[(""'energy'"", ""'power'""), (""'sector'"", ""'operation'"")]"	0	
92	maize summer spring pesticide fall autumn insecticide soft frost person	2.0	2.0	3.0	1	'person'	2	"[(""'summer'"", ""'spring'""), (""'fall'"", ""'autumn'"")]"	0	
93	site regime water nue archaeological saffron anpp lebanon german swr	2.0	2.0	2.0	4	'saffron' 'anpp' 'german' 'swr'	3	"[(""'site'"", ""'archaeological'""), (""'lebanon'"", ""'german'""), (""'german'"", ""'swr'"")]"	0	
94	surface food runoff ground global security self update roughness sufficiency	2.0	2.0	3.0	3	'global' 'security' 'self'	2	"[(""'surface'"", ""'ground'""), (""'food'"", ""'sufficiency'"")]"	0	
95	different design district block dwr tehsil taluk meaning rbd sargodha	2.0	2.0	3.0	0		3	"[(""'sargodha'"", ""'rbd'""), (""'dwr'"", ""'tehsil'""), (""'dwr'"", ""'taluk'"")]"	0	
96	area problem mode allocate iraq cropped inundate iraqi urbanized everglades	2.0	2.0	3.0	2	ivaq everglades	1	"[(""'iraq'"", ""'iraqi'"")]"	2	'cropped' - This is a valid word but in this context
97	base maximum record province cent argentina dosage provenance fars jiangsu	2.0	2.0	3.0	2	'argentina' 'jiangsu'	1	"[(""'jiangsu'"", ""'fars'"")]"	0	
98	wheat winter tillage conventional conservation rotation zero cereal npk till	3.0	2.0	3.0	1	'npk'	3	"[(""'wheat'"", ""'cereal'""), (""'conventional'"", ""'till'""), (""'zero'"", ""'rotation'"")]"	0	
99	scale cost net benefit return regional investment profit gross marginal	3.0	2.0	3.0	0		3	"[(""'profit'"", ""'gross'""), (""'profit'"", ""'net'""), (""'return'"", ""'benefit'"")]"	0	
