ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
40	happiness positivity pessimistic immortality affect unhappy constructive emotion patient motivate	2.0	2.2	3.0	2	'pessimistic' 'unhappy'	1	"[(""'happiness'"", ""'unhappy'"")]"	2	'pessimistic' 'unhappy'
41	smile ride stress symptom frown quitsmoke wink obstacle period motivated	1.4	2.4	3.0	3	'stress' 'symptom' 'period'	0	[]	0	
42	car wheel turbo vehicle passenger porsche newdriver lexus wrangler frog	1.8	2.2	3.0	1	frog	0	[]	2	'newdriver' 'frog'
43	weed smoke quit smokin cig smokefree smokeweed firework cannabis tobacco	3.0	1.0	3.0	0		3	"[(""'weed'"", ""'cannabis'""), (""'smoke'"", ""'smokin'""), (""'cig'"", ""'tobacco'"")]"	1	'smokin'
44	hate hater ugly reason cat losin adorable grumpy disneyland nyr	1.0	2.6	2.0	4	'hater' 'ugly' 'losin' 'grumpy'	0	[]	2	'losin' 'nyr'
45	complete cat absolutely lyfe shb flawless accent british content ready	1.0	2.6	1.0	3	'absolutely' 'shb' 'flawless'	1	"[(""'complete'"", ""'content'"")]"	1	'shb'
46	girlfriend wife bae impregnate marriage speciman starbswiththegirl virginity slutty wedding	1.8	2.0	2.4	2	'speciman' 'starbswiththegirl'	2	"[(""'girlfriend'"", ""'wife'""), (""'marriage'"", ""'wedding'"")]"	3	'speciman' 'starbswiththegirl' 'slutty'
47	healthy health insurance plaindealer healthyteeth uccessful legit physique giant cholesterol	2.0	2.0	3.0	1	uccessful	1	"[(""'healthy'"", ""'healthyteeth'"")]"	4	'plaindealer' 'uccessful' 'legit' 'giant'
48	live connected active teachit lovelife rank livelifehappy liveit leslie prosper	2.2	2.0	3.0	2	'teachit' 'leslie'	2	"[(""'live'"", ""'livelifehappy'""), (""'live'"", ""'liveit'"")]"	4	'teachit' 'livelifehappy' 'liveit' 'leslie'
49	break reality watch vain destroyallcliche afternoon musical lost coast addiction	1.0	3.0	3.0	1	'destroyallcliche'	0	[]	1	'destroyallcliche'
50	procrastinate procrastination late procrastinating deadline hour sketch dreamer rush workhard	2.6	1.2	3.0	2	'sketch' 'dreamer'	2	"[(""'procrastinate'"", ""'procrastination'""), (""'procrastinating'"", ""'procrastination'"")]"	0	
51	care community service volunteer organization contribute generous society compassion family	3.0	2.0	3.0	3	'service' 'volunteer' 'organization'	0	[]	0	
