ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
26	learn instead use nyr debate plus cig salad jordan hard	1.4	3.0	3.0	2	'nyr' 'cig'	0	[]	2	'nyr' 'cig'
27	pizza matter dog winter glass public parent classic calendar celebrate	1.0	3.0	3.0	2	'matter' 'glass'	0	[]	0	
28	fucking single song pick drop busy edit properly dip publish	1.0	3.0	1.0	1	'fucking'	0	[]	1	'fucking'
29	workout run bring early wake fall child cardio night fairly	2.0	2.0	3.0	2	'fall' 'child'	1	"[(""'workout'"", ""'cardio'"")]"	5	'bring' 'early' 'fall' 'night' 'fairly'
30	past save ask future date begin focused stay alot intake	1.6	2.2	3.0	2	'focused' 'alot'	0	[]	1	'alot'
31	bitch water remove folk dad girlfriend punch tired pop savage	1.0	3.0	1.6	2	'bitch' 'punch'	1	"[(""'bitch'"", ""'savage'"")]"	3	'bitch' 'punch' 'savage'
32	close decide bit completely reality release husband hungry popular cake	1.0	3.0	3.0	4	'bit' 'reality' 'husband' 'cake'	0	[]	0	
33	yes night black faith sport mcdonald matter chapter piece value	1.0	3.0	3.0	3	'yes' 'matter' 'chapter'	1	"[(""'yes'"", ""'yes'"")]"	1	'mcdonald'
34	goal eve ass fun set clear mind truly gay meet	1.0	3.0	1.0	2	'ass' 'gay'	0	[]	1	'ass'
35	focus gain avoid fail true january way accomplish come drama	1.0	3.0	3.0	2	'january' 'drama'	0	[]	0	
36	man cut share wine short hater pinterest apartment journal reflect	1.2	3.0	3.0	2	'hater' 'pinterest'	0	[]	3	'hater' 'pinterest' 'apartment'
37	smoking quit bang writing march dedicate jan gainz bridge tobacco	1.4	2.2	3.0	2	'bang' 'bridge'	1	"[(""'smoking'"", ""'tobacco'"")]"	1	'bang'
38	lot half pant waste wear horrible match fun sneaker fact	1.0	2.8	2.8	2	'horrible' 'fact'	0	[]	2	'horrible' 'fact'
39	play end guitar house learn toilet prosper totally video doable	1.0	3.0	3.0	0		0	[]	3	'end' 'prosper' 'totally'
40	world music enjoy advice achievable wedding hope agree extra selfimprovement	1.6	3.0	3.0	2	'music' 'wedding'	0	[]	0	
41	real fitness online soon negativity learn language movie inspire goal	2.0	3.0	3.0	2	'real' 'soon'	0	[]	2	'soon' 'negativity'
42	stay actually decision literally goals haha got hell ice track	1.0	3.0	3.0	2	'haha' 'hell'	0	[]	3	'actually' 'literally' 'hell'
43	twice career youtube summer position aim february workhard wars week	1.0	3.0	3.0	1	'wars'	0	[]	2	'twice' 'wars'
44	leave diet negative rid add coke min crap vice zero	1.0	2.0	3.0	7	'leave' 'diet' 'negative' 'rid' 'add' 'min' 'zero'	0	[]	6	'negative' 'rid' 'min' 'crap' 'vice' 'zero'
45	far order foot limit idgaf beginnings hear prayer location abs	1.0	3.0	1.0	2	'idgaf' 'abs'	0	[]	2	'idgaf' 'abs'
46	step simple old attitude voice lord butt difference shut phrase	1.0	3.0	2.0	2	'lord' 'butt'	0	[]	2	'butt' 'lord'
47	resolve guy stick mom slap cigarettes smoke quit right planning	1.4	2.8	3.0	4	'guy' 'mom' 'right' 'planning'	0	[]	7	'guy' 'slap' 'cigarettes' 'smoke' 'quit' 'right' 'planning'
48	bed baby yoga mile throw roll push air practice dance	1.0	3.0	3.0	0		0	[]	0	
49	pound treat create gain way outside project mixtape image record	2.0	3.0	3.0	0		0	[]	0	
50	word speak action bae treat able use mix handle relate	1.4	2.6	2.4	1	'bae'	0	[]	7	'bae' 'treat' 'able' 'use' 'mix' 'handle' 'relate'
51	great white skinny lifestyle blood journey pressure goal plant base	1.0	3.0	3.0	4	'skinny' 'blood' 'pressure' 'base'	0	[]	5	'skinny' 'blood' 'journey' 'pressure' 'base'
52	photo entire passion buy group save music tbt iphone background	1.6	2.6	3.0	2	'entire' 'save'	0	[]	5	'entire' 'passion' 'save' 'tbt' 'background'
53	meet soda free unplug especially cunt convince internet regular fast	1.0	3.0	1.0	1	'cunt'	1	"[(""'free'"", ""'unplug'"")]"	1	'cunt'
54	little body tomorrow anymore trust attend shoot certification receive male	1.0	3.0	3.0	2	'tomorrow' 'anymore'	0	[]	0	
55	grow blog strong relationship pretty jesus son motto invest deep	2.0	3.0	3.0	2	'jesus' 'son'	0	[]	0	
56	spend accept burn second nye funny bye way vanilla onlinedate	1.0	3.0	3.0	0		0	[]	5	'burn' 'nye' 'funny' 'vanilla' 'onlinedate'
57	hate build win problem personal rest check habit friendship cause	1.2	3.0	3.0	1	'hate'	0	[]	0	
58	fit stress tiger corner grind goal vegetarian heroin lead blow	1.0	3.0	3.0	4	'tiger' 'corner' 'heroin' 'blow'	0	[]	3	'grind' 'heroin' 'blow'
59	tweet lbs creative priority goal unstoppable september share writing eventing	1.8	3.0	3.0	2	'lbs' 'eventing'	0	[]	2	'lbs' 'eventing'
60	help hot mouth sweet ppl growth cute win lottery experience	1.0	3.0	3.0	2	'hot' 'sweet'	0	[]	1	'ppl'
61	challenge hopefully beer choose cuz birthday fear opinion paint overcome	1.2	3.0	3.0	2	'beer' 'cuz'	0	[]	1	'cuz'
62	hope worth probably happen level self weight spend beard instead	1.0	3.0	3.0	2	'level' 'weight'	0	[]	4	'level' 'weight' 'beard' 'instead'
63	promise join die home gym workout membership mentally physically million	2.0	2.8	3.0	3	'die' 'home' 'million'	0	[]	0	
64	talk woman cat picture maybe open connected stay way fault	1.0	3.0	3.0	2	'maybe' 'fault'	0	[]	4	'maybe' 'connected' 'way' 'fault'
65	social worry drunk medium okay follower bored snapchats ish calm	1.0	3.0	3.0	3	'medium' 'okay' 'ish'	0	[]	5	'drunk' 'medium' 'bored' 'snapchats' 'ish'
66	late stand fresh respect famous return bucketlist mess use mountain	1.0	3.0	3.0	0		0	[]	0	
67	maybe act idk chew chill band emojis sleepy frequently jam	1.0	3.0	3.0	2	'idk' 'chew'	0	[]	3	'idk' 'emojis' 'frequently'
68	break shit month sit hahaha business spanish asap plane idea	1.0	3.0	2.0	2	'shit' 'hahaha'	0	[]	2	'shit' 'hahaha'
69	clean yeah room film beat special house vegan fitfam sunday	1.0	3.0	3.0	6	'yeah' 'beat' 'special' 'vegan' 'fitfam' 'sunday'	0	[]	4	'yeah' 'vegan' 'fitfam' 'sunday'
70	positive hour number face away stay chipotle church ugh killing	1.0	3.0	3.0	2	'ugh' 'killing'	0	[]	2	'ugh' 'killing'
71	college trip believe heart ticket bout gift loan right way	1.2	3.0	3.0	1	'bout'	1	"[(""'loan'"", ""'loan'"")]"	2	'bout' 'way'
72	right smoke club cigarette supper dream ready walk sick driver	1.4	2.6	3.0	3	'dream' 'ready' 'sick'	0	[]	0	
73	use big care wear damn happen phone present organize school	1.8	3.0	3.0	1	'damn'	1	"[(""'use'"", ""'wear'"")]"	2	'damn' 'happen'
74	awesome allow crazy comment refuse carry self recipe continue read	1.0	3.0	3.0	2	'allow' 'refuse'	0	[]	0	
75	continue chicken loose skip enjoy feel sister distract slowly fried	1.0	3.0	3.0	1	'distract'	0	[]	3	'loose' 'distract' 'slowly'
76	change complete easy opportunity reach smart shall know task sheet	1.8	3.0	3.0	2	'shall' 'know'	0	[]	3	'shall' 'know' 'sheet'
77	idea wrong chuck month sing cjohnson floor poop web sacrifice	1.0	3.0	1.6	4	'chuck' 'cjohnson' 'floor' 'poop'	0	[]	2	'cjohnson' 'poop'
78	hard kid lazy hold graduate consider oop use content degree	1.2	3.0	3.0	1	'oop'	0	[]	0	
79	perfect tonight facebook block getfit eve gym early whatsnext abouttime	2.0	2.8	3.0	2	'facebook' 'block'	2	"[(""'perfect'"", ""'abouttime'""), (""'eve'"", ""'tonight'"")]"	3	'block' 'whatsnext' 'abouttime'
80	plan marry motivation set brother studio art hello machine yell	1.0	3.0	3.0	0		0	[]	1	'yell'
81	figure health fitness favorite weightloss team diet cheer lift leave	2.4	2.0	3.0	1	'leave'	0	[]	1	'leave'
82	way mean mind laugh joy body noon look live period	1.6	2.6	3.0	0		1	"[(""'way'"", ""'look'"")]"	0	
83	follow twitter smile holiday movie season success follower confident definition	2.0	3.0	3.0	0		0	[]	0	
84	happiness hurt patience fight meet chicago reason lmao battle know	1.8	2.8	3.0	1	'lmao'	0	[]	1	'lmao'
85	everyday live serve makeup channel pregnant wave choice lack talkin	1.0	3.0	3.0	3	'makeup' 'wave' 'talkin'	0	[]	1	'talkin'
86	book read high forget fake forgive shave month partner school	1.2	3.0	3.0	3	'high' 'fake' 'month'	0	[]	4	'fake' 'shave' 'partner' 'school'
87	friend finally tell truth tag beh dwl submit consistent drawsomethe	1.0	3.0	1.0	3	'beh' 'dwl' 'drawsomethe'	0	[]	3	'beh' 'dwl' 'drawsomethe'
88	catch box sandal row include chip wear heel ballet jar	1.0	3.0	3.0	9	'catch' 'box' 'sandal' 'row' 'chip' 'wear' 'heel' 'ballet' 'jar'	1	"[(""'ballet'"", ""'heel'"")]"	0	
89	hit send crush dick candy strive story interesting play heck	1.0	2.8	1.0	2	'dick' 'heck'	0	[]	2	'dick' 'heck'
90	week fat hashtag guess resolutions human volunteer fly tooth animal	1.0	3.0	3.0	2	'hashtag' 'guess'	0	[]	9	'fat' 'hashtag' 'guess' 'resolutions' 'human' 'volunteer' 'fly' 'tooth' 'animal'
91	turn cool walk boy sex res fuck live everytime football	1.0	1.8	1.0	2	'res' 'football'	2	"[(""'turn'"", ""'res'""), (""'fuck'"", ""'sex'"")]"	2	'res' 'fuck'
92	sleep wife marathon swear training prove run regret pure living	1.4	3.0	3.0	2	'swear' 'regret'	0	[]	5	'swear' 'prove' 'regret' 'pure' 'living'
93	know god person wish christmas afraid clothe exciting exactly failure	1.0	3.0	3.0	2	god christmas	0	[]	1	'clothe'
94	exercise sure pay definitely appreciate better responsible practice positivity optimistic	2.0	2.8	3.0	3	'sure' 'pay' 'definitely'	0	[]	0	
95	hand amwriting raise light write shark dont lovely jail home	1.0	2.8	3.0	2	'shark' 'jail'	1	"[(""'hand'"", ""'hand'"")]"	2	'amwriting' 'dont'
96	family hang self weed car progress confidence leave guilt doubt	1.0	3.0	3.0	2	'hang' 'weed'	0	[]	7	'hang' 'self' 'weed' 'confidence' 'leave' 'guilt' 'doubt'
97	fuck write remember concert newyear settle simply deserve instead different	1.0	3.0	1.0	1	'fuck'	0	[]	1	'fuck'
98	lol come shape pic teach lesson judge motivation total ago	1.0	3.0	2.0	5	'lol' 'judge' 'motivation' 'total' 'ago'	0	[]	5	'lol' 'pic' 'motivation' 'total' 'ago'
99	nap minute count active instagram power twitter facebook beach commit	1.0	3.0	3.0	2	'minute' 'power'	0	[]	0	
