ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
21	genocide today turks mountain escape shoot single soul population homeland	2.6	2.0	3.0	1	'single'	2	"[(""'genocide'"", ""'population'""), (""'homeland'"", ""'soul'"")]"	0	
22	car temperature speed mile time light tire high rotate limit	3.0	2.6	3.0	0		8	"[(""'car'"", ""'car'""), (""'speed'"", ""'speed'""), (""'light'"", ""'light'""), (""'tire'"", ""'tire'""), (""'high'"", ""'high'""), (""'time'"", ""'time'""), (""'rotate'"", ""'rotate'""), (""'limit'"", ""'limit'"")]"	0	
23	team player game play year good hit win bad fan	2.8	1.4	3.0	0		3	"[(""'team'"", ""'player'""), (""'game'"", ""'play'""), (""'year'"", ""'time'"")]"	0	
24	clinic ussr sensitivity risk resident bush taste concentrate nuclear health	2.2	2.2	2.6	2	'bush' 'taste'	7	"[(""'clinic'"", ""'health'""), (""'ussr'"", ""'soviet union'""), (""'sensitivity'"", ""'sensitivity'""), (""'risk'"", ""'risk'""), (""'resident'"", ""'resident'""), (""'bush'"", ""'bush'""), (""'taste'"", ""'t"")]"	0	
25	jewish university history professor jews stanford century power greek new	2.8	2.0	3.0	2	'power' 'greek'	1	"[(""'jewish'"", ""'jews'"")]"	0	
26	card monitor chip scsi drive video use mac windows fast	2.6	2.6	3.0	3	'use' 'mac' 'windows'	2	"[(""'card'"", ""'drive'""), (""'chip'"", ""'fast'"")]"	0	
27	gun law file secretly space information san allege year anti	2.8	2.0	3.0	0		8	"[(""'gun'"", ""'weapon'""), (""'law'"", ""'rule'""), (""'file'"", ""'document'""), (""'space'"", ""'universe'""), (""'information'"", ""'data'""), (""'san'"", ""'sanity'""), (""'allege'"", ""'claim'""), (""'year'"", ""'time"")]"	0	
28	isa slot performance board slow upgrade motherboard bus spec cpu	2.8	2.2	3.0	0		3	"[(""'isa'"", ""'slot'""), (""'cpu'"", ""'motherboard'""), (""'performance'"", ""'spec'"")]"	0	
29	god good jesus time man day thing behold betray crucifixion	2.8	1.8	2.6	2	'time' 'thing'	2	"[(""'god'"", ""'jesus'""), (""'day'"", ""'time'"")]"	0	
30	people know time like come right think look tell want	2.2	1.8	2.8	2	'right' 'come'	7	"[(""'people'"", ""'people'""), (""'time'"", ""'time'""), (""'right'"", ""'right'""), (""'think'"", ""'think'""), (""'like'"", ""'like'""), (""'come'"", ""'come'""), (""'want'"", ""'want'"")]"	0	
31	god law church islam islamic christ marriage world bosnia jewish	2.4	1.6	3.0	0		3	"[(""'god'"", ""'god'""), (""'islam'"", ""'islamic'""), (""'islam'"", ""'islamic'"")]"	0	
32	morality atheists objective islam islamic keith political moral jon definition	2.4	2.2	3.0	1	'keith'	2	"[(""'morality'"", ""'moral'""), (""'islam'"", ""'islamic'"")]"	0	
33	use version available machine key bit number write software code	2.6	2.6	3.0	3	'bit' 'key' 'number'	8	"[(""'use'"", ""'use'""), (""'version'"", ""'version'""), (""'available'"", ""'available'""), (""'machine'"", ""'machine'""), (""'key'"", ""'key'""), (""'bit'"", ""'bit'""), (""'number'"", ""'number'""), (""'write'"", ""'write'"")]"	0	
34	drive problem disk hard boot cable scsi quantum error duo	2.6	2.0	2.8	1	'duo'	2	"[(""'drive'"", ""'disk'""), (""'boot'"", ""'duo'"")]"	0	
35	chip clipper serial modem bit scsi speed board fast apple	2.4	1.8	3.0	1	'apple'	3	"[(""'chip'"", ""'bit'""), (""'serial'"", ""'bit'""), (""'modem'"", ""'chip'"")]"	0	
36	god truth argument true believe christians evidence arrogance reason claim	3.0	2.2	2.8	1	'arrogance'	2	"[(""'god'"", ""'christians'""), (""'true'"", ""'truth'"")]"	0	
37	game team bob jeff copy gary minnesota john chicago mike	2.2	1.4	3.0	0		7	"[(""'game'"", ""'game'""), (""'team'"", ""'team'""), (""'bob'"", ""'bob'""), (""'jeff'"", ""'jeff'""), (""'copy'"", ""'copy'""), (""'gary'"", ""'gary'""), (""'minnesota'"", ""'minnesota'"")]"	0	
38	performer pimental incorporated smattering realityengine monterey abundance meteosat publically winn	2.4	2.2	2.2	2	'pimental' 'winn'	1	"[(""'pimental'"", ""'winn'"")]"	0	
39	card video mouse driver diamond ati ultra switch instal setting	2.0	1.8	2.8	0		4	"[(""'card'"", ""'setting'""), (""'diamond'"", ""'card'""), (""'driver'"", ""'driver'""), (""'instal'"", ""'setting'"")]"	0	
40	gun swinburne christian good problem humanism prometheus like hitler love	2.4	1.6	2.8	2	'gun' 'hitler'	7	"[(""'gun'"", ""'gun'""), (""'christian'"", ""'christian'""), (""'good'"", ""'good'""), (""'humanism'"", ""'humanism'""), (""'hitler'"", ""'hitler'""), (""'prometheus'"", ""'prometheus'""), (""'love'"", ""'"")]"	0	
41	sale offer sell interested condition shipping price brand forsale trade	3.0	2.0	3.0	0		2	"[(""'sale'"", ""'forsale'""), (""'offer'"", ""'sell'"")]"	0	
42	mail space sci internet news security content faq message key	3.0	1.8	3.0	0		8	"[(""'mail'"", ""'message'""), (""'space'"", ""'space'""), (""'sci'"", ""'sci'""), (""'internet'"", ""'internet'""), (""'news'"", ""'news'""), (""'security'"", ""'security'""), (""'content'"", ""'content'""), (""'faq'"", ""'"")]"	0	
43	announcement walker systems newsreader corporation clipper shelf tcp corporate lobbying	2.4	1.6	2.8	2	'shelf' 'tcp'	2	"[(""'announcement'"", ""'newsreader'""), (""'corporation'"", ""'corporate'"")]"	0	
44	space power use high info include satellite image strategic thrust	2.8	2.2	3.0	2	'use' 'info'	7	"[(""'high'"", ""'high'""), (""'image'"", ""'image'""), (""'use'"", ""'use'""), (""'include'"", ""'include'""), (""'info'"", ""'info'""), (""'strategic'"", ""'strategic'""), (""'thrust'"", ""'thrust'"")]"	0	
45	performer pimental incorporated winn handicap smattering amusement danke laze booboo	2.2	2.2	2.2	3	'pimental' 'laze' 'booboo'	2	"[(""'pimental'"", ""'winn'""), (""'handicap'"", ""'smattering'"")]"	2	'pimental' 'booboo'
46	question god exist religion life believe good use morality thing	2.6	2.2	3.0	0		8	"[(""'question'"", ""'question'""), (""'god'"", ""'god'""), (""'exist'"", ""'exist'""), (""'religion'"", ""'religion'""), (""'life'"", ""'life'""), (""'believe'"", ""'believe'""), (""'good'"", ""'good'""), (""'use'"", ""'"")]"	0	
47	think year work thank question program need try want government	2.8	2.2	3.0	0		2	"[(""'think'"", ""'thank'""), (""'government'"", ""'government'"")]"	0	
48	performer pimental incorporated sum smattering undecidable nonexclusive laze mythic realityengine	2.0	1.2	2.0	2	'laze' 'pimental'	1	"[(""'pimental'"", ""'realityengine'"")]"	1	'pimental'
49	israel peace gun crime control state syria death fbi civilian	2.2	2.0	3.0	1	'gun'	2	"[(""'state'"", ""'syria'""), (""'civilian'"", ""'peace'"")]"	0	
