ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
21	zach descendent kelseyyrki torkel unresolvable explicable newusers reliogious tims kck	1.8	2.2	2.2	1	'kck'	2	"[(""'tims'"", ""'torkel'""), (""'kck'"", ""'kelseyyrki'"")]"	2	'kck' 'reliogious'
22	sale modem offer printer monitor pin brand manual interested floppy	2.8	1.4	3.0	1	'floppy'	3	"[(""'sale'"", ""'offer'""), (""'modem'"", ""'monitor'""), (""'pin'"", ""'floppy'"")]"	0	
23	atheists lobbying apologize concentrate keith cruel rude purge percentage zach	2.4	1.8	3.0	1	'zach'	2	"[(""'atheists'"", ""'keith'""), (""'lobbying'"", ""'purge'"")]"	0	
24	windows use drive file application problem driver disk car division	2.6	2.2	3.0	2	'car' 'division'	4	"[(""'windows'"", ""'application'""), (""'driver'"", ""'driver'""), (""'disk'"", ""'disk'""), (""'division'"", ""'division'"")]"	0	
25	gun crime ride fbi rate atf self cop violent watch	3.0	2.2	3.0	0		2	"[(""'gun'"", ""'fbi'""), (""'crime'"", ""'watch'"")]"	0	
26	cup sport pen fan prediction red tie thumb toronto captain	2.6	2.2	2.8	2	'prediction' 'thumb'	1	"[(""'captain'"", ""'captain'"")]"	0	
27	bush temporary crowley zach kelseyyrki torkel newusers kck stoesser achim	2.2	2.0	2.6	2	'kck' 'achim'	6	"[(""'bush'"", ""'achim'""), (""'temporary'"", ""'torkel'""), (""'crowley'"", ""'kck'""), (""'zach'"", ""'stoesser'""), (""'kelseyyrki'"", ""'achim'""), (""'torkel'"", ""'temporary"")]"	0	
28	viewer cica compile animation cview fashion bitmap terminal anybody thanx	2.2	1.8	2.6	2	'anybody' 'thanx'	3	"[(""'viewer'"", ""'cview'""), (""'animation'"", ""'animation'""), (""'fashion'"", ""'fashion'"")]"	0	
29	msg christianity church science christian human bible question reason god	2.6	2.0	3.0	0		2	"[(""'christianity'"", ""'christian'""), (""'god'"", ""'christian'"")]"	0	
30	information san law francisco religion include police allege believe new	2.6	1.2	2.8	0		2	"[(""'information'"", ""'believe'""), (""'police'"", ""'law'"")]"	0	
31	anybodys zach likeps radious kelseyyrki differet indecision seldes kubota explicable	2.4	1.8	1.8	0		6	"[(""'anybodys'"", ""'anybody'""), (""'likeps'"", ""'likes'""), (""'differet'"", ""'different'""), (""'indecision'"", ""'indecision'""), (""'seldes'"", ""'seldom'""), (""'kubota'"", ""'kub"")]"	4	'anybodys' 'kelseyyrki' 'differet' 'seldes'
32	mail key use email datum send faq sci information directory	2.2	1.8	2.6	1	'sci'	3	"[(""'mail'"", ""'email'""), (""'use'"", ""'use'""), (""'sci'"", ""'sci'"")]"	0	
33	bible christ heaven christians sin teach prayer christian verse promise	3.0	2.2	3.0	0		2	"[(""'bible'"", ""'christians'""), (""'christ'"", ""'christian'"")]"	0	
34	scsi fast drive monitor mode card mac buy port board	2.6	1.6	3.0	1	'buy'	2	"[(""'scsi'"", ""'drive'""), (""'mac'"", ""'board'"")]"	0	
35	cica indiana zip anybody utility wallpaper ini download adobe newsreader	2.6	2.0	2.4	0		2	"[(""'cica'"", ""'zip'""), (""'ini'"", ""'newsreader'"")]"	0	
36	problem windows use scsi drive memory run mac hard disk	2.6	2.0	2.6	1	'mac'	5	"[(""'problem'"", ""'issue'""), (""'windows'"", ""'mac'""), (""'scsi'"", ""'scsi'""), (""'drive'"", ""'disk'""), (""'memory'"", ""'ram'"")]"	0	
37	christian islamic islam christianity religion moral belief discuss morality statement	3.0	2.0	3.0	0		2	"[(""'christian'"", ""'christianity'""), (""'islam'"", ""'islamic'"")]"	0	
38	enjoyable zach svhs kelseyyrki fashion kubota multiprocessor torkel rosch itor	2.2	2.0	2.8	4	'zach' 'torkel' 'rosch' 'itor'	5	"[(""'zach'"", ""'kelseyyrki'""), (""'svhs'"", ""'itor'""), (""'fashion'"", ""'multiprocessor'""), (""'kubota'"", ""'torkel'""), (""'rosch'"", ""'enjoyable'"")]"	0	
39	people like come help time run know think year live	2.8	2.0	3.0	1	'live'	8	"[(""'people'"", ""'people'""), (""'like'"", ""'like'""), (""'come'"", ""'come'""), (""'help'"", ""'help'""), (""'time'"", ""'time'""), (""'run'"", ""'run'""), (""'know'"", ""'know'""), (""'think'"", ""'think'"")]"	0	
40	zach explicable svhs rosch kelseyyrki booboo torkel itor liscense toasterhead	2.4	2.4	2.2	4	'zach' 'booboo' 'liscense' 'toasterhead'	3	"[(""'zach'"", ""'kelseyyrki'""), (""'explicable'"", ""'liscense'""), (""'svhs'"", ""'toasterhead'"")]"	0	
41	screen image line display input use window write jpeg quantizer	2.8	2.2	3.0	0		2	"[(""'screen'"", ""'display'""), (""'image'"", ""'jpeg'"")]"	0	
42	window set screen file font input display help value windows	2.8	2.0	2.6	0		1	"[(""'window'"", ""'windows'"")]"	0	
43	israel jewish muslim nazi christ peace christianity islam islamic easter	3.0	2.2	3.0	1	'nazi'	3	"[(""'israel'"", ""'jewish'""), (""'christ'"", ""'christianity'""), (""'islam'"", ""'islamic'"")]"	0	
44	window display manager widget application client default compile character motif	2.8	1.8	3.0	2	'compile' 'character'	2	"[(""'window'"", ""'display'""), (""'application'"", ""'client'"")]"	0	
45	card fast video upgrade motherboard bus speed board ram scsi	2.8	2.2	2.8	3	'scsi' 'video' 'bus'	2	"[(""'card'"", ""'board'""), (""'speed'"", ""'fast'"")]"	0	
46	motif appreciate thank code advance unix file character application window	2.2	2.6	3.0	0		5	"[(""'motif'"", ""'theme'""), (""'appreciate'"", ""'thank'""), (""'code'"", ""'unix'""), (""'file'"", ""'application'""), (""'character'"", ""'window'"")]"	0	
47	vacuum engineering clipper sphere shelf temporary scheme film nuclear geometry	2.4	2.6	3.0	2	'clipper' 'shelf'	6	"[(""'vacuum'"", ""'vacuum'""), (""'engineering'"", ""'engineering'""), (""'clipper'"", ""'clipper'""), (""'sphere'"", ""'sphere'""), (""'shelf'"", ""'shelf'""), (""'temporary'"", ""'temporary'"")]"	0	
48	buy car engine service speed cable manual wire load check	2.2	1.8	3.0	2	'cable' 'load'	4	"[(""'buy'"", ""'load'""), (""'car'"", ""'cable'""), (""'engine'"", ""'speed'""), (""'service'"", ""'check'"")]"	0	
49	israel peace agree gulf civilian iraqis casualty case hussein kuwait	2.8	1.6	2.8	0		6	"[(""'iraqis'"", ""'iraqis'""), (""'israel'"", ""'israel'""), (""'peace'"", ""'peace'""), (""'case'"", ""'case'""), (""'gulf'"", ""'gulf'""), (""'civilian'"", ""'civilian'"")]"	0	
50	morality political keith sex objective percentage atheists animal anecdote kent	2.2	2.0	3.0	1	'percentage'	2	"[(""'morality'"", ""'objective'""), (""'atheists'"", ""'atheist'"")]"	0	
51	god law christ kingdom believe teach church heretical spirit father	3.0	2.0	3.0	1	'heretical'	3	"[(""'god'"", ""'father'""), (""'christ'"", ""'father'""), (""'kingdom'"", ""'spirit'"")]"	0	
52	window manager set problem color button display event application main	2.8	2.2	3.0	0		4	"[(""'window'"", ""'display'""), (""'button'"", ""'application'""), (""'set'"", ""'application'""), (""'problem'"", ""'main'"")]"	0	
53	mosque body massacre january claim year denial moslem hill troop	2.2	2.4	2.8	2	'denial' 'hill'	1	"[(""'mosque'"", ""'moslem'"")]"	0	
54	helmet engine concept paint shift car leak nuclear ride cool	2.8	2.6	3.0	1	'nuclear'	4	"[(""'helmet'"", ""'engine'""), (""'concept'"", ""'idea'""), (""'car'"", ""'ride'""), (""'paint'"", ""'color'"")]"	0	
55	player msg food study sensitivity cause effect gun patient reaction	2.2	2.0	3.0	0		3	"[(""'player'"", ""'patient'""), (""'food'"", ""'gun'""), (""'msg'"", ""'reaction'"")]"	0	
56	proud funny suprise zach svhs kelseyyrki explicable indecision torkel newusers	2.8	1.8	2.4	2	'kelseyyrki' 'torkel'	3	"[(""'proud'"", ""'suprise'""), (""'zach'"", ""'torkel'""), (""'svhs'"", ""'newusers'"")]"	1	'kelseyyrki'
57	zach reliogious shackle kelseyyrki torkel newusers rosch christianic kck gradation	2.4	2.2	2.0	1	'zach'	2	"[(""'kelseyyrki'"", ""'torkel'""), (""'rosch'"", ""'christianic'"")]"	1	'kck'
58	clipper police file fbi information intelligence key law san operative	2.6	1.6	3.0	0		2	"[(""'clipper'"", ""'police'""), (""'fbi'"", ""'operative'"")]"	0	
59	cup patrick toronto bob van winnipeg pen stevens montreal smith	2.4	1.8	2.8	1	'pen'	4	"[(""'cup'"", ""'pen'""), (""'patrick'"", ""'stevens'""), (""'toronto'"", ""'montreal'""), (""'bob'"", ""'smith'"")]"	0	
60	max end biz mas yuv lose axl game gen chz	2.0	2.2	2.2	2	'axl' 'lose'	2	"[(""'max'"", ""'mas'""), (""'lose'"", ""'axl'"")]"	0	
61	think government year program loan look package creative assistance continue	2.6	2.0	3.0	2	'government' 'loan'	3	"[(""'government'"", ""'program'""), (""'loan'"", ""'package'""), (""'look'"", ""'package'"")]"	0	
62	drive scsi chip fast speed use key card mode software	2.6	2.2	2.8	0		2	"[(""'drive'"", ""'use'""), (""'card'"", ""'chip'"")]"	0	
63	today genocide population close government soul exterminate muslim mountain long	2.8	2.4	3.0	3	'soul' 'mountain' 'long'	1	"[(""'close'"", ""'exterminate'"")]"	0	
64	game gun play good water cost fast ride car speed	2.6	2.0	3.0	0		7	"[(""'game'"", ""'play'""), (""'cost'"", ""'price'""), (""'water'"", ""'liquid'""), (""'ride'"", ""'travel'""), (""'gun'"", ""'weapon'""), (""'car'"", ""'vehicle'""), (""'speed'"", ""'velocity'"")]"	0	
65	cloud outward mass year earth outer kilogram viking space orbit	2.8	2.0	2.6	1	'viking'	5	"[(""'cloud'"", ""'cloud'""), (""'year'"", ""'year'""), (""'kilogram'"", ""'kilogram'""), (""'space'"", ""'space'""), (""'orbit'"", ""'orbit'"")]"	0	
66	sale offer sell shipping condition price forsale mile stereo cassette	2.4	1.6	3.0	3	'mile' 'stereo' 'cassette'	2	"[(""'sale'"", ""'forsale'""), (""'price'"", ""'cost'"")]"	0	
67	gun government buy clipper law tool felon crime allow control	2.8	2.0	3.0	2	'tool' 'clipper'	2	"[(""'government'"", ""'control'""), (""'law'"", ""'control'"")]"	0	
68	email post mail moderated file space bulletin info directory list	2.4	1.8	3.0	0		2	"[(""'email'"", ""'mail'""), (""'post'"", ""'mail'"")]"	0	
69	space technology sponsor maryland redesign station attend videotape navy reproduce	2.2	1.8	2.6	2	'videotape' 'sponsor'	2	"[(""'space'"", ""'station'""), (""'technology'"", ""'reproduce'"")]"	0	
70	post help problem question good exist existence doctor commentary bloom	2.2	1.8	3.0	1	'bloom'	7	"[(""'post'"", ""'question'""), (""'doctor'"", ""'doctor'""), (""'help'"", ""'help'""), (""'problem'"", ""'problem'""), (""'good'"", ""'good'""), (""'exist'"", ""'existence'""), (""'bloom'"", ""'bloom'"")]"	0	
71	man israel god jesus weep good use betray moses behold	2.8	2.4	2.6	2	'weep' 'use'	2	"[(""'jesus'"", ""'god'""), (""'weep'"", ""'behold'"")]"	0	
72	sale offer sell interested condition genesis shipping price sleeve item	2.6	1.8	3.0	1	'genesis'	2	"[(""'sale'"", ""'offer'""), (""'sell'"", ""'sell'"")]"	0	
73	board driver monitor motherboard apple upgrade video simms quadra intel	2.6	2.0	2.4	2	'apple' 'simms'	4	"[(""'board'"", ""'motherboard'""), (""'driver'"", ""'quadra'""), (""'monitor'"", ""'video'""), (""'apple'"", ""'intel'"")]"	0	
74	sale new interested price june copy include mail sponsor sell	2.4	1.8	2.8	2	'mail' 'sponsor'	2	"[(""'price'"", ""'sell'""), (""'new'"", ""'copy'"")]"	0	
75	card video bus controller isa slow diamond vesa cards slot	2.2	2.2	2.4	1	'isa'	1	"[(""'card'"", ""'cards'"")]"	0	
76	god believe religion question religious true thing sceptical dogmatic assume	2.8	2.2	2.8	0		2	"[(""'believe'"", ""'true'""), (""'religion'"", ""'religious'"")]"	0	
77	truth god believe arrogance christians christianity claim true exist reason	3.0	2.2	3.0	0		3	"[(""'truth'"", ""'true'""), (""'god'"", ""'christians'""), (""'believe'"", ""'claim'"")]"	0	
78	drive motherboard board apple hard supply card internal port buy	2.6	2.2	2.8	1	'buy'	3	"[(""'drive'"", ""'card'""), (""'motherboard'"", ""'board'""), (""'internal'"", ""'port'"")]"	0	
79	jaws svhs enjoyable zach languagine scenary explicable iteration rosch mislead	2.0	2.4	2.6	1	'zach'	2	"[(""'jaws'"", ""'zach'""), (""'scenary'"", ""'languagine'"")]"	3	'languagine' 'scenary' 'rosch'
80	engine buy car circuit ground signal wire electrical switch tube	3.0	2.4	2.6	0		8	"[(""'engine'"", ""'engine'""), (""'car'"", ""'car'""), (""'circuit'"", ""'circuit'""), (""'ground'"", ""'ground'""), (""'signal'"", ""'signal'""), (""'wire'"", ""'wire'""), (""'electrical'"", ""'electrical'""), (""'switch'"", ""'"")]"	0	
81	sphere temporary distance polygon jupiter orbit gamma timer sunset engineering	2.2	2.0	2.8	1	'timer'	4	"[(""'sphere'"", ""'orbit'""), (""'distance'"", ""'orbit'""), (""'sunset'"", ""'engineering'""), (""'gamma'"", ""'timer'"")]"	0	
82	printer price dos disk print sale cable keyboard original offer	2.6	2.0	3.0	1	'cable'	3	"[(""'price'"", ""'offer'""), (""'print'"", ""'printer'""), (""'keyboard'"", ""'keyboard'"")]"	0	
83	clipper key chip bit serial algorithm encrypt brute secure use	2.6	2.4	3.0	0		3	"[(""'clipper'"", ""'chip'""), (""'chip'"", ""'bit'""), (""'serial'"", ""'algorithm'"")]"	0	
84	enjoyable explicable zach musical svhs sustain suprise overscan rosch kelseyyrki	2.4	1.8	2.4	2	'zach' 'kelseyyrki'	2	"[(""'zach'"", ""'kelseyyrki'""), (""'svhs'"", ""'suprise'"")]"	1	'kelseyyrki'
85	cost big water engine cool nuclear ride launch plant station	2.4	1.8	2.8	2	'cool' 'ride'	2	"[(""'engine'"", ""'plant'""), (""'station'"", ""'plant'"")]"	0	
86	crime punishment fbi innocent gun prosecute civil likely law commit	2.8	2.0	2.8	1	'civil'	4	"[(""'crime'"", ""'commit'""), (""'punishment'"", ""'prosecute'""), (""'fbi'"", ""'law'""), (""'innocent'"", ""'likely'"")]"	0	
87	team game play player fan year series cup toronto lose	2.8	1.4	3.0	1	'year'	3	"[(""'team'"", ""'player'""), (""'year'"", ""'series'""), (""'cup'"", ""'series'"")]"	0	
88	anybody thanx cica download utility ghostscript viewer postscript drivers animation	2.0	2.4	2.4	2	'cica' 'animation'	3	"[(""'anybody'"", ""'cica'""), (""'download'"", ""'utility'""), (""'ghostscript'"", ""'postscript'"")]"	0	
89	moral islam morality heterosexual objective action society evidence science objectively	2.6	2.4	3.0	1	'heterosexual'	2	"[(""'moral'"", ""'morality'""), (""'objective'"", ""'objectively'"")]"	0	
90	percentage sensitivity msg risk abortion concentrate homosexual yeah reaction gay	2.6	2.0	2.8	1	'percentage'	6	"[(""'percentage'"", ""'percentage'""), (""'sensitivity'"", ""'sensitivity'""), (""'msg'"", ""'msg'""), (""'reaction'"", ""'reaction'""), (""'abortion'"", ""'abortion'""), (""'concentrate'"", ""'concentrate'"")]"	1	'yeah'
91	zach tabloid kelseyyrki explicable torkel newusers itor toasterhead languagine reliogious	2.0	2.2	2.4	1	'languagine'	2	"[(""'zach'"", ""'kelseyyrki'""), (""'explicable'"", ""'reliogious'"")]"	0	
92	game fan team hit play ride sport engine player pretty	2.4	2.6	2.6	1	'pretty'	2	"[(""'game'"", ""'sport'""), (""'team'"", ""'player'"")]"	0	
93	game point play team year good run line goal player	2.6	2.2	3.0	0		8	"[(""'game'"", ""'play'""), (""'point'"", ""'score'""), (""'team'"", ""'team'""), (""'year'"", ""'year'""), (""'good'"", ""'good'""), (""'run'"", ""'run'""), (""'line'"", ""'line'""), (""'goal'"", ""'goal'"")]"	0	
94	scsi card transfer controller fast interface memory datum bus drive	3.0	2.2	3.0	1	'datum'	3	"[(""'scsi'"", ""'controller'""), (""'drive'"", ""'bus'""), (""'memory'"", ""'datum'"")]"	0	
95	team win mike patrick craig lang steve game joe kevin	2.8	2.4	2.8	0		4	"[(""'team'"", ""'game'""), (""'mike'"", ""'steve'""), (""'patrick'"", ""'joe'""), (""'craig'"", ""'kevin'"")]"	0	
96	color video file run mach memory mode card server display	2.6	1.8	2.8	0		1	"[(""'color'"", ""'display'"")]"	0	
97	enjoyable zach svhs sustain kelseyyrki torkel newusers kck stoesser achim	2.4	2.0	2.6	2	'torkel' 'achim'	2	"[(""'zach'"", ""'achim'""), (""'svhs'"", ""'stoesser'"")]"	0	
98	backing mislead zach enclose massive kelseyyrki surrender zeit torkel rosch	2.2	2.0	2.2	3	'torkel' 'rosch' 'kelseyyrki'	2	"[(""'backing'"", ""'enclose'""), (""'mislead'"", ""'surrender'"")]"	0	
99	mail email interested book appreciate info sale ink paper audio	2.4	1.8	3.0	3	'ink' 'paper' 'audio'	2	"[(""'mail'"", ""'email'""), (""'paper'"", ""'ink'"")]"	0	
