ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
28	newsreader norman email tip forsale nixon author article need cview	2.6	2.4	2.8	2	'norman' 'cview'	2	"[(""'newsreader'"", ""'article'""), (""'email'"", ""'cview'"")]"	0	
29	islam islamic religion atheism genocide bobby koran argument quran sexist	2.4	1.8	3.0	1	'bobby'	2	"[(""'islam'"", ""'islamic'""), (""'quran'"", ""'koran'"")]"	0	
30	compile doug error sunos font ipx patch icon spss cpp	2.2	2.4	2.8	0		1	"[(""'compile'"", ""'cpp'"")]"	0	
31	ftp site file zip upload download gateway package assembler tutorial	3.0	1.8	3.0	1	'tutorial'	3	"[(""'ftp'"", ""'gateway'""), (""'site'"", ""'package'""), (""'file'"", ""'download'"")]"	0	
32	font truetype text display xview print bold printer char mac	2.2	2.0	2.6	0		6	"[(""'font'"", ""'text'""), (""'truetype'"", ""'print'""), (""'bold'"", ""'print'""), (""'xview'"", ""'char'""), (""'printer'"", ""'print'""), (""'mac'"", ""'char'"")]"	0	
33	arrogance truth christians absolute belief faith scripture interpretation evangelical blindly	2.8	2.2	2.8	0		3	"[(""'truth'"", ""'faith'""), (""'absolute'"", ""'belief'""), (""'scripture'"", ""'interpretation'"")]"	0	
34	rushdie islam islamic muslim fatwa book secular mohammed religion qur	3.0	2.2	3.0	2	'secular' 'book'	3	"[(""'islam'"", ""'islamic'""), (""'muslim'"", ""'islam'""), (""'qur'"", ""'religion'"")]"	0	
35	telephone hook ring need yellow device led wire lift machine	2.6	2.2	3.0	3	'lift' 'machine' 'yellow'	2	"[(""'telephone'"", ""'machine'""), (""'ring'"", ""'hook'"")]"	0	
36	mormon mormons jews temple church christian belief doctrine joseph religion	3.0	2.4	3.0	0		2	"[(""'mormon'"", ""'mormons'""), (""'jews'"", ""'jew'"")]"	0	
37	motif widget toolkit interviews interface bug platform ftp mail application	2.4	1.8	3.0	2	'ftp' 'mail'	7	"[(""'motif'"", ""'motif'""), (""'widget'"", ""'widget'""), (""'toolkit'"", ""'toolkit'""), (""'interviews'"", ""'interviews'""), (""'interface'"", ""'interface'""), (""'bug'"", ""'bug'""), (""'platform'"", ""'platform'"")]"	0	
38	science methodology scientific theory study psychology scientist russell evolution experiment	2.8	2.0	3.0	1	'russell'	3	"[(""'science'"", ""'scientific'""), (""'study'"", ""'experiment'""), (""'psychology'"", ""'scientist'"")]"	0	
39	drug cocaine people crack thug crime survey illegal pot student	2.8	2.0	2.6	1	'student'	2	"[(""'drug'"", ""'cocaine'""), (""'crack'"", ""'pot'"")]"	0	
40	president job secretary work think summer package congress community education	2.6	1.6	3.0	2	'summer' 'package'	2	"[(""'job'"", ""'work'""), (""'summer'"", ""'education'"")]"	0	
41	split newsgroup aspect article alt ieee read crossposte forum sci	3.0	2.0	2.4	0		7	"[(""'split'"", ""'split'""), (""'newsgroup'"", ""'newsgroup'""), (""'aspect'"", ""'aspect'""), (""'article'"", ""'article'""), (""'alt'"", ""'alt'""), (""'ieee'"", ""'ieee'""), (""'read'"", ""'read'"")]"	0	
42	nuclear fossil heat river technology stage build contamination cylinder oil	2.2	2.2	2.8	1	'cylinder'	2	"[(""'nuclear'"", ""'technology'""), (""'oil'"", ""'fossil'"")]"	0	
43	des key corporate chip bit hardware crack program smart secure	2.4	2.0	2.6	0		2	"[(""'des'"", ""'chip'""), (""'smart'"", ""'secure'"")]"	0	
44	libertarian employment govt liberty subject majority state limited lobby constitution	2.8	2.6	3.0	1	'lobby'	3	"[(""'liberty'"", ""'libertarian'""), (""'govt'"", ""'state'""), (""'majority'"", ""'subject'"")]"	0	
45	helmet impact bat ride shell damage size surface activity piece	2.4	2.2	3.0	0		3	"[(""'helmet'"", ""'shell'""), (""'impact'"", ""'damage'""), (""'ride'"", ""'activity'"")]"	0	
46	sabbath paul worship christian sunday church gentiles scripture jewish change	2.8	2.4	2.8	0		3	"[(""'sabbath'"", ""'sunday'""), (""'christian'"", ""'church'""), (""'jewish'"", ""'scripture'"")]"	0	
47	government code trust fractal company japanese swiss liberty capitalist communist	2.6	1.8	3.0	1	'fractal'	2	"[(""'government'"", ""'capitalist'""), (""'government'"", ""'communist'"")]"	0	
48	jewish greenberg player roger steve era art ron list mike	2.8	1.6	3.0	1	'mike'	7	"[(""'jewish'"", ""'jewish'""), (""'greenberg'"", ""'greenberg'""), (""'player'"", ""'player'""), (""'roger'"", ""'roger'""), (""'steve'"", ""'steve'""), (""'era'"", ""'era'""), (""'art'"", ""'art'"")]"	0	
49	window expose event position handler button widget thickframe border rectangle	2.8	2.4	2.6	1	'rectangle'	2	"[(""'window'"", ""'rectangle'""), (""'button'"", ""'widget'"")]"	0	
50	summer room hotel kitchen vacation sale victoria roommate plenty housing	2.6	2.4	3.0	1	'sale'	3	"[(""'summer'"", ""'vacation'""), (""'room'"", ""'roommate'""), (""'hotel'"", ""'housing'"")]"	0	
51	voice modem dsp compression cheap clipper software phone hardware data	2.2	2.2	2.6	1	'cheap'	2	"[(""'voice'"", ""'phone'""), (""'modem'"", ""'hardware'"")]"	0	
