ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
17	dos file windows use run version software allocation cities encyclopedia	2.4	2.0	3.0	2	'cities' 'encyclopedia'	2	"[(""'file'"", ""'software'""), (""'windows'"", ""'cities'"")]"	0	
18	quebec budget officer wwii british times writer kick mess addition	2.8	2.0	2.8	2	'kick' 'mess'	6	"[(""'quebec'"", ""'canada'""), (""'budget'"", ""'finance'""), (""'officer'"", ""'police'""), (""'wwii'"", ""'world war ii'""), (""'british'"", ""'uk'""), (""'writer'"", ""'author'"")]"	0	
19	monitor input board switch video offer output audio printer manual	3.0	2.0	3.0	2	'offer' 'manual'	2	"[(""'input'"", ""'output'""), (""'video'"", ""'board'"")]"	0	
20	treatment food msg sensitivity patient medical doctor effect disease newsgroup	2.8	2.4	3.0	2	'msg' 'newsgroup'	4	"[(""'treatment'"", ""'medical'""), (""'food'"", ""'patient'""), (""'sensitivity'"", ""'effect'""), (""'doctor'"", ""'newsgroup'"")]"	0	
21	max god jesus sin eve salvation wicked spirit judas unto	2.6	1.8	2.6	0		7	"[(""'max'"", ""'max'""), (""'god'"", ""'god'""), (""'jesus'"", ""'jesus'""), (""'sin'"", ""'sin'""), (""'eve'"", ""'eve'""), (""'salvation'"", ""'salvation'""), (""'wicked'"", ""'wicked'"")]"	0	
22	sale forsale setting brand shipping thanks super iii gateway meg	2.6	2.2	2.8	1	'iii'	3	"[(""'sale'"", ""'forsale'""), (""'setting'"", ""'super'""), (""'brand'"", ""'meg'"")]"	2	'iii' 'meg'
23	sale interested magazine summary sell condition reply mail email engineering	2.4	1.8	3.0	1	'email'	2	"[(""'sale'"", ""'sell'""), (""'email'"", ""'mail'"")]"	0	
24	use faq brute time mathematical rtfm answer mathematically question expire	2.6	1.8	2.8	1	'expire'	7	"[(""'use'"", ""'use'""), (""'faq'"", ""'faq'""), (""'mathematical'"", ""'mathematical'""), (""'answer'"", ""'answer'""), (""'question'"", ""'question'""), (""'rtfm'"", ""'rtfm'""), (""'expire'"", ""'expire'"")]"	0	
25	window color problem mouse try set help switch video screen	2.6	2.0	2.6	0		2	"[(""'window'"", ""'screen'""), (""'color'"", ""'set'"")]"	0	
26	israel jews state country islamic islam solution right war peace	2.6	1.8	3.0	0		2	"[(""'israel'"", ""'country'""), (""'jews'"", ""'israel'"")]"	0	
27	believer atheist atheism counter theist naturally atheists treatise charity den	2.6	2.4	2.8	2	'charity' 'den'	2	"[(""'believer'"", ""'theist'""), (""'atheist'"", ""'atheists'"")]"	0	
28	know time tell come like want car look thing help	2.2	2.0	3.0	1	'car'	8	"[(""'know'"", ""'know'""), (""'time'"", ""'time'""), (""'tell'"", ""'tell'""), (""'come'"", ""'come'""), (""'like'"", ""'like'""), (""'want'"", ""'want'""), (""'car'"", ""'car'""), (""'look'"", ""'"")]"	0	
29	cos theta pole spl sqrt den struct radius ntheta rtheta	3.0	2.4	2.2	0		3	"[(""'cos'"", ""'rtheta'""), (""'theta'"", ""'ntheta'""), (""'radius'"", ""'rtheta'"")]"	0	
30	chip bit key number clipper phone serial encrypt block use	2.4	2.6	2.8	0		2	"[(""'chip'"", ""'key'""), (""'clipper'"", ""'clipper'"")]"	0	
31	address institute mailing technology fax systems commercial development project corp	2.8	2.2	2.8	0		2	"[(""'address'"", ""'mailing'""), (""'institute'"", ""'corp'"")]"	0	
32	newusers spang achim kck withkzip calpoly tasm dempsey clippingdale elee	2.2	1.8	2.2	3	'spang' 'achim' 'kck'	3	"[(""'achim'"", ""'spang'""), (""'kck'"", ""'withkzip'""), (""'calpoly'"", ""'elee'"")]"	3	'spang' 'achim' 'elee'
33	punishment islam blame continue sexual favor waste practice anecdote islamic	2.0	2.0	2.6	0		2	"[(""'punishment'"", ""'blame'""), (""'islam'"", ""'islamic'"")]"	0	
34	use information revised include module section francisco shall application group	2.8	2.2	2.6	0		2	"[(""'use'"", ""'application'""), (""'information'"", ""'application'"")]"	0	
35	obvious utterly spang biennial withkzip medina evolutiong makega ryde tierra	2.0	2.6	2.0	4	'spang' 'makega' 'ryde' 'withkzip'	2	"[(""'obvious'"", ""'utterly'""), (""'spang'"", ""'tierra'"")]"	4	'withkzip' 'evolutiong' 'makega' 'ryde'
36	space available nasa resources ames technology ftp program research data	2.8	1.8	3.0	1	'ftp'	8	"[(""'space'"", ""'space'""), (""'available'"", ""'available'""), (""'nasa'"", ""'nasa'""), (""'resources'"", ""'resources'""), (""'ames'"", ""'ames'""), (""'technology'"", ""'technology'""), (""'ftp'"", ""'ftp'""), (""'program'"", ""'"")]"	0	
37	rob newusers achim calpoly kck dempsey elee clippingdale torkel zach	2.0	1.4	2.4	3	'achim' 'clippingdale' 'torkel'	1	"[(""'achim'"", ""'zach'"")]"	0	
38	min que van tor pit mark virtual bob lang lipman	2.4	2.0	2.4	1	'bob'	2	"[(""'min'"", ""'mark'""), (""'que'"", ""'que'"")]"	0	
39	larry kent ithat estination lender minimise allegheny nanci newusers achim	2.0	2.2	2.0	4	ithat allegheny nanci achim	3	"[(""'larry'"", ""'achim'""), (""'estination'"", ""'destination'""), (""'ithat'"", ""'newusers'"")]"	4	ithat allegheny nanci achim
40	team game play april san chicago player won total new	2.8	2.4	2.8	3	'san' 'chicago' 'april'	2	"[(""'game'"", ""'play'""), (""'chicago'"", ""'san'"")]"	0	
41	den isaiah psalm ntheta sqrt matthew egypt theta radius magicangle	2.0	1.8	2.2	0		7	"[(""'den'"", ""'den'""), (""'theta'"", ""'theta'""), (""'psalm'"", ""'psalm'""), (""'ntheta'"", ""'ntheta'""), (""'matthew'"", ""'matthew'""), (""'egypt'"", ""'egypt'""), (""'radius'"", ""'"")]"	0	
42	delete sink sea clinic james bronx kent sensitivity queens manhattan	2.6	2.0	3.0	0		5	"[(""'delete'"", ""'sensitivity'""), (""'sink'"", ""'sea'""), (""'clinic'"", ""'bronx'""), (""'james'"", ""'queens'""), (""'kent'"", ""'manhattan'"")]"	0	
43	space year cost mission satellite water large station low power	3.0	2.2	3.0	0		8	"[(""'space'"", ""'space'""), (""'year'"", ""'year'""), (""'cost'"", ""'cost'""), (""'mission'"", ""'mission'""), (""'satellite'"", ""'satellite'""), (""'water'"", ""'water'""), (""'large'"", ""'large'""), (""'station'"", ""'station'"")]"	0	
44	use ibm include software real timer preliminary atmospheric initiate graphic	2.6	2.4	2.8	0		7	"[(""'use'"", ""'use'""), (""'ibm'"", ""'ibm'""), (""'include'"", ""'include'""), (""'software'"", ""'software'""), (""'real'"", ""'real'""), (""'timer'"", ""'timer'""), (""'preliminary'"", ""'preliminary'"")]"	0	
45	question science think exist non course patient study scientific scientist	2.6	2.4	2.6	1	'non'	1	"[(""'scientist'"", ""'scientific'"")]"	0	
46	crude mohammad overlook medina geosphere newusers indivicual achim calpoly revel	2.6	2.2	2.4	2	'indivicual' 'achim'	4	"[(""'crude'"", ""'achim'""), (""'mohammad'"", ""'medina'""), (""'newusers'"", ""'indivicual'""), (""'calpoly'"", ""'revel'"")]"	2	'indivicual' 'achim'
47	use new people judas year state nazis jews thing potter	2.4	2.4	2.8	1	'potter'	7	"[(""'year'"", ""'year'""), (""'people'"", ""'people'""), (""'thing'"", ""'thing'""), (""'judas'"", ""'judas'""), (""'potter'"", ""'potter'""), (""'state'"", ""'state'""), (""'jews'"", ""'jews'"")]"	0	
48	economic medina typing gtgx nickname twosey onesy possibility announced discover	2.6	2.2	2.6	3	'gtgx' 'twosey' 'onesy'	1	"[(""'onesy'"", ""'twosey'"")]"	0	
49	problem scsi mac fast bad asynchronous interface transfer hardware drive	2.8	1.8	2.8	0		4	"[(""'scsi'"", ""'interface'""), (""'fast'"", ""'transfer'""), (""'bad'"", ""'drive'""), (""'mac'"", ""'hardware'"")]"	0	
50	toronto cup montreal red atlanta chicago series houston louis york	2.0	2.2	3.0	0		2	"[(""'toronto'"", ""'york'""), (""'chicago'"", ""'louis'"")]"	0	
51	like people know thing time want israel think try feel	2.6	1.8	3.0	0		8	"[(""'people'"", ""'people'""), (""'time'"", ""'time'""), (""'know'"", ""'know'""), (""'like'"", ""'like'""), (""'want'"", ""'want'""), (""'think'"", ""'think'""), (""'try'"", ""'try'""), (""'feel'"", ""'fe"")]"	0	
52	use commonly good car time think work need fluid tire	2.8	2.2	3.0	2	'fluid' 'tire'	1	"[(""'time'"", ""'tire'"")]"	0	
53	counter discourage fulfil forth cast psalm servant isaiah heal encompass	2.4	2.4	2.8	1	'psalm'	2	"[(""'counter'"", ""'forth'""), (""'fulfil'"", ""'heal'"")]"	0	
54	medina reading futher aisha newusers lucio achim brainsex calpoly kck	2.2	2.0	1.8	2	'futher' 'kck'	4	"[(""'medina'"", ""'lucio'""), (""'reading'"", ""'brainsex'""), (""'futher'"", ""'achim'""), (""'aisha'"", ""'kck'"")]"	2	'futher' 'kck'
55	car engine buy high price ground service low cheap power	3.0	2.0	2.8	1	'ground'	8	"[(""'car'"", ""'car'""), (""'engine'"", ""'engine'""), (""'buy'"", ""'buy'""), (""'high'"", ""'high'""), (""'price'"", ""'price'""), (""'ground'"", ""'ground'""), (""'service'"", ""'service'""), (""'low'"", ""'low'"")]"	0	
56	application color window display set help visual graphic motif widget	2.4	2.2	3.0	0		5	"[(""'application'"", ""'widget'""), (""'color'"", ""'graphic'""), (""'window'"", ""'display'""), (""'set'"", ""'motif'""), (""'help'"", ""'visual'"")]"	0	
57	engine car ride mile rear buy light condition stick sell	2.4	2.2	3.0	0		2	"[(""'engine'"", ""'car'""), (""'buy'"", ""'sell'"")]"	0	
58	play fbi defense team shoot player bad fan report compound	2.6	2.0	2.8	0		5	"[(""'team'"", ""'team'""), (""'player'"", ""'player'""), (""'report'"", ""'report'""), (""'defense'"", ""'defense'""), (""'compound'"", ""'compound'"")]"	0	
59	use key chip clipper government example algorithm hardware des idea	2.4	2.2	2.8	0		2	"[(""'key'"", ""'clipper'""), (""'example'"", ""'algorithm'"")]"	0	
60	reading mohammad content niether fuer pogue likewise franken newusers hrdb	2.0	2.0	2.2	3	'niether' 'fuer' 'pogue'	5	"[(""'reading'"", ""'pogue'""), (""'mohammad'"", ""'hrdb'""), (""'content'"", ""'newusers'""), (""'fuer'"", ""'likewise'""), (""'franken'"", ""'niether'"")]"	5	'fuer' 'pogue' 'franken' 'hrdb' 'niether'
61	exaggeration medina newusers performer achim kck calpoly dempsey grifter clippingdale	2.6	2.0	2.4	4	'medina' 'achim' 'kck' 'clippingdale'	5	"[(""'exaggeration'"", ""'grifter'""), (""'performer'"", ""'achim'""), (""'medina'"", ""'calpoly'""), (""'newusers'"", ""'kck'""), (""'dempsey'"", ""'clippingdale'"")]"	0	
62	policy israel agree marriage man force country sex jerusalem homosexual	2.4	1.8	2.8	2	'force' 'sex'	3	"[(""'policy'"", ""'country'""), (""'agree'"", ""'homosexual'""), (""'marriage'"", ""'man'"")]"	0	
63	gun player crime defense criminal team assault score self weapon	2.8	1.6	2.8	1	'score'	2	"[(""'gun'"", ""'weapon'""), (""'player'"", ""'team'"")]"	0	
64	ftp site anonymous directory archive available information pub source email	2.6	1.4	3.0	0		2	"[(""'ftp'"", ""'source'""), (""'pub'"", ""'directory'"")]"	0	
65	god believe jesus bible life follow faith christian mean salvation	3.0	2.0	3.0	1	'mean'	4	"[(""'faith'"", ""'faith'""), (""'jesus'"", ""'jesus'""), (""'christian'"", ""'christian'""), (""'salvation'"", ""'salvation'"")]"	0	
66	government right case gun clipper control strong people trust state	2.8	2.6	2.8	0		2	"[(""'government'"", ""'state'""), (""'right'"", ""'trust'"")]"	0	
67	game team great fan run bad play second start win	2.8	2.0	3.0	1	'bad'	2	"[(""'game'"", ""'play'""), (""'team'"", ""'fan'"")]"	0	
68	min martin que van sullivan franken pogue mon hrdb medina	2.2	1.6	2.4	2	'hrdb' 'medina'	7	"[(""'min'"", ""'min'""), (""'martin'"", ""'martin'""), (""'van'"", ""'van'""), (""'sullivan'"", ""'sullivan'""), (""'franken'"", ""'franken'""), (""'pogue'"", ""'pogue'""), (""'mon'"", ""'mon'"")]"	0	
69	tseng pds morphology telematic geosphere pre oak revel noterox bubonic	2.0	2.4	2.0	2	'noterox' 'oak'	2	"[(""'tseng'"", ""'telematic'""), (""'morphology'"", ""'geosphere'"")]"	0	
70	musical pogue franken spang hrdb indivicual withkzip soley medina danks	2.4	2.4	2.2	2	'pogue' 'soley'	5	"[(""'musical'"", ""'pogue'""), (""'franken'"", ""'spang'""), (""'hrdb'"", ""'indivicual'""), (""'withkzip'"", ""'soley'""), (""'medina'"", ""'danks'"")]"	4	'pogue' 'withkzip' 'soley' 'danks'
71	exaggeration newusers achim kck calpoly dempsey clippingdale elee torkel zach	2.6	1.8	2.8	6	'achim' 'kck' 'clippingdale' 'elee' 'torkel' 'zach'	2	"[(""'achim'"", ""'torkel'""), (""'dempsey'"", ""'elee'"")]"	0	
72	mon tin indiana presentation newsreader min site anybody visualization seminar	2.4	1.8	2.4	0		2	"[(""'mon'"", ""'min'""), (""'anybody'"", ""'anyone'"")]"	0	
73	mohammad musical individually indivicual unusually cricket microworld artifact art pogue	2.2	1.6	2.4	1	'pogue'	2	"[(""'musical'"", ""'art'""), (""'individually'"", ""'indivicual'"")]"	2	'indivicual' 'pogue'
74	atheist christian belief morality objective interpretation basis religion true theism	2.8	2.4	3.0	0		2	"[(""'atheist'"", ""'theism'""), (""'belief'"", ""'religion'"")]"	0	
75	buy sell manual offer engine original monitor check mile price	2.6	1.6	2.8	1	'manual'	2	"[(""'buy'"", ""'sell'""), (""'price'"", ""'mile'"")]"	0	
76	people old bullet kill child mosque man come evacuate flee	2.4	1.8	3.0	2	'bullet' 'kill'	2	"[(""'people'"", ""'man'""), (""'kill'"", ""'flee'"")]"	0	
77	drive hard floppy disk scsi mac cable cpu cache motherboard	2.2	2.6	2.8	0		2	"[(""'drive'"", ""'disk'""), (""'motherboard'"", ""'cpu'"")]"	0	
78	sale sell offer interested condition shipping item stereo manual speaker	2.4	1.8	3.0	2	'manual' 'speaker'	2	"[(""'sale'"", ""'sell'""), (""'offer'"", ""'sell'"")]"	0	
79	thu widget faq include read model init particle comp star	2.0	2.2	3.0	2	'comp' 'star'	8	"[(""'thu'"", ""'thu'""), (""'widget'"", ""'widget'""), (""'faq'"", ""'faq'""), (""'include'"", ""'include'""), (""'read'"", ""'read'""), (""'model'"", ""'model'""), (""'init'"", ""'init'""), (""'particle'"", ""'part"")]"	0	
80	atheist human christian true religion belief statement sort believe moral	2.6	2.0	3.0	1	'sort'	4	"[(""'atheist'"", ""'human'""), (""'christian'"", ""'believe'""), (""'religion'"", ""'belief'""), (""'true'"", ""'statement'"")]"	0	
81	turkish genocide long close road turks soviet greek single state	2.6	2.0	2.6	1	'single'	2	"[(""'turkish'"", ""'turks'""), (""'genocide'"", ""'state'"")]"	0	
82	card drive problem scsi speed fast bus hard mac local	2.8	1.8	3.0	0		3	"[(""'card'"", ""'drive'""), (""'fast'"", ""'speed'""), (""'bus'"", ""'local'"")]"	0	
83	insane preference gtgx twosey exaggeration atheists onesy pogue indivicual franken	2.2	1.8	1.8	3	'gtgx' 'twosey' 'pogue'	2	"[(""'twosey'"", ""'onesy'""), (""'franken'"", ""'pogue'"")]"	3	'gtgx' 'twosey' 'indivicual'
84	drive bus card hard cpu controller isa floppy motherboard rom	2.6	2.4	2.6	0		5	"[(""'drive'"", ""'bus'""), (""'card'"", ""'controller'""), (""'isa'"", ""'bus'""), (""'floppy'"", ""'drive'""), (""'rom'"", ""'drive'"")]"	0	
85	spang withkzip makega newusers futher medina achim dirtym dosgl kck	2.4	1.8	2.4	3	'spang' 'withkzip' 'makega'	4	"[(""'spang'"", ""'achim'""), (""'makega'"", ""'futher'""), (""'dirtym'"", ""'dosgl'""), (""'kck'"", ""'newusers'"")]"	2	'spang' 'makega'
86	think want president cost question thing money sure know ago	2.4	1.8	3.0	2	'know' 'sure'	1	"[(""'sure'"", ""'know'"")]"	0	
87	sale brand condition projector mnghfnajzjz mlkjzlki mmwmw ahfm working iqrdzk	2.0	2.0	2.0	5	'mnghfnajzjz' 'mlkjzlki' 'mmwmw' 'ahfm' 'iqrdzk'	2	"[(""'sale'"", ""'working'""), (""'brand'"", ""'condition'"")]"	5	'mnghfnajzjz' 'mlkjzlki' 'mmwmw' 'ahfm' 'iqrdzk'
88	hollywood different hitler god prometheus great religion new people swinburne	2.8	1.4	2.8	1	'swinburne'	2	"[(""'hollywood'"", ""'god'""), (""'hitler'"", ""'great'"")]"	0	
89	advance thank character hello convert font simple draw string anybody	2.4	2.4	3.0	0		2	"[(""'advance'"", ""'convert'""), (""'character'"", ""'string'"")]"	0	
90	book article object appreciate post context newsgroup response reply help	2.8	1.8	3.0	0		2	"[(""'book'"", ""'article'""), (""'appreciate'"", ""'help'"")]"	0	
91	clipper chip phone key market cheap company algorithm care cost	2.6	1.8	2.8	1	'care'	4	"[(""'clipper'"", ""'phone'""), (""'chip'"", ""'phone'""), (""'cost'"", ""'cheap'""), (""'company'"", ""'market'"")]"	0	
92	sport adams room michael pat future friend date fly air	2.4	2.0	2.8	2	'fly' 'air'	4	"[(""'sport'"", ""'future'""), (""'adams'"", ""'michael'""), (""'room'"", ""'friend'""), (""'date'"", ""'air'"")]"	0	
93	quick typically christine curcio prohibitive digitizedlength distortedreference medina drawings mounts	2.2	1.8	2.8	0		3	"[(""'curcio'"", ""'medina'""), (""'drawings'"", ""'digitizedlength'""), (""'prohibitive'"", ""'distortedreference'"")]"	0	
94	today dog road ago shoot close ride black child participate	2.0	2.0	3.0	2	'ride' 'participate'	8	"[(""'today'"", ""'today'""), (""'dog'"", ""'dog'""), (""'road'"", ""'road'""), (""'shoot'"", ""'shoot'""), (""'close'"", ""'close'""), (""'ride'"", ""'ride'""), (""'black'"", ""'black'""), (""'child'"", ""'child'"")]"	0	
95	jesus god jews coming come rise luke christ apostle promise	2.4	2.0	2.4	0		2	"[(""'jesus'"", ""'christ'""), (""'god'"", ""'jesus'"")]"	0	
96	mohammad medina useless pardon demented grifter athiest propagandistic spang mussolinihomeiniadaffi	2.6	2.2	2.2	3	'useless' 'spang' 'mussolinihomeiniadaffi'	1	"[(""'mohammad'"", ""'mussolinihomeiniadaffi'"")]"	1	'mussolinihomeiniadaffi'
97	gun control crime weapon carry criminal right amendment law police	2.8	1.8	2.8	0		5	"[(""'gun'"", ""'weapon'""), (""'criminal'"", ""'crime'""), (""'control'"", ""'carry'""), (""'law'"", ""'right'""), (""'police'"", ""'amendment'"")]"	0	
98	thank advance tin newsreader hello convert cica compile terminal email	3.0	2.0	2.6	1	'cica'	2	"[(""'hello'"", ""'hello'""), (""'email'"", ""'email'"")]"	0	
99	affiliate compete innocence surele misundertanding tabloid pogue franken lousier otherway	2.4	1.4	1.8	5	'tabloid' 'pogue' 'franken' 'lousier' 'otherway'	3	"[(""'affiliate'"", ""'compete'""), (""'innocence'"", ""'misunderstanding'""), (""'tabloid'"", ""'otherway'"")]"	5	'surele' 'pogue' 'franken' 'lousier' 'otherway'
