ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
15	fruit orchard harvest yield acidity pear ripen irrigation vegetative brix	3.0	2.0	3.0	4	'acidity' 'irrigation' 'vegetative' 'brix'	1	"[(""'fruit'"", ""'pear'"")]"	0	
16	cotton lint boll seed production irrigation fibre crop cultivar planting	3.0	1.0	3.0	0		2	"[(""'fibre'"", ""'cotton'""), (""'seed'"", ""'cotton'"")]"	0	
17	maize corn yield wheat crop irrigation growth drought year nebraska	3.0	1.0	3.0	2	wheat nebraska	1	"[(""'maize'"", ""'corn'"")]"	0	
18	cadmium wastewater copper contamination pollution soil zinc sewage metalloid sediment	3.0	2.0	3.0	1	ˈmetalloid	1	"[(""'pollution'"", ""'contamination'"")]"	1	it's less directly related to *pollution* or *environmental contamination* than the other terms. It describes a *type* of element
19	tillage tiller straw tillering plow chisel soil crop harrow maize	3.0	1.8	3.0	0		1	"[(""'tillage'"", ""'tillering'"")]"	0	
20	policy management allocation demand development agricultural stakeholder governance region reform	3.0	2.0	3.0	2	reform region	2	"[(""'policy'"", ""'governance'""), (""'management'"", ""'governance'"")]"	0	
21	turfgrass bermudagrass ryegrass bentgrass bluegrass perennial wheatgrass bromegrass pasture cultivar	3.0	1.8	3.0	0		1	"[(""'turfgrass'"", ""'pasture'"")]"	0	
22	soil depth sample topsoil texture horizon surface land variability subsoil	3.0	2.0	3.0	2	ˈland ˈvariability	1	"[(""'topsoil'"", ""'subsoil'"")]"	0	
23	grape vineyard berry vine table chardonnay tannin fruit climate harvest	3.0	1.8	3.0	1	ˈtable	1	"[(""'fruit'"", ""'berry'"")]"	0	
24	river reservoir runoff catchment streamflow hydrological downstream watershed flood tributary	3.0	2.0	3.0	1	flood	2	"[(""'river'"", ""'streamflow'""), (""'catchment'"", ""'watershed'"")]"	0	
25	potato tuber russet yield cultivar irrigation crop planting fertilizer kufri	3.0	1.0	3.0	0		1	"[(""'potato'"", ""'tuber'"")]"	0	
26	canopy vegetation ndvi reflectance uav infrared cwsi camera aerial resolution	3.0	2.0	3.0	0		1	"[(""'aerial'"", ""'uav'"")]"	1	cwsi**: While CWSI (Crop Water Stress Index) is a valid concept
27	sir upland map rainfed ecosystem irrigated land rice area water	3.0	2.0	3.0	0		1	"[(""'land'"", ""'area'"")]"	0	
28	moisture sensor soil measurement zone substrate dielectric calibration surface wireless	3.0	2.0	3.0	3	ˈwirelessˈ ˈcalibrationˈ ˈsurfaceˈ	2	"[(""'moisture'"", ""'substrate'""), (""'sensor'"", ""'measurement'"")]"	0	
29	arid region desert climate desertification agricultural zone ecosystem landscape adaptation	3.0	2.0	3.0	1	adaptation	2	"[(""'arid'"", ""'desert'""), (""'region'"", ""'zone'"")]"	0	
30	pasture dairy grazing sheep livestock cattle beef feeding farm herd	3.0	2.0	3.0	2	beef feeding	3	"[(""'livestock'"", ""'cattle'""), (""'livestock'"", ""'sheep'""), (""'beef'"", ""'cattle'"")]"	0	
31	mulch mulching straw biodegradable polyethylene mulched irrigation soil maize crop	3.0	1.0	3.0	2	ˈmaize ˈcrop	2	"[(""'mulch'"", ""'mulching'""), (""'mulch'"", ""'mulched'"")]"	0	
32	olive oil europaea orchard fruit cultivar wastewater barnea irrigation phenolic	3.0	2.0	3.0	0		1	"[(""'olive'"", ""'europaea'"")]"	0	
33	drought vulnerability agricultural climate meteorological spi region hydrological rainfall crop	3.0	2.0	3.0	2	ˈspiˈ ˈregionˈ	1	"[(""'drought'"", ""'rainfall'"")]"	0	
34	tomato yield irrigation cucumis plant fertigation hydroponic crop nitrogen fertilizer	3.0	2.0	3.0	1	𝐜𝐮𝐜𝐮𝐦𝐢𝐬	1	"[(""'crop'"", ""'plant'"")]"	2	cucumis:** While a valid genus name (cucumber melon)
35	phytophthora fungicide fusarium pathogen pythium blight fungus fungal rhizoctonia sclerotiorum	3.0	1.0	3.0	1	'sclerotiorum'	1	"[(""'fungus'"", ""'fungal'"")]"	1	'sclerotiorum'**: This is a valid
36	sodium adsorption hco₃ conductivity ratio carbonate permeability groundwater salinity calcium	3.0	2.0	3.0	2	ˈratioˈ ˈconductivityˈ	1	"[(""'sodium'"", ""'calcium'"")]"	1	hco₃**: While representing bicarbonate
37	fertilizer fertilization fertigation fertiliser application fertilize nutrient yield efficiency crop	3.0	1.0	3.0	1	application	2	"[(""'fertilizer'"", ""'fertiliser'""), (""'fertilization'"", ""'fertilize'"")]"	1	'fertiliser'**: This is a British English spelling of 'fertilizer'. While not *incorrect
38	leachate sorption adsorption soil desorption nutrient solution fertilizer solute capacity	3.0	1.0	3.0	0		2	"[(""'adsorption'"", ""'sorption'""), (""'desorption'"", ""'sorption'"")]"	0	
39	sugarcane yield production officinarum crop cultivation jaggery plantation cultivar irrigation	3.0	1.6	3.0	1	ˈɔfɪsɪˈnɑːrʊm	2	"[(""'crop'"", ""'cultivar'""), (""'production'"", ""'yield'"")]"	1	a sugarcane species). While technically a valid botanical term
40	soybean glycine yield cultivar drought planting corn bean genotype crop	3.0	1.0	3.0	0		2	"[(""'soybean'"", ""'bean'""), (""'soybean'"", ""'glycine'"")]"	0	
41	arsenic selenium groundwater selenite contamination iron soil toxicity inorganic food	3.0	2.0	3.0	2	ˈfood ˈiron	3	"[(""'arsenic'"", ""'toxicity'""), (""'selenium'"", ""'toxicity'""), (""'contamination'"", ""'toxicity'"")]"	0	
42	manure fertilizer poultry organic compost feedlot soil nutrient cow farm	3.0	2.0	3.0	1	ˈfiːdlɒt	2	"[(""'manure'"", ""'compost'""), (""'fertilizer'"", ""'nutrient'"")]"	0	
43	phosphorus phosphate nitrogen phosphorous fertilizer superphosphate nutrient soil alfalfa runoff	3.0	1.0	3.0	2	'alfalfa' 'runoff'	2	"[(""'phosphorus'"", ""'phosphorous'""), (""'phosphate'"", ""'superphosphate'"")]"	0	
44	sorghum grain forage biomass crop maize soybean wheat cultivar sudangrass	3.0	2.0	3.0	0		1	"[(""'grain'"", ""'crop'"")]"	0	
45	oil oleic seed linoleic palmitic tocopherol biodiesel lavender herbage peppermint	2.0	2.0	3.0	3	ˈlavender ˈpeppermint ˈherbage	3	"[(""'oil'"", ""'oleic'""), (""'oil'"", ""'linoleic'""), (""'oil'"", ""'palmitic'"")]"	0	
46	wetland pond marsh ecosystem habitat landscape agricultural lake vegetation catchment	3.0	2.0	3.0	2	ˈagriculturalˈ ˈcatchmentˈ	2	"[(""'wetland'"", ""'marsh'""), (""'pond'"", ""'lake'"")]"	0	
47	clogging filter pressure particle underdrain microirrigation filtration dra dripper hydraulic	3.0	2.0	3.0	2	"dra hydraulic**

**Reasoning:**

The core theme of the word set is clearly related to **water filtration and irrigation systems"	1	"[(""'filtration'"", ""'filter'"")]"	0	
48	biochar soil increase straw nutrient organic compost wastewater biomass irrigation	3.0	2.0	3.0	0		1	"[(""'organic'"", ""'compost'"")]"	0	
49	clay sand silty soil texture thermic hyperthermic depth gravel slope	3.0	2.0	3.0	0		1	"[(""'thermic'"", ""'hyperthermic'"")]"	0	
50	alfalfa forage hay cultivar harvest salinity irrigation crop soil biomass	3.0	2.0	3.0	1	ˈsalinity	1	"[(""'crop'"", ""'forage'"")]"	0	
51	canal branch operation controller irrigation flow watercourse downstream hydraulic design	3.0	2.0	3.0	1	ˈoperation	1	"[(""'hydraulic'"", ""'flow'"")]"	0	
52	co₂ emission n₂o temperature co₂e soil respiration enrichment fertilization plant	3.0	2.0	3.0	0		1	"[(""'co₂'"", ""'co₂e'"")]"	0	
53	citrus mandarin tree orchard rootstock lemon trifoliata fruit grapefruit irrigation	3.0	2.0	3.0	1	rootstock	1	"[(""'citrus'"", ""'fruit'"")]"	2	trifoliata** - While a valid botanical term (referring to *Poncirus trifoliata a citrus relative used as rootstock)
54	drainage drain subsurface design subirrigation outflow runoff pipe simulation land	3.0	1.2	3.0	2	ˈsimulation ˈland	1	"[(""'drainage'"", ""'drain'"")]"	0	
55	fish fishery aquaculture fishing trout habitat salmon fishway lake freshwater	3.0	1.2	3.0	0		1	"[(""'fish'"", ""'fishery'"")]"	0	
56	nematode parasitic feltiae bacteriophora pratylenchus heterorhabditis cyst nematoda tomato steinernematidae	3.0	1.0	3.0	0		1	"[(""'nematode'"", ""'nematoda'"")]"	1	bacteriophora**: While a valid genus name
57	mycorrhizal mycorrhiza inoculation mycorrhizae mycorrhization plant drought fungal ectomycorrhizal mycelium	3.0	1.0	3.0	1	"plant**

**Explanation:**

While plants *benefit* from mycorrhizal relationships"	3	"[(""'mycorrhizal'"", ""'mycorrhiza'""), (""'mycorrhizae'"", ""'mycorrhiza'""), (""'mycorrhization'"", ""'mycorrhiza'"")]"	0	
58	sediment sedimentation reservoir river runoff catchment erosion watershed drain process	3.0	1.4	3.0	0		1	"[(""'sediment'"", ""'sedimentation'"")]"	0	
59	lake lakes basin hydrological climate ecosystem catchment freshwater region budget	3.0	1.0	3.0	0		1	"[(""'lake'"", ""'lakes'"")]"	0	
60	n₂o emission cumulative fertilizer soil nitrogen greenhouse wfps pasture crop	3.0	2.0	3.0	0		1	"[(""'nitrogen'"", ""'n₂o'"")]"	1	n₂o**: While representing nitrous oxide
61	protein crude detergent starch fiber digestibility grain seed carbohydrate soluble	2.0	2.0	3.0	1	ˈdetergent	1	"[(""'carbohydrate'"", ""'starch'"")]"	0	
62	emission greenhouse production reduce ghgi estimate crop livestock consumption farming	3.0	2.0	3.0	0		1	"[(""'ghgi'"", ""'emission'"")]"	1	"ghgi**: While likely intended as an abbreviation for ""Greenhouse Gas Inventory"" or similar"
63	fertilizer fertigation fertilization drip irrigation application fertiliser yield fertilize fertilisation	3.0	1.0	3.0	1	'yield'	3	"[(""'fertilizer'"", ""'fertiliser'""), (""'fertilization'"", ""'fertilisation'""), (""'fertilize'"", ""'fertilisation'"")]"	0	
64	onion garlic yield irrigation fertigation crop fertilizer coli production mulch	3.0	2.0	3.0	0		1	"[(""'crop'"", ""'production'"")]"	0	
65	rainfed feed crop irrigated climate rainfall yield precipitation annual gtap	3.0	2.0	3.0	1	ˈgtap	2	"[(""'rainfall'"", ""'precipitation'""), (""'crop'"", ""'feed'"")]"	0	
66	sunflower seed drought saline cultivar irrigation plant oleic field planting	3.0	2.0	3.0	0		1	"[(""'plant'"", ""'cultivar'"")]"	0	
67	sprinkler nozzle pressure spray drip irrigation distribution sprinkle field droplet	3.0	1.0	3.0	2	droplet field	1	"[(""'sprinkler'"", ""'sprinkle'"")]"	0	
68	peanut pod yield georgia drought cultivar cotton irrigation seed plant	3.0	2.0	3.0	0		1	"[(""'plant'"", ""'seed'"")]"	0	
69	infiltration infiltrometer rate parameter kostiakov soil solution depth hydraulic measurement	3.0	2.0	3.0	2	ˈkostiakovˈ ˈsolutionˈ	1	"[(""'infiltration'"", ""'infiltrometer'"")]"	0	
70	sugar sugarbeet tillage pectin nitrogen harvest irrigation variety drought grow	3.0	2.0	3.0	1	nitrogen	1	"[(""'sugar'"", ""'sugarbeet'"")]"	0	
71	pepper capsicum chili greenhouse yield plant fertilizer capsaicin salinity tomato	3.0	1.0	3.0	0		2	"[(""'pepper'"", ""'capsicum'""), (""'pepper'"", ""'chili'"")]"	0	
72	carbon organic soil grassland cropland ecosystem increase climate terrestrial pasture	3.0	2.0	3.0	2	ˈincreaseˈ ˈclimateˈ	2	"[(""'cropland'"", ""'pasture'""), (""'terrestrial'"", ""'soil'"")]"	0	
73	microcystin cyanobacteria cyanobacterial cyanotoxin toxin cylindrospermopsin freshwater cyn phytoplankton vegetable	3.0	1.0	3.0	0		2	"[(""'cyanobacteria'"", ""'cyanobacterial'""), (""'cyn'"", ""'cyanobacteria'"")]"	1	'cyn'**: This is an extremely short and unclear abbreviation. While it *likely* refers to cyanobacteria/cyanotoxins
74	furrow irrigation conventional drip sprinkler efficiency irrigate planting ridge soil	3.0	2.0	3.0	0		1	"[(""'irrigation'"", ""'irrigate'"")]"	0	
75	roof green substrate sedum urban building vegetation climate insulation moss	3.0	2.0	3.0	2	ˈclimate ˈinsulation	1	"[(""'vegetation'"", ""'moss'"")]"	0	
76	chickpea drought mesorhizobium genotype ascochyta seed cultivar lentil legume irrigation	3.0	2.0	3.0	2	ascochyta irrigation	3	"[(""'chickpea'"", ""'lentil'""), (""'chickpea'"", ""'legume'""), (""'lentil'"", ""'legume'"")]"	0	
77	percolation runoff leach zone soil irrigation evapotranspiration rainfall infiltration groundwater	3.0	2.0	3.0	2	'irrigation' 'evapotranspiration'	2	"[(""'infiltration'"", ""'percolation'""), (""'runoff'"", ""'leach'"")]"	0	
78	strawberry fruit cultivar plant irrigation cultivation berry greenhouse blueberry polyethylene	3.0	2.0	3.0	0		2	"[(""'strawberry'"", ""'berry'""), (""'fruit'"", ""'berry'"")]"	0	
79	ppm range sample exceed detect pcb compound ocp pci fortification	3.0	2.0	3.0	0		1	"[(""'pcb'"", ""'pci'"")]"	0	
80	organic matter soil particulate increase inorganic aggregate nutrient pool topsoil	3.0	2.0	3.0	2	ˈinorganic increase	1	"[(""'organic'"", ""'inorganic'"")]"	0	
81	boron toxicity slag salinity nutrient chloride calcium zinc plant adsorption	2.0	2.0	3.0	2	ˈplant ˈadsorption	1	"[(""'calcium'"", ""'zinc'"")]"	0	
82	peat substrate compost pine moss vermiculite peatmoss mixture container plant	3.0	1.0	3.0	2	plant container	2	"[(""'peatmoss'"", ""'peat'""), (""'peatmoss'"", ""'moss'"")]"	0	
83	nile delta river sudan ethiopian land groundwater climate governorate agricultural	3.0	2.0	3.0	2	ˈgovernorateˈ ˈagriculturalˈ	1	"[(""'nile'"", ""'river'"")]"	1	'governorate' - While a valid word
84	lettuce cultivate hydroponic weight greenhouse plant spinach vegetable asparagus organic	3.0	2.0	3.0	0		3	"[(""'vegetable'"", ""'spinach'""), (""'vegetable'"", ""'lettuce'""), (""'vegetable'"", ""'asparagus'"")]"	0	
85	plantation cultivation palmscot coconut irrigation footprint yield pot irrigate requirement	3.0	1.6	3.0	2	ˈpɒt footprint	2	"[(""'cultivation'"", ""'plantation'""), (""'irrigate'"", ""'irrigation'"")]"	0	
86	renewable cost consumption efficiency electrification sector demand cps policy estimate	3.0	2.0	3.0	1	ˈcps	1	"[(""'consumption'"", ""'demand'"")]"	0	
87	nutrient mineral plant nutrition micronutrient supply substrate ratio formula absorb	3.0	1.0	3.0	3	ˈformula ˈabsorb ˈsupply	1	"[(""'nutrition'"", ""'nutrient'"")]"	0	
88	iron zinc chelate toxicity sulphate copper micronutrient chlorosis grain fertilization	3.0	2.0	3.0	3	'toxicity' 'chlorosis' 'grain'	1	"[(""'micronutrient'"", ""'fertilization'"")]"	0	
89	greenhouse vegetable design horticulture cultivation nursery plant farming greece crop	3.0	2.0	3.0	0		1	"[(""'plant'"", ""'crop'"")]"	0	
90	mustard brassica canola oilseed rapeseed brassicas chickpea seed wheat crop	3.0	1.0	3.0	2	ˈchickpea ˈwheat	1	"[(""'brassica'"", ""'brassicas'"")]"	0	
91	prd rdi treatment irrigation rootzone irrigate plant evapotranspiration crop restriction	3.0	2.0	3.0	1	ˈrdi	1	"[(""'irrigate'"", ""'irrigation'"")]"	0	
92	harvesting rainwater runoff rainfall catchment stormwater roof conservation farm urban	3.0	2.0	3.0	0		1	"[(""'rainfall'"", ""'rainwater'"")]"	0	
