ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
32	filter section channel head pipe operate operation pressure drain volume	2.8	2.0	3.0	2	'operate' 'operation'	0	[]	0	
33	spacing row number check produce date seed hybrid record thousand	3.0	2.8	3.0	0		1	"[(""'number'"", ""'thousand'"")]"	0	
34	adaptation vulnerability face global climatic change climate regional variability scenario	3.0	2.0	3.0	2	'face' 'regional'	1	"[(""'climate'"", ""'climatic'"")]"	0	
35	yield index grain relationship high environment biomass trait genotype vegetation	2.0	3.0	3.0	1	'relationship'	0	[]	0	
36	transport column material fraction sorption waste sandy removal fine sand	2.0	2.0	3.0	5	'column' 'material' 'fraction' 'sorption' 'removal'	1	"[(""'sandy'"", ""'sand'"")]"	8	'column' 'material' 'fraction' 'sorption' 'waste' 'removal' 'fine' 'sand'
37	january month june february march october september december november late	3.0	2.2	3.0	1	late	0	[]	1	'late'
38	standard limit exceed solid chloride sodium calcium sar residual dissolve	2.0	3.0	3.0	6	'standard' 'limit' 'exceed' 'solid' 'sar' 'residual'	0	[]	1	'sar'
39	scale process base map transport spatial datum surface zone hydrological	2.8	2.4	3.0	2	'base' 'datum'	8	"[(""'scale'"", ""'scale'""), (""'process'"", ""'process'""), (""'base'"", ""'base'""), (""'map'"", ""'map'""), (""'transport'"", ""'transport'""), (""'spatial'"", ""'spatial'""), (""'datum'"", ""'datum'""), (""'surface'"", ""'surface'"")]"	0	
40	vegetative reproductive rootstock citrus stage regime flowering olive phase quinoa	1.0	3.0	3.0	2	'rootstock' 'olive'	0	[]	3	'rootstock' 'olive' 'quinoa'
41	air sap light canopy closure transpiration vpd radiation heat stem	2.2	2.8	3.0	2	'sap' 'closure'	0	[]	3	'sap' 'closure' 'vpd'
42	water requirement evapotranspiration deficit irrigation crop daily supply potential efficiency	3.0	2.0	3.0	3	'requirement' 'deficit' 'efficiency'	0	[]	0	
43	carbon crop term flux cover soil moisture co₂ emission greenhouse	3.0	2.0	3.0	1	'term'	1	"[(""'carbon'"", ""'co₂'"")]"	0	
44	grass old native perennial non pasture forest tall irrigated plantation	2.0	2.2	3.0	2	'old' 'non'	0	[]	2	'non' 'irrigated'
45	relative capacity water potential stress photosynthetic reduce plant leaf content	3.0	2.4	3.0	6	relative potential stress photosynthetic reduce content	0	[]	0	
46	return net low record percent high benefit great maximum gross	2.0	2.6	3.0	2	'return' 'benefit'	8	"[(""'return'"", ""'return'""), (""'net'"", ""'net'""), (""'low'"", ""'low'""), (""'record'"", ""'record'""), (""'percent'"", ""'percent'""), (""'high'"", ""'high'""), (""'benefit'"", ""'benefit'""), (""'great'"", ""'great'"")]"	0	
47	selection line screen tolerant genetic parent susceptible breeding landrace germplasm	2.6	3.0	3.0	2	'tolerant' 'parent'	0	[]	0	
48	trend event precipitation annual seasonal storage decline rainfall runoff scenario	3.0	2.0	3.0	2	'event' 'scenario'	1	"[(""'trend'"", ""'decline'"")]"	0	
49	sugar soluble activity protein acid starch compound sod polyphenol solid	1.0	3.0	3.0	2	'activity' 'sod'	0	[]	1	'sod'
