ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
13	evapotranspiration evaporation estimate crop penman coefficient irrigation precipitation soil requirement	3.0	2.0	3.0	2	'penman' 'coefficient'	2	"[(""'evapotranspiration'"", ""'evaporation'""), (""'estimate'"", ""'requirement'"")]"	0	
14	fruit apple weight harvest yield orchard irrigation ripen acidity plant	3.0	2.0	3.0	2	'weight' 'acidity'	2	"[(""'fruit'"", ""'apple'""), (""'yield'"", ""'harvest'"")]"	0	
15	cotton lint seed irrigation plant fibre crop grow yarn cultivar	3.0	2.0	3.0	2	'irrigation' 'cultivar'	2	"[(""'cotton'"", ""'fibre'""), (""'lint'"", ""'fibre'"")]"	0	
16	conductance photosynthetic chlorophyll fluorescence transpiration plant photochemical stomata drought photosystem	3.0	2.0	3.0	2	'conductance' 'drought'	1	"[(""'photosynthetic'"", ""'photochemical'"")]"	0	
17	temperature rainfall climate precipitation weather datum meteorological humidity region forecast	3.0	2.0	3.0	2	'datum' 'region'	1	"[(""'rainfall'"", ""'precipitation'"")]"	0	
18	maize corn yield wheat irrigation summer crop field soil plant	3.0	2.0	3.0	3	'summer' 'irrigation' 'wheat'	1	"[(""'maize'"", ""'corn'"")]"	0	
19	lake wetland pond fishery habitat aquaculture ecosystem trout landscape freshwater	3.0	2.0	3.0	3	'fishery' 'aquaculture' 'trout'	2	"[(""'lake'"", ""'pond'""), (""'fishery'"", ""'aquaculture'"")]"	0	
20	cadmium concentration wastewater copper soil contamination pollution zinc sewage metalloid	3.0	2.0	3.0	1	'metalloid'	3	"[(""'cadmium'"", ""'metalloid'""), (""'copper'"", ""'metalloid'""), (""'zinc'"", ""'metalloid'"")]"	0	
21	tillage tiller conventional tillering plow soil crop chisel maize harrow	3.0	2.0	3.0	0		1	"[(""'tillage'"", ""'tillering'"")]"	0	
22	turfgrass bermudagrass ryegrass bentgrass perennial wheatgrass switchgrass cultivar pasture bromegrass	3.0	2.0	3.0	0		5	"[(""'turfgrass'"", ""'turfgrass'""), (""'bermudagrass'"", ""'bermudagrass'""), (""'ryegrass'"", ""'ryegrass'""), (""'bentgrass'"", ""'bentgrass'""), (""'perennial'"", ""'per"")]"	0	
23	soil depth sample soc topsoil surface land horizon texture variability	3.0	2.0	3.0	2	'land' 'variability'	2	"[(""'soil'"", ""'topsoil'""), (""'surface'"", ""'topsoil'"")]"	0	
24	tomato pepper capsicum yield irrigation plant crop nutrient fertilizer hydroponic	3.0	2.0	3.0	2	'irrigation' 'hydroponic'	1	"[(""'pepper'"", ""'capsicum'"")]"	0	
25	fertilizer fertilization fertigation application fertilize fertiliser nutrient yield irrigation soil	3.0	2.0	3.0	2	'irrigation' 'yield'	2	"[(""'fertilizer'"", ""'fertiliser'""), (""'fertilization'"", ""'fertilize'"")]"	0	
26	potato tuber yield russet irrigation cultivar crop planting fertilizer kufri	3.0	2.0	3.0	2	'irrigation' 'fertilizer'	2	"[(""'potato'"", ""'tuber'""), (""'russet'"", ""'kufri'"")]"	0	
27	county sir snake aquifer zero program recharge salt salinity soil	2.0	3.0	3.0	4	'sir' 'snake' 'zero' 'program'	1	"[(""'salinity'"", ""'salt'"")]"	0	
28	grape vineyard vine berry irrigation chardonnay ripen climate cultivar cluster	3.0	2.0	3.0	2	'irrigation' 'climate'	2	"[(""'grape'"", ""'berry'""), (""'vine'"", ""'vineyard'"")]"	0	
29	moisture sensor soil measurement field capacity zone surface irrigation substrate	3.0	2.0	3.0	4	'field' 'capacity' 'zone' 'surface'	1	"[(""'soil'"", ""'substrate'"")]"	0	
30	co₂ emission ghg greenhouse n₂o soil increase footprint crop organic	3.0	2.0	3.0	2	'footprint' 'organic'	2	"[(""'co₂'"", ""'ghg'""), (""'n₂o'"", ""'ghg'"")]"	1	'ghg'
31	olive oil orchard europaea cultivar wastewater irrigation grow barnea irrigate	3.0	2.0	3.0	3	'wastewater' 'irrigation' 'irrigate'	2	"[(""'olive'"", ""'europaea'""), (""'cultivar'"", ""'barnea'"")]"	0	
32	pasture dairy grazing sheep livestock cattle feed beef farm herd	3.0	2.0	3.0	0		2	"[(""'cattle'"", ""'beef'""), (""'dairy'"", ""'cattle'"")]"	0	
33	mulch mulching straw biodegradable polyethylene mulched irrigation maize crop cotton	3.0	2.0	3.0	2	'polyethylene' 'irrigation'	1	"[(""'mulch'"", ""'mulched'"")]"	0	
34	arid region desert desertification resource climate agricultural irrigation landscape vegetation	3.0	2.0	3.0	3	'resource' 'agricultural' 'irrigation'	1	"[(""'desert'"", ""'desertification'"")]"	0	
35	drought genotype tolerance trait cultivar plant susceptible breeding crop specie	3.0	2.0	3.0	2	'breeding' 'specie'	6	"[(""'drought'"", ""'drought'""), (""'genotype'"", ""'genotype'""), (""'tolerance'"", ""'tolerance'""), (""'trait'"", ""'trait'""), (""'cultivar'"", ""'cultivar'""), (""'plant'"", ""'plant'"")]"	0	
36	hco₃ adsorption ratio carbonate conductivity groundwater permeability alkaline calcium chloride	3.0	2.8	3.0	2	'adsorption' 'permeability'	2	"[(""'hco₃'"", ""'carbonate'""), (""'calcium'"", ""'chloride'"")]"	0	
37	sugarcane yield crop officinarum cultivation juice irrigation plant cultivar jaggery	3.0	2.2	3.0	2	'officinarum' 'jaggery'	1	"[(""'sugarcane'"", ""'officinarum'"")]"	0	
38	canopy vegetation temperature ndvi reflectance infrared sensor cwsi solar resistance	3.0	2.8	3.0	1	'resistance'	4	"[(""'canopy'"", ""'vegetation'""), (""'ndvi'"", ""'reflectance'""), (""'infrared'"", ""'sensor'""), (""'solar'"", ""'resistance'"")]"	0	
39	drought agricultural vulnerability severity region meteorological hydrological rainfall spi adaptation	3.0	2.0	3.0	1	'spi'	3	"[(""'drought'"", ""'meteorological'""), (""'rainfall'"", ""'hydrological'""), (""'spi'"", ""'severity'"")]"	0	
40	soybean glycine yield cultivar planting corn irrigation crop bean genotype	3.0	2.0	3.0	2	'corn' 'irrigation'	2	"[(""'soybean'"", ""'bean'""), (""'glycine'"", ""'soybean'"")]"	0	
41	sorghum grain forage corn crop drought wheat maize soybean cultivar	3.0	2.0	3.0	0		1	"[(""'corn'"", ""'maize'"")]"	0	
42	arsenic selenium groundwater contamination selenite contaminated soil toxicity food cadmium	3.0	2.0	3.0	2	'soil' 'food'	1	"[(""'selenium'"", ""'selenite'"")]"	0	
43	manure fertilizer poultry compost organic soil feedlot nutrient cow farm	3.0	2.0	3.0	3	'poultry' 'feedlot' 'cow'	6	"[(""'manure'"", ""'manure'""), (""'fertilizer'"", ""'fertilizer'""), (""'poultry'"", ""'poultry'""), (""'compost'"", ""'compost'""), (""'organic'"", ""'organic'""), (""'soil'"", ""'soil'"")]"	0	
44	leach leachate soil landfill fertilizer irrigation container solute decrease runoff	2.8	2.0	3.0	2	'container' 'decrease'	2	"[(""'leach'"", ""'leachate'""), (""'solute'"", ""'fertilizer'"")]"	0	
45	oil seed oleic linoleic palmitic lavender irrigation plant cultivar herbage	2.0	2.0	3.0	3	'irrigation' 'herbage' 'lavender'	3	"[(""'oil'"", ""'oleic'""), (""'oil'"", ""'linoleic'""), (""'oil'"", ""'palmitic'"")]"	0	
46	biochar soil increase straw nutrient compost irrigation organic wastewater biomass	3.0	2.2	3.0	1	'wastewater'	2	"[(""'biochar'"", ""'biomass'""), (""'soil'"", ""'compost'"")]"	0	
47	phosphorus phosphate nitrogen phosphorous fertilizer superphosphate soil nutrient fertilization plant	3.0	2.0	3.0	1	'phosphorous'	2	"[(""'phosphorus'"", ""'phosphorous'""), (""'phosphate'"", ""'superphosphate'"")]"	0	
48	antioxidant peroxidase enzyme glutathione drought reductase ascorbic oxygen plant chlorophyll	3.0	2.0	3.0	2	'drought' 'oxygen'	2	"[(""'peroxidase'"", ""'reductase'""), (""'glutathione'"", ""'ascorbic'"")]"	0	
49	canal irrigation branch operation section controller downstream hydraulic design punjab	2.6	2.8	3.0	4	'branch' 'operation' 'controller' 'punjab'	2	"[(""'canal'"", ""'irrigation'""), (""'downstream'"", ""'hydraulic'"")]"	0	
50	alfalfa forage hay salinity harvest irrigation crop soil plant irrigated	3.0	2.0	3.0	2	'salinity' 'irrigated'	1	"[(""'irrigation'"", ""'irrigated'"")]"	0	
51	emitter clogging drip filter irrigation pipe trickle dripper hydraulic microirrigation	3.0	2.0	3.0	2	'hydraulic' 'clogging'	2	"[(""'drip'"", ""'trickle'""), (""'dripper'"", ""'drip'"")]"	0	
52	clay sand silty soil texture content hyperthermic depth gravel medium	2.4	3.0	3.0	2	'hyperthermic' 'medium'	7	"[(""'clay'"", ""'clay'""), (""'sand'"", ""'sand'""), (""'silty'"", ""'silty'""), (""'soil'"", ""'soil'""), (""'texture'"", ""'texture'""), (""'content'"", ""'content'""), (""'hyperthermic'"", ""'hyperther"")]"	0	
53	citrus mandarin tree orchard rootstock lemon trifoliata fruit irrigation grapefruit	3.0	2.0	3.0	1	'irrigation'	3	"[(""'citrus'"", ""'lemon'""), (""'citrus'"", ""'grapefruit'""), (""'rootstock'"", ""'trifoliata'"")]"	0	
54	sediment sedimentation reservoir river catchment erosion runoff watershed basin downstream	3.0	2.0	3.0	0		2	"[(""'catchment'"", ""'watershed'""), (""'basin'"", ""'watershed'"")]"	0	
55	mycorrhizal mycorrhiza mycorrhizae mycorrhization inoculate drought ectomycorrhizal fungal phosphorus mycelium	3.0	2.0	3.0	1	'drought'	2	"[(""'mycorrhizal'"", ""'mycorrhiza'""), (""'mycorrhiza'"", ""'mycorrhizae'"")]"	0	
56	nematode parasitic feltiae bacteriophora pratylenchus soil cyst nematoda tomato infection	3.0	2.0	3.0	1	'tomato'	1	"[(""'nematode'"", ""'nematoda'"")]"	0	
57	n₂o oxide fertilizer soil nitrogen greenhouse fertiliser pasture no₃ annual	3.0	2.0	3.0	3	'oxide' 'greenhouse' 'annual'	1	"[(""'fertilizer'"", ""'fertiliser'"")]"	2	'n₂o' 'no₃'
