ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
10	annual reduction runoff decline decrease loss increase storage percent year	3.0	2.0	3.0	2	'storage' 'runoff'	2	"[(""'decline'"", ""'decrease'""), (""'increase'"", ""'increase'"")]"	0	
11	fraction amendment organic biochar clay material manure matter sorption compost	3.0	2.6	3.0	3	'amendment' 'fraction' 'sorption'	3	"[(""'fraction'"", ""'matter'""), (""'organic'"", ""'matter'""), (""'compost'"", ""'manure'"")]"	0	
12	soil capacity moisture site depth irrigate plot low non field	3.0	2.2	3.0	2	'low' 'non'	2	"[(""'site'"", ""'plot'""), (""'low'"", ""'non'"")]"	1	'non'
13	fresh weight decrease sugar shoot leave soluble solid increase length	2.0	2.8	3.0	3	'shoot' 'leave' 'length'	1	"[(""'solid'"", ""'soluble'"")]"	0	
14	green source product waste industry material environment urban produce consumption	3.0	2.0	3.0	1	'urban'	1	"[(""'product'"", ""'produce'"")]"	0	
15	correlate relationship difference correlation number lai height matter index leaf	2.4	2.0	3.0	3	'lai' 'matter' 'index'	2	"[(""'correlate'"", ""'correlation'""), (""'index'"", ""'lai'"")]"	2	'lai' 'matter'
16	drought recovery stress tolerance expression tolerant heat gene trait genotype	3.0	2.0	3.0	2	'recovery' 'expression'	1	"[(""'tolerance'"", ""'tolerant'"")]"	0	
17	local service scale ecosystem ecological relate community adaptation vulnerability landscape	2.8	2.0	3.0	3	'service' 'scale' 'relate'	1	"[(""'ecosystem'"", ""'ecological'"")]"	0	
18	operation maintenance power optimal tank operate pump rainwater generation canal	2.2	2.4	3.0	2	'generation' 'canal'	1	"[(""'operation'"", ""'operate'"")]"	0	
19	shallow aquifer depletion suitability groundwater seawater origin rock isotopic recharge	3.0	3.0	3.0	4	'shallow' 'suitability' 'origin' 'isotopic'	1	"[(""'groundwater'"", ""'aquifer'"")]"	0	
20	high low produce solid level oil total value vegetable acid	2.0	2.8	3.0	2	'vegetable' 'acid'	2	"[(""'high'"", ""'level'""), (""'total'"", ""'value'"")]"	0	
21	uptake total biomass estimate nutrient nitrogen dry matter efficiency base	3.0	2.6	3.0	2	'base' 'total'	7	"[(""'uptake'"", ""'uptake'""), (""'total'"", ""'total'""), (""'biomass'"", ""'biomass'""), (""'estimate'"", ""'estimate'""), (""'nutrient'"", ""'nutrient'""), (""'nitrogen'"", ""'nitrogen'""), (""'dry'"", ""'"")]"	0	
22	trend seasonal precipitation climatic pattern variability variation series vegetation cover	3.0	2.0	3.0	2	'series' 'cover'	1	"[(""'variation'"", ""'variability'"")]"	0	
23	output price net percent return income benefit input hectare gross	2.0	2.0	3.0	2	'hectare' 'input'	2	"[(""'gross'"", ""'net'""), (""'return'"", ""'income'"")]"	0	
24	soybean yield corn sorghum cotton grain component gap location planting	3.0	2.0	3.0	4	'component' 'gap' 'location' 'planting'	2	"[(""'corn'"", ""'grain'""), (""'soybean'"", ""'grain'"")]"	0	
25	old mixed trial fine sand grass location green grow sandy	2.0	2.0	3.0	4	'mixed' 'trial' 'fine' 'location'	1	"[(""'sand'"", ""'sandy'"")]"	0	
26	regime different growth maize nitrogen uptake potato winter fertilization wheat	2.0	3.0	3.0	3	'regime' 'different' 'winter'	1	"[(""'wheat'"", ""'wheat'"")]"	0	
27	irrigation reduce leach source application fertilizer risk pesticide contamination drip	3.0	2.4	3.0	2	'reduce' 'risk'	1	"[(""'irrigation'"", ""'drip'"")]"	0	
28	oxide emission methane ghg fertilization phosphorus ammonia greenhouse n₂o co₂	3.0	2.0	3.0	2	'phosphorus' 'fertilization'	2	"[(""'n₂o'"", ""'oxide'""), (""'co₂'"", ""'greenhouse'"")]"	2	'n₂o' 'co₂'
29	lowland upland cultivation variety rice aerobic hybrid seeded sri flood	3.0	2.2	3.0	3	'aerobic' 'sri' 'flood'	1	"[(""'sri'"", ""'sri'"")]"	0	
30	plan action transfer local program stakeholder knowledge science problem management	2.6	2.0	3.0	3	'transfer' 'local' 'stakeholder'	4	"[(""'plan'"", ""'action'""), (""'local'"", ""'stakeholder'""), (""'knowledge'"", ""'science'""), (""'problem'"", ""'management'"")]"	0	
31	relative plant stress growth reduction uptake leaf biomass activity photosynthetic	3.0	2.0	3.0	3	'relative' 'reduction' 'activity'	2	"[(""'growth'"", ""'biomass'""), (""'leaf'"", ""'photosynthetic'"")]"	0	
32	exposure health risk human vegetable contaminate contamination cancer heavy safety	3.0	2.0	3.0	2	'vegetable' 'heavy'	1	"[(""'contaminate'"", ""'contamination'"")]"	0	
33	irrigation zone wet water dry depth season deep deficit root	3.0	2.0	3.0	3	'zone' 'season' 'deficit'	2	"[(""'wet'"", ""'water'""), (""'depth'"", ""'deep'"")]"	0	
34	deep transport table drainage recharge leach nitrate drain shallow no₃	2.2	2.0	3.0	2	'transport' 'table'	2	"[(""'drainage'"", ""'drain'""), (""'nitrate'"", ""'no₃'"")]"	1	'no₃'
35	level foliar decrease activity increase concentration low leave salinity application	2.6	2.8	3.0	3	'leave' 'salinity' 'application'	3	"[(""'level'"", ""'concentration'""), (""'decrease'"", ""'low'""), (""'leave'"", ""'foliar'"")]"	0	
36	wet summer end dry season rainy normal year monsoon rain	3.0	2.0	3.0	3	'end' 'normal' 'year'	4	"[(""'wet'"", ""'rainy'""), (""'summer'"", ""'season'""), (""'end'"", ""'year'""), (""'dry'"", ""'normal'"")]"	0	
37	feddan clm hunan blackgram nmol soyabean prb cobs pfp lrwc	1.8	3.0	2.0	6	'clm' 'hunan' 'nmol' 'prb' 'pfp' 'lrwc'	2	"[(""'nmol'"", ""'prb'""), (""'cobs'"", ""'pfp'"")]"	5	'clm' 'nmol' 'prb' 'pfp' 'lrwc'
38	band vegetation index spectral correlation ndvi red standard edge regression	3.0	3.0	3.0	4	'band' 'standard' 'edge' 'regression'	1	"[(""'index'"", ""'ndvi'"")]"	0	
39	rotation residue corn winter maize soybean barley conventional cropping cover	3.0	2.2	3.0	3	'winter' 'conventional' 'cover'	1	"[(""'corn'"", ""'maize'"")]"	0	
40	compound cell extract activity metabolite acid expression bacteria gene pathway	3.0	2.2	3.0	2	'extract' 'activity'	1	"[(""'gene'"", ""'expression'"")]"	0	
41	sugar soluble phosphorus total potassium solid protein content carbon correlate	2.0	2.8	3.0	2	'correlate' 'total'	1	"[(""'total'"", ""'content'"")]"	0	
42	component principal type cluster analysis correlation dominant group variable pattern	3.0	2.0	3.0	2	'principal' 'dominant'	3	"[(""'component'"", ""'principal'""), (""'cluster'"", ""'group'""), (""'dominant'"", ""'pattern'"")]"	0	
43	zone root uptake shoot plant growth tomato density rot length	3.0	2.2	3.0	3	'zone' 'density' 'rot'	8	"[(""'root'"", ""'root'""), (""'zone'"", ""'zone'""), (""'uptake'"", ""'uptake'""), (""'shoot'"", ""'shoot'""), (""'plant'"", ""'plant'""), (""'growth'"", ""'growth'""), (""'tomato'"", ""'tomato'""), (""'density'"", ""'"")]"	0	
44	heat flux thermal radiation air measurement chamber solar wind evaporation	3.0	2.0	3.0	2	'wind' 'evaporation'	2	"[(""'heat'"", ""'thermal'""), (""'solar'"", ""'radiation'"")]"	0	
45	record wue high return low maximum respectively net yield mm	2.0	3.0	2.6	2	'wue' 'mm'	2	"[(""'high'"", ""'maximum'""), (""'low'"", ""'minimum'"")]"	2	'wue' 'mm'
46	summer temperature winter reduction decline precipitation scenario early rainfall late	2.0	2.0	3.0	5	'reduction' 'decline' 'scenario' 'early' 'late'	1	"[(""'precipitation'"", ""'rainfall'"")]"	0	
47	variable time function pressure point sensitivity test infiltration equation flow	2.0	2.2	3.0	3	'sensitivity' 'test' 'infiltration'	8	"[(""'time'"", ""'time'""), (""'variable'"", ""'variable'""), (""'function'"", ""'function'""), (""'pressure'"", ""'pressure'""), (""'point'"", ""'point'""), (""'sensitivity'"", ""'sensitivity'""), (""'test'"", ""'test'""), (""'infiltration'"", ""'"")]"	0	
48	spring line tolerant hybrid late early sorghum variety program durum	2.2	3.0	3.0	7	'line' 'tolerant' 'hybrid' 'late' 'early' 'program' 'durum'	1	"[(""'early'"", ""'late'"")]"	0	
49	square mean length range coefficient diameter depth zone volume error	2.0	3.0	3.0	3	'mean' 'coefficient' 'error'	3	"[(""'mean'"", ""'average'""), (""'range'"", ""'span'""), (""'volume'"", ""'capacity'"")]"	0	
50	clm prb nts hunan nmol blackgram feddan ctw sst soyabean	1.2	3.0	2.0	6	'clm' 'prb' 'nts' 'hunan' 'ctw' 'sst'	1	"[(""'ctw'"", ""'clm'"")]"	5	'clm' 'prb' 'nmol' 'ctw' 'sst'
51	detect count bacterial coli bacteria prevalence pathogen spp isolate detection	3.0	2.0	3.0	2	'spp' 'isolate'	2	"[(""'bacteria'"", ""'bacterial'""), (""'detection'"", ""'detect'"")]"	1	'spp'
52	electron photosynthetic transpiration co₂ net reduction stomatal conductance light quantum	2.8	3.0	3.0	3	'net' 'reduction' 'quantum'	1	"[(""'co₂'"", ""'carbon dioxide'"")]"	1	'co₂'
53	water saline irrigate different irrigation deficit grow capacity regime control	3.0	2.0	3.0	4	'different' 'capacity' 'control' 'regime'	1	"[(""'irrigate'"", ""'irrigation'"")]"	0	
54	year harvest fertilizer fruit manure number application apply fertilization yield	3.0	2.0	3.0	2	'year' 'number'	2	"[(""'fertilizer'"", ""'fertilization'""), (""'apply'"", ""'application'"")]"	0	
55	effluent removal industrial sewage treat reuse municipal waste wastewater pollutant	3.0	2.0	3.0	2	'industrial' 'reuse'	1	"[(""'waste'"", ""'wastewater'"")]"	0	
56	zone area east district waterlogging shallow province salinization suitable command	2.0	3.0	3.0	2	'command' 'shallow'	2	"[(""'zone'"", ""'area'""), (""'district'"", ""'province'"")]"	0	
57	limit exceed standard arsenic heavy sample no₃ guideline dissolve range	2.8	3.0	3.0	1	'dissolve'	1	"[(""'limit'"", ""'guideline'"")]"	1	'no₃'
58	species native fish landscape diversity specie bird abundance forest habitat	3.0	2.0	3.0	2	'landscape' 'forest'	1	"[(""'species'"", ""'specie'"")]"	1	'specie'
59	percentage ratio sar residual sodium salinity permeability suitable adsorption low	2.0	2.8	3.0	4	'sar' 'residual' 'suitable' 'low'	2	"[(""'percentage'"", ""'ratio'""), (""'low'"", ""'residual'"")]"	1	'sar'
60	layer soil microbial moisture soc density decrease increase organic carbon	3.0	2.0	3.0	4	'layer' 'density' 'decrease' 'increase'	2	"[(""'soil'"", ""'organic'""), (""'soc'"", ""'carbon'"")]"	0	
61	june october december march month february november august date july	3.0	2.6	3.0	1	'date'	6	"[(""'june'"", ""'june'""), (""'october'"", ""'october'""), (""'december'"", ""'december'""), (""'march'"", ""'march'""), (""'month'"", ""'month'""), (""'february'"", ""'february'"")]"	0	
62	adoption knowledge lack behavior benefit access information technology financial training	2.2	2.4	3.0	1	'financial'	7	"[(""'adoption'"", ""'adoption'""), (""'knowledge'"", ""'knowledge'""), (""'lack'"", ""'lack'""), (""'behavior'"", ""'behavior'""), (""'benefit'"", ""'benefit'""), (""'access'"", ""'access'""), (""'information'"", ""'information'"")]"	0	
63	usda exp ars contribution res joint univ prb oklahoma clm	2.2	3.0	3.0	3	'exp' 'prb' 'clm'	2	"[(""'usda'"", ""'ars'""), (""'univ'"", ""'oklahoma'"")]"	3	'exp' 'prb' 'clm'
64	requirement coefficient evapotranspiration crop actual kcb simulation estimate maize evaporation	3.0	2.2	3.0	3	'actual' 'estimate' 'simulation'	6	"[(""'requirement'"", ""'requirement'""), (""'coefficient'"", ""'coefficient'""), (""'evapotranspiration'"", ""'evapotranspiration'""), (""'crop'"", ""'crop'""), (""'actual'"", ""'actual'""), (""'kcb'"", ""'kcb'"")]"	0	
65	non great low irrigated density area leaf tree high leave	2.0	3.0	3.0	3	'non' 'great' 'leave'	1	"[(""'leaf'"", ""'leave'"")]"	2	'non' 'leave'
66	irrigation interval apply deficit regime treatment stage frequency schedule day	3.0	2.0	3.0	6	'interval' 'treatment' 'stage' 'frequency' 'day' 'deficit'	2	"[(""'interval'"", ""'frequency'""), (""'apply'"", ""'treatment'"")]"	0	
67	demand supply water consumption allocation global resource scenario requirement footprint	3.0	2.0	3.0	3	'footprint' 'global' 'scenario'	8	"[(""'global'"", ""'global'""), (""'resource'"", ""'resource'""), (""'scenario'"", ""'scenario'""), (""'requirement'"", ""'requirement'""), (""'footprint'"", ""'footprint'""), (""'demand'"", ""'demand'""), (""'supply'"", ""'supply'""), (""'water'"", ""'"")]"	0	
68	variety non environment rice yield local drought factor base seed	2.0	3.0	3.0	2	'non' 'base'	1	"[(""'seed'"", ""'rice'"")]"	2	'non' 'base'
69	olive orchard grape apple citrus orange pear young wine mango	2.2	2.2	3.0	2	'young' 'mango'	1	"[(""'orange'"", ""'citrus'"")]"	0	
70	oil quality date harvest fruit component fiber seed tomato vegetative	2.0	2.8	3.0	4	'oil' 'fiber' 'seed' 'vegetative'	8	"[(""'oil'"", ""'oil'""), (""'quality'"", ""'quality'""), (""'date'"", ""'date'""), (""'harvest'"", ""'harvest'""), (""'fruit'"", ""'fruit'""), (""'component'"", ""'component'""), (""'fiber'"", ""'fiber'""), (""'seed'"", ""'seed'"")]"	0	
71	pot medium substrate solution culture nutrient plant greenhouse container uptake	3.0	2.0	3.0	1	'medium'	1	"[(""'pot'"", ""'container'"")]"	0	
72	water ground quality standard source drinking fresh supply reclaimed lake	3.0	2.0	3.0	2	'standard' 'reclaimed'	2	"[(""'water'"", ""'supply'""), (""'drinking'"", ""'water'"")]"	0	
73	apply recommend manure application urea nitrate ammonium fertilizer coat leach	3.0	2.0	3.0	2	'coat' 'leach'	2	"[(""'apply'"", ""'application'""), (""'urea'"", ""'ammonium'"")]"	0	
74	solution tissue calcium chloride aqueous ion leachate liquid form mass	2.4	2.2	3.0	3	'tissue' 'form' 'mass'	2	"[(""'solution'"", ""'liquid'""), (""'ion'"", ""'form'"")]"	0	
75	genetic selection line group parent trait cluster marker association sequence	3.0	2.0	3.0	5	'line' 'group' 'cluster' 'marker' 'association'	1	"[(""'sequence'"", ""'sequence'"")]"	0	
76	water deficit index indicator potential relationship factor relate quality requirement	2.2	2.0	3.0	3	'index' 'indicator' 'requirement'	1	"[(""'index'"", ""'indicator'"")]"	0	
77	water scale resource supply local agricultural state demand management groundwater	3.0	2.4	3.0	2	'scale' 'state'	2	"[(""'water'"", ""'groundwater'""), (""'resource'"", ""'supply'"")]"	0	
78	increase application yield grain decrease number reduction wue straw uptake	3.0	2.0	3.0	3	'application' 'straw' 'uptake'	2	"[(""'increase'"", ""'decrease'""), (""'reduction'"", ""'decrease'"")]"	0	
79	irrigation scheme requirement efficiency supply allocation water canal optimal saving	3.0	2.0	3.0	3	'canal' 'optimal' 'saving'	3	"[(""'irrigation'"", ""'water'""), (""'requirement'"", ""'allocation'""), (""'efficiency'"", ""'saving'"")]"	0	
80	disease pest incidence damage resistant insect spot resistance germination severity	3.0	2.0	3.0	1	'germination'	1	"[(""'resistant'"", ""'resistance'"")]"	0	
81	clm hunan ctw lrwc prb soyabean stagnant feddan tsw omission	1.0	3.0	2.0	6	'clm' 'hunan' 'ctw' 'lrwc' 'prb' 'omission'	0	[]	5	'clm' 'ctw' 'lrwc' 'prb' 'tsw'
82	adaptation change scenario climate climatic global variability vulnerability rcp century	3.0	2.0	3.0	1	'rcp'	1	"[(""'climate'"", ""'climatic'"")]"	0	
83	non map irrigated site forest cropland class cultivate cover area	3.0	2.4	3.0	3	'non' 'site' 'class'	7	"[(""'non'"", ""'non'""), (""'map'"", ""'map'""), (""'irrigated'"", ""'irrigated'""), (""'site'"", ""'site'""), (""'forest'"", ""'forest'""), (""'cropland'"", ""'cropland'""), (""'class'"", ""'class'"")]"	0	
84	grower practice crop management information decision rotation production pest cropping	3.0	2.0	3.0	3	'practice' 'information' 'decision'	2	"[(""'crop'"", ""'cropping'""), (""'management'"", ""'practice'"")]"	0	
85	term microbial structure degradation community soil erosion carbon ecosystem activity	3.0	2.8	3.0	1	'erosion'	7	"[(""'term'"", ""'term'""), (""'microbial'"", ""'microbial'""), (""'structure'"", ""'structure'""), (""'degradation'"", ""'degradation'""), (""'community'"", ""'community'""), (""'soil'"", ""'soil'""), (""'erosion'"", ""'erosion'"")]"	0	
86	downstream dam stream sediment lake delta flood fish reservoir floodplain	3.0	2.0	3.0	0		1	"[(""'dam'"", ""'reservoir'"")]"	0	
87	moisture soil measurement zone profile distribution hydraulic capacity content depth	3.0	2.0	3.0	2	'zone' 'capacity'	2	"[(""'moisture'"", ""'content'""), (""'depth'"", ""'profile'"")]"	0	
88	simulation prediction linear uncertainty optimization fit model function multi algorithm	3.0	2.0	3.0	2	'multi' 'fit'	2	"[(""'model'"", ""'fit'""), (""'linear'"", ""'function'"")]"	0	
89	range daily maximum annual average mean monthly respectively seasonal reach	2.8	2.0	3.0	1	'reach'	1	"[(""'average'"", ""'mean'"")]"	0	
90	number height record weight plant seed day density length sow	2.0	2.8	3.0	3	'record' 'number' 'density'	3	"[(""'number'"", ""'density'""), (""'length'"", ""'height'""), (""'sow'"", ""'seed'"")]"	0	
91	region arid oasis basin watershed freshwater nile aral desert regional	3.0	2.0	3.0	3	'regional' 'basin' 'watershed'	1	"[(""'region'"", ""'regional'"")]"	0	
92	conventional return cotton net efficiency cultivation cost benefit cropping planting	2.6	2.0	3.0	3	'return' 'net' 'benefit'	2	"[(""'cotton'"", ""'cultivation'""), (""'net'"", ""'benefit'"")]"	0	
93	forage bean potato feed beef green industry dairy animal milk	2.4	2.0	3.0	2	'green' 'industry'	1	"[(""'dairy'"", ""'milk'"")]"	0	
94	country national sector people poverty rural security face nutrition international	2.8	2.0	3.0	3	'sector' 'face' 'nutrition'	1	"[(""'country'"", ""'national'"")]"	0	
95	weather station artificial datum machine meteorological accuracy network learning available	2.2	2.6	3.0	5	'artificial' 'datum' 'learning' 'network' 'available'	1	"[(""'weather'"", ""'meteorological'"")]"	0	
96	field paddy trial university rainfed wet station cropping season kharif	2.6	2.6	3.0	3	'trial' 'university' 'station'	7	"[(""'field'"", ""'field'""), (""'paddy'"", ""'paddy'""), (""'trial'"", ""'trial'""), (""'university'"", ""'university'""), (""'rainfed'"", ""'rainfed'""), (""'wet'"", ""'wet'""), (""'station'"", ""'station'"")]"	0	
97	drip sprinkler subsurface irrigation plastic frequency fertigation micro film mulch	3.0	2.4	3.0	3	'plastic' 'film' 'mulch'	1	"[(""'drip'"", ""'micro'"")]"	0	
98	conventional paddy pesticide loss drainage flood herbicide practice flooding runoff	3.0	2.0	3.0	2	'conventional' 'practice'	1	"[(""'flood'"", ""'flooding'"")]"	0	
99	sand particle slope head infiltration filter drain hydraulic transport subsurface	3.0	2.0	3.0	1	'head'	1	"[(""'drain'"", ""'filter'"")]"	0	
