ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
37	risk health human heavy source contamination vegetable pollution metal exposure	3.0	2.0	3.0	2	'heavy' 'metal'	1	"[(""'exposure'"", ""'exposure'"")]"	0	
38	organic carbon microbial soil matter soc available term amendment aggregate	3.0	2.8	3.0	2	'carbon' 'term'	2	"[(""'soil'"", ""'matter'""), (""'organic'"", ""'matter'"")]"	0	
39	period year annual rainfall average month precipitation seasonal event september	3.0	2.0	3.0	2	'event' 'september'	2	"[(""'period'"", ""'year'""), (""'rainfall'"", ""'precipitation'"")]"	0	
40	exp ssd replenishment msi ¹³c adi burial maximise mineralize nar	1.0	3.0	2.0	4	¹³c adi burial mineralize	6	"[(""'exp'"", ""'exp'""), (""'ssd'"", ""'ssd'""), (""'replenishment'"", ""'replenishment'""), (""'msi'"", ""'msi'""), (""'¹³c'"", ""'¹³c'""), (""'adi'"", ""'adi'"")]"	2	¹³c nar
41	increase decrease reduce decline trend reduction demand fold wue rate	2.8	2.0	3.0	2	'wue' 'fold'	2	"[(""'decrease'"", ""'decline'""), (""'reduce'"", ""'reduction'"")]"	1	'wue'
42	groundwater aquifer shallow sodium recharge suitability ratio ion sar carbonate	3.0	2.4	3.0	6	'shallow' 'sodium' 'ratio' 'ion' 'carbonate' 'sar'	3	"[(""'groundwater'"", ""'recharge'""), (""'sodium'"", ""'ion'""), (""'ratio'"", ""'sar'"")]"	0	
43	practice agricultural reduce term scale factor input base management potential	2.0	3.0	3.0	4	'term' 'base' 'factor' 'input'	2	"[(""'practice'"", ""'management'""), (""'input'"", ""'factor'"")]"	0	
44	adi k₂o ssd maximise h₂o dma nar litre magnetized msi	1.0	3.0	2.0	3	'maximise' 'magnetized' 'msi'	1	"[(""'k₂o'"", ""'h₂o'"")]"	2	'k₂o' 'h₂o'
45	root dry zone shoot weight length total fresh great mass	2.4	2.4	3.0	3	'great' 'weight' 'fresh'	1	"[(""'total'"", ""'mass'"")]"	0	
46	change climate variability scenario adaptation pattern climatic global trend regional	3.0	2.0	3.0	2	'scenario' 'pattern'	1	"[(""'climate'"", ""'climatic'"")]"	0	
47	adi litre aerate iwp discount sprinkling cessation terminate apri i₁₀₀	1.0	2.8	2.0	2	'iwp' 'i₁₀₀'	1	"[(""'terminate'"", ""'cessation'"")]"	2	'iwp' 'i₁₀₀'
48	area land cover cultivate map forest cropland suitable farmland urban	3.0	2.0	3.0	2	'map' 'urban'	3	"[(""'land'"", ""'farmland'""), (""'cover'"", ""'forest'""), (""'cultivate'"", ""'cropland'"")]"	0	
49	index leaf number difference height chlorophyll biomass weight lai parameter	2.8	2.6	3.0	3	'index' 'difference' 'parameter'	1	"[(""'index'"", ""'lai'"")]"	0	
