ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
15	rate net structure transpiration hydraulic stomatal transport conductance photosynthetic regulation	3.0	2.4	3.0	3	'net' 'structure' 'hydraulic'	7	"[(""'rate'"", ""'rate'""), (""'net'"", ""'net'""), (""'structure'"", ""'structure'""), (""'transpiration'"", ""'transpiration'""), (""'hydraulic'"", ""'hydraulic'""), (""'stomatal'"", ""'stomatal'""), (""'transport'"", ""'transport'"")]"	0	
16	high low salinity record evaporation alfalfa class mixture turfgrass white	2.0	3.0	3.0	3	'class' 'white' 'record'	1	"[(""'high'"", ""'low'"")]"	0	
17	irrigation surface drip drainage saline canal deep subsurface shallow table	3.0	2.0	3.0	2	'saline' 'table'	2	"[(""'surface'"", ""'shallow'""), (""'deep'"", ""'subsurface'"")]"	0	
18	average type biomass cover annual potato event fish pond movement	1.8	3.0	3.0	2	'event' 'movement'	2	"[(""'average'"", ""'annual'""), (""'cover'"", ""'biomass'"")]"	0	
19	increase decrease population decline habitat california stock incorporation agroecosystem fixation	2.0	2.0	3.0	3	'incorporation' 'fixation' 'stock'	2	"[(""'increase'"", ""'decrease'""), (""'population'"", ""'decline'"")]"	0	
20	quality loss information ground form suitability vineyard county fuel century	1.8	3.0	3.0	5	'loss' 'ground' 'suitability' 'fuel' 'century'	1	"[(""'county'"", ""'county'"")]"	0	
21	seed cotton planting date furrow mulch row interval fertigation week	3.0	2.6	3.0	3	'date' 'fertigation' 'week'	4	"[(""'seed'"", ""'planting'""), (""'date'"", ""'week'""), (""'furrow'"", ""'row'""), (""'interval'"", ""'fertigation'"")]"	0	
22	application apply fertilizer plot design manure recommend mineral release block	2.8	2.0	3.0	3	'plot' 'design' 'block'	3	"[(""'apply'"", ""'application'""), (""'fertilizer'"", ""'manure'""), (""'plot'"", ""'block'"")]"	0	
23	crop research rainfall requirement winter month schedule optimum june supplemental	2.4	3.0	3.0	2	'schedule' 'supplemental'	1	"[(""'june'"", ""'month'"")]"	0	
24	grow season wet tillage summer spring conventional residue end rotation	3.0	2.0	3.0	2	'wet' 'end'	2	"[(""'spring'"", ""'season'""), (""'summer'"", ""'season'"")]"	0	
25	treatment cultivar acid oil protein sensor extract compound tuber sunflower	2.0	3.0	3.0	3	'sensor' 'tuber' 'sunflower'	8	"[(""'treatment'"", ""'treatment'""), (""'cultivar'"", ""'cultivar'""), (""'acid'"", ""'acid'""), (""'oil'"", ""'oil'""), (""'protein'"", ""'protein'""), (""'sensor'"", ""'sensor'""), (""'extract'"", ""'extract'""), (""'compound'"", ""'"")]"	0	
26	reduce project sprinkler pressure single contribution intensity damage place peak	2.0	3.0	3.0	4	'project' 'single' 'contribution' 'place'	7	"[(""'reduce'"", ""'reduce'""), (""'project'"", ""'project'""), (""'sprinkler'"", ""'sprinkler'""), (""'pressure'"", ""'pressure'""), (""'single'"", ""'single'""), (""'contribution'"", ""'contribution'""), (""'intensity'"", ""'intensity'"")]"	0	
27	development farm local farming scheme product income household market sector	3.0	2.0	3.0	2	'scheme' 'sector'	1	"[(""'farm'"", ""'farming'"")]"	0	
28	change groundwater climate river flow basin aquifer reservoir lake adaptation	3.0	2.6	3.0	2	'reservoir' 'lake'	3	"[(""'river'"", ""'flow'""), (""'aquifer'"", ""'groundwater'""), (""'reservoir'"", ""'lake'"")]"	0	
29	potential time term scale energy available medium receive pot consume	2.0	2.0	3.0	3	'receive' 'pot' 'consume'	1	"[(""'potential'"", ""'pot'"")]"	1	'pot'
30	agricultural factor landscape wetland watershed tank guideline transformation section shape	2.0	3.0	3.0	4	'factor' 'section' 'shape' 'guideline'	1	"[(""'section'"", ""'section'"")]"	0	
31	value estimate range mean measurement coefficient correlation standard equation prediction	3.0	2.6	3.0	3	'coefficient' 'correlation' 'prediction'	1	"[(""'mean'"", ""'average'"")]"	0	
32	drought environment salt variety genotype tolerance trait line resistance hybrid	3.0	2.8	3.0	2	'salt' 'hybrid'	1	"[(""'tolerance'"", ""'resistance'"")]"	0	
33	temperature period relative precipitation canopy trend flux weather air heat	3.0	2.0	3.0	2	'canopy' 'flux'	1	"[(""'temperature'"", ""'heat'"")]"	0	
34	produce community disease detect microbial removal diversity bacteria lettuce pathogen	3.0	2.0	3.0	2	'community' 'lettuce'	1	"[(""'bacteria'"", ""'microbial'"")]"	0	
35	method variable size location set state forest like particle plantation	1.0	2.8	3.0	8	'method' 'variable' 'size' 'location' 'set' 'state' 'like' 'particle'	1	"[(""'set'"", ""'set'"")]"	0	
36	base datum index difference evapotranspiration spatial green vegetation network regression	2.0	3.0	3.0	5	'base' 'index' 'network' 'regression' 'datum'	2	"[(""'datum'"", ""'index'""), (""'network'"", ""'regression'"")]"	0	
37	great parameter reduction distribution cost relate discharge waste initial catchment	2.0	3.0	3.0	4	'parameter' 'distribution' 'initial' 'catchment'	1	"[(""'waste'"", ""'discharge'"")]"	0	
38	management farmer practice technology corn soybean conservation adoption bean knowledge	3.0	2.2	3.0	4	'management' 'technology' 'adoption' 'knowledge'	1	"[(""'soybean'"", ""'bean'"")]"	0	
39	growth deficit stage harvest early late vegetative flowering pre post	3.0	2.0	3.0	1	'deficit'	2	"[(""'early'"", ""'late'""), (""'pre'"", ""'post'"")]"	0	
40	density capacity reach forage rain feed retention erosion behavior proportion	2.0	2.6	3.0	2	'rain' 'erosion'	3	"[(""'density'"", ""'capacity'""), (""'forage'"", ""'feed'""), (""'retention'"", ""'erosion'"")]"	0	
41	year specie grass hydrological head slope legume grassland native perennial	3.0	2.0	3.0	3	'head' 'hydrological' 'slope'	2	"[(""'grass'"", ""'grassland'""), (""'native'"", ""'perennial'"")]"	0	
42	field emission carbon greenhouse flood global paddy degree co₂ province	2.8	2.6	3.0	3	'field' 'paddy' 'province'	1	"[(""'carbon'"", ""'co₂'"")]"	1	'co₂'
43	rice maize cropping cultivation rainfed lowland upland fallow cereal aerobic	3.0	2.2	3.0	2	'aerobic' 'fallow'	2	"[(""'rice'"", ""'cereal'""), (""'maize'"", ""'cereal'"")]"	0	
44	plant uptake substrate tissue pepper symptom host strawberry micronutrient translocation	2.6	2.4	3.0	2	'pepper' 'strawberry'	3	"[(""'plant'"", ""'host'""), (""'substrate'"", ""'micronutrient'""), (""'tissue'"", ""'translocation'"")]"	0	
45	day input tomato limit percent recovery vine culture open output	1.2	3.0	3.0	5	'input' 'output' 'limit' 'percent' 'open'	1	"[(""'input'"", ""'output'"")]"	0	
46	total nitrogen process chemical fertilization nitrate leach phosphorus sodium point	2.6	2.6	3.0	2	'sodium' 'point'	2	"[(""'nitrogen'"", ""'nitrate'""), (""'point'"", ""'total'"")]"	0	
47	yield grain wheat sorghum correlate unit percentage straw barley gap	3.0	2.0	3.0	3	'unit' 'percentage' 'gap'	3	"[(""'wheat'"", ""'wheat'""), (""'sorghum'"", ""'sorghum'""), (""'barley'"", ""'barley'"")]"	0	
48	tree seedling orchard olive frequency old rootstock apple mature citrus	2.0	2.0	3.0	2	'frequency' 'old'	2	"[(""'apple'"", ""'orchard'""), (""'olive'"", ""'citrus'"")]"	0	
49	model supply demand simulation scenario policy decision function optimal regional	3.0	2.6	3.0	2	'function' 'regional'	8	"[(""'model'"", ""'model'""), (""'supply'"", ""'supply'""), (""'demand'"", ""'demand'""), (""'simulation'"", ""'simulation'""), (""'scenario'"", ""'scenario'""), (""'policy'"", ""'policy'""), (""'decision'"", ""'decision'""), (""'function'"", ""'function'"")]"	0	
