ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
23	atheists lobbying apologize concentrate keith cruel rude purge percentage zach	1.8	2.2	2.8	2	'keith' 'zach'	1	"[(""'apologize'"", ""'purge'"")]"	0	
24	windows use drive file application problem driver disk car division	2.2	1.8	2.8	2	'division' 'car'	1	"[(""'file'"", ""'disk'"")]"	0	
25	gun crime ride fbi rate atf self cop violent watch	2.8	1.8	3.0	3	'ride' 'rate' 'watch'	1	"[(""'fbi'"", ""'atf'"")]"	1	'atf'
26	cup sport pen fan prediction red tie thumb toronto captain	2.0	2.2	3.0	2	'red' 'thumb'	4	"[(""'cup'"", ""'tie'""), (""'sport'"", ""'captain'""), (""'pen'"", ""'thumb'""), (""'red'"", ""'fan'"")]"	0	
27	bush temporary crowley zach kelseyyrki torkel newusers kck stoesser achim	1.4	2.2	2.0	5	'kelseyyrki' 'torkel' 'kck' 'stoesser' 'achim'	1	"[(""'kelseyyrki'"", ""'torkel'"")]"	4	'kelseyyrki' 'torkel' 'kck' 'achim'
28	viewer cica compile animation cview fashion bitmap terminal anybody thanx	1.8	2.2	2.0	1	'thanx'	1	"[(""'viewer'"", ""'cview'"")]"	3	'cica' 'cview' 'thanx'
29	msg christianity church science christian human bible question reason god	3.0	2.0	3.0	3	'question' 'reason' 'human'	2	"[(""'church'"", ""'christianity'""), (""'christianity'"", ""'christian'"")]"	0	
30	information san law francisco religion include police allege believe new	2.0	2.2	2.8	3	'san' 'francisco' 'include'	1	"[(""'san'"", ""'francisco'"")]"	2	'san' 'francisco'
31	anybodys zach likeps radious kelseyyrki differet indecision seldes kubota explicable	1.0	2.6	2.0	2	'kelseyyrki' 'kubota'	1	"[(""'likeps'"", ""'seldes'"")]"	6	'anybodys' 'likeps' 'radious' 'kelseyyrki' 'differet' 'seldes'
32	mail key use email datum send faq sci information directory	2.8	1.8	2.8	1	'sci'	1	"[(""'mail'"", ""'email'"")]"	2	'datum' 'sci'
33	bible christ heaven christians sin teach prayer christian verse promise	3.0	2.0	3.0	1	'promise'	2	"[(""'christ'"", ""'christian'""), (""'heaven'"", ""'promise'"")]"	0	
34	scsi fast drive monitor mode card mac buy port board	2.4	2.2	2.4	2	'buy' 'mac'	1	"[(""'scsi'"", ""'drive'"")]"	0	
35	cica indiana zip anybody utility wallpaper ini download adobe newsreader	1.6	1.8	2.2	2	'indiana' 'newsreader'	2	"[(""'ini'"", ""'download'""), (""'adobe'"", ""'zip'"")]"	0	
36	problem windows use scsi drive memory run mac hard disk	2.4	2.2	3.0	1	'memory'	1	"[(""'drive'"", ""'disk'"")]"	0	
37	christian islamic islam christianity religion moral belief discuss morality statement	3.0	1.8	3.0	2	'discuss' 'statement'	2	"[(""'christian'"", ""'christianity'""), (""'islam'"", ""'islamic'"")]"	0	
38	enjoyable zach svhs kelseyyrki fashion kubota multiprocessor torkel rosch itor	1.0	2.4	2.0	3	'torkel' 'itor' 'zach'	1	"[(""'zach'"", ""'kelseyyrki'"")]"	2	'kelseyyrki' 'itor'
39	people like come help time run know think year live	2.0	2.2	3.0	1	'run'	2	"[(""'live'"", ""'time'""), (""'year'"", ""'time'"")]"	0	
40	zach explicable svhs rosch kelseyyrki booboo torkel itor liscense toasterhead	1.0	2.4	2.0	2	'liscense' 'toasterhead'	1	"[(""'zach'"", ""'kelseyyrki'"")]"	3	'kelseyyrki' 'liscense' 'toasterhead'
41	screen image line display input use window write jpeg quantizer	3.0	1.8	3.0	1	'write'	1	"[(""'image'"", ""'jpeg'"")]"	0	
42	window set screen file font input display help value windows	2.8	2.0	3.0	2	'input' 'value'	1	"[(""'window'"", ""'windows'"")]"	0	
43	israel jewish muslim nazi christ peace christianity islam islamic easter	2.4	1.6	3.0	0		2	"[(""'islam'"", ""'islamic'""), (""'christ'"", ""'christianity'"")]"	0	
44	window display manager widget application client default compile character motif	3.0	2.0	3.0	2	'compile' 'character'	8	"[(""'window'"", ""'window'""), (""'display'"", ""'display'""), (""'manager'"", ""'manager'""), (""'widget'"", ""'widget'""), (""'application'"", ""'application'""), (""'client'"", ""'client'""), (""'default'"", ""'default'""), (""'compile'"", ""'compile'"")]"	0	
45	card fast video upgrade motherboard bus speed board ram scsi	3.0	1.8	2.8	2	'fast' 'video'	1	"[(""'motherboard'"", ""'board'"")]"	0	
46	motif appreciate thank code advance unix file character application window	2.0	1.6	3.0	2	'thank' 'appreciate'	1	"[(""'file'"", ""'application'"")]"	0	
47	vacuum engineering clipper sphere shelf temporary scheme film nuclear geometry	1.8	2.2	3.0	1	'temporary'	0	[]	0	
48	buy car engine service speed cable manual wire load check	2.4	2.0	3.0	4	'cable' 'manual' 'wire' 'load'	1	"[(""'buy'"", ""'car'"")]"	0	
49	israel peace agree gulf civilian iraqis casualty case hussein kuwait	3.0	2.0	3.0	2	'agree' 'case'	2	"[(""'israel'"", ""'hussein'""), (""'gulf'"", ""'kuwait'"")]"	0	
50	morality political keith sex objective percentage atheists animal anecdote kent	1.8	2.2	2.8	3	'keith' 'kent' 'anecdote'	5	"[(""'morality'"", ""'political'""), (""'keith'"", ""'kent'""), (""'objective'"", ""'atheists'""), (""'sex'"", ""'anecdote'""), (""'percentage'"", ""'animal'"")]"	0	
51	god law christ kingdom believe teach church heretical spirit father	3.0	1.8	3.0	1	'heretical'	1	"[(""'god'"", ""'father'"")]"	0	
52	window manager set problem color button display event application main	3.0	2.2	3.0	2	'color' 'main'	8	"[(""'window'"", ""'window'""), (""'manager'"", ""'manager'""), (""'set'"", ""'set'""), (""'problem'"", ""'problem'""), (""'color'"", ""'color'""), (""'button'"", ""'button'""), (""'display'"", ""'display'""), (""'event'"", ""'event'"")]"	0	
53	mosque body massacre january claim year denial moslem hill troop	2.0	2.0	2.6	2	'hill' 'troop'	1	"[(""'mosque'"", ""'moslem'"")]"	1	'moslem'
54	helmet engine concept paint shift car leak nuclear ride cool	2.0	2.4	3.0	1	'cool'	2	"[(""'engine'"", ""'car'""), (""'ride'"", ""'car'"")]"	0	
55	player msg food study sensitivity cause effect gun patient reaction	2.0	2.2	3.0	0		1	"[(""'player'"", ""'reaction'"")]"	0	
56	proud funny suprise zach svhs kelseyyrki explicable indecision torkel newusers	1.4	2.2	2.0	4	'svhs' 'kelseyyrki' 'torkel' 'newusers'	0	[]	4	'suprise' 'kelseyyrki' 'torkel' 'newusers'
57	zach reliogious shackle kelseyyrki torkel newusers rosch christianic kck gradation	1.0	2.2	1.8	0		1	"[(""'reliogious'"", ""'christianic'"")]"	2	'kelseyyrki' 'kck'
58	clipper police file fbi information intelligence key law san operative	2.6	2.2	3.0	2	'san' 'file'	1	"[(""'information'"", ""'intelligence'"")]"	1	'san'
59	cup patrick toronto bob van winnipeg pen stevens montreal smith	1.4	1.8	2.8	1	'stevens'	2	"[(""'toronto'"", ""'winnipeg'""), (""'montreal'"", ""'winnipeg'"")]"	0	
60	max end biz mas yuv lose axl game gen chz	2.0	2.2	2.0	1	'chz'	3	"[(""'max'"", ""'mas'""), (""'game'"", ""'gen'""), (""'axl'"", ""'axl'"")]"	4	'yuv' 'axl' 'chz' 'biz'
61	think government year program loan look package creative assistance continue	2.4	2.4	3.0	0		5	"[(""'think'"", ""'government'""), (""'year'"", ""'program'""), (""'loan'"", ""'assistance'""), (""'continue'"", ""'creative'""), (""'look'"", ""'package'"")]"	0	
62	drive scsi chip fast speed use key card mode software	2.4	2.2	3.0	2	'software' 'key'	3	"[(""'drive'"", ""'scsi'""), (""'chip'"", ""'card'""), (""'fast'"", ""'speed'"")]"	0	
63	today genocide population close government soul exterminate muslim mountain long	1.8	2.4	2.6	3	'today' 'mountain' 'long'	0	[]	1	'exterminate'
64	game gun play good water cost fast ride car speed	2.4	1.8	3.0	2	'water' 'cost'	5	"[(""'ride'"", ""'car'""), (""'good'"", ""'fast'""), (""'game'"", ""'play'""), (""'cost'"", ""'water'""), (""'speed'"", ""'water'"")]"	0	
65	cloud outward mass year earth outer kilogram viking space orbit	2.4	2.0	3.0	2	'viking' 'kilogram'	4	"[(""'earth'"", ""'mass'""), (""'cloud'"", ""'space'""), (""'year'"", ""'orbit'""), (""'viking'"", ""'space'"")]"	0	
66	sale offer sell shipping condition price forsale mile stereo cassette	2.6	2.0	3.0	3	'mile' 'stereo' 'cassette'	1	"[(""'sale'"", ""'forsale'"")]"	0	
67	gun government buy clipper law tool felon crime allow control	2.8	2.0	2.8	2	'clipper' 'tool'	2	"[(""'buy'"", ""'control'""), (""'crime'"", ""'felon'"")]"	0	
68	email post mail moderated file space bulletin info directory list	3.0	2.0	3.0	3	'file' 'space' 'directory'	1	"[(""'email'"", ""'mail'"")]"	0	
69	space technology sponsor maryland redesign station attend videotape navy reproduce	1.8	2.4	3.0	3	'redesign' 'attend' 'videotape'	3	"[(""'space'"", ""'station'""), (""'technology'"", ""'videotape'""), (""'navy'"", ""'sponsor'"")]"	0	
70	post help problem question good exist existence doctor commentary bloom	2.2	2.0	3.0	1	'bloom'	1	"[(""'problem'"", ""'question'"")]"	0	
71	man israel god jesus weep good use betray moses behold	2.8	2.0	3.0	1	'use'	2	"[(""'jesus'"", ""'god'""), (""'moses'"", ""'god'"")]"	0	
72	sale offer sell interested condition genesis shipping price sleeve item	2.8	1.6	3.0	2	'genesis' 'sleeve'	3	"[(""'sale'"", ""'offer'""), (""'sale'"", ""'sell'""), (""'offer'"", ""'sell'"")]"	0	
73	board driver monitor motherboard apple upgrade video simms quadra intel	2.8	2.0	2.6	1	'apple'	2	"[(""'motherboard'"", ""'board'""), (""'monitor'"", ""'video'"")]"	0	
74	sale new interested price june copy include mail sponsor sell	2.2	2.0	3.0	2	'copy' 'mail'	1	"[(""'sale'"", ""'sell'"")]"	0	
75	card video bus controller isa slow diamond vesa cards slot	2.0	2.0	2.8	2	'isa' 'slow'	1	"[(""'card'"", ""'cards'"")]"	2	'isa' 'vesa'
76	god believe religion question religious true thing sceptical dogmatic assume	3.0	2.6	3.0	2	'thing' 'assume'	1	"[(""'religion'"", ""'religious'"")]"	0	
77	truth god believe arrogance christians christianity claim true exist reason	3.0	2.0	3.0	2	'exist' 'reason'	1	"[(""'truth'"", ""'true'"")]"	0	
78	drive motherboard board apple hard supply card internal port buy	2.4	1.8	2.8	2	'apple' 'buy'	1	"[(""'motherboard'"", ""'board'"")]"	0	
79	jaws svhs enjoyable zach languagine scenary explicable iteration rosch mislead	1.8	2.0	2.0	3	'languagine' 'rosch' 'mislead'	6	"[(""'jaws'"", ""'jaws'""), (""'svhs'"", ""'svhs'""), (""'enjoyable'"", ""'enjoyable'""), (""'zach'"", ""'zach'""), (""'languagine'"", ""'languagine'""), (""'scenary'"", ""'"")]"	3	'languagine' 'scenary' 'rosch'
80	engine buy car circuit ground signal wire electrical switch tube	2.6	2.0	3.0	2	'buy' 'circuit'	4	"[(""'engine'"", ""'car'""), (""'circuit'"", ""'electrical'""), (""'ground'"", ""'signal'""), (""'switch'"", ""'tube'"")]"	0	
81	sphere temporary distance polygon jupiter orbit gamma timer sunset engineering	1.8	2.0	3.0	3	'gamma' 'timer' 'engineering'	1	"[(""'sphere'"", ""'jupiter'"")]"	0	
82	printer price dos disk print sale cable keyboard original offer	2.4	2.0	2.8	2	'dos' 'offer'	2	"[(""'printer'"", ""'print'""), (""'disk'"", ""'dos'"")]"	0	
83	clipper key chip bit serial algorithm encrypt brute secure use	3.0	1.6	3.0	1	'use'	2	"[(""'bit'"", ""'encrypt'""), (""'secure'"", ""'encrypt'"")]"	0	
84	enjoyable explicable zach musical svhs sustain suprise overscan rosch kelseyyrki	1.2	2.0	2.0	3	'svhs' 'rosch' 'kelseyyrki'	2	"[(""'enjoyable'"", ""'musical'""), (""'zach'"", ""'kelseyyrki'"")]"	3	'svhs' 'rosch' 'kelseyyrki'
85	cost big water engine cool nuclear ride launch plant station	2.6	2.4	3.0	2	'ride' 'launch'	1	"[(""'nuclear'"", ""'plant'"")]"	0	
86	crime punishment fbi innocent gun prosecute civil likely law commit	3.0	2.0	3.0	2	'civil' 'likely'	3	"[(""'crime'"", ""'punishment'""), (""'prosecute'"", ""'law'""), (""'crime'"", ""'commit'"")]"	0	
87	team game play player fan year series cup toronto lose	3.0	1.8	3.0	2	'year' 'lose'	2	"[(""'game'"", ""'play'""), (""'player'"", ""'team'"")]"	0	
88	anybody thanx cica download utility ghostscript viewer postscript drivers animation	2.0	2.2	2.0	2	'cica' 'animation'	2	"[(""'utility'"", ""'viewer'""), (""'postscript'"", ""'drivers'"")]"	2	'cica' 'thanx'
89	moral islam morality heterosexual objective action society evidence science objectively	2.4	2.0	3.0	1	'heterosexual'	1	"[(""'moral'"", ""'morality'"")]"	0	
90	percentage sensitivity msg risk abortion concentrate homosexual yeah reaction gay	2.0	1.6	2.6	3	'yeah' 'reaction' 'msg'	2	"[(""'abortion'"", ""'homosexual'""), (""'gay'"", ""'homosexual'"")]"	2	'msg' 'yeah'
91	zach tabloid kelseyyrki explicable torkel newusers itor toasterhead languagine reliogious	1.0	2.4	1.8	3	'toasterhead' 'languagine' 'reliogious'	1	"[(""'newusers'"", ""'itor'"")]"	3	'kelseyyrki' 'languagine' 'reliogious'
92	game fan team hit play ride sport engine player pretty	2.2	1.8	3.0	2	'ride' 'pretty'	3	"[(""'sport'"", ""'team'""), (""'game'"", ""'play'""), (""'ride'"", ""'play'"")]"	0	
93	game point play team year good run line goal player	3.0	1.8	3.0	1	'good'	2	"[(""'game'"", ""'play'""), (""'player'"", ""'team'"")]"	0	
94	scsi card transfer controller fast interface memory datum bus drive	3.0	1.8	3.0	2	'memory' 'datum'	2	"[(""'scsi'"", ""'interface'""), (""'controller'"", ""'interface'"")]"	0	
95	team win mike patrick craig lang steve game joe kevin	2.6	1.8	3.0	7	'lang' 'steve' 'mike' 'patrick' 'craig' 'joe' 'kevin'	3	"[(""'mike'"", ""'steve'""), (""'patrick'"", ""'craig'""), (""'joe'"", ""'kevin'"")]"	0	
96	color video file run mach memory mode card server display	2.4	2.0	3.0	2	'run' 'mach'	2	"[(""'memory'"", ""'card'""), (""'file'"", ""'video'"")]"	1	'mach'
97	enjoyable zach svhs sustain kelseyyrki torkel newusers kck stoesser achim	1.0	2.6	2.0	4	'kelseyyrki' 'torkel' 'stoesser' 'achim'	0	[]	6	'kelseyyrki' 'torkel' 'newusers' 'kck' 'stoesser' 'achim'
98	backing mislead zach enclose massive kelseyyrki surrender zeit torkel rosch	1.2	2.4	2.0	4	'kelseyyrki' 'zeit' 'torkel' 'rosch'	1	"[(""'backing'"", ""'surrender'"")]"	4	'kelseyyrki' 'zeit' 'torkel' 'rosch'
99	mail email interested book appreciate info sale ink paper audio	2.2	2.0	3.0	3	'ink' 'paper' 'audio'	1	"[(""'mail'"", ""'email'"")]"	0	
