ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
13	like time know think work need people want look try	2.6	2.0	3.0	0		2	"[(""'like'"", ""'want'""), (""'need'"", ""'want'"")]"	0	
14	window windows problem file run program use display manager screen	2.8	2.0	3.0	1	'use'	1	"[(""'window'"", ""'windows'"")]"	0	
15	mail price software sale shipping upgrade output complete company access	2.8	2.0	3.0	3	'output' 'complete' 'access'	2	"[(""'mail'"", ""'access'""), (""'software'"", ""'upgrade'"")]"	0	
16	surele misundertanding ryan lousier otherway thatlequant suggeede inlequant newusers allgb	1.4	2.0	2.0	1	'ryan'	1	"[(""'misundertanding'"", ""'misunderstanding'"")]"	8	'surele' 'misundertanding' 'lousier' 'otherway' 'thatlequant' 'suggeede' 'inlequant' 'allgb'
17	dos file windows use run version software allocation cities encyclopedia	2.0	2.0	2.8	2	'cities' 'encyclopedia'	1	"[(""'dos'"", ""'windows'"")]"	0	
18	quebec budget officer wwii british times writer kick mess addition	1.6	2.2	3.0	2	'kick' 'mess'	1	"[(""'quebec'"", ""'canada'"")]"	0	
19	monitor input board switch video offer output audio printer manual	2.6	2.2	3.0	2	'offer' 'manual'	1	"[(""'input'"", ""'output'"")]"	0	
20	treatment food msg sensitivity patient medical doctor effect disease newsgroup	2.0	2.0	2.8	2	'newsgroup' 'msg'	1	"[(""'treatment'"", ""'disease'"")]"	1	'msg'
21	max god jesus sin eve salvation wicked spirit judas unto	3.0	2.0	2.8	1	'unto'	1	"[(""'jesus'"", ""'god'"")]"	0	
22	sale forsale setting brand shipping thanks super iii gateway meg	2.0	2.0	2.2	2	'iii' 'meg'	1	"[(""'sale'"", ""'forsale'"")]"	2	'iii' 'meg'
23	sale interested magazine summary sell condition reply mail email engineering	2.4	2.0	3.0	1	'engineering'	1	"[(""'sale'"", ""'sell'"")]"	0	
24	use faq brute time mathematical rtfm answer mathematically question expire	2.2	1.8	2.2	2	'expire' 'rtfm'	1	"[(""'use'"", ""'answer'"")]"	2	'rtfm' 'brute'
25	window color problem mouse try set help switch video screen	2.2	2.4	3.0	2	'try' 'help'	1	"[(""'window'"", ""'screen'"")]"	0	
26	israel jews state country islamic islam solution right war peace	2.6	1.6	3.0	4	'solution' 'right' 'war' 'peace'	2	"[(""'israel'"", ""'state'""), (""'islamic'"", ""'islam'"")]"	0	
27	believer atheist atheism counter theist naturally atheists treatise charity den	2.2	1.6	3.0	3	'naturally' 'den' 'charity'	2	"[(""'atheist'"", ""'atheists'""), (""'theist'"", ""'believer'"")]"	1	'den'
28	know time tell come like want car look thing help	2.0	2.0	3.0	2	'car' 'look'	2	"[(""'know'"", ""'tell'""), (""'come'"", ""'like'"")]"	0	
29	cos theta pole spl sqrt den struct radius ntheta rtheta	3.0	2.0	2.0	2	'spl' 'struct'	8	"[(""'cos'"", ""'cos'""), (""'theta'"", ""'theta'""), (""'radius'"", ""'radius'""), (""'sqrt'"", ""'sqrt'""), (""'den'"", ""'den'""), (""'struct'"", ""'struct'""), (""'pole'"", ""'pole'""), (""'ntheta'"", ""'ntheta'"")]"	3	'ntheta' 'rtheta' 'spl'
30	chip bit key number clipper phone serial encrypt block use	3.0	2.0	3.0	2	'clipper' 'use'	1	"[(""'chip'"", ""'key'"")]"	0	
31	address institute mailing technology fax systems commercial development project corp	2.8	2.0	3.0	1	'mailing'	2	"[(""'mailing'"", ""'address'""), (""'development'"", ""'project'"")]"	0	
32	newusers spang achim kck withkzip calpoly tasm dempsey clippingdale elee	1.4	2.4	2.0	1	'dempsey'	1	"[(""'spang'"", ""'achim'"")]"	2	'spang' 'tasm'
33	punishment islam blame continue sexual favor waste practice anecdote islamic	1.8	2.0	2.6	2	'favor' 'anecdote'	1	"[(""'islam'"", ""'islamic'"")]"	0	
34	use information revised include module section francisco shall application group	2.0	2.0	2.8	1	'francisco'	1	"[(""'use'"", ""'include'"")]"	0	
35	obvious utterly spang biennial withkzip medina evolutiong makega ryde tierra	1.2	2.4	2.0	3	'withkzip' 'makega' 'ryde'	2	"[(""'utterly'"", ""'obvious'""), (""'evolutiong'"", ""'makega'"")]"	3	'withkzip' 'evolutiong' 'makega'
36	space available nasa resources ames technology ftp program research data	3.0	2.0	2.8	1	'ftp'	1	"[(""'nasa'"", ""'ames'"")]"	1	'ames'
37	rob newusers achim calpoly kck dempsey elee clippingdale torkel zach	1.0	2.4	2.0	4	'zach' 'torkel' 'elee' 'clippingdale'	0	[]	0	
38	min que van tor pit mark virtual bob lang lipman	1.8	2.4	2.0	2	'bob' 'lipman'	2	"[(""'min'"", ""'pit'""), (""'virtual'"", ""'lang'"")]"	4	'que' 'van' 'tor' 'pit'
39	larry kent ithat estination lender minimise allegheny nanci newusers achim	1.0	2.4	1.8	0		2	"[(""'lender'"", ""'minimise'""), (""'newusers'"", ""'destination'"")]"	0	
40	team game play april san chicago player won total new	2.6	1.8	3.0	3	'april' 'san' 'new'	1	"[(""'team'"", ""'player'"")]"	0	
41	den isaiah psalm ntheta sqrt matthew egypt theta radius magicangle	2.0	1.8	2.0	3	'ntheta' 'sqrt' 'magicangle'	1	"[(""'ntheta'"", ""'theta'"")]"	2	'ntheta' 'magicangle'
42	delete sink sea clinic james bronx kent sensitivity queens manhattan	1.8	2.2	3.0	3	'sensitivity' 'james' 'kent'	3	"[(""'queens'"", ""'bronx'""), (""'queens'"", ""'manhattan'""), (""'bronx'"", ""'manhattan'"")]"	0	
43	space year cost mission satellite water large station low power	2.8	2.0	3.0	2	'water' 'power'	1	"[(""'space'"", ""'station'"")]"	0	
44	use ibm include software real timer preliminary atmospheric initiate graphic	2.0	2.0	2.8	2	'atmospheric' 'preliminary'	1	"[(""'software'"", ""'use'"")]"	0	
45	question science think exist non course patient study scientific scientist	3.0	2.4	3.0	3	'non' 'patient' 'course'	1	"[(""'science'"", ""'scientific'"")]"	1	'non'
46	crude mohammad overlook medina geosphere newusers indivicual achim calpoly revel	1.2	2.4	2.0	4	'newusers' 'indivicual' 'achim' 'calpoly'	2	"[(""'newusers'"", ""'indivicual'""), (""'crude'"", ""'revel'"")]"	1	'indivicual'
47	use new people judas year state nazis jews thing potter	1.6	2.0	2.6	1	'potter'	0	[]	1	'jews'
48	economic medina typing gtgx nickname twosey onesy possibility announced discover	1.2	2.4	2.0	3	'gtgx' 'twosey' 'onesy'	1	"[(""'twosey'"", ""'onesy'"")]"	3	'gtgx' 'twosey' 'onesy'
49	problem scsi mac fast bad asynchronous interface transfer hardware drive	2.8	2.2	3.0	2	'fast' 'bad'	1	"[(""'hardware'"", ""'drive'"")]"	0	
50	toronto cup montreal red atlanta chicago series houston louis york	2.4	2.0	2.6	2	'red' 'louis'	2	"[(""'toronto'"", ""'montreal'""), (""'atlanta'"", ""'louis'"")]"	1	'louis'
51	like people know thing time want israel think try feel	2.2	2.0	3.0	1	'israel'	1	"[(""'like'"", ""'want'"")]"	0	
52	use commonly good car time think work need fluid tire	2.0	2.4	3.0	1	'think'	1	"[(""'car'"", ""'tire'"")]"	0	
53	counter discourage fulfil forth cast psalm servant isaiah heal encompass	2.0	2.2	3.0	1	'discourage'	1	"[(""'fulfil'"", ""'encompass'"")]"	0	
54	medina reading futher aisha newusers lucio achim brainsex calpoly kck	1.2	2.6	2.0	4	'aisha' 'lucio' 'achim' 'kck'	2	"[(""'brainsex'"", ""'aisha'""), (""'calpoly'"", ""'newusers'"")]"	3	'futher' 'newusers' 'kck'
55	car engine buy high price ground service low cheap power	2.8	1.8	3.0	1	'cheap'	2	"[(""'high'"", ""'low'""), (""'buy'"", ""'cheap'"")]"	0	
56	application color window display set help visual graphic motif widget	3.0	2.0	3.0	2	'set' 'help'	1	"[(""'window'"", ""'display'"")]"	0	
57	engine car ride mile rear buy light condition stick sell	3.0	2.0	3.0	1	'stick'	1	"[(""'mile'"", ""'ride'"")]"	0	
58	play fbi defense team shoot player bad fan report compound	2.2	1.8	2.8	3	'fbi' 'report' 'compound'	3	"[(""'fbi'"", ""'report'""), (""'player'"", ""'team'""), (""'play'"", ""'shoot'"")]"	0	
59	use key chip clipper government example algorithm hardware des idea	2.6	2.2	2.6	2	'example' 'idea'	1	"[(""'des'"", ""'des'"")]"	1	'des'
60	reading mohammad content niether fuer pogue likewise franken newusers hrdb	1.0	2.0	2.0	5	'niether' 'fuer' 'pogue' 'newusers' 'hrdb'	0	[]	3	'niether' 'fuer' 'hrdb'
61	exaggeration medina newusers performer achim kck calpoly dempsey grifter clippingdale	1.6	2.4	2.2	2	'dempsey' 'clippingdale'	0	[]	2	'newusers' 'clippingdale'
62	policy israel agree marriage man force country sex jerusalem homosexual	2.2	2.0	3.0	1	'force'	2	"[(""'israel'"", ""'jerusalem'""), (""'man'"", ""'sex'"")]"	2	'sex' 'homosexual'
63	gun player crime defense criminal team assault score self weapon	2.4	2.0	3.0	3	'team' 'score' 'self'	1	"[(""'gun'"", ""'weapon'"")]"	0	
64	ftp site anonymous directory archive available information pub source email	3.0	2.0	3.0	1	'email'	1	"[(""'directory'"", ""'archive'"")]"	0	
65	god believe jesus bible life follow faith christian mean salvation	3.0	1.8	3.0	1	'mean'	2	"[(""'god'"", ""'jesus'""), (""'bible'"", ""'jesus'"")]"	0	
66	government right case gun clipper control strong people trust state	2.6	2.0	3.0	1	'clipper'	1	"[(""'government'"", ""'state'"")]"	1	'clipper'
67	game team great fan run bad play second start win	3.0	2.0	3.0	2	'second' 'bad'	1	"[(""'game'"", ""'play'"")]"	0	
68	min martin que van sullivan franken pogue mon hrdb medina	1.6	2.4	2.0	1	'hrdb'	3	"[(""'martin'"", ""'pogue'""), (""'franken'"", ""'pogue'""), (""'que'"", ""'van'"")]"	1	'hrdb'
69	tseng pds morphology telematic geosphere pre oak revel noterox bubonic	1.0	2.2	2.0	5	'pre' 'oak' 'revel' 'noterox' 'bubonic'	1	"[(""'telematic'"", ""'pre'"")]"	4	'pds' 'revel' 'noterox' 'tseng'
70	musical pogue franken spang hrdb indivicual withkzip soley medina danks	1.2	2.8	1.4	3	'hrdb' 'withkzip' 'danks'	5	"[(""'musical'"", ""'danks'""), (""'pogue'"", ""'spang'""), (""'franken'"", ""'hrdb'""), (""'indivicual'"", ""'withkzip'""), (""'soley'"", ""'medina'"")]"	3	'indivicual' 'withkzip' 'soley'
71	exaggeration newusers achim kck calpoly dempsey clippingdale elee torkel zach	1.0	2.4	2.2	4	'clippingdale' 'elee' 'torkel' 'zach'	1	"[(""'exaggeration'"", ""'exaggeration'"")]"	4	'kck' 'torkel' 'zach' 'elee'
72	mon tin indiana presentation newsreader min site anybody visualization seminar	2.0	1.8	2.0	2	'min' 'anybody'	1	"[(""'min'"", ""'tin'"")]"	2	'mon' 'min'
73	mohammad musical individually indivicual unusually cricket microworld artifact art pogue	1.2	2.0	2.0	3	'microworld' 'artifact' 'pogue'	1	"[(""'individually'"", ""'indivicual'"")]"	1	'indivicual'
74	atheist christian belief morality objective interpretation basis religion true theism	3.0	1.8	3.0	2	'objective' 'interpretation'	1	"[(""'atheist'"", ""'theism'"")]"	0	
75	buy sell manual offer engine original monitor check mile price	2.6	2.0	3.0	2	'manual' 'mile'	2	"[(""'buy'"", ""'sell'""), (""'engine'"", ""'price'"")]"	0	
76	people old bullet kill child mosque man come evacuate flee	2.6	2.0	2.6	0		2	"[(""'child'"", ""'people'""), (""'man'"", ""'people'"")]"	0	
77	drive hard floppy disk scsi mac cable cpu cache motherboard	3.0	1.8	3.0	4	'mac' 'cpu' 'cache' 'motherboard'	2	"[(""'floppy'"", ""'disk'""), (""'cpu'"", ""'cache'"")]"	0	
78	sale sell offer interested condition shipping item stereo manual speaker	3.0	1.8	3.0	2	'condition' 'manual'	1	"[(""'sale'"", ""'sell'"")]"	0	
79	thu widget faq include read model init particle comp star	2.0	1.6	2.0	1	'star'	8	"[(""'thu'"", ""'thu'""), (""'widget'"", ""'widget'""), (""'faq'"", ""'faq'""), (""'include'"", ""'include'""), (""'read'"", ""'read'""), (""'model'"", ""'model'""), (""'init'"", ""'init'""), (""'particle'"", ""'part"")]"	2	'thu' 'comp'
80	atheist human christian true religion belief statement sort believe moral	2.8	1.8	3.0	2	'true' 'sort'	4	"[(""'atheist'"", ""'human'""), (""'christian'"", ""'belief'""), (""'true'"", ""'statement'""), (""'religion'"", ""'belief'"")]"	0	
81	turkish genocide long close road turks soviet greek single state	2.0	1.8	3.0	2	'long' 'road'	1	"[(""'turkish'"", ""'turks'"")]"	0	
82	card drive problem scsi speed fast bus hard mac local	3.0	2.0	2.8	2	'mac' 'local'	2	"[(""'scsi'"", ""'bus'""), (""'hard'"", ""'drive'"")]"	0	
83	insane preference gtgx twosey exaggeration atheists onesy pogue indivicual franken	1.0	2.2	1.8	6	'gtgx' 'twosey' 'indivicual' 'pogue' 'franken' 'onesy'	1	"[(""'twosey'"", ""'onesy'"")]"	6	'gtgx' 'twosey' 'onesy' 'pogue' 'indivicual' 'franken'
84	drive bus card hard cpu controller isa floppy motherboard rom	3.0	2.2	3.0	3	'card' 'controller' 'isa'	1	"[(""'drive'"", ""'floppy'"")]"	0	
85	spang withkzip makega newusers futher medina achim dirtym dosgl kck	1.0	2.0	1.2	3	'dirtym' 'dosgl' 'kck'	2	"[(""'spang'"", ""'dirtym'""), (""'futher'"", ""'medina'"")]"	6	'withkzip' 'makega' 'futher' 'dirtym' 'dosgl' 'kck'
86	think want president cost question thing money sure know ago	2.0	2.2	3.0	2	'sure' 'ago'	1	"[(""'think'"", ""'thing'"")]"	0	
87	sale brand condition projector mnghfnajzjz mlkjzlki mmwmw ahfm working iqrdzk	2.0	2.2	2.0	5	'mnghfnajzjz' 'mlkjzlki' 'mmwmw' 'ahfm' 'iqrdzk'	2	"[(""'sale'"", ""'brand'""), (""'condition'"", ""'working'"")]"	5	'mnghfnajzjz' 'mlkjzlki' 'mmwmw' 'ahfm' 'iqrdzk'
88	hollywood different hitler god prometheus great religion new people swinburne	1.8	2.4	3.0	1	'swinburne'	1	"[(""'god'"", ""'religion'"")]"	0	
89	advance thank character hello convert font simple draw string anybody	2.0	2.0	3.0	2	'hello' 'anybody'	3	"[(""'convert'"", ""'draw'""), (""'font'"", ""'draw'""), (""'advance'"", ""'draw'"")]"	0	
90	book article object appreciate post context newsgroup response reply help	2.8	2.2	3.0	1	'appreciate'	1	"[(""'post'"", ""'reply'"")]"	0	
91	clipper chip phone key market cheap company algorithm care cost	2.2	2.0	3.0	1	'care'	1	"[(""'clipper'"", ""'key'"")]"	0	
92	sport adams room michael pat future friend date fly air	1.8	2.4	2.8	3	'michael' 'pat' 'date'	1	"[(""'fly'"", ""'air'"")]"	0	
93	quick typically christine curcio prohibitive digitizedlength distortedreference medina drawings mounts	1.6	2.4	2.0	0		3	"[(""'christine'"", ""'curcio'""), (""'distortedreference'"", ""'drawings'""), (""'mounts'"", ""'digitizedlength'"")]"	2	'digitizedlength' 'distortedreference'
94	today dog road ago shoot close ride black child participate	2.0	2.8	2.6	2	'shoot' 'participate'	0	[]	0	
95	jesus god jews coming come rise luke christ apostle promise	3.0	1.8	3.0	0		2	"[(""'jesus'"", ""'christ'""), (""'come'"", ""'coming'"")]"	0	
96	mohammad medina useless pardon demented grifter athiest propagandistic spang mussolinihomeiniadaffi	1.4	2.4	2.0	2	'spang' 'mussolinihomeiniadaffi'	0	[]	2	'mussolinihomeiniadaffi' 'spang'
97	gun control crime weapon carry criminal right amendment law police	3.0	1.8	3.0	1	'carry'	1	"[(""'gun'"", ""'weapon'"")]"	0	
98	thank advance tin newsreader hello convert cica compile terminal email	1.8	2.2	2.0	1	'cica'	1	"[(""'newsreader'"", ""'email'"")]"	1	'cica'
99	affiliate compete innocence surele misundertanding tabloid pogue franken lousier otherway	1.4	2.6	2.0	3	'surele' 'lousier' 'otherway'	0	[]	3	'surele' 'lousier' 'otherway'
