ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
23	eve cosplay pancake jane goddess hailee sysop terminator cosby batwoman	2.0	2.0	3.0	3	ˈpancake ˈcosby ˈsysop	1	"[(""'batwoman'"", ""'terminator'"")]"	0	
24	friend friendship needafriend london friende cyrus friendzone fakeness antisocial miley	2.0	1.0	2.0	4	'cyrus' 'miley' 'fakeness' 'antisocial'	2	"[(""'friend'"", ""'friendship'""), (""'friende'"", ""'friend'"")]"	0	
25	internship degree graduate job barbie career nurse mba marine prerequisite	2.0	2.0	3.0	1	ˈbarbieˈ	1	"[(""'degree'"", ""'mba'"")]"	0	
26	bitch boss power badder timb lurk rapper feminist rape racist	2.0	1.2	1.0	3	'rape' 'racist' 'timb'	1	"[(""'rape'"", ""'racist'"")]"	1	'timb'**: This appears to be a shortened or misspelled form
27	fuck troll perf tucker fuckboi commas license driver mark grind	2.0	2.0	2.0	0		1	"[(""'fuck'"", ""'fuckboi'"")]"	0	
28	club smoke cigarettes chimney burn pete mikehardlemonade smokefree retweeet firework	2.0	1.8	2.0	3	'smokefree' 'retweeet' 'mikehardlemonade'	2	"[(""'smoke'"", ""'cigarettes'""), (""'club'"", ""'smoke'"")]"	0	
29	social facebook gossip addicted goth instagram popularity participate follobackforfolloback startingto	2.0	2.0	2.0	0		2	"[(""'follobackforfolloback'"", ""'instagram'""), (""'follobackforfolloback'"", ""'facebook'"")]"	0	
30	positive negative positivity happiness negativity tolerate pessimistic confrontational despair affirmation	3.0	1.0	3.0	1	ˈtɒləreɪt	2	"[(""'positive'"", ""'positivity'""), (""'negative'"", ""'negativity'"")]"	0	
31	liar lovethissong honesty propaganda govenment badly armenian fascist carolina sickofallthehate	2.0	2.0	2.0	2	'lovethissong' 'carolina'	1	"[(""'honesty'"", ""'liar'"")]"	0	
32	follow boyrusher temecula goingstrong frankie insurgent fuckboy coach flip rule	2.0	2.0	2.0	4	'insurgent' 'fuckboy' 'flip' 'rule'	1	"[(""'follow'"", ""'goingstrong'"")]"	1	boyrusher**: This appears to be a compound word or a very specific
33	worry stress scared fear webmd panic symptom claustrophobic caution anxiety	3.0	1.0	3.0	0		3	"[(""'worry'"", ""'anxiety'""), (""'stress'"", ""'anxiety'""), (""'fear'"", ""'panic'"")]"	1	'webmd' - While commonly understood
34	write writing amwriting screenwriting banking writestuff writerlife memo screenwrite mathchat	2.0	1.0	3.0	0		2	"[(""'write'"", ""'writing'""), (""'screenwriting'"", ""'screenwrite'"")]"	1	writestuff:** This appears to be a non-standard
35	run mile marathon sign fitness runner racing wyoming marathontraining marathontraine	3.0	1.0	3.0	2	ˈsignˈ ˈwyomingˈ	1	"[(""'marathontraining'"", ""'marathontraine'"")]"	0	
36	hashtag hashtagoftheweek soda healthy smoking organize sew hashtagofthe medical mondays	2.0	2.0	2.0	3	'sew' 'organize' 'mondays'	2	"[(""'hashtag'"", ""'hashtagofthe'""), (""'hashtag'"", ""'hashtagoftheweek'"")]"	1	'hashtagoftheweek'**: While understandable
37	forgive mistake forgiveness apology regret forget unpette circumstance leaf changeswillbemade	3.0	1.0	2.0	2	leaf changeswillbemade	2	"[(""'forgive'"", ""'forgiveness'""), (""'regret'"", ""'apology'"")]"	0	
38	counts confession woooooooooah clumsy adventuresinchemistry kardashian science easily punch opportunity	2.0	2.0	3.0	3	'kardashian' 'woooooooooah' 'punch'	1	"[(""'counts'"", ""'science'"")]"	0	
39	blog mondayblog podcast blogge blogging parody wwwblog fblogger scrum vlog	3.0	1.0	2.0	1	ˈskrʌm	3	"[(""'blog'"", ""'blogging'""), (""'blog'"", ""'blogge'""), (""'blog'"", ""'wwwblog'"")]"	0	
40	hate ugly hater bitchiness retro uncomplicate ambidextrous cat grumpy horrible	2.0	1.2	2.0	4	'retro' 'uncomplicate' 'ambidextrous' 'cat'	2	"[(""'hate'"", ""'hater'""), (""'ugly'"", ""'horrible'"")]"	1	bitchiness:** While a valid word
41	change anarchy ooc realworld ariel gohard general sarcastic justice jean	2.0	2.0	2.0	3	'ariel' 'gohard' 'jean'	1	"[(""'jean'"", ""'ariel'"")]"	0	
42	promise fortune earth motto pleasantly promisespromise nofilter dontmakeitworse semen bestow	2.0	1.0	2.0	3	'semen' 'nofilter' 'dontmakeitworse'	1	"[(""'promise'"", ""'promisespromise'"")]"	0	
43	focused distraction stress silence stillness stillquiethour thoughtless reliever happier comfort	2.0	2.0	3.0	2	'thoughtless' 'reliever'	1	"[(""'stillness'"", ""'stillquiethour'"")]"	2	"stillquiethour**: This appears to be a concatenation of words (""still"" ""quiet"""
44	asshole bum angel freak alexa batman kind comfort badass negativity	2.0	2.0	2.0	0		2	"[(""'angel'"", ""'kind'""), (""'bum'"", ""'asshole'"")]"	1	'alexa'**: While a proper noun
45	listen quiet song mix nelly musiclife pandora benny amplify remix	3.0	2.0	3.0	2	Nelly Benny	1	"[(""'remix'"", ""'mix'"")]"	0	
46	complete accent transformation ordinary lyfe dragon cats badass british pressure	2.0	2.0	2.0	1	ˈliːf	1	"[(""'lyfe'"", ""'life'"")]"	0	
47	pizza burrito lemming fluffeh margarita marxist muffintop cupcake roma cakes	2.0	2.0	2.0	0		2	"[(""'pizza'"", ""'margarita'""), (""'cakes'"", ""'cupcake'"")]"	0	
48	jammed stick hand snap stab fingernail tug ratchet gun screw	2.0	2.0	3.0	1	ratchet	1	"[(""'screw'"", ""'hand'"")]"	0	
49	coffee latte milk soda cup almond frappucino mycoffee caffeine startuplife	3.0	2.0	3.0	2	ˈsoda ˈstartuplife	1	"[(""'coffee'"", ""'mycoffee'"")]"	0	
50	phone unplug chat iphone straightener motorola itsaprobl tsa charger walgreens	2.0	2.0	2.2	3	'straightener' 'tsa' 'walgreens'	2	"[(""'phone'"", ""'iphone'""), (""'phone'"", ""'motorola'"")]"	0	
51	christmas blanket tree crochet card loveyourlife frig mention christmastime scrooge	2.0	2.0	3.0	0		1	"[(""'christmas'"", ""'christmastime'"")]"	0	
52	smile ride mouth quitsmoke farewell personality frown bright motivated obstacle	2.0	2.0	3.0	0		2	"[(""'smile'"", ""'bright'""), (""'frown'"", ""'quitsmoke'"")]"	0	
53	clean organize house clutter desktop folder moreorganize hoarder cleanup cleancar	3.0	1.0	3.0	7	cleancar organize house clutter desktop folder moreorganize	2	"[(""'clean'"", ""'cleancar'""), (""'organize'"", ""'moreorganize'"")]"	0	
54	healthy health insurance stjamesnew plaindealer womens physique cholesterol giant choice	2.0	1.0	3.0	0		1	"[(""'healthy'"", ""'health'"")]"	0	
55	patient staright virgos protection carefree therapist rep generous experience service	2.0	2.0	2.0	4	'staright' 'virgos' 'rep' 'carefree'	2	"[(""'patient'"", ""'carefree'""), (""'rep'"", ""'service'"")]"	2	"'staright'**: Likely a typo for ""straight"".
* **'virgos'**: While ""Virgo"" is a valid astrological sign ""virgos"" is an unusual and likely incorrect pluralization in this context."
56	newyear newyearnewme newyearseve newyearsameme newyearsresolution newbeginning jesusyear excited newyearskiss convince	3.0	1.0	3.0	1	ˈdʒiːzəsˌjɪər	3	"[(""'newyear'"", ""'newyearseve'""), (""'newyear'"", ""'newyearnewme'""), (""'newyear'"", ""'newyearsresolution'"")]"	0	
57	smoking quit cig smoke stressin cigarette tobacco blunt cannabis vibe	2.0	1.0	2.0	0		2	"[(""'smoking'"", ""'smoke'""), (""'cig'"", ""'cigarette'"")]"	2	"stressin'**: This is a non-standard colloquial contraction of ""stressing"". While understandable"
58	butts crotch big bare lick krazy spank crew flapjack leather	2.0	1.0	1.0	0		1	"[(""'butts'"", ""'crotch'"")]"	0	
59	planet tweet crave sponsor planetfittness mpls platform tickets december blog	2.0	2.0	3.0	3	'crave' 'sponsor' 'tickets'	1	"[(""'planet'"", ""'planetfittness'"")]"	0	
60	finish anthony bro chapstick gurllll spanish mixtape list watch lose	2.0	2.0	2.0	5	'chapstick' 'spanish' 'list' 'watch' 'lose'	1	"[(""'bro'"", ""'anthony'"")]"	0	
61	break wellp boner bubblewrap thermofit wrap petty ocean style sweat	2.0	2.0	2.0	3	'boner' 'petty' 'style'	2	"[(""'break'"", ""'wellp'""), (""'wrap'"", ""'bubblewrap'"")]"	0	
62	car newdriver turbo vehicle passenger porsche parking jeep lock key	3.0	2.0	3.0	0		1	"[(""'car'"", ""'vehicle'"")]"	0	
63	dancing inspiration glamour flygirl daredevil youtubers dancertweet dancehall dancer dancerprobs	2.0	1.8	3.0	1	youtubers	1	"[(""'dancer'"", ""'dancertweet'"")]"	0	
64	live connected teachit livelifehappy values leslie liveit flow prosper active	2.4	1.2	2.0	2	'teachit' 'leslie'	2	"[(""'live'"", ""'livelifehappy'""), (""'live'"", ""'liveit'"")]"	0	
65	direction reptilian freedom futurist knobs plato place wall kind wars	2.0	2.0	3.0	1	ˈknobs	1	"[(""'wars'"", ""'freedom'"")]"	0	
66	calendar month occasion punctual gregorian bday feb kenya jan august	3.0	2.0	3.0	2	ˈkenya punctual	3	"[(""'jan'"", ""'feb'""), (""'jan'"", ""'august'""), (""'feb'"", ""'august'"")]"	2	"bday**: Informal abbreviation likely a typo for ""birthday"". While understandable"
67	candy crush rachelclarkgiveaway youtube piss notorious youtuber gamers blockbuster herzog	1.0	2.0	2.0	1	ˈpiss	1	"[(""'youtube'"", ""'youtuber'"")]"	0	
68	procrastination procrastinate procrastinating writing revise slacker deadline yolo german task	2.0	1.0	3.0	0		2	"[(""'procrastination'"", ""'procrastinate'""), (""'procrastinate'"", ""'procrastinating'"")]"	0	
69	resolutions tlc county awesomer sonoma estate pat improvement sign bae	2.0	2.0	2.0	0		1	"[(""'pat'"", ""'tlc'"")]"	0	
70	faith passion bless psa loveoneanother humility inspirational harvest goodchoices gratitude	3.0	2.0	3.0	8	"psa harvest goodchoices** 

Here's why:

*   **faith passion bless loveoneanother humility inspirational"	2	"[(""'loveoneanother'"", ""'faith'""), (""'bless'"", ""'gratitude'"")]"	0	
71	week masterbate birthday tithe yaaaayyyy gambling kenny calendar priority budget	1.4	2.0	2.0	0		1	"[(""'week'"", ""'calendar'"")]"	0	
72	soda addiction coke crack sweetener mint pepsi cola aspartame starbuck	2.0	1.0	3.0	2	'mint' 'starbuck'	2	"[(""'coke'"", ""'cola'""), (""'pepsi'"", ""'cola'"")]"	0	
73	learn language spanish teach languagelearne rosettastone esol education punctuation speak	3.0	1.0	3.0	0		1	"[(""'language'"", ""'languagelearne'"")]"	0	
74	kickstarter billionaire brand entrepreneur experience greensboro goodbusiness gamification startups venture	2.0	2.0	3.0	0		1	"[(""'startups'"", ""'venture'"")]"	1	'greensboro' - While a valid place name
75	pet animal human doggie therapy cpdt puppy bull physical certification	3.0	1.0	3.0	0		2	"[(""'animal'"", ""'doggie'""), (""'human'"", ""'pet'"")]"	1	doggie:** While understandable
76	dread cursing swear yoko cussing ono motto blame jack respect	2.0	1.0	3.0	3	ˈjack ˈmotto ˈrespect	4	"[(""'dread'"", ""'blame'""), (""'cussing'"", ""'swear'""), (""'cussing'"", ""'curse'""), (""'yoko'"", ""'ono'"")]"	1	yoko**: While a name
77	figure acting timeformyself vortex dimension district tear record career resolutions	2.0	2.0	2.0	3	'timeformyself' 'district' 'resolutions'	2	"[(""'record'"", ""'timeformyself'""), (""'career'"", ""'resolutions'"")]"	0	
78	kiss cuddle zayn crush malik hehshsbsjjsjdmsjdjds cutie partytime baby date	3.0	1.0	2.0	2	hehshsbsjjsjdmsjdjds partytime	2	"[(""'zayn'"", ""'malik'""), (""'baby'"", ""'cutie'"")]"	0	
79	adventure hobby fun menu dogtown lords journey marathon bible lot	2.0	2.0	2.6	0		1	"[(""'bible'"", ""'lot'"")]"	0	
80	volunteer community charity rigell organization philanthropy cal contribute social homeless	3.0	1.0	3.0	1	rigell	2	"[(""'charity'"", ""'philanthropy'""), (""'community'"", ""'social'"")]"	1	rigell**: This appears to be a misspelling or a very specific
81	person human relive puppet angle public cool help change use	2.0	2.0	3.0	1	ˈæŋɡəl	1	"[(""'person'"", ""'human'"")]"	0	
82	slap punch face folk backstabber crepe snake justin tired loose	2.0	2.0	2.0	4	'crepe' 'justin' 'tired' 'loose'	2	"[(""'face'"", ""'punch'""), (""'face'"", ""'slap'"")]"	1	crepe:** While a valid word
83	yoga selfcare planking phillyyoga monthly healthiswealth colleen veggie crossfit sobriety	2.0	2.0	3.0	3	'crossfit' 'phillyyoga' 'monthly'	1	"[(""'yoga'"", ""'phillyyoga'"")]"	1	"phillyyoga**: While understandable as a combination of ""Philadelphia"" and ""yoga"""
84	sugar diabetes wellness sugarfree eatgoodlookgood dsma dietneverstarte dietinjanuary glutenfree nutrition	3.0	1.4	2.0	3	'dsma' 'dietneverstarte' 'dietinjanuary'	1	"[(""'sugar'"", ""'sugarfree'"")]"	1	'dsma'**: Unclear abbreviation. Likely refers to Diabetes South Africa
85	bar set wallplate lowkey lower standard replace aim pretty fail	2.0	2.0	2.0	3	'pretty' 'fail' 'aim'	1	"[(""'lower'"", ""'lowkey'"")]"	0	
86	grow boob mature snappin neck model swole boot hot fuck	2.0	1.0	2.0	0		2	"[(""'boob'"", ""'neck'""), (""'boot'"", ""'neck'"")]"	0	
87	tiger buy lexus lambo megamillion americanmusclecar pontiacfirebird jackpot aspire win	2.0	2.0	3.0	0		1	"[(""'win'"", ""'jackpot'"")]"	0	
88	penny leave hellofuture neverworthmytime goodbyepast keepitreal term drama perfect job	2.0	2.0	2.0	0		2	"[(""'goodbyepast'"", ""'leave'""), (""'perfect'"", ""'job'"")]"	0	
89	hour late grid sunset dreamer meditate workhard noon night sleep	2.0	2.0	3.0	1	ˈgrid	2	"[(""'night'"", ""'sleep'""), (""'hour'"", ""'noon'"")]"	1	workhard**: While understandable
90	plan succeed socrates personalgrowth endeavor thrive decisive conquer ambition inspire	3.0	2.0	3.0	1	ˈsocrates	2	"[(""'succeed'"", ""'conquer'""), (""'thrive'"", ""'succeed'"")]"	0	
91	job veteran sticktoit jobless employee worklife quit relate opportunity sign	3.0	2.0	3.0	1	ˈsɪɡn	2	"[(""'job'"", ""'jobless'""), (""'employee'"", ""'job'"")]"	0	
92	lou jack blair gilinsky rabe busey gary john chuck fight	2.0	2.0	2.0	4	fight gary chuck john	1	"[(""'john'"", ""'jack'"")]"	0	
93	fitbit fitness postbabybody nodaysoff smoothie treadmill bikini cardio newyearseve motivation	3.0	2.0	3.0	2	'newyearseve' 'bikini'	1	"[(""'fitness'"", ""'cardio'"")]"	1	'postbabybody' - While understandable
94	jersey tshirt spirit tabs thompson underwoods stair skipping fitting school	2.0	2.0	3.0	6	'tabs' 'thompson' 'underwoods' 'stair' 'skipping' 'fitting'	1	"[(""'tshirt'"", ""'jersey'"")]"	0	
95	diet skinnydream secondfitness endorse weightlossgoal news gethealthy bet fitnessmotivation proud	3.0	1.8	2.0	3	ˈnews ˈbet ˈproud	2	"[(""'diet'"", ""'weightlossgoal'""), (""'gethealthy'"", ""'fitnessmotivation'"")]"	0	
96	dream action startnow dreambig einstein grail escape inspire reality joy	2.0	2.0	3.0	3	ˈgrail ˈescape ˈeinstein	1	"[(""'dream'"", ""'dreambig'"")]"	0	
97	happiness emotion happyheart depressed immortality happier affect drama peace achieve	2.0	1.0	3.0	2	ˈɪmɔːrtælɪti ˈætʃiːv	2	"[(""'happiness'"", ""'happyheart'""), (""'happiness'"", ""'happier'"")]"	0	
98	niggas boi rebeccarocklynn cnn ruthless toronto don bitch scream voice	2.0	1.4	1.0	3	'rebeccarocklynn' 'cnn' 'toronto'	1	"[(""'boi'"", ""'don'"")]"	0	
99	kill destroyallcliche copenhagen mortally reductionist scorpion wayside wound bite end	2.0	2.0	2.0	0		3	"[(""'kill'"", ""'destroyallcliche'""), (""'wound'"", ""'bite'""), (""'kill'"", ""'end'"")]"	0	
100	complain blame critic sickness complaining credit responsibility criticism situation learn	2.0	1.0	3.0	1	ˈkredɪt	3	"[(""'complain'"", ""'complaining'""), (""'critic'"", ""'criticism'""), (""'blame'"", ""'responsibility'"")]"	0	
101	productive productivity lazy ingenuity creativity pretentious task desk habit quit	2.0	2.0	3.0	3	quit ˈlazy pretentious	1	"[(""'productive'"", ""'productivity'"")]"	0	
102	shop shoplift merchandise homedesign walmart craigslist chandelier section shopping chicago	2.0	2.0	3.0	2	'chicago' 'craigslist'	1	"[(""'shop'"", ""'shopping'"")]"	0	
103	burroughs whammy buck blair chuck bedfellow throat waldorf rhino eatclean	2.0	2.0	2.0	1	eatclean	2	"[(""'chuck'"", ""'blair'""), (""'burroughs'"", ""'waldorf'"")]"	0	
104	hillsong hateful creator nobodiesbusiness relationships noshade destroy friendship negative improve	2.0	2.0	2.0	3	creator negativity noshade	1	"[(""'destroy'"", ""'negative'"")]"	1	noshade:** While used colloquially online
105	shape gayproblem asf nanobot lazyy beatitudes vicissitude cliche cat fun	1.0	2.0	2.0	6	'gayproblem' 'asf' 'lazyy' 'beatitudes' 'vicissitude' 'cliche'	1	"[(""'lazyy'"", ""'fun'"")]"	0	
106	gain winterweight beachbody lifting crunch workout holiday season food goal	2.0	2.0	3.0	0		1	"[(""'holiday'"", ""'season'"")]"	0	
107	toilet paper bathroom toothbrush poop fart lazy hand dog clean	2.0	2.0	2.0	0		1	"[(""'poop'"", ""'fart'"")]"	0	
108	emojis emoji emoticon exclamation proficient iwokeuplikethis texte cheer happynewyear emotion	3.0	1.0	3.0	0		2	"[(""'emojis'"", ""'emoji'""), (""'texte'"", ""'emotion'"")]"	0	
109	tattoo piercing hispanic dominatrix kinky laceup prodomme bff jewelry gay	2.0	2.0	2.0	3	'hispanic' 'bff' 'jewelry'	1	"[(""'prodomme'"", ""'dominatrix'"")]"	0	
110	self guilt thoughtfully zona denial courage constructive chill criticism attitude	2.0	2.0	3.0	1	ˈzoʊnə	1	"[(""'guilt'"", ""'denial'"")]"	0	
111	boyfriend basicbitchshit blatantly relationship wishful pointless lol baby date healthy	2.0	2.0	2.0	3	'blatantly' 'lol' 'pointless'	2	"[(""'boyfriend'"", ""'baby'""), (""'relationship'"", ""'date'"")]"	0	
