ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
15	movie bad workout nervous change shy correct decide hour thankful	2.0	2.0	3.0	4	ˈhour ˈcorrect ˈdecide ˈthankful	1	"[(""'correct'"", ""'decide'"")]"	0	
16	spend gain positive right week funny gym twitter bed hoe	1.0	2.0	2.0	1	ˈhoe	1	"[(""'week'"", ""'week'"")]"	0	
17	wine person book lot nye miss lesson read swollen gym	2.0	2.0	3.0	2	'swollen' 'gym'	1	"[(""'nye'"", ""'new year\\'s eve'"")]"	0	
18	week grow club eve hour concert supper read smoke control	2.0	2.0	3.0	1	ˈsmoke	2	"[(""'hour'"", ""'week'""), (""'supper'"", ""'eve'"")]"	0	
19	negative actually success teach publish pinterest gambling kenny imponderabilia content	2.0	2.0	3.0	3	'gambling' 'kenny' 'imponderabilia'	1	"[(""'success'"", ""'content'"")]"	0	
20	hate come relationship hahaha burrito soundtrack use amazing typo complete	1.6	2.0	2.0	4	'burrito' 'hahaha' 'typo' 'complete'	1	"[(""'hahaha'"", ""'typo'"")]"	0	
21	vine play cause treat dance better finally dedicated drunk jesus	2.0	2.0	3.0	4	'jesus' 'drunk' 'better' 'finally'	1	"[(""'jesus'"", ""'jesus'"")]"	0	
22	finally self wish story mistake serve titie laugh grow smoke	2.0	2.0	2.0	1	ˈtɪtiː	1	"[(""'titie'"", ""'self'"")]"	0	
23	gym weight social book goal lose healthy welcome god everyday	2.0	2.0	3.0	0		1	"[(""'god'"", ""'everyday'"")]"	1	god**: While a valid word
24	guess yeah heck mile february pile morning memory penny squat	1.0	2.0	2.6	2	ˈfebruary ˈpenny	2	"[(""'guess'"", ""'yeah'""), (""'heck'"", ""'yeah'"")]"	0	
25	wales page cotswolds lake calendar naw ready chore complain film	2.0	2.0	3.0	0		1	"[(""'naw'"", ""'wales'"")]"	0	
26	punctuation future drive old sound thank treat wish sleep listen	2.0	2.0	3.0	3	'drive' 'treat' 'sound'	1	"[(""'sleep'"", ""'listen'"")]"	0	
27	reduce sock job account mad follower bitches oregon culture indulge	1.0	2.0	2.0	0		1	"[(""'bitches'"", ""'follower'"")]"	0	
28	week bikini haha relationship happen patience friend lol yoga personal	2.0	2.0	3.0	5	'haha' 'lol' 'yoga' 'happen' 'patience'	1	"[(""'haha'"", ""'lol'"")]"	0	
29	exercise world careful way goal learn stay list fit care	2.0	2.0	3.0	3	'world' 'way' 'list'	1	"[(""'care'"", ""'careful'"")]"	0	
30	button head help pain car hug glamour drink laugh mystery	2.0	2.0	3.0	3	'car' 'glamour' 'mystery'	1	"[(""'head'"", ""'pain'"")]"	0	
31	live music stick random father zone promise act marry bite	1.0	2.0	3.0	3	stick random bite	1	"[(""'act'"", ""'marry'"")]"	0	
32	positive stay hard right slap lbs look honor criticism energy	2.0	2.0	2.0	2	ˈslap lbs	1	"[(""'positive'"", ""'honor'"")]"	0	
33	single talk ask future plane tho achieve fall mediocre choose	2.0	2.0	2.0	0		1	"[(""'ask'"", ""'talk'"")]"	0	
34	great meet stay worth twitter mind relationship sleep share donate	2.0	2.0	3.0	1	ˈtwɪtər	1	"[(""'stay'"", ""'sleep'"")]"	0	
35	know healthy sure thank right pack spend long music use	2.0	2.0	3.0	1	ˈpæk	1	"[(""'right'"", ""'sure'"")]"	0	
36	man gop rino boehnermustgo promulgate establishment garbage mcconnelle ariel meet	2.0	2.0	2.0	0		2	"[(""'man'"", ""'establishment'""), (""'gop'"", ""'rino'"")]"	0	
37	salad seriously channel completely cabin sass mean late live history	1.0	2.0	3.0	0		1	"[(""'mean'"", ""'sass'"")]"	0	
38	week leave twice castle accept read turn instead involve create	2.0	2.0	3.0	0		1	"[(""'accept'"", ""'read'"")]"	0	
39	read far thank weight drink type plan continue earlystart identity	2.0	2.0	3.0	3	'weight' 'earlystart' 'identity'	1	"[(""'identity'"", ""'type'"")]"	0	
40	end write yesterday workout place vow pet month master yoga	2.0	2.0	3.0	3	'yesterday' 'master' 'place'	1	"[(""'yoga'"", ""'workout'"")]"	0	
41	father real idk pee vow couple invite desire chorgrapher lil	2.0	2.0	2.0	3	'idk' 'pee' 'lil'	1	"[(""'real'"", ""'desire'"")]"	0	
42	plan shoot look swift cause gelek fun teaching pay bold	2.0	2.0	2.0	1	ˈgelək	1	"[(""'swift'"", ""'gelek'"")]"	0	
43	baby know paint beer attention health upset pound great actually	2.0	2.0	3.0	0		1	"[(""'great'"", ""'actually'"")]"	0	
44	hurt forgiveness power chuck neighbor newyearseve unapologetically important screw countdown	2.0	2.0	3.0	0		1	"[(""'screw'"", ""'chuck'"")]"	1	'chuck'**: While a name
45	weight cigarette gym healthy lose loss stay nap right instead	2.0	2.0	3.0	3	ˈnap ˈright ˈinstead	1	"[(""'lose'"", ""'loss'"")]"	0	
46	watch close join fun tonight tix week article chop support	2.0	2.0	3.0	3	ˈchop ˈsupport ˈarticle	1	"[(""'tix'"", ""'tickets'"")]"	0	
47	quit grow maybe stay marry door music binge jesus radio	2.0	2.0	3.0	0		1	"[(""'jesus'"", ""'radio'"")]"	1	binge** - While a valid word
48	voice drop turn concert wait literally status smell bullshit tithe	2.0	2.0	2.0	0		1	"[(""'status'"", ""'literally'"")]"	1	'literally'**: While a valid word
49	gain actually especially reach ironic calendar smoking jesus accomplish ass	1.0	2.0	2.0	0		1	"[(""'jesus'"", ""'ass'"")]"	1	ass**: While a valid word
50	far form dollar music trip mat dogslife apologize scouty philosophy	2.0	2.0	2.0	3	'dollar' 'dogslife' 'scouty'	1	"[(""'dollar'"", ""'form'"")]"	0	
51	enjoy reach appreciate desire free hell shark masterbate fin success	1.2	2.0	2.0	2	ˈshark ˈmasterbate	1	"[(""'success'"", ""'reach'"")]"	0	
52	drive youtube ultron res heart post mind unite cydonia hear	2.0	2.0	3.0	2	'cydonia' 'ultron'	1	"[(""'drive'"", ""'res'"")]"	0	
53	goal eve drink come white monday fitness twitter habit ready	2.0	2.0	3.0	3	'white' 'monday' 'twitter'	1	"[(""'come'"", ""'ready'"")]"	0	
54	tomorrow monday ready fucking pray live big fight suspect energy	2.0	2.0	2.0	2	ˈfʌkɪŋ ˈsʌspekt	1	"[(""'tomorrow'"", ""'monday'"")]"	1	'fucking'**: While a valid word
55	music manage cream soon strong hangover currently hefty agree lot	2.0	2.0	3.0	2	ˈkriːm ˈhefti	1	"[(""'lot'"", ""'hefty'"")]"	1	'cream'**: While a valid word
56	fun beer maybe follower healthy taco read spend drink run	2.0	2.0	3.0	0		1	"[(""'drink'"", ""'beer'"")]"	0	
57	dream practice lot treat technology butts way bitch cigarettes bit	1.0	2.0	2.0	1	ˈbɪtʃ	1	"[(""'bit'"", ""'butts'"")]"	1	butts:** While a valid word
58	friend way maybe finish degree face place brtrend workout newyearnewme	2.0	2.0	2.0	3	'brtrend' 'workout' 'newyearnewme'	1	"[(""'face'"", ""'place'"")]"	0	
59	house past escape drunk meet wind sandal cig toilet white	2.0	2.0	2.0	0		1	"[(""'white'"", ""'toilet'"")]"	0	
60	attitude realistic planet straighten startup watch dslr recipe project refuse	2.0	2.0	3.0	3	ˈrefuse ˈwatch ˈdslr	0	[]	0	
61	fuck week instead feel home resolve actually right edge join	2.0	2.0	2.0	3	'fuck' 'edge' 'join'	1	"[(""'right'"", ""'resolve'"")]"	0	
62	look kenya commit football friends galaxy excercise upgrade gouda hubby	1.0	2.0	3.0	5	'commit' 'upgrade' 'gouda' 'excercise' 'hubby'	1	"[(""'hubby'"", ""'friends'"")]"	0	
63	attention decision proud step straight feeling daughter manage night bring	2.0	2.0	3.0	3	'night' 'straight' 'bring'	1	"[(""'attention'"", ""'feeling'"")]"	0	
64	kick baby thank legging white shin able code cookie science	2.0	2.0	3.0	0		1	"[(""'baby'"", ""'cookie'"")]"	1	'code'**: While a valid word
65	thank workout drink girl facebook wana holiday especially ambitious perk	2.0	2.0	2.0	3	'facebook' 'ambitious' 'perk'	1	"[(""'wana'"", ""'want'"")]"	0	
66	habit ahead accept email share tank scotch change accomplish drink	2.0	2.0	3.0	3	'tank' 'scotch' 'drink'	1	"[(""'drink'"", ""'scotch'"")]"	1	tank**: While a valid word
67	respect spend daily grind awesome struggle quote favorite watch care	2.0	2.0	3.0	1	ˈwatch	1	"[(""'care'"", ""'respect'"")]"	0	
68	lol ass friend kid fitness guitar wait party leg manipulate	2.0	2.0	2.0	0		1	"[(""'lol'"", ""'ass'"")]"	1	'lol'**: While common online
69	dollar shop avoid business survival haircut loseweight homemade surround series	2.0	2.0	3.0	0		1	"[(""'dollar'"", ""'shop'"")]"	0	
70	amwriting jack read suspect german concrete fail ono loose buy	2.0	2.0	3.0	0		1	"[(""'jack'"", ""'ono'"")]"	0	
71	recover spend pityparty partypooper thank surgery ass club grandma apology	2.0	2.0	2.0	2	'ass' 'club'	1	"[(""'apology'"", ""'thank'"")]"	0	
72	right fat smoking healthy instead friendship hug food half college	2.0	2.0	3.0	4	'college' 'instead' 'hug' 'friendship'	1	"[(""'right'"", ""'healthy'"")]"	0	
73	positive anymore guy twitter able water control drink personal rise	2.0	2.0	3.0	1	ˈwɔːtər	1	"[(""'able'"", ""'control'"")]"	0	
74	hope worth grow positive everyday laker know fitness house blessed	2.0	2.0	3.0	0		2	"[(""'hope'"", ""'positive'""), (""'house'"", ""'home'"")]"	0	
75	sure music stay thank ckokickboxing continue wait god close wrong	2.0	2.0	2.0	3	ickokickboxing god wrong	1	"[(""'sure'"", ""'wrong'"")]"	0	
76	focus travel okay talk world drink deep extend positive venture	2.0	2.0	3.0	1	ˈoʊˈkeɪ	1	"[(""'okay'"", ""'positive'"")]"	0	
77	asshole old care final involved notice allow got body constructive	2.0	2.0	2.0	4	'asshole' 'got' 'body' 'constructive'	1	"[(""'got'"", ""'allow'"")]"	0	
78	know follower word drunk actually twitter use level bitch lol	2.0	2.0	2.0	2	ˈbɪtʃ ˈlɒl	1	"[(""'lol'"", ""'twitter'"")]"	0	
79	swear wine accept stupid sure okay magcon dancehall daredevil positive	2.0	2.0	3.0	0		3	"[(""'swear'"", ""'okay'""), (""'sure'"", ""'okay'""), (""'accept'"", ""'okay'"")]"	0	
80	save hahaha read root sacrifice complete sing finish gym cruise	1.0	2.0	3.0	3	'hahaha' 'gym' 'cruise'	2	"[(""'save'"", ""'finish'""), (""'complete'"", ""'finish'"")]"	0	
81	travel finish wait paper worry friend snooze senryu late book	2.0	2.0	3.0	0		1	"[(""'late'"", ""'wait'"")]"	0	
82	lose thank book accept follower penny read adult reason taylor	2.0	2.0	3.0	3	penny taylor adult	1	"[(""'adult'"", ""'follower'"")]"	1	'taylor' - While a common name
83	artist leg waldorf stick muscle blair lazy high melook florida	2.0	2.0	2.0	3	'blair' 'melook' 'florida'	1	"[(""'blair'"", ""'waldorf'"")]"	0	
84	learn bad resolutions replace dedicate list curse scarves look couch	2.0	2.0	3.0	2	'scarves' 'couch'	1	"[(""'learn'"", ""'resolutions'"")]"	0	
85	die workout busy know graduate idgaf lay growth pick victim	2.0	2.0	2.0	0		1	"[(""'lay'"", ""'die'"")]"	0	
86	family yuck tell video voice week shape collective able blue	2.0	2.0	3.0	1	ˈʃeɪp	1	"[(""'able'"", ""'blue'"")]"	0	
87	faith forgive math finally rate pray responsive mission salad vegetable	2.0	2.0	3.0	4	ˈmath ˈrate ˈsalad ˈvegetable	1	"[(""'vegetable'"", ""'salad'"")]"	0	
88	pretty beat film cool build bigbootyhoe sake track confident prob	2.0	2.0	2.0	3	'bigbootyhoe' 'sake' 'prob'	1	"[(""'prob'"", ""'track'"")]"	0	
89	pool choose talent wife tolerance rubbish shine fitness interview short	2.0	2.0	3.0	2	'rubbish' 'short'	1	"[(""'short'"", ""'choose'"")]"	0	
90	eve stick attend spend agree damn damnit beer print positive	2.0	2.0	2.0	2	ˈprintˈ ˈpositiveˈ	1	"[(""'damn'"", ""'damnit'"")]"	1	damn**: While a word
91	learn visit pbr phone reply moment success rhyme page proud	2.0	2.0	3.0	2	ˈpbr phone	1	"[(""'reply'"", ""'phone'"")]"	0	
92	jesus problem mile burn run walk gym conscience criticize large	2.0	2.0	3.0	3	'jesus' 'large' 'criticize'	1	"[(""'run'"", ""'walk'"")]"	0	
93	son stress suck god quit save song hours car bake	2.0	2.0	2.0	2	ˈbake ˈcar	1	"[(""'song'"", ""'bake'"")]"	1	suck:** While a valid word
94	single receive neglect fight excited promote rock little wife movie	2.0	2.0	3.0	2	ˈrɒk ˈmuːvi	1	"[(""'wife'"", ""'movie'"")]"	0	
95	future happen entire bad party teach tablet oregon beer loss	2.0	2.0	3.0	0		1	"[(""'future'"", ""'happen'"")]"	0	
96	look rush teach everyday lazy officially boyfriend hahaha believe rank	2.0	2.0	3.0	3	'hahaha' 'rank' 'officially'	1	"[(""'hahaha'"", ""'believe'"")]"	0	
97	way come walk paint baby pick glen fault smoke momma	2.0	2.0	3.0	2	ˈfault ˈsmoke	1	"[(""'momma'"", ""'baby'"")]"	1	'glen'**: While a valid word
98	fuck sandal ballet release raise cruel liquor pick adult perspective	2.0	2.0	2.0	4	'fuck' 'cruel' 'liquor' 'adult'	1	"[(""'raise'"", ""'release'"")]"	0	
99	finally note run weight hope sun likely stay lose build	2.0	2.0	3.0	2	'run' 'weight'	1	"[(""'lose'"", ""'weight'"")]"	0	
