ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
13	mistake meet long accept fuck sorry passion great niggas release	2.0	2.0	2.0	2	ˈfʌk ˈnɪɡəz	1	"[(""'mistake'"", ""'sorry'"")]"	0	
14	house asshole mouth consider little today creative drop free heart	2.0	2.0	2.0	4	ˈæsˌhoʊl consider drop free	1	"[(""'house'"", ""'mouth'"")]"	1	asshole**: While a valid word
15	ball song weight hear energy toilet believe challenge increase god	2.0	2.0	3.0	2	Toilet God	1	"[(""'god'"", ""'believe'"")]"	0	
16	instead shoe sock treat visit community officially crack rich earth	1.0	2.0	3.0	0		1	"[(""'shoe'"", ""'sock'"")]"	1	crack:** While a valid word
17	car january complain birthday guy amazing use look laugh bad	2.0	2.0	3.0	2	ˈdʒænjuəri bɜːrθdeɪ	1	"[(""'amazing'"", ""'bad'"")]"	1	'january' - While a valid word
18	baby early active bit shoot clear fall gym bullshit goal	2.0	2.0	2.0	2	ˈbullshit ˈshoot	1	"[(""'bullshit'"", ""'goal'"")]"	1	bullshit**: While a real word
19	hashtag week favorite gossip meat reason tonight watch team text	2.0	2.0	3.0	0		1	"[(""'text'"", ""'hashtag'"")]"	0	
20	open photo problem level block quit publish cup hair film	2.0	2.0	3.0	3	'cup' 'hair' 'film'	1	"[(""'problem'"", ""'block'"")]"	0	
21	ready complete dance true afraid dad chorgrapher mom god dream	2.0	2.0	3.0	3	'dance' 'chorgrapher' 'true'	1	"[(""'mom'"", ""'dad'"")]"	0	
22	cat dog kill choose country friend pretty raise selfie nye	2.0	2.0	3.0	4	ˈnye country choose selfie	1	"[(""'cat'"", ""'dog'"")]"	0	
23	past hurt thought cool happiness deep store feeling stress sex	2.0	2.0	3.0	3	ˈstore ˈcool ˈsex	1	"[(""'hurt'"", ""'stress'"")]"	2	its inclusion alongside terms like 'hurt' 'stress'
24	suck blame adult rule discover eve chocolate routine studio month	2.0	2.0	2.0	4	'suck' 'blame' 'chocolate' 'month'	1	"[(""'adult'"", ""'rule'"")]"	1	suck:** While a valid word
25	hot old online anymore carry zero pic tweet notice fuck	2.0	2.0	2.0	0		1	"[(""'pic'"", ""'tweet'"")]"	1	'fuck'**: While a valid word
26	organize learn ride code hashtagoftheweek socialmedia tennis emotional patient mess	2.0	2.0	3.0	3	🎾 **tennis 🏷️ **hashtagoftheweek 🚧 **mess	1	"[(""'socialmedia'"", ""'hashtagoftheweek'"")]"	0	
27	guess matter literally book peace juice responsible drama beer arm	1.0	2.0	3.0	3	juice beer arm	1	"[(""'literally'"", ""'matter'"")]"	1	'literally' - While a common word
28	win video hang hopefully respect stay episode till friend pass	2.0	2.0	3.0	2	ˈpass ˈtill	1	"[(""'pass'"", ""'hang'"")]"	0	
29	workout limit boyfriend cook got especially foot goals push fear	2.0	2.0	3.0	0		1	"[(""'got'"", ""'limit'"")]"	1	"got:** While ""got"" is a word"
30	sport night late bible use remove position cliche book lose	2.0	2.0	3.0	4	ˈuse ˈremove ˈposition ˈcliche	1	"[(""'lose'"", ""'remove'"")]"	0	
31	concert joke quiet mixtape ass volunteer upset master allow help	2.0	2.0	2.0	1	ˈæs	2	"[(""'help'"", ""'allow'""), (""'help'"", ""'volunteer'"")]"	0	
32	daily support facebook action public planet decide judge create pocket	2.0	2.0	3.0	0		1	"[(""'public'"", ""'facebook'"")]"	0	
33	smoke right supper club cigarette focus count accomplish body aim	2.0	2.0	3.0	0		1	"[(""'smoke'"", ""'cigarette'"")]"	1	'supper' - While a valid word
34	ppl hug remember age place white read eve ahead membership	2.0	2.0	3.0	0		1	"[(""'ppl'"", ""'membership'"")]"	0	
35	nap forgive forget drunk live number power minute gift encouragement	2.0	2.0	3.0	2	'power' 'minute'	1	"[(""'forget'"", ""'nap'"")]"	0	
36	social medium small fitness wrong bring vibe finance booty honest	2.0	2.0	2.0	3	'finance' 'wrong' 'bring'	1	"[(""'social'"", ""'medium'"")]"	1	booty:** While a valid word
37	resolutions fit twice fight story breakfast enjoy success bang important	2.0	2.0	3.0	3	'twice' 'fight' 'bang'	1	"[(""'success'"", ""'bang'"")]"	0	
38	wear patience seriously live pant regret excuse connected beautiful kind	2.0	2.0	3.0	3	'pant' 'excuse' 'seriously'	1	"[(""'patience'"", ""'kind'"")]"	1	pant** - While a valid word
39	deserve city add achievable walk return scream purpose kick remind	2.0	2.0	3.0	2	ˈkick ˈscream	1	"[(""'return'"", ""'remind'"")]"	0	
40	listen relationship realize boss busy learn successful fat strong tell	2.0	2.0	3.0	1	ˈfat	1	"[(""'strong'"", ""'fat'"")]"	0	
41	join goal gym feel figure post million genuinely week makeup	2.0	2.0	3.0	2	ˈmeɪkʌp ˈmɪljən	1	"[(""'goal'"", ""'figure'"")]"	1	'million' - While a valid word
42	idea motivation pick vow chance exciting book reach maybe lbs	2.0	2.0	2.0	0		1	"[(""'chance'"", ""'maybe'"")]"	0	
43	wanna head throw job tweet welcome sit forward culture big	2.0	2.0	2.0	4	'welcome' 'sit' 'forward' 'big'	1	"[(""'head'"", ""'throw'"")]"	0	
44	face sign youtube apartment budget door career girlfriend include sober	2.0	2.0	3.0	0		1	"[(""'face'"", ""'sign'"")]"	0	
45	pretend finally weed spanish learn confidence sing drinking chicago know	2.0	2.0	3.0	3	ˈweed ˈchicago ˈdrinking	1	"[(""'know'"", ""'learn'"")]"	0	
46	game marathon wish reading present memory tix know write actual	2.0	2.0	3.0	0		1	"[(""'know'"", ""'actual'"")]"	1	"tix**: Likely an abbreviation for ""tickets"""
47	damn health hoe invite rest send hate vacation check skip	2.0	2.0	2.0	3	'damn' 'hoe' 'hate'	1	"[(""'hate'"", ""'damn'"")]"	0	
48	bed negative rid avoid task succeed prove unnecessary positive training	2.0	2.0	3.0	0		1	"[(""'positive'"", ""'negative'"")]"	0	
49	father proud friend art mix march stick lose grind great	2.0	2.0	3.0	0		1	"[(""'proud'"", ""'great'"")]"	0	
