ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
22	sale modem offer printer monitor pin brand manual interested floppy	3.0	2.0	2.0	2	'modem' 'floppy'	3	"[(""'sale'"", ""'offer'""), (""'modem'"", ""'brand'""), (""'manual'"", ""'printer'"")]"	2	'modem' 'floppy'
23	atheists lobbying apologize concentrate keith cruel rude purge percentage zach	1.4	2.8	2.0	0		3	"[(""'atheists'"", ""'keith'""), (""'atheists'"", ""'zach'""), (""'lobbying'"", ""'purge'"")]"	0	
24	windows use drive file application problem driver disk car division	3.0	1.6	2.4	2	'car' 'drive'	4	"[(""'windows'"", ""'drive'""), (""'drive'"", ""'driver'""), (""'file'"", ""'disk'""), (""'application'"", ""'division'"")]"	0	
25	gun crime ride fbi rate atf self cop violent watch	3.0	1.4	2.0	2	'ride' 'watch'	3	"[(""'gun'"", ""'self'""), (""'crime'"", ""'violent'""), (""'atf'"", ""'fbi'"")]"	0	
26	cup sport pen fan prediction red tie thumb toronto captain	2.6	1.8	2.4	3	'cup' 'pen' 'red'	3	"[(""'cup'"", ""'pen'""), (""'fan'"", ""'thumb'""), (""'toronto'"", ""'captain'"")]"	1	'toronto'
27	bush temporary crowley zach kelseyyrki torkel newusers kck stoesser achim	1.2	2.6	2.0	0		4	"[(""'temporary'"", ""'temporary'""), (""'zach'"", ""'kck'""), (""'kelseyyrki'"", ""'stoesser'""), (""'torkel'"", ""'achim'"")]"	2	'kelseyyrki' 'kck'
28	viewer cica compile animation cview fashion bitmap terminal anybody thanx	3.0	2.2	2.0	0		3	"[(""'viewer'"", ""'cview'""), (""'cica'"", ""'cview'""), (""'compile'"", ""'terminal'"")]"	3	'cica' 'cview' 'thanx'
29	msg christianity church science christian human bible question reason god	3.0	1.2	2.2	1	'science'	3	"[(""'christian'"", ""'christianity'""), (""'bible'"", ""'christianity'""), (""'christian'"", ""'church'"")]"	1	'msg'
30	information san law francisco religion include police allege believe new	1.6	1.6	2.0	2	'san' 'francisco'	3	"[(""'information'"", ""'include'""), (""'police'"", ""'allege'""), (""'believe'"", ""'new'"")]"	2	'allege' 'san'
31	anybodys zach likeps radious kelseyyrki differet indecision seldes kubota explicable	1.2	3.0	2.0	3	'kelseyyrki' 'seldes' 'zach'	6	"[(""'anybodys'"", ""'everybody'""), (""'zach'"", ""'kubota'""), (""'likeps'"", ""'kelseyyrki'""), (""'radious'"", ""'radius'""), (""'seldes'"", ""'self'""), (""'indecision'"", ""'"")]"	3	'likeps' 'differet' 'seldes'
32	mail key use email datum send faq sci information directory	3.0	1.6	2.4	2	'key' 'sci'	2	"[(""'mail'"", ""'email'""), (""'key'"", ""'datum'"")]"	2	'faq' 'sci'
33	bible christ heaven christians sin teach prayer christian verse promise	3.0	1.2	2.6	0		1	"[(""'christ'"", ""'christians'"")]"	1	'christians'
34	scsi fast drive monitor mode card mac buy port board	2.6	1.2	2.6	2	'monitor' 'buy'	3	"[(""'scsi'"", ""'drive'""), (""'monitor'"", ""'card'""), (""'port'"", ""'board'"")]"	1	'mac'
35	cica indiana zip anybody utility wallpaper ini download adobe newsreader	2.8	1.6	2.0	5	'cica' 'zip' 'ini' 'download' 'adobe'	2	"[(""'cica'"", ""'ini'""), (""'indiana'"", ""'adobe'"")]"	2	'zip' 'ini'
36	problem windows use scsi drive memory run mac hard disk	2.6	1.4	2.0	0		5	"[(""'problem'"", ""'windows'""), (""'scsi'"", ""'drive'""), (""'memory'"", ""'drive'""), (""'mac'"", ""'windows'""), (""'hard'"", ""'drive'"")]"	1	'scsi'
37	christian islamic islam christianity religion moral belief discuss morality statement	3.0	1.4	2.2	2	'discuss' 'statement'	2	"[(""'christian'"", ""'christianity'""), (""'islam'"", ""'islamic'"")]"	0	
38	enjoyable zach svhs kelseyyrki fashion kubota multiprocessor torkel rosch itor	1.4	2.8	2.0	4	'zach' 'kelseyyrki' 'torkel' 'itor'	3	"[(""'enjoyable'"", ""'fashion'""), (""'kubota'"", ""'torkel'""), (""'kelseyyrki'"", ""'rosch'"")]"	3	'kelseyyrki' 'torkel' 'itor'
39	people like come help time run know think year live	3.0	1.8	3.0	0		1	"[(""'people'"", ""'live'"")]"	0	
40	zach explicable svhs rosch kelseyyrki booboo torkel itor liscense toasterhead	2.0	2.4	2.0	3	'zach' 'torkel' 'kelseyyrki'	2	"[(""'zach'"", ""'torkel'""), (""'kelseyyrki'"", ""'kelseyyrki'"")]"	1	'toasterhead'
41	screen image line display input use window write jpeg quantizer	3.0	1.0	2.2	1	'quantizer'	5	"[(""'image'"", ""'jpeg'""), (""'input'"", ""'use'""), (""'display'"", ""'screen'""), (""'line'"", ""'write'""), (""'window'"", ""'display'"")]"	1	'jpeg'
42	window set screen file font input display help value windows	3.0	1.8	2.2	2	'file' 'help'	3	"[(""'window'"", ""'windows'""), (""'set'"", ""'set'""), (""'screen'"", ""'display'"")]"	1	'windows'
43	israel jewish muslim nazi christ peace christianity islam islamic easter	2.8	1.0	1.8	0		3	"[(""'christ'"", ""'christianity'""), (""'islam'"", ""'islamic'""), (""'jewish'"", ""'jewish'"")]"	1	'islamic'
44	window display manager widget application client default compile character motif	3.0	1.4	2.2	2	'compile' 'character'	2	"[(""'window'"", ""'display'""), (""'application'"", ""'client'"")]"	0	
45	card fast video upgrade motherboard bus speed board ram scsi	3.0	1.0	2.2	2	'fast' 'speed'	3	"[(""'card'"", ""'board'""), (""'video'"", ""'ram'""), (""'upgrade'"", ""'speed'"")]"	1	'bus'
46	motif appreciate thank code advance unix file character application window	3.0	1.4	2.4	2	'file' 'window'	3	"[(""'appreciate'"", ""'thank'""), (""'code'"", ""'application'""), (""'window'"", ""'file'"")]"	2	'unix' 'motif'
47	vacuum engineering clipper sphere shelf temporary scheme film nuclear geometry	2.8	1.6	2.6	2	'clipper' 'film'	2	"[(""'engineering'"", ""'clipper'""), (""'sphere'"", ""'geometry'"")]"	1	'clipper'
48	buy car engine service speed cable manual wire load check	3.0	1.6	2.4	1	'buy'	3	"[(""'car'"", ""'engine'""), (""'service'"", ""'check'""), (""'speed'"", ""'load'"")]"	0	
49	israel peace agree gulf civilian iraqis casualty case hussein kuwait	3.0	1.8	2.0	2	'agree' 'peace'	3	"[(""'israel'"", ""'iraqis'""), (""'gulf'"", ""'kuwait'""), (""'civilian'"", ""'casualty'"")]"	1	'iraqis'
50	morality political keith sex objective percentage atheists animal anecdote kent	1.4	2.8	2.0	2	'keith' 'kent'	3	[('morality', 'objective'), ('keith', 'kent'), ('sex', 'animal')]	2	'keith' 'kent'
51	god law christ kingdom believe teach church heretical spirit father	3.0	1.2	2.4	2	'law' 'heretical'	2	"[(""'god'"", ""'father'""), (""'christ'"", ""'lord'"")]"	1	'heretical'
52	window manager set problem color button display event application main	3.0	1.6	2.0	2	'color' 'button'	3	"[(""'window'"", ""'display'""), (""'manager'"", ""'application'""), (""'main'"", ""'application'"")]"	0	
53	mosque body massacre january claim year denial moslem hill troop	2.8	1.8	2.0	2	'january' 'hill'	2	"[(""'mosque'"", ""'moslem'""), (""'massacre'"", ""'troop'"")]"	1	'moslem'
54	helmet engine concept paint shift car leak nuclear ride cool	2.8	2.0	2.0	2	'cool' 'paint'	4	"[(""'helmet'"", ""'car'""), (""'engine'"", ""'car'""), (""'car'"", ""'ride'""), (""'shift'"", ""'leak'"")]"	1	'leak'
55	player msg food study sensitivity cause effect gun patient reaction	2.4	1.6	2.4	3	'msg' 'food' 'gun'	2	"[(""'player'"", ""'patient'""), (""'cause'"", ""'effect'"")]"	1	'sensitivity'
56	proud funny suprise zach svhs kelseyyrki explicable indecision torkel newusers	1.2	2.8	2.0	3	'zach' 'kelseyyrki' 'torkel'	2	"[(""'proud'"", ""'funny'""), (""'svhs'"", ""'new"")]"	3	'kelseyyrki' 'torkel' 'newusers'
57	zach reliogious shackle kelseyyrki torkel newusers rosch christianic kck gradation	2.4	1.8	1.8	0		4	"[(""'zach'"", ""'torkel'""), (""'reliogious'"", ""'christianic'""), (""'kelseyyrki'"", ""'rosch'""), (""'newusers'"", ""'kck'"")]"	2	'kelseyyrki' 'kck'
58	clipper police file fbi information intelligence key law san operative	3.0	1.4	2.2	1	'file'	4	"[(""'clipper'"", ""'operative'""), (""'police'"", ""'fbi'""), (""'file'"", ""'information'""), (""'key'"", ""'law'"")]"	1	'clipper'
59	cup patrick toronto bob van winnipeg pen stevens montreal smith	1.8	2.0	2.2	3	'patrick' 'stevens' 'smith'	1	"[(""'cup'"", ""'pen'"")]"	3	'patrick' 'stevens' 'smith'
60	max end biz mas yuv lose axl game gen chz	2.0	2.2	2.0	2	'game' 'lose'	8	"[(""'max'"", ""'max'""), (""'end'"", ""'end'""), (""'biz'"", ""'biz'""), (""'mas'"", ""'mas'""), (""'yuv'"", ""'yuv'""), (""'lose'"", ""'lose'""), (""'axl'"", ""'axl'""), (""'game'"", ""'"")]"	2	'chz' 'yuv'
61	think government year program loan look package creative assistance continue	2.8	2.0	3.0	1	'look'	2	"[(""'program'"", ""'package'""), (""'loan'"", ""'assistance'"")]"	0	
62	drive scsi chip fast speed use key card mode software	3.0	1.0	2.0	1	'key'	5	"[(""'drive'"", ""'scsi'""), (""'chip'"", ""'card'""), (""'speed'"", ""'fast'""), (""'key'"", ""'mode'""), (""'software'"", ""'use'"")]"	1	'scsi'
63	today genocide population close government soul exterminate muslim mountain long	1.4	1.6	2.0	3	'today' 'mountain' 'long'	1	"[(""'exterminate'"", ""'genocide'"")]"	1	'exterminate'
64	game gun play good water cost fast ride car speed	3.0	1.6	2.4	0		2	"[(""'game'"", ""'play'""), (""'car'"", ""'ride'"")]"	0	
65	cloud outward mass year earth outer kilogram viking space orbit	3.0	1.6	2.6	1	'viking'	6	[('cloud', 'mass'), ('mass', 'kilogram'), ('earth', 'viking'), ('outer', 'outward'), ('outer', 'space'), ('space', 'orbit')]	1	'kilogram'
66	sale offer sell shipping condition price forsale mile stereo cassette	3.0	1.4	2.2	1	'mile'	4	"[(""'sale'"", ""'offer'""), (""'sale'"", ""'forsale'""), (""'sell'"", ""'sale'""), (""'sell'"", ""'forsale'"")]"	0	
67	gun government buy clipper law tool felon crime allow control	3.0	1.2	2.0	1	'clipper'	2	"[(""'gun'"", ""'tool'""), (""'felon'"", ""'crime'"")]"	2	'clipper' 'felon'
68	email post mail moderated file space bulletin info directory list	3.0	1.6	2.4	3	'directory' 'file' 'space'	1	"[(""'email'"", ""'mail'"")]"	1	'bulletin'
69	space technology sponsor maryland redesign station attend videotape navy reproduce	2.8	2.0	2.4	2	'maryland' 'sponsor'	1	"[(""'space'"", ""'station'"")]"	0	
70	post help problem question good exist existence doctor commentary bloom	2.8	1.6	2.4	2	'good' 'bloom'	3	"[(""'problem'"", ""'exist'""), (""'problem'"", ""'existence'""), (""'exist'"", ""'existence'"")]"	0	
71	man israel god jesus weep good use betray moses behold	2.6	1.2	2.0	1	'weep'	5	[('god', 'jesus'), ('moses', 'jesus'), ('god', 'jesus'), ('god', 'jesus'), ('jesus', 'god')]	1	'weep'
72	sale offer sell interested condition genesis shipping price sleeve item	3.0	1.0	2.4	2	'genesis' 'sleeve'	4	"[(""'sale'"", ""'sell'""), (""'offer'"", ""'sale'""), (""'offer'"", ""'sell'""), (""'item'"", ""'sleeve'"")]"	1	'genesis'
73	board driver monitor motherboard apple upgrade video simms quadra intel	3.0	1.6	2.0	2	'apple' 'simms'	2	"[(""'board'"", ""'motherboard'""), (""'driver'"", ""'video'"")]"	2	'simms' 'quadra'
74	sale new interested price june copy include mail sponsor sell	2.6	1.6	2.0	2	'june' 'mail'	1	"[(""'sale'"", ""'sell'"")]"	0	
75	card video bus controller isa slow diamond vesa cards slot	3.0	1.0	2.0	2	'bus' 'slow'	2	"[(""'card'"", ""'cards'""), (""'video'"", ""'cards'"")]"	2	'isa' 'vesa'
76	god believe religion question religious true thing sceptical dogmatic assume	3.0	1.4	2.0	2	'thing' 'question'	2	"[(""'believe'"", ""'assume'""), (""'true'"", ""'true'"")]"	1	'sceptical'
77	truth god believe arrogance christians christianity claim true exist reason	3.0	1.2	2.0	0		1	"[(""'truth'"", ""'true'"")]"	1	'christians'
78	drive motherboard board apple hard supply card internal port buy	2.6	1.6	2.0	1	'buy'	0	[]	1	'hard'
79	jaws svhs enjoyable zach languagine scenary explicable iteration rosch mislead	1.8	1.8	2.0	0		3	"[(""'jaws'"", ""'scenary'""), (""'languagine'"", ""'enjoyable'""), (""'explicable'"", ""'mislead'"")]"	2	'languagine' 'scenary'
80	engine buy car circuit ground signal wire electrical switch tube	3.0	1.4	2.6	2	'buy' 'car'	4	"[(""'buy'"", ""'car'""), (""'circuit'"", ""'ground'""), (""'signal'"", ""'wire'""), (""'electrical'"", ""'switch'"")]"	1	'circuit'
81	sphere temporary distance polygon jupiter orbit gamma timer sunset engineering	2.6	2.0	2.0	3	'temporary' 'timer' 'sunset'	2	"[(""'sphere'"", ""'jupiter'""), (""'timer'"", ""'temporary'"")]"	3	'temporary' 'gamma' 'timer'
82	printer price dos disk print sale cable keyboard original offer	3.0	1.4	2.2	2	'dos' 'disk'	2	"[(""'price'"", ""'sale'""), (""'print'"", ""'printer'"")]"	1	'dos'
83	clipper key chip bit serial algorithm encrypt brute secure use	3.0	1.8	2.0	2	'key' 'use'	1	"[(""'clipper'"", ""'chip'"")]"	3	'serial' 'brute' 'clipper'
84	enjoyable explicable zach musical svhs sustain suprise overscan rosch kelseyyrki	1.4	3.0	2.0	4	'zach' 'svhs' 'rosch' 'kelseyyrki'	6	"[(""'enjoyable'"", ""'musical'""), (""'explicable'"", ""'overscan'""), (""'suprise'"", ""'surprise'""), (""'sustain'"", ""'zach'""), (""'svhs'"", ""'rosch'""), (""'kelseyyrki'"", ""'k"")]"	4	'zach' 'svhs' 'rosch' 'kelseyyrki'
85	cost big water engine cool nuclear ride launch plant station	2.8	1.4	2.4	3	'big' 'cool' 'ride'	2	"[(""'cost'"", ""'cool'""), (""'water'"", ""'plant'"")]"	1	'cool'
86	crime punishment fbi innocent gun prosecute civil likely law commit	3.0	1.2	2.0	2	'innocent' 'civil'	4	"[(""'crime'"", ""'punishment'""), (""'fbi'"", ""'prosecute'""), (""'innocent'"", ""'civil'""), (""'law'"", ""'commit'"")]"	0	
87	team game play player fan year series cup toronto lose	3.0	1.8	2.4	0		3	"[(""'game'"", ""'play'""), (""'year'"", ""'series'""), (""'cup'"", ""'year'"")]"	0	
88	anybody thanx cica download utility ghostscript viewer postscript drivers animation	3.0	2.2	2.0	3	'thanx' 'anybody' 'cica'	7	"[(""'anybody'"", ""'anybody'""), (""'thanx'"", ""'thanx'""), (""'cica'"", ""'cica'""), (""'download'"", ""'download'""), (""'utility'"", ""'utility'""), (""'ghostscript'"", ""'ghostscript'""), (""'viewer'"", ""'viewer'"")]"	2	'cica' 'thanx'
89	moral islam morality heterosexual objective action society evidence science objectively	3.0	1.2	2.2	1	'heterosexual'	1	"[(""'moral'"", ""'morality'"")]"	0	
90	percentage sensitivity msg risk abortion concentrate homosexual yeah reaction gay	3.0	1.6	2.0	0		1	[('homosexual', 'gay')]	1	'msg'
91	zach tabloid kelseyyrki explicable torkel newusers itor toasterhead languagine reliogious	1.2	2.6	1.6	2	'kelseyyrki' 'torkel'	4	"[(""'zach'"", ""'kelseyyrki'""), (""'torkel'"", ""'itor'""), (""'newusers'"", ""'toasterhead'""), (""'languagine'"", ""'reliogious'"")]"	4	'kelseyyrki' 'reliogious' 'languagine' 'toasterhead'
92	game fan team hit play ride sport engine player pretty	3.0	1.4	2.8	2	'pretty' 'fan'	3	"[(""'game'"", ""'play'""), (""'team'"", ""'player'""), (""'fan'"", ""'ride'"")]"	2	'engine' 'ride'
93	game point play team year good run line goal player	3.0	1.4	3.0	1	'good'	3	"[(""'game'"", ""'play'""), (""'team'"", ""'player'""), (""'year'"", ""'run'"")]"	0	
94	scsi card transfer controller fast interface memory datum bus drive	3.0	1.2	2.6	1	'fast'	4	"[(""'scsi'"", ""'interface'""), (""'controller'"", ""'card'""), (""'transfer'"", ""'drive'""), (""'memory'"", ""'datum'"")]"	0	
95	team win mike patrick craig lang steve game joe kevin	2.6	2.0	2.4	7	'mike' 'patrick' 'craig' 'lang' 'steve' 'joe' 'kevin'	3	"[(""'mike'"", ""'steve'""), (""'lang'"", ""'kevin'""), (""'joe'"", ""'craig'"")]"	1	'kevin'
96	color video file run mach memory mode card server display	2.6	2.0	2.4	3	'run' 'mach' 'mode'	2	"[(""'video'"", ""'card'""), (""'file'"", ""'server'"")]"	1	'mach'
97	enjoyable zach svhs sustain kelseyyrki torkel newusers kck stoesser achim	1.6	2.8	2.0	5	'zach' 'torkel' 'kelseyyrki' 'achim' 'stoesser'	5	[('enjoyable', 'newusers'), ('sustain', 'stoesser'), ('zach', 'kck'), ('kelseyyrki', 'achim'), ('svhs', 'torkel')]	5	'kelseyyrki' 'kck' 'stoesser' 'torkel' 'zach'
98	backing mislead zach enclose massive kelseyyrki surrender zeit torkel rosch	1.4	3.0	2.0	4	'zach' 'kelseyyrki' 'torkel' 'rosch'	1	"[(""'kelseyyrki'"", ""'rosch'"")]"	4	'kelseyyrki' 'torkel' 'rosch' 'zeit'
99	mail email interested book appreciate info sale ink paper audio	3.0	1.4	2.2	1	'audio'	2	"[(""'email'"", ""'mail'""), (""'sale'"", ""'sale'"")]"	2	'ink' 'paper'
