ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
31	mouse com button driver modem logitech card pin apple fix	2.8	1.4	2.2	2	'com' 'apple'	4	"[(""'com'"", ""'modem'""), (""'logitech'"", ""'mouse'""), (""'button'"", ""'driver'""), (""'card'"", ""'pin'"")]"	1	'com'
32	font panel text type print printer char phonetic mac slant	3.0	1.4	2.4	1	'mac'	2	"[(""'font'"", ""'type'""), (""'printer'"", ""'print'"")]"	1	'phonetic'
33	jesus god sin shall faith bible lord paul christian testimony	3.0	1.4	2.4	5	'jesus' 'god' 'lord' 'christian' 'bible'	3	"[(""'jesus'"", ""'christ'""), (""'god'"", ""'lord'""), (""'jesus'"", ""'christ'"")]"	1	'jesus'
34	objective morality value subjective observable mathew definition frank freedom theory	2.6	1.8	2.0	2	'mathew' 'frank'	0	[]	2	'mathew' 'frank'
35	rushdie islam islamic muslim secular book qur muslims religion mohammed	3.0	1.2	2.0	1	'secular'	2	"[(""'islam'"", ""'islamic'""), (""'muslim'"", ""'muslims'"")]"	1	'qur'
36	motherboard sale kit bios supply serial connector floppy ram upgrade	3.0	1.4	2.4	2	'sale' 'supply'	1	"[(""'motherboard'"", ""'upgrade'"")]"	2	'bios' 'floppy'
37	helmet piece fit ride suit paint want bat protection damage	3.0	1.8	2.2	2	'paint' 'want'	2	"[(""'helmet'"", ""'protection'""), (""'paint'"", ""'damage'"")]"	0	
38	ftp site gateway download zip package sipp freeware unix tutorial	3.0	1.6	2.2	1	'site'	7	"[(""'ftp'"", ""'site'""), (""'gateway'"", ""'site'""), (""'download'"", ""'package'""), (""'zip'"", ""'package'""), (""'sipp'"", ""'package'""), (""'freeware'"", ""'package'""), (""'unix'"", ""'sipp'"")]"	1	'sipp'
39	truth absolute belief arrogant faith scripture interpretation evangelical blindly deny	3.0	1.2	2.0	2	'arrogant' 'blindly'	3	"[(""'truth'"", ""'absolute'""), (""'faith'"", ""'belief'""), (""'interpretation'"", ""'scripture'"")]"	1	'arrogant'
40	atf blast compound fbi raid military flame deer initial happen	3.0	2.0	2.0	1	'deer'	4	"[(""'fbi'"", ""'raid'""), (""'military'"", ""'raid'""), (""'initial'"", ""'atf'""), (""'compound'"", ""'blast'"")]"	2	'atf' 'flame'
41	polygon algorithm spline draw triangle delaunay triangulation mesh concave geometric	3.0	1.4	2.8	3	'algorithm' 'geometric' 'concave'	3	"[(""'polygon'"", ""'triangle'""), (""'spline'"", ""'mesh'""), (""'delaunay'"", ""'triangulation'"")]"	0	
42	apartment come shout neighbor building kill crowd door live soldier	2.8	1.8	2.2	1	'come'	2	"[(""'apartment'"", ""'building'""), (""'live'"", ""'soldier'"")]"	1	'kill'
43	science methodology scientific gene theory study psychology scientist genetically evolution	3.0	1.4	3.0	3	'methodology' 'genetically' 'psychology'	2	"[(""'science'"", ""'scientific'""), (""'study'"", ""'study'"")]"	1	'genetically'
44	number line telephone ring hook yellow wire device fax caller	3.0	1.0	2.4	1	'yellow'	1	[('line', 'telephone')]	0	
45	president job secretary russia senior package congress fund school government	2.6	2.0	2.2	2	'package' 'school'	3	"[(""'president'"", ""'senior'""), (""'secretary'"", ""'congress'""), (""'government'"", ""'fund'"")]"	1	'senior'
46	mormon jews mormons church persecution joseph worship christian secular authority	2.8	1.4	2.0	1	'secular'	5	"[(""'mormon'"", ""'mormons'""), (""'jews'"", ""''""), (""'joseph'"", ""''""), (""'christian'"", ""''""), (""'church'"", ""''"")]"	0	
47	split newsgroup article alt crossposte sci newgroup news forum read	2.8	1.4	2.0	1	'read'	3	"[(""'split'"", ""'crossposte'""), (""'newsgroup'"", ""'newgroup'""), (""'read'"", ""'read'"")]"	2	'crossposte' 'newgroup'
48	window expose event main handler coordinate button draw rectangle display	3.0	1.8	2.6	2	'button' 'display'	2	"[(""'expose'"", ""'display'""), (""'main'"", ""'window'"")]"	1	'expose'
49	dos mac price coprocessor cities disk rom modem tech cdrom	2.8	1.6	2.0	0		4	"[(""'dos'"", ""'disk'""), (""'mac'"", ""'cdrom'""), (""'coprocessor'"", ""'modem'""), (""'tech'"", ""'cities'"")]"	2	'coprocessor' 'cdrom'
50	keyboard key map ctrl accelerator toolkit sparc code widget beep	2.8	1.8	2.2	2	'map' 'beep'	4	"[(""'key'"", ""'keyboard'""), (""'ctrl'"", ""'accelerator'""), (""'map'"", ""'toolkit'""), (""'code'"", ""'widget'"")]"	1	'beep'
51	genesis game sega trade games football boy nintendo floppy saver	3.0	1.4	2.0	0		0	[]	2	'floppy' 'saver'
52	hell eternal heaven god atheist sin resurrection soul bible christians	3.0	1.2	2.0	1	'atheist'	3	"[(""'hell'"", ""'heaven'""), (""'god'"", ""'bible'""), (""'atheist'"", ""'christians'"")]"	0	
53	des key shelf machine chip brute cash random verify cheat	2.4	2.0	2.0	0		3	"[(""'machine'"", ""'brute'""), (""'verify'"", ""'cheat'""), (""'key'"", ""'des'"")]"	1	'brute'
54	bus isa controller buffer speed mhz motherboard cache ram performance	3.0	1.2	2.8	1	'isa'	4	"[(""'bus'"", ""'controller'""), (""'motherboard'"", ""'controller'""), (""'buffer'"", ""'cache'""), (""'ram'"", ""'cache'"")]"	1	'isa'
55	explode vacuum motor flight explosion engine gas pressure tube impulse	3.0	1.2	2.8	2	'vacuum' 'gas'	2	"[(""'explode'"", ""'explosion'""), (""'vacuum'"", ""'impulse'"")]"	0	
56	sony remote stereo sale receiver cassette car radio speakers vcr	3.0	1.0	2.6	0		4	"[(""'sony'"", ""'speakers'""), (""'stereo'"", ""'speakers'""), (""'receiver'"", ""'stereo'""), (""'vcr'"", ""'cassette'"")]"	2	'cassette' 'vcr'
57	sabbath worship paul christian gentiles church commandment israelites scripture jewish	3.0	1.4	2.4	1	'gentiles'	3	"[(""'sabbath'"", ""'sunday'""), (""'christian'"", ""'jewish'""), (""'gentiles'"", ""'israelites'"")]"	2	'sabbath' 'gentiles'
58	government trust communist cop liberty swiss capitalist political civil strong	2.6	1.4	2.0	2	'swiss' 'strong'	5	"[(""'trust'"", ""'civil'""), (""'communist'"", ""'capitalist'""), (""'cop'"", ""'government'""), (""'liberty'"", ""'political'""), (""'strong'"", ""'swiss'"")]"	1	'swiss'
59	drug cocaine test crack thug survey student crime illegal justify	2.8	1.6	2.0	3	'test' 'student' 'survey'	1	"[(""'cocaine'"", ""'crack'"")]"	2	'crack' 'thug'
60	nuclear plant temperature fossil heat pressure island technology contamination oil	3.0	1.6	2.2	1	'island'	0	[]	0	
61	motif toolkit widget interviews list mailing interface platform api application	2.8	1.6	3.0	1	'mailing'	4	"[(""'toolkit'"", ""'widget'""), (""'application'"", ""'api'""), (""'interface'"", ""'application'""), (""'interviews'"", ""'mailing'"")]"	2	'motif' 'widget'
62	port parallel printer connect device cable zenith mac soundblaster plug	3.0	1.8	2.8	0		5	"[(""'parallel'"", ""'port'""), (""'soundblaster'"", ""'plug'""), (""'port'"", ""'plug'""), (""'connect'"", ""'cable'""), (""'mac'"", ""'device'"")]"	2	'parallel' 'soundblaster'
63	jewish greenberg subject bob steve era ken maddox sherry dave	2.0	2.6	2.0	6	'greenberg' 'bob' 'ken' 'maddox' 'sherry' 'dave'	3	"[(""'bob'"", ""'dave'""), (""'ken'"", ""'maddox'""), (""'sherry'"", ""'steve'"")]"	1	'greenberg'
64	max aoj jurk col airt fil jpbb map gen illusion	1.8	2.4	2.0	2	'max' 'map'	1	[('max', 'map')]	4	'aoj' 'jurk' 'airt' 'jpbb'
65	libertarian employment govt concentrate subject liberty analysis vote majority consensus	3.0	1.2	2.0	2	'majority' 'consensus'	2	"[(""'libertarian'"", ""'liberty'""), (""'majority'"", ""'consensus'"")]"	0	
66	gif image earth map bump geosphere newspaper terrain gov ames	3.0	1.4	2.0	2	'newspaper' 'gov'	2	[('bump', 'terrain'), ('earth', 'geosphere')]	1	'ames'
67	driver blaster stereo mac soundblaster play hardware developer instal quadra	3.0	1.2	2.0	2	'play' 'instal'	3	"[(""'driver'"", ""'instal'""), (""'soundblaster'"", ""'blaster'""), (""'quadra'"", ""'mac'"")]"	2	'instal' 'quadra'
68	marriage marry commitment priest church couple married catholic law love	3.0	1.0	2.8	4	'priest' 'catholic' 'law' 'church'	2	"[(""'marriage'"", ""'married'""), (""'marry'"", ""'married'"")]"	1	'marry'
69	voice modem dsp compression cheap abekas quality hardware software soundblaster	2.8	1.2	2.2	2	'cheap' 'abekas'	3	"[(""'voice'"", ""'soundblaster'""), (""'modem'"", ""'hardware'""), (""'dsp'"", ""'software'"")]"	2	'abekas' 'soundblaster'
70	powerpc cache card slot macs lcii accelerator cpu upgrade chip	3.0	1.8	2.0	1	'macs'	4	"[(""'powerpc'"", ""'cpu'""), (""'card'"", ""'chip'""), (""'slot'"", ""'upgrade'""), (""'accelerator'"", ""'upgrade'"")]"	2	'macs' 'lcii'
71	boom attack chase road train cow disease intersection shin cage	2.2	2.2	2.0	1	'cow'	2	"[(""'attack'"", ""'chase'""), (""'disease'"", ""'cow'"")]"	1	'cage'
72	content abc entertainment imaginary grief greeting reader title summary text	2.6	2.2	2.2	1	'abc'	1	"[(""'content'"", ""'text'"")]"	1	'abc'
73	quicktime video ntsc togb frame mac multimedia hardisk processor software	3.0	1.4	2.0	3	'ntsc' 'togb' 'hardisk'	2	"[(""'quicktime'"", ""'video'""), (""'ntsc'"", ""'togb'"")]"	2	'ntsc' 'togb'
74	koresh enclose branch sequel cult bible fbi proofreading seven revelation	2.6	1.4	2.0	3	'enclose' 'proofreading' 'seven'	3	"[(""'koresh'"", ""'fbi'""), (""'bible'"", ""'revelation'""), (""'proofreading'"", ""'sequel'"")]"	0	
75	greek contradiction judas archer testament biblical gospel matthew meaning strangle	3.0	1.6	2.0	0		3	"[(""'gospel'"", ""'testament'""), (""'biblical'"", ""'greek'""), (""'judas'"", ""'strangle'"")]"	2	'contradiction' 'strangle'
76	abstinence education rape consent law harassment textbook disgusting license state	3.0	1.6	2.0	2	'abstinence' 'disgusting'	4	"[(""'education'"", ""'textbook'""), (""'consent'"", ""'rape'""), (""'license'"", ""'law'""), (""'abstinence'"", ""'state'"")]"	2	'rape' 'disgusting'
77	photography photograph pattern field plate electric physics pictures photo subject	3.0	1.0	3.0	2	'electric' 'physics'	5	"[(""'photography'"", ""'photograph'""), (""'picture'"", ""'pictures'""), (""'photo'"", ""'photograph'""), (""'photo'"", ""'pictures'""), (""'photograph'"", ""'pictures'"")]"	0	
78	rec newsgroup article crossposte automobile posting sport newsletter topic inflammatory	2.8	1.4	2.0	2	'automobile' 'sport'	5	"[(""'rec'"", ""'posting'""), (""'newsgroup'"", ""'article'""), (""'automobile'"", ""'sports'""), (""'crossposte'"", ""'posting'""), (""'newsletter'"", ""'topic'"")]"	2	'crossposte' 'inflammatory'
79	tiff philosophical significance complexity lifespan dent universe inability numerology salvageable	3.0	2.0	2.0	1	'dent'	2	"[(""'philosophical'"", ""'complexity'""), (""'numerology'"", ""'significance'"")]"	0	
80	sphere ellipse circle intersection coplanar polygon pole perpendicular surface solution	3.0	1.8	2.8	0		2	"[(""'circle'"", ""'sphere'""), (""'ellipse'"", ""'circle'"")]"	1	'perpendicular'
81	ground neutral wire panel connect box service electrical ball fault	3.0	1.2	2.2	2	'ball' 'ground'	1	[('ground', 'ground')]	1	'ball'
82	mask paint face tommy logo wear favorite helmet blue nomination	2.8	1.6	2.2	2	'tommy' 'nomination'	2	"[(""'face'"", ""'mask'""), (""'paint'"", ""'logo'"")]"	2	'tommy' 'nomination'
83	joystick int cartridge ram nintendo atari hack extra interrupt hardware	3.0	1.6	2.4	2	'int' 'interrupt'	4	"[(""'joystick'"", ""'atari'""), (""'ram'"", ""'hardware'""), (""'cartridge'"", ""'nintendo'""), (""'interrupt'"", ""'hack'"")]"	0	
84	lens camera package hotel bag forsale canon case item price	3.0	1.2	2.2	1	'hotel'	5	"[(""'lens'"", ""'camera'""), (""'camera'"", ""'canon'""), (""'camera'"", ""'case'""), (""'bag'"", ""'package'""), (""'item'"", ""'package'"")]"	1	'forsale'
85	software level process flight engineering launch bug management simulation caution	3.0	1.6	2.8	2	'flight' 'caution'	1	[('software', 'engineering')]	1	'flight'
86	tax sales canada spending pay fund dancing prediction plan raise	2.6	1.8	2.4	1	'dancing'	1	[('tax', 'pay')]	1	'dancing'
87	jim herring apology straw argument respond criticize conclusion logic action	2.4	1.6	2.0	1	'straw'	7	"[(""'jim'"", ""'jim'""), (""'herring'"", ""'herring'""), (""'apology'"", ""'apology'""), (""'straw'"", ""'straw'""), (""'argument'"", ""'argument'""), (""'respond'"", ""'respond'""), (""'criticize'"", ""'"")]"	2	'herring' 'apology'
88	file byte filemanager window create size setting exe pif group	3.0	1.4	2.2	1	'byte'	3	"[(""'file'"", ""'filemanager'""), (""'byte'"", ""'size'""), (""'exe'"", ""'pif'"")]"	2	'byte' 'pif'
89	jupiter tom gamma project arizona orbital mayan greek sun artist	2.4	2.0	2.0	2	'tom' 'artist'	3	"[(""'gamma'"", ""'mayan'""), (""'greek'"", ""'mayan'""), (""'greek'"", ""'jupiter'"")]"	2	'gamma' 'mayan'
90	decoder converter input sample serial mhz resolution datum signal email	3.0	1.8	2.0	1	'email'	4	"[(""'decoder'"", ""'encoder'""), (""'converter'"", ""'encoder'""), (""'sample'"", ""'datum'""), (""'serial'"", ""'signal'"")]"	1	'datum'
91	lobbying organization lobby fishing associate group amendment political action active	3.0	2.0	2.4	1	'fishing'	3	"[(""'lobbying'"", ""'lobby'""), (""'organization'"", ""'group'""), (""'amendment'"", ""'action'"")]"	0	
92	resurrection impact christians revelation faith believe messiah testament persecution muhammad	3.0	1.2	2.0	2	'impact' 'muhammad'	1	"[(""'(resurrection"", 'messiah')]"	1	'muhammad'
93	satellite conference crystal exploration brochure western matt cost plan venture	2.8	2.0	2.8	1	'matt'	0	[]	1	'matt'
94	sunset munich discrepancy longitude asimov synchronize daytime orbit hour algorithms	3.0	2.0	2.2	3	'munich' 'asimov' 'algorithms'	1	"[(""'sunset'"", ""'daytime'"")]"	0	
95	duo apple sleep crash ram vendor reset hardware screen faulty	2.4	1.8	2.0	2	'apple' 'ram'	2	"[(""'duo'"", ""'ram'""), (""'reset'"", ""'crash'"")]"	1	'ram'
96	easter resurrection testament worship israelites meaning christians baptism german phrasing	3.0	1.2	2.0	2	'german' 'phrasing'	4	"[(""'easter'"", ""'resurrection'""), (""'testament'"", ""'christians'""), (""'israelites'"", ""'german'""), (""'baptism'"", ""'worship'"")]"	1	'german'
97	faq soda posting berkeley monthly info archive associate revision document	2.8	1.6	2.2	2	'soda' 'monthly'	2	"[(""'faq'"", ""'info'""), (""'soda'"", ""'archive'"")]"	1	'revision'
98	pirate protection software mode packet hack shareware clone hardware arno	3.0	1.4	2.0	1	'protection'	2	"[(""'pirate'"", ""'hack'""), (""'shareware'"", ""'clone'"")]"	1	'arno'
99	ezekiel satan bible king sign angel satanic god church music	2.8	2.0	2.0	1	'music'	4	"[(""'ezekiel'"", ""'king'""), (""'satan'"", ""'satanic'""), (""'god'"", ""'bible'""), (""'angel'"", ""'god'"")]"	2	'ezekiel' 'satanic'
100	test testing film message tough concept flame network write use	2.8	1.6	2.0	1	'film'	2	"[(""'test'"", ""'testing'""), (""'film'"", ""'write'"")]"	0	
