ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
17	svhs matting crystalize toasterhead itor cdq disemination orientiation sceptic welbon	1.0	2.0	2.0	5	'cdq' 'disemination' 'orientiation' 'sceptic' 'welbon'	1	"[(""'disemination'"", ""'orientiation'"")]"	0	
18	rear luck chicago somebody toronto clean shop btw expensive hot	2.0	2.0	2.0	0		1	"[(""'hot'"", ""'expensive'"")]"	0	
19	use file run program support like available ftp need mail	2.0	2.0	3.0	2	ˈmail ˈlike	1	"[(""'program'"", ""'run'"")]"	0	
20	god jesus man life day christ thing come world church	3.0	1.8	3.0	0		2	"[(""'god'"", ""'jesus'""), (""'jesus'"", ""'christ'"")]"	1	thing**: While a valid English word
21	time good like way year problem cause result think help	2.0	2.0	3.0	0		1	"[(""'time'"", ""'year'"")]"	0	
22	sexual concentrate behavior delete apply atheists fbi ignorant brain counterexample	1.8	2.0	2.0	0		1	"[(""'concentrate'"", ""'brain'"")]"	0	
23	numner matting svhs mtd antecdent crystalize carlsbad welbon toasterhead dispell	1.0	2.0	2.0	5	'svhs' 'carlsbad' 'welbon' 'toasterhead' 'dispell'	3	"[(""'numner'"", ""'mtd'""), (""'svhs'"", ""'welbon'""), (""'antecdent'"", ""'dispell'"")]"	1	'numner'**: Typo
24	engine car ride big mile buy helmet light turn hit	3.0	2.0	3.0	2	ˈhelmet ˈlight	1	"[(""'car'"", ""'ride'"")]"	0	
25	thank advance sale printer interested appreciate mail monitor display print	2.0	2.0	3.0	0		2	"[(""'print'"", ""'printer'""), (""'display'"", ""'monitor'"")]"	0	
26	team game year play player good point run bad second	3.0	2.0	3.0	0		1	"[(""'good'"", ""'bad'"")]"	0	
27	window use set include software windows graphic file image program	3.0	1.2	3.0	2	'use' 'include'	1	"[(""'window'"", ""'windows'"")]"	0	
28	numner ulman revisited structures sceptic interection abord corporeal tierra svhs	1.0	2.0	2.0	3	'svhs' 'tierra' 'abord'	2	"[(""'numner'"", ""'ulman'""), (""'interection'"", ""'abord'"")]"	0	
29	drive problem disk card hard ram motherboard floppy run use	3.0	2.0	3.0	3	'run' 'use' 'problem'	1	"[(""'hard'"", ""'disk'"")]"	0	
30	people way kill long close man turkish come child massacre	2.0	2.0	2.0	0		1	"[(""'man'"", ""'people'"")]"	1	'turkish' - While a valid word
31	window thank file font help windows advance application appreciate graphic	2.0	2.0	3.0	3	'thank' 'appreciate' 'advance'	1	"[(""'window'"", ""'windows'"")]"	0	
32	uhhh numner mtd carlsbad dispell reasoable corporeal alunatic myronreuger revisited	1.0	2.0	1.0	4	'uhhh' 'numner' 'reasoable' 'myronreuger'	1	"[(""'reasoable'"", ""'reasoable'"")]"	0	
33	card video memory color mac bus mouse monitor drive problem	3.0	2.0	3.0	0		3	"[(""'mac'"", ""'monitor'""), (""'mac'"", ""'mouse'""), (""'mac'"", ""'drive'"")]"	0	
34	numner svhs matting dispell infirmity crystalize jaggie toasterhead lamentation probablity	1.0	2.0	2.0	3	'svhs' 'toasterhead' 'probablity'	1	"[(""'numner'"", ""'probablity'"")]"	1	'numner'**: Typo
35	numner probablity mtd dispell zipws carlsbad recommene myronreuger jaggie specualtion	1.8	2.0	1.8	2	'carlsbad' 'jaggie'	2	"[(""'numner'"", ""'zipws'""), (""'specualtion'"", ""'probablity'"")]"	1	'numner'**: Typo
36	max chz mmw air mkw nkh urmw mnk evz kir	1.0	2.0	1.0	2	'evz' 'kir'	2	"[(""'mkw'"", ""'mmw'""), (""'mnk'"", ""'nkh'"")]"	0	
37	space post mail nasa available datum ames send orbit jpl	3.0	2.0	3.0	4	'post' 'mail' 'available' 'datum'	1	"[(""'post'"", ""'mail'"")]"	0	
38	numner svhs probablity matting crystalize specualtion toasterhead itor mtd inclusive	1.0	2.0	2.0	4	'toasterhead' 'itor' 'mtd' 'inclusive'	1	"[(""'numner'"", ""'itor'"")]"	2	"'numner'**: Typo should be 'number'.
* **'svhs'**: While a valid acronym (Super VHS)"
39	svhs numner matting crystalize toasterhead itor revisited cdq disemination orientiation	1.0	2.0	2.0	2	'numner' 'cdq'	2	"[(""'numner'"", ""'orientiation'""), (""'disemination'"", ""'crystalize'"")]"	2	"'numner'**: Typo should be 'number'.
*   **'crystalize'**: Misspelling"
40	chip fast speed scsi clipper drive bit car phone buy	2.0	2.0	3.0	0		1	"[(""'bit'"", ""'chip'"")]"	0	
41	welbon numner syn mtd runme carlsbad matting myronreuger crystalize programl	2.0	2.0	2.0	4	'welbon' 'numner' 'carlsbad' 'myronreuger'	1	"[(""'programl'"", ""'runme'"")]"	0	
42	thank cica advance hello anybody appreciate terminal convert thanx download	2.0	2.0	2.0	3	terminal convert download	1	"[(""'thank'"", ""'thanx'"")]"	0	
43	svhs matting numner crystalize toasterhead itor cdq disemination orientiation dispell	1.0	2.0	2.0	3	'numner' 'cdq' 'dispell'	5	"[(""'numner'"", ""'number'""), (""'disemination'"", ""'dissemination'""), (""'orientiation'"", ""'orientation'""), (""'crystalize'"", ""'crystallize'""), (""'dispell'"", ""'dispel'"")]"	0	
44	gun crime control government case criminal state law country israel	2.0	2.0	3.0	0		1	"[(""'crime'"", ""'criminal'"")]"	0	
45	israel jews religion peace state claim islam country religious life	3.0	2.0	3.0	0		1	"[(""'state'"", ""'country'"")]"	0	
46	interested mail paper appreciate internet thank response picture company reply	2.0	2.0	3.0	1	ˈpictureˈ	2	"[(""'mail'"", ""'reply'""), (""'thank'"", ""'appreciate'"")]"	0	
47	numner specualtion corporeal mtd anthology witrh carlsbad suppositions shackle myronreuger	1.0	2.0	1.4	0		1	"[(""'numner'"", ""'myronreuger'"")]"	1	'numner'**: Typo
48	numner probablity mtd carlsbad myronreuger syn inclusive worldtoolkit runme simation	2.0	2.0	2.0	3	'carlsbad' 'myronreuger' 'runme'	2	"[(""'numner'"", ""'mtd'""), (""'simation'"", ""'syn'"")]"	1	'numner'**: Typo
49	msg food sensitivity sex eat effect taste allah reaction flavor	2.0	2.0	3.0	2	ˈallahˈ ˈsexˈ	1	"[(""'taste'"", ""'flavor'"")]"	0	
