ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
30	information san law francisco religion include police allege believe new	2.0	2.0	3.0	0		1	"[(""'san'"", ""'francisco'"")]"	0	
31	anybodys zach likeps radious kelseyyrki differet indecision seldes kubota explicable	1.0	2.0	2.0	5	'differet' 'explicable' 'radious' 'kubota' 'seldes'	1	"[(""'differet'"", ""'indecision'"")]"	0	
32	mail key use email datum send faq sci information directory	3.0	2.0	3.0	0		1	"[(""'mail'"", ""'email'"")]"	1	it's very uncommon in modern English
33	bible christ heaven christians sin teach prayer christian verse promise	3.0	1.0	3.0	0		1	"[(""'christian'"", ""'christians'"")]"	0	
34	scsi fast drive monitor mode card mac buy port board	2.8	2.0	3.0	0		1	"[(""'mac'"", ""'mode'"")]"	0	
35	cica indiana zip anybody utility wallpaper ini download adobe newsreader	1.6	2.0	2.0	4	'zip' 'anybody' 'utility' 'newsreader'	1	"[(""'adobe'"", ""'download'"")]"	0	
36	problem windows use scsi drive memory run mac hard disk	3.0	2.0	3.0	1	mac	1	"[(""'hard'"", ""'disk'"")]"	0	
37	christian islamic islam christianity religion moral belief discuss morality statement	3.0	1.0	3.0	1	discuss	2	"[(""'christian'"", ""'christianity'""), (""'islam'"", ""'islamic'"")]"	0	
38	enjoyable zach svhs kelseyyrki fashion kubota multiprocessor torkel rosch itor	1.0	3.0	2.0	3	'svhs' 'multiprocessor' 'itor'	2	"[(""'zach'"", ""'torkel'""), (""'svhs'"", ""'itor'"")]"	0	
39	people like come help time run know think year live	2.0	2.0	3.0	0		2	"[(""'people'"", ""'live'""), (""'time'"", ""'year'"")]"	0	
40	zach explicable svhs rosch kelseyyrki booboo torkel itor liscense toasterhead	1.0	2.0	2.0	3	'svhs' 'liscense' 'toasterhead'	1	"[(""'liscense'"", ""'license'"")]"	1	svhs:** Likely a typo for SVHS (Super VHS)
41	screen image line display input use window write jpeg quantizer	3.0	2.0	3.0	0		1	"[(""'image'"", ""'jpeg'"")]"	1	quantizer**: While a valid word
42	window set screen file font input display help value windows	3.0	1.4	3.0	1	value	1	"[(""'window'"", ""'windows'"")]"	0	
43	israel jewish muslim nazi christ peace christianity islam islamic easter	2.0	2.0	3.0	0		1	"[(""'islam'"", ""'islamic'"")]"	1	'nazi' - While a real word
44	window display manager widget application client default compile character motif	3.0	2.0	3.0	8	"compile character motif** 

Here's why:

*   **window display manager widget application client"	2	"[(""'widget'"", ""'application'""), (""'client'"", ""'application'"")]"	1	motif**: While a valid word
45	card fast video upgrade motherboard bus speed board ram scsi	3.0	2.0	3.0	2	ˈvideo ˈscsi	1	"[(""'card'"", ""'board'"")]"	0	
46	motif appreciate thank code advance unix file character application window	2.0	2.0	3.0	3	'motif' 'appreciate' 'thank'	2	"[(""'code'"", ""'unix'""), (""'file'"", ""'unix'"")]"	0	
47	vacuum engineering clipper sphere shelf temporary scheme film nuclear geometry	2.0	2.0	3.0	4	'temporary' 'scheme' 'film' 'geometry'	1	"[(""'geometry'"", ""'sphere'"")]"	0	
48	buy car engine service speed cable manual wire load check	2.0	2.0	3.0	3	ケーブル 手動 ワイヤー	2	"[(""'engine'"", ""'speed'""), (""'load'"", ""'check'"")]"	1	cable**: While a valid word
49	israel peace agree gulf civilian iraqis casualty case hussein kuwait	2.0	2.0	3.0	2	ˈhussein ˈkuwait	1	"[(""'israel'"", ""'kuwait'"")]"	1	'hussein' - While a proper noun (Saddam Hussein)
50	morality political keith sex objective percentage atheists animal anecdote kent	2.0	2.0	3.0	4	ˈkeɪθ ˈsɛks ˈpɜːsəntɪdʒ ˈkent	1	"[(""'keith'"", ""'kent'"")]"	0	
51	god law christ kingdom believe teach church heretical spirit father	3.0	2.0	3.0	1	ˈheretical	1	"[(""'god'"", ""'father'"")]"	0	
52	window manager set problem color button display event application main	3.0	2.0	3.0	1	ˈset	1	"[(""'display'"", ""'window'"")]"	0	
53	mosque body massacre january claim year denial moslem hill troop	2.0	2.0	2.0	3	ˈbody ˈhill ˈtroop	1	"[(""'moslem'"", ""'mosque'"")]"	1	"moslem:** This is an outdated and often considered offensive spelling of ""Muslim"". The correct and preferred spelling is ""Muslim""."
54	helmet engine concept paint shift car leak nuclear ride cool	2.0	2.0	3.0	0		1	"[(""'car'"", ""'ride'"")]"	1	nuclear**: While a valid word
55	player msg food study sensitivity cause effect gun patient reaction	2.0	2.0	3.0	0		1	"[(""'cause'"", ""'effect'"")]"	0	
56	proud funny suprise zach svhs kelseyyrki explicable indecision torkel newusers	2.0	2.0	2.0	4	'explicable' 'indecision' 'newusers' 'svhs'	2	"[(""'zach'"", ""'torkel'""), (""'kelseyyrki'"", ""'newusers'"")]"	1	'suprise'**: Typo
57	zach reliogious shackle kelseyyrki torkel newusers rosch christianic kck gradation	1.6	2.0	2.0	5	'kelseyyrki' 'torkel' 'kck' 'newusers' 'gradation'	1	"[(""'reliogious'"", ""'christianic'"")]"	0	
58	clipper police file fbi information intelligence key law san operative	2.0	2.0	3.0	3	'clipper' 'san' 'file'	2	"[(""'police'"", ""'fbi'""), (""'law'"", ""'intelligence'"")]"	0	
59	cup patrick toronto bob van winnipeg pen stevens montreal smith	2.0	2.0	3.0	0		3	"[(""'bob'"", ""'smith'""), (""'van'"", ""'toronto'""), (""'pen'"", ""'cup'"")]"	0	
60	max end biz mas yuv lose axl game gen chz	1.0	2.0	2.0	3	'yuv' 'chz' 'axl'	1	"[(""'max'"", ""'mas'"")]"	0	
61	think government year program loan look package creative assistance continue	2.0	2.0	3.0	0		1	"[(""'think'"", ""'look'"")]"	0	
62	drive scsi chip fast speed use key card mode software	2.0	2.0	3.0	3	use key card	1	"[(""'speed'"", ""'fast'"")]"	0	
63	today genocide population close government soul exterminate muslim mountain long	2.0	2.0	2.0	0		1	"[(""'exterminate'"", ""'genocide'"")]"	1	'soul' - While a valid word
64	game gun play good water cost fast ride car speed	2.0	2.0	3.0	0		1	"[(""'game'"", ""'play'"")]"	0	
65	cloud outward mass year earth outer kilogram viking space orbit	2.0	2.0	3.0	0		1	"[(""'outer'"", ""'outward'"")]"	1	kilogram:** While a valid word
66	sale offer sell shipping condition price forsale mile stereo cassette	2.0	1.0	3.0	1	ˈstereo	2	"[(""'sale'"", ""'forsale'""), (""'sell'"", ""'forsale'"")]"	0	
67	gun government buy clipper law tool felon crime allow control	2.0	2.0	3.0	0		1	"[(""'law'"", ""'control'"")]"	0	
68	email post mail moderated file space bulletin info directory list	3.0	1.0	3.0	3	'file' 'space' 'directory'	2	"[(""'email'"", ""'mail'""), (""'post'"", ""'bulletin'"")]"	0	
69	space technology sponsor maryland redesign station attend videotape navy reproduce	2.0	2.0	3.0	0		1	"[(""'reproduce'"", ""'videotape'"")]"	1	videotape:** While a real word
70	post help problem question good exist existence doctor commentary bloom	2.0	2.0	3.0	1	ˈbloom	1	"[(""'existence'"", ""'exist'"")]"	0	
71	man israel god jesus weep good use betray moses behold	2.8	2.0	3.0	0		2	"[(""'god'"", ""'jesus'""), (""'god'"", ""'moses'"")]"	0	
72	sale offer sell interested condition genesis shipping price sleeve item	3.0	1.0	3.0	1	ˈdʒɛnɪsɪs	2	"[(""'sale'"", ""'offer'""), (""'sell'"", ""'sale'"")]"	1	genesis**: While a valid word
73	board driver monitor motherboard apple upgrade video simms quadra intel	3.0	2.0	3.0	1	ˈapple	1	"[(""'motherboard'"", ""'board'"")]"	0	
74	sale new interested price june copy include mail sponsor sell	2.0	1.0	3.0	4	'copy' 'include' 'mail' 'sponsor'	1	"[(""'sale'"", ""'sell'"")]"	1	copy:** While a valid word
75	card video bus controller isa slow diamond vesa cards slot	3.0	1.2	3.0	0		1	"[(""'card'"", ""'cards'"")]"	0	
76	god believe religion question religious true thing sceptical dogmatic assume	3.0	2.0	3.0	2	'thing' 'assume'	1	"[(""'religion'"", ""'religious'"")]"	0	
77	truth god believe arrogance christians christianity claim true exist reason	3.0	1.0	3.0	0		1	"[(""'truth'"", ""'true'"")]"	0	
78	drive motherboard board apple hard supply card internal port buy	2.0	2.0	3.0	2	ˈapple ˈbuy	1	"[(""'board'"", ""'motherboard'"")]"	0	
79	jaws svhs enjoyable zach languagine scenary explicable iteration rosch mislead	2.0	2.0	2.0	5	'svhs' 'languagine' 'iteration' 'rosch' 'explicable'	1	"[(""'languagine'"", ""'scenary'"")]"	0	
80	engine buy car circuit ground signal wire electrical switch tube	2.6	2.0	3.0	2	ˈtube ˈground	1	"[(""'electrical'"", ""'circuit'"")]"	0	
81	sphere temporary distance polygon jupiter orbit gamma timer sunset engineering	2.0	2.0	3.0	0		1	"[(""'timer'"", ""'temporary'"")]"	0	
82	printer price dos disk print sale cable keyboard original offer	3.0	2.0	3.0	0		1	"[(""'print'"", ""'printer'"")]"	0	
83	clipper key chip bit serial algorithm encrypt brute secure use	3.0	2.0	3.0	0		2	"[(""'chip'"", ""'bit'""), (""'encrypt'"", ""'secure'"")]"	0	
84	enjoyable explicable zach musical svhs sustain suprise overscan rosch kelseyyrki	1.6	2.0	2.0	4	'svhs' 'overscan' 'kelseyyrki' 'zach'	1	"[(""'suprise'"", ""'surprise'"")]"	1	'suprise'**: Typo
85	cost big water engine cool nuclear ride launch plant station	2.4	2.0	3.0	2	'ride' 'cool'	1	"[(""'plant'"", ""'station'"")]"	0	
86	crime punishment fbi innocent gun prosecute civil likely law commit	3.0	2.0	3.0	2	ˈlikely ˈcivil	2	"[(""'crime'"", ""'commit'""), (""'law'"", ""'prosecute'"")]"	0	
87	team game play player fan year series cup toronto lose	3.0	2.0	3.0	2	ˈloseˈ ˈyearˈ	2	"[(""'game'"", ""'play'""), (""'series'"", ""'cup'"")]"	0	
88	anybody thanx cica download utility ghostscript viewer postscript drivers animation	2.0	2.0	2.0	3	'anybody' 'thanx' 'cica'	1	"[(""'postscript'"", ""'ghostscript'"")]"	0	
89	moral islam morality heterosexual objective action society evidence science objectively	2.0	1.0	3.0	1	ˈheterosexual	2	"[(""'moral'"", ""'morality'""), (""'objective'"", ""'objectively'"")]"	0	
90	percentage sensitivity msg risk abortion concentrate homosexual yeah reaction gay	2.0	1.0	2.0	0		1	"[(""'homosexual'"", ""'gay'"")]"	0	
91	zach tabloid kelseyyrki explicable torkel newusers itor toasterhead languagine reliogious	1.0	2.0	2.0	5	'explicable' 'languagine' 'itor' 'reliogious' 'newusers'	1	"[(""'languagine'"", ""'reliogious'"")]"	0	
92	game fan team hit play ride sport engine player pretty	2.0	2.0	3.0	1	ˈprɪti	2	"[(""'play'"", ""'game'""), (""'team'"", ""'player'"")]"	1	pretty**: While a valid English word
93	game point play team year good run line goal player	3.0	2.0	3.0	0		2	"[(""'game'"", ""'play'""), (""'team'"", ""'player'"")]"	0	
94	scsi card transfer controller fast interface memory datum bus drive	3.0	2.0	3.0	2	datum memory	2	"[(""'scsi'"", ""'interface'""), (""'drive'"", ""'card'"")]"	0	
95	team win mike patrick craig lang steve game joe kevin	2.0	2.0	3.0	3	'lang' 'steve' 'kevin'	3	"[(""'mike'"", ""'steve'""), (""'patrick'"", ""'craig'""), (""'joe'"", ""'kevin'"")]"	0	
96	color video file run mach memory mode card server display	2.0	2.0	3.0	0		1	"[(""'display'"", ""'video'"")]"	0	
97	enjoyable zach svhs sustain kelseyyrki torkel newusers kck stoesser achim	1.0	3.0	2.0	5	'svhs' 'newusers' 'kck' 'stoesser' 'achim'	3	"[(""'kelseyyrki'"", ""'kck'""), (""'zach'"", ""'stoesser'""), (""'achim'"", ""'torkel'"")]"	0	
98	backing mislead zach enclose massive kelseyyrki surrender zeit torkel rosch	1.0	2.0	2.0	5	'zach' 'kelseyyrki' 'torkel' 'rosch' 'zeit'	2	"[(""'zach'"", ""'torkel'""), (""'kelseyyrki'"", ""'rosch'"")]"	0	
99	mail email interested book appreciate info sale ink paper audio	2.0	1.2	3.0	2	ˈaudio ˈink	1	"[(""'mail'"", ""'email'"")]"	1	ink:** While a valid word
