ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
25	jewish university history professor jews stanford century power greek new	2.0	2.0	3.0	3	'greek' 'power' 'new'	1	"[(""'jewish'"", ""'jews'"")]"	0	
26	card monitor chip scsi drive video use mac windows fast	2.8	3.0	3.0	2	'use' 'fast'	1	"[(""'mac'"", ""'windows'"")]"	0	
27	gun law file secretly space information san allege year anti	1.6	3.0	3.0	4	'file' 'space' 'san' 'anti'	1	"[(""'gun'"", ""'anti'"")]"	0	
28	isa slot performance board slow upgrade motherboard bus spec cpu	3.0	2.0	3.0	1	'slow'	3	"[(""'isa'"", ""'slot'""), (""'motherboard'"", ""'board'""), (""'cpu'"", ""'performance'"")]"	0	
29	god good jesus time man day thing behold betray crucifixion	3.0	2.0	3.0	5	'time' 'man' 'day' 'thing' 'betray'	1	"[(""'god'"", ""'jesus'"")]"	0	
30	people know time like come right think look tell want	2.0	2.6	3.0	4	'time' 'right' 'look' 'tell'	8	"[(""'people'"", ""'people'""), (""'know'"", ""'know'""), (""'time'"", ""'time'""), (""'like'"", ""'like'""), (""'come'"", ""'come'""), (""'right'"", ""'right'""), (""'think'"", ""'think'""), (""'look'"", ""'look'"")]"	0	
31	god law church islam islamic christ marriage world bosnia jewish	2.0	2.0	3.0	3	'world' 'marriage' 'bosnia'	2	"[(""'god'"", ""'christ'""), (""'islam'"", ""'islamic'"")]"	0	
32	morality atheists objective islam islamic keith political moral jon definition	2.0	2.0	3.0	3	'keith' 'jon' 'definition'	1	"[(""'morality'"", ""'moral'"")]"	0	
33	use version available machine key bit number write software code	2.2	2.4	3.0	3	'key' 'number' 'write'	8	"[(""'use'"", ""'use'""), (""'version'"", ""'version'""), (""'available'"", ""'available'""), (""'machine'"", ""'machine'""), (""'key'"", ""'key'""), (""'bit'"", ""'bit'""), (""'number'"", ""'number'""), (""'write'"", ""'write'"")]"	0	
34	drive problem disk hard boot cable scsi quantum error duo	3.0	2.2	3.0	2	'problem' 'error'	2	"[(""'disk'"", ""'hard'""), (""'duo'"", ""'quantum'"")]"	0	
35	chip clipper serial modem bit scsi speed board fast apple	2.8	3.0	3.0	2	'clipper' 'apple'	3	"[(""'chip'"", ""'bit'""), (""'modem'"", ""'speed'""), (""'fast'"", ""'speed'"")]"	0	
36	god truth argument true believe christians evidence arrogance reason claim	3.0	2.0	3.0	2	'arrogance' 'claim'	1	"[(""'true'"", ""'truth'"")]"	0	
37	game team bob jeff copy gary minnesota john chicago mike	1.2	3.0	3.0	3	'copy' 'minnesota' 'chicago'	7	"[(""'bob'"", ""'bob'""), (""'jeff'"", ""'jeff'""), (""'copy'"", ""'copy'""), (""'gary'"", ""'gary'""), (""'minnesota'"", ""'minnesota'""), (""'john'"", ""'john'""), (""'chicago'"", ""'chicago'"")]"	0	
38	performer pimental incorporated smattering realityengine monterey abundance meteosat publically winn	1.0	3.0	2.0	4	'pimental' 'realityengine' 'meteosat' 'publically'	1	"[(""'performer'"", ""'winn'"")]"	4	'pimental' 'realityengine' 'publically' 'winn'
39	card video mouse driver diamond ati ultra switch instal setting	2.0	2.6	3.0	3	'diamond' 'instal' 'setting'	3	"[(""'card'"", ""'driver'""), (""'video'"", ""'ati'""), (""'mouse'"", ""'switch'"")]"	2	'instal' 'ultra'
40	gun swinburne christian good problem humanism prometheus like hitler love	1.0	3.0	3.0	3	'swinburne' 'prometheus' 'hitler'	1	"[(""'good'"", ""'love'"")]"	0	
41	sale offer sell interested condition shipping price brand forsale trade	3.0	2.0	3.0	2	'trade' 'condition'	1	"[(""'sale'"", ""'forsale'"")]"	0	
42	mail space sci internet news security content faq message key	2.0	2.4	3.0	1	'faq'	2	"[(""'mail'"", ""'message'""), (""'faq'"", ""'content'"")]"	0	
43	announcement walker systems newsreader corporation clipper shelf tcp corporate lobbying	1.8	3.0	3.0	3	'walker' 'shelf' 'lobbying'	1	"[(""'corporation'"", ""'corporate'"")]"	0	
44	space power use high info include satellite image strategic thrust	2.0	3.0	3.0	2	'info' 'include'	2	"[(""'space'"", ""'satellite'""), (""'power'"", ""'thrust'"")]"	0	
45	performer pimental incorporated winn handicap smattering amusement danke laze booboo	1.0	3.0	2.0	5	'incorporated' 'handicap' 'smattering' 'laze' 'booboo'	1	"[(""'performer'"", ""'amusement'"")]"	4	'pimental' 'danke' 'laze' 'booboo'
46	question god exist religion life believe good use morality thing	3.0	2.0	3.0	2	'use' 'thing'	2	"[(""'god'"", ""'exist'""), (""'believe'"", ""'religion'"")]"	0	
47	think year work thank question program need try want government	1.8	2.4	3.0	3	'government' 'thank' 'question'	8	"[(""'think'"", ""'think'""), (""'year'"", ""'year'""), (""'work'"", ""'work'""), (""'thank'"", ""'thank'""), (""'question'"", ""'question'""), (""'program'"", ""'program'""), (""'need'"", ""'need'""), (""'try'"", ""'try'"")]"	0	
48	performer pimental incorporated sum smattering undecidable nonexclusive laze mythic realityengine	1.0	3.0	2.6	4	'undecidable' 'laze' 'realityengine' 'mythic'	1	"[(""'performer'"", ""'pimental'"")]"	3	'pimental' 'undecidable' 'realityengine'
49	israel peace gun crime control state syria death fbi civilian	2.0	2.8	3.0	3	'gun' 'control' 'fbi'	3	"[(""'israel'"", ""'syria'""), (""'gun'"", ""'control'""), (""'civilian'"", ""'death'"")]"	0	
