ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
48	window expose event main handler coordinate button draw rectangle display	2.6	2.0	3.0	2	'expose' 'coordinate'	2	"[(""'window'"", ""'display'""), (""'draw'"", ""'rectangle'"")]"	0	
49	dos mac price coprocessor cities disk rom modem tech cdrom	2.0	3.0	3.0	1	'cities'	1	"[(""'dos'"", ""'mac'"")]"	0	
50	keyboard key map ctrl accelerator toolkit sparc code widget beep	2.0	2.0	3.0	3	'map' 'sparc' 'beep'	1	"[(""'key'"", ""'key'"")]"	0	
51	genesis game sega trade games football boy nintendo floppy saver	2.0	2.0	3.0	3	'boy' 'floppy' 'saver'	1	"[(""'game'"", ""'games'"")]"	0	
52	hell eternal heaven god atheist sin resurrection soul bible christians	3.0	2.0	3.0	1	'atheist'	7	"[(""'heaven'"", ""'heaven'""), (""'god'"", ""'god'""), (""'bible'"", ""'bible'""), (""'soul'"", ""'soul'""), (""'christians'"", ""'christians'""), (""'hell'"", ""'hell'""), (""'eternal'"", ""'et"")]"	0	
53	des key shelf machine chip brute cash random verify cheat	2.0	3.0	3.0	3	'shelf' 'cash' 'cheat'	8	"[(""'key'"", ""'key'""), (""'shelf'"", ""'shelf'""), (""'machine'"", ""'machine'""), (""'chip'"", ""'chip'""), (""'brute'"", ""'brute'""), (""'cash'"", ""'cash'""), (""'random'"", ""'random'""), (""'verify'"", ""'verify'"")]"	1	'des'
54	bus isa controller buffer speed mhz motherboard cache ram performance	3.0	2.6	3.0	3	'isa' 'buffer' 'cache'	3	"[(""'isa'"", ""'controller'""), (""'speed'"", ""'mhz'""), (""'cache'"", ""'ram'"")]"	2	'isa' 'mhz'
55	explode vacuum motor flight explosion engine gas pressure tube impulse	2.6	2.0	3.0	2	'flight' 'impulse'	1	"[(""'explode'"", ""'explosion'"")]"	0	
56	sony remote stereo sale receiver cassette car radio speakers vcr	2.8	2.4	3.0	2	'car' 'vcr'	2	"[(""'stereo'"", ""'receiver'""), (""'radio'"", ""'cassette'"")]"	0	
57	sabbath worship paul christian gentiles church commandment israelites scripture jewish	3.0	2.0	3.0	2	'paul' 'gentiles'	5	"[(""'sabbath'"", ""'commandment'""), (""'worship'"", ""'church'""), (""'paul'"", ""'gentiles'""), (""'christian'"", ""'jewish'""), (""'israelites'"", ""'scripture'"")]"	0	
58	government trust communist cop liberty swiss capitalist political civil strong	2.0	2.0	3.0	2	'swiss' 'cop'	2	"[(""'government'"", ""'political'""), (""'trust'"", ""'civil'"")]"	0	
59	drug cocaine test crack thug survey student crime illegal justify	2.8	2.0	3.0	3	'survey' 'student' 'justify'	1	"[(""'cocaine'"", ""'crack'"")]"	0	
60	nuclear plant temperature fossil heat pressure island technology contamination oil	2.0	2.2	3.0	2	'island' 'technology'	2	"[(""'nuclear'"", ""'plant'""), (""'fossil'"", ""'oil'"")]"	0	
61	motif toolkit widget interviews list mailing interface platform api application	2.0	2.8	3.0	3	'interviews' 'mailing' 'list'	1	"[(""'application'"", ""'api'"")]"	0	
62	port parallel printer connect device cable zenith mac soundblaster plug	2.0	2.2	3.0	2	'zenith' 'soundblaster'	8	"[(""'port'"", ""'port'""), (""'parallel'"", ""'parallel'""), (""'printer'"", ""'printer'""), (""'connect'"", ""'connect'""), (""'device'"", ""'device'""), (""'cable'"", ""'cable'""), (""'zenith'"", ""'zenith'""), (""'mac'"", ""'"")]"	0	
63	jewish greenberg subject bob steve era ken maddox sherry dave	1.0	3.0	3.0	7	'greenberg' 'bob' 'steve' 'ken' 'maddox' 'sherry' 'dave'	3	"[(""'bob'"", ""'steve'""), (""'ken'"", ""'dave'""), (""'sherry'"", ""'maddox'"")]"	0	
64	max aoj jurk col airt fil jpbb map gen illusion	1.0	3.0	1.2	5	'aoj' 'jurk' 'airt' 'jpbb' 'illusion'	1	"[(""'max'"", ""'map'"")]"	5	'aoj' 'jurk' 'airt' 'jpbb' 'fil'
65	libertarian employment govt concentrate subject liberty analysis vote majority consensus	2.0	2.0	3.0	3	'subject' 'concentrate' 'analysis'	1	"[(""'libertarian'"", ""'liberty'"")]"	0	
66	gif image earth map bump geosphere newspaper terrain gov ames	2.0	2.6	3.0	4	'gif' 'image' 'newspaper' 'ames'	2	"[(""'earth'"", ""'geosphere'""), (""'map'"", ""'terrain'"")]"	0	
67	driver blaster stereo mac soundblaster play hardware developer instal quadra	2.0	2.0	3.0	4	'driver' 'developer' 'instal' 'quadra'	1	"[(""'blaster'"", ""'soundblaster'"")]"	1	'instal'
68	marriage marry commitment priest church couple married catholic law love	3.0	2.0	3.0	3	'priest' 'catholic' 'law'	2	"[(""'marriage'"", ""'married'""), (""'catholic'"", ""'church'"")]"	0	
69	voice modem dsp compression cheap abekas quality hardware software soundblaster	2.0	2.2	3.0	2	'cheap' 'abekas'	2	"[(""'voice'"", ""'soundblaster'""), (""'hardware'"", ""'soundblaster'"")]"	1	'abekas'
70	powerpc cache card slot macs lcii accelerator cpu upgrade chip	3.0	2.2	3.0	2	'card' 'slot'	2	"[(""'powerpc'"", ""'cpu'""), (""'accelerator'"", ""'upgrade'"")]"	1	'lcii'
71	boom attack chase road train cow disease intersection shin cage	1.0	3.0	3.0	3	'disease' 'shin' 'cage'	1	"[(""'road'"", ""'intersection'"")]"	0	
72	content abc entertainment imaginary grief greeting reader title summary text	1.8	3.0	3.0	4	'abc' 'imaginary' 'grief' 'greeting'	2	"[(""'content'"", ""'text'""), (""'title'"", ""'summary'"")]"	1	'abc'
73	quicktime video ntsc togb frame mac multimedia hardisk processor software	3.0	3.0	3.0	3	'togb' 'hardisk' 'processor'	1	"[(""'video'"", ""'frame'"")]"	1	'togb'
74	koresh enclose branch sequel cult bible fbi proofreading seven revelation	3.0	2.8	3.0	2	'enclose' 'proofreading'	1	"[(""'bible'"", ""'revelation'"")]"	2	'koresh' 'proofreading'
75	greek contradiction judas archer testament biblical gospel matthew meaning strangle	2.0	2.0	3.0	2	'archer' 'strangle'	1	"[(""'gospel'"", ""'matthew'"")]"	0	
76	abstinence education rape consent law harassment textbook disgusting license state	2.0	2.8	3.0	3	'disgusting' 'license' 'state'	2	"[(""'education'"", ""'textbook'""), (""'law'"", ""'license'"")]"	1	'disgusting'
77	photography photograph pattern field plate electric physics pictures photo subject	2.0	2.0	3.0	5	'pattern' 'field' 'plate' 'electric' 'physics'	2	"[(""'photography'"", ""'photo'""), (""'photograph'"", ""'pictures'"")]"	0	
78	rec newsgroup article crossposte automobile posting sport newsletter topic inflammatory	2.0	2.0	3.0	2	'inflammatory' 'newsletter'	2	"[(""'rec'"", ""'sport'""), (""'newsgroup'"", ""'posting'"")]"	2	'crossposte' 'inflammatory'
79	tiff philosophical significance complexity lifespan dent universe inability numerology salvageable	1.0	3.0	3.0	4	'tiff' 'dent' 'salvageable' 'numerology'	3	"[(""'tiff'"", ""'dent'""), (""'philosophical'"", ""'significance'""), (""'inability'"", ""'salvageable'"")]"	0	
80	sphere ellipse circle intersection coplanar polygon pole perpendicular surface solution	2.2	2.2	3.0	3	'pole' 'perpendicular' 'solution'	1	"[(""'circle'"", ""'sphere'"")]"	0	
81	ground neutral wire panel connect box service electrical ball fault	3.0	2.2	3.0	2	'ball' 'fault'	5	"[(""'ground'"", ""'neutral'""), (""'wire'"", ""'connect'""), (""'panel'"", ""'box'""), (""'service'"", ""'electrical'""), (""'fault'"", ""'ball'"")]"	1	'ball'
82	mask paint face tommy logo wear favorite helmet blue nomination	2.0	3.0	3.0	2	'tommy' 'nomination'	2	"[(""'mask'"", ""'face'""), (""'wear'"", ""'helmet'"")]"	0	
83	joystick int cartridge ram nintendo atari hack extra interrupt hardware	3.0	2.0	3.0	4	'int' 'interrupt' 'extra' 'hardware'	1	"[(""'atari'"", ""'nintendo'"")]"	0	
84	lens camera package hotel bag forsale canon case item price	2.0	2.0	3.0	3	'package' 'hotel' 'forsale'	7	"[(""'lens'"", ""'lens'""), (""'camera'"", ""'camera'""), (""'package'"", ""'package'""), (""'hotel'"", ""'hotel'""), (""'bag'"", ""'bag'""), (""'forsale'"", ""'forsale'""), (""'canon'"", ""'canon'"")]"	0	
85	software level process flight engineering launch bug management simulation caution	2.0	2.6	3.0	3	'flight' 'launch' 'caution'	4	"[(""'software'"", ""'bug'""), (""'process'"", ""'management'""), (""'flight'"", ""'launch'""), (""'caution'"", ""'simulation'"")]"	0	
86	tax sales canada spending pay fund dancing prediction plan raise	2.0	3.0	3.0	2	'dancing' 'prediction'	3	"[(""'tax'"", ""'pay'""), (""'sales'"", ""'spending'""), (""'fund'"", ""'raise'"")]"	0	
87	jim herring apology straw argument respond criticize conclusion logic action	1.8	3.0	3.0	2	'herring' 'straw'	4	"[(""'apology'"", ""'respond'""), (""'argument'"", ""'criticize'""), (""'conclusion'"", ""'logic'""), (""'action'"", ""'straw'"")]"	0	
88	file byte filemanager window create size setting exe pif group	2.2	2.0	3.0	2	'setting' 'group'	2	"[(""'file'"", ""'filemanager'""), (""'exe'"", ""'pif'"")]"	0	
89	jupiter tom gamma project arizona orbital mayan greek sun artist	1.8	3.0	3.0	5	'tom' 'arizona' 'mayan' 'greek' 'artist'	2	"[(""'jupiter'"", ""'orbital'""), (""'sun'"", ""'jupiter'"")]"	0	
90	decoder converter input sample serial mhz resolution datum signal email	2.0	2.8	3.0	1	'email'	2	"[(""'input'"", ""'sample'""), (""'resolution'"", ""'datum'"")]"	0	
91	lobbying organization lobby fishing associate group amendment political action active	2.0	2.0	3.0	2	'fishing' 'amendment'	2	"[(""'lobbying'"", ""'lobby'""), (""'action'"", ""'active'"")]"	0	
92	resurrection impact christians revelation faith believe messiah testament persecution muhammad	3.0	2.4	3.0	3	'impact' 'persecution' 'muhammad'	2	"[(""'resurrection'"", ""'revelation'""), (""'testament'"", ""'messiah'"")]"	0	
93	satellite conference crystal exploration brochure western matt cost plan venture	1.0	3.0	3.0	3	'matt' 'western' 'brochure'	3	"[(""'satellite'"", ""'exploration'""), (""'conference'"", ""'plan'""), (""'cost'"", ""'venture'"")]"	0	
94	sunset munich discrepancy longitude asimov synchronize daytime orbit hour algorithms	1.0	3.0	3.0	4	'munich' 'discrepancy' 'asimov' 'algorithms'	3	"[(""'sunset'"", ""'daytime'""), (""'hour'"", ""'longitude'""), (""'orbit'"", ""'synchronize'"")]"	0	
95	duo apple sleep crash ram vendor reset hardware screen faulty	2.0	3.0	3.0	4	'duo' 'apple' 'sleep' 'vendor'	0	[]	0	
96	easter resurrection testament worship israelites meaning christians baptism german phrasing	2.2	3.0	3.0	2	'german' 'phrasing'	3	"[(""'easter'"", ""'resurrection'""), (""'testament'"", ""'israelites'""), (""'christians'"", ""'baptism'"")]"	0	
97	faq soda posting berkeley monthly info archive associate revision document	2.0	3.0	3.0	2	'soda' 'berkeley'	3	"[(""'faq'"", ""'info'""), (""'posting'"", ""'document'""), (""'archive'"", ""'document'"")]"	0	
98	pirate protection software mode packet hack shareware clone hardware arno	2.0	3.0	3.0	1	'arno'	1	"[(""'software'"", ""'shareware'"")]"	1	'arno'
99	ezekiel satan bible king sign angel satanic god church music	3.0	2.0	3.0	3	'king' 'sign' 'music'	1	"[(""'satan'"", ""'satanic'"")]"	0	
100	test testing film message tough concept flame network write use	1.2	2.2	3.0	2	'flame' 'tough'	1	"[(""'test'"", ""'testing'"")]"	0	
