ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
10	level non irrigated pattern cycle volume mass normal flush greece	2.8	2.6	2.6	1	'greece'	2	"[(""'level'"", ""'normal'""), (""'cycle'"", ""'flush'"")]"	0	
11	production region arid problem suitable climatic dryland hot salinization humid	2.4	1.8	2.8	0		3	"[(""'arid'"", ""'dryland'""), (""'hot'"", ""'salinization'""), (""'humid'"", ""'suitable'"")]"	0	
12	zone clay sandy loam sub sand lysimeter fine mixed kg⁻¹	2.6	2.2	3.0	1	'lysimeter'	2	"[(""'sand'"", ""'sandy'""), (""'loam'"", ""'zone'"")]"	0	
13	respectively regime ha⁻¹ ecosystem saving gain mid million hectare ton	2.4	2.0	2.2	0		2	"[(""'regime'"", ""'ecosystem'""), (""'ha⁻¹'"", ""'ton'"")]"	1	'ha⁻¹'
14	ratio benefit storage return operation sugarcane power pump generation punjab	2.8	1.8	2.8	2	'benefit' 'return'	2	"[(""'sugarcane'"", ""'sugar cane'""), (""'storage'"", ""'storage'"")]"	0	
15	rate net structure transpiration hydraulic stomatal transport conductance photosynthetic regulation	2.4	2.0	3.0	0		2	"[(""'net'"", ""'transport'""), (""'hydraulic'"", ""'structure'"")]"	0	
16	high low salinity record evaporation alfalfa class mixture turfgrass white	2.2	2.4	2.8	1	'white'	1	"[(""'salinity'"", ""'evaporation'"")]"	0	
17	irrigation surface drip drainage saline canal deep subsurface shallow table	3.0	1.6	3.0	0		2	"[(""'irrigation'"", ""'drainage'""), (""'surface'"", ""'table'"")]"	0	
18	average type biomass cover annual potato event fish pond movement	2.6	1.6	3.0	2	'event' 'fish'	5	"[(""'average'"", ""'annual'""), (""'type'"", ""'biomass'""), (""'cover'"", ""'event'""), (""'fish'"", ""'pond'""), (""'movement'"", ""'potato'"")]"	0	
19	increase decrease population decline habitat california stock incorporation agroecosystem fixation	2.8	2.0	3.0	1	'incorporation'	5	"[(""'increase'"", ""'increase'""), (""'decrease'"", ""'decrease'""), (""'habitat'"", ""'habitat'""), (""'stock'"", ""'stock'""), (""'incorporation'"", ""'incorporation'"")]"	0	
20	quality loss information ground form suitability vineyard county fuel century	2.8	1.6	2.6	2	'fuel' 'century'	4	"[(""'quality'"", ""'suitability'""), (""'information'"", ""'ground'""), (""'county'"", ""'vineyard'""), (""'fuel'"", ""'century'"")]"	0	
21	seed cotton planting date furrow mulch row interval fertigation week	3.0	2.4	3.0	0		4	"[(""'seed'"", ""'cotton'""), (""'planting'"", ""'date'""), (""'furrow'"", ""'row'""), (""'interval'"", ""'week'"")]"	0	
22	application apply fertilizer plot design manure recommend mineral release block	2.2	2.4	3.0	0		2	"[(""'fertilizer'"", ""'manure'""), (""'application'"", ""'apply'"")]"	0	
23	crop research rainfall requirement winter month schedule optimum june supplemental	2.4	2.0	2.8	0		2	"[(""'research'"", ""'requirement'""), (""'rainfall'"", ""'supplemental'"")]"	0	
24	grow season wet tillage summer spring conventional residue end rotation	2.6	2.0	3.0	0		2	"[(""'grow'"", ""'season'""), (""'spring'"", ""'summer'"")]"	0	
25	treatment cultivar acid oil protein sensor extract compound tuber sunflower	3.0	1.6	2.8	2	'oil' 'sensor'	4	"[(""'treatment'"", ""'compound'""), (""'cultivar'"", ""'tuber'""), (""'oil'"", ""'extract'""), (""'protein'"", ""'compound'"")]"	0	
26	reduce project sprinkler pressure single contribution intensity damage place peak	2.4	2.2	2.6	0		7	"[(""'reduce'"", ""'reduce'""), (""'project'"", ""'project'""), (""'sprinkler'"", ""'sprinkler'""), (""'pressure'"", ""'pressure'""), (""'single'"", ""'single'""), (""'contribution'"", ""'contribution'""), (""'intensity'"", ""'intensity'"")]"	0	
27	development farm local farming scheme product income household market sector	3.0	2.0	3.0	0		4	"[(""'development'"", ""'farming'""), (""'farm'"", ""'farming'""), (""'local'"", ""'household'""), (""'market'"", ""'product'"")]"	0	
28	change groundwater climate river flow basin aquifer reservoir lake adaptation	2.8	2.0	3.0	0		3	"[(""'river'"", ""'flow'""), (""'reservoir'"", ""'lake'""), (""'change'"", ""'adaptation'"")]"	0	
29	potential time term scale energy available medium receive pot consume	2.8	2.0	3.0	2	'receive' 'pot'	1	"[(""'potential'"", ""'pot'"")]"	0	
30	agricultural factor landscape wetland watershed tank guideline transformation section shape	2.4	1.8	2.8	1	'guideline'	2	"[(""'agricultural'"", ""'tank'""), (""'watershed'"", ""'section'"")]"	0	
31	value estimate range mean measurement coefficient correlation standard equation prediction	2.8	1.8	3.0	1	'coefficient'	3	"[(""'estimate'"", ""'prediction'""), (""'measurement'"", ""'standard'""), (""'correlation'"", ""'coefficient'"")]"	0	
32	drought environment salt variety genotype tolerance trait line resistance hybrid	2.6	1.8	3.0	0		5	"[(""'drought'"", ""'environment'""), (""'salt'"", ""'resistance'""), (""'genotype'"", ""'line'""), (""'tolerance'"", ""'trait'""), (""'hybrid'"", ""'variety'"")]"	0	
33	temperature period relative precipitation canopy trend flux weather air heat	3.0	2.0	3.0	0		3	"[(""'temperature'"", ""'heat'""), (""'precipitation'"", ""'weather'""), (""'period'"", ""'trend'"")]"	0	
34	produce community disease detect microbial removal diversity bacteria lettuce pathogen	2.4	2.0	3.0	1	'lettuce'	2	"[(""'produce'"", ""'lettuce'""), (""'disease'"", ""'pathogen'"")]"	0	
35	method variable size location set state forest like particle plantation	2.6	2.4	3.0	1	'like'	3	"[(""'method'"", ""'set'""), (""'variable'"", ""'state'""), (""'size'"", ""'location'"")]"	0	
36	base datum index difference evapotranspiration spatial green vegetation network regression	2.4	2.0	2.8	0		2	"[(""'base'"", ""'datum'""), (""'green'"", ""'vegetation'"")]"	0	
37	great parameter reduction distribution cost relate discharge waste initial catchment	2.4	2.2	2.6	0		4	"[(""'parameter'"", ""'cost'""), (""'distribution'"", ""'discharge'""), (""'waste'"", ""'initial'""), (""'catchment'"", ""'great'"")]"	0	
38	management farmer practice technology corn soybean conservation adoption bean knowledge	2.8	2.0	3.0	0		1	"[(""'corn'"", ""'bean'"")]"	0	
39	growth deficit stage harvest early late vegetative flowering pre post	2.8	1.8	3.0	0		7	"[(""'growth'"", ""'vegetative'""), (""'deficit'"", ""'deficit'""), (""'stage'"", ""'stage'""), (""'harvest'"", ""'harvest'""), (""'early'"", ""'early'""), (""'late'"", ""'late'""), (""'flowering'"", ""'flowering'"")]"	0	
40	density capacity reach forage rain feed retention erosion behavior proportion	2.6	2.0	3.0	0		3	"[(""'density'"", ""'proportion'""), (""'capacity'"", ""'reach'""), (""'feed'"", ""'retention'"")]"	0	
41	year specie grass hydrological head slope legume grassland native perennial	2.8	2.0	2.8	2	'specie' 'legume'	7	"[(""'year'"", ""'year'""), (""'specie'"", ""'specie'""), (""'grass'"", ""'grass'""), (""'hydrological'"", ""'hydrological'""), (""'head'"", ""'head'""), (""'slope'"", ""'slope'""), (""'legume'"", ""'legume'"")]"	0	
42	field emission carbon greenhouse flood global paddy degree co₂ province	2.6	2.2	3.0	1	'degree'	3	"[(""'field'"", ""'paddy'""), (""'emission'"", ""'co₂'""), (""'greenhouse'"", ""'global'"")]"	0	
43	rice maize cropping cultivation rainfed lowland upland fallow cereal aerobic	2.8	1.8	2.8	0		2	"[(""'rice'"", ""'maize'""), (""'lowland'"", ""'upland'"")]"	0	
44	plant uptake substrate tissue pepper symptom host strawberry micronutrient translocation	2.8	2.0	3.0	2	'pepper' 'strawberry'	1	"[(""'pepper'"", ""'strawberry'"")]"	0	
45	day input tomato limit percent recovery vine culture open output	2.6	2.2	3.0	0		4	"[(""'day'"", ""'output'""), (""'input'"", ""'output'""), (""'tomato'"", ""'vine'""), (""'limit'"", ""'percent'"")]"	0	
46	total nitrogen process chemical fertilization nitrate leach phosphorus sodium point	3.0	1.6	2.8	1	'point'	1	"[(""'nitrogen'"", ""'nitrate'"")]"	0	
47	yield grain wheat sorghum correlate unit percentage straw barley gap	2.6	2.2	2.8	3	'unit' 'percentage' 'correlate'	3	"[(""'yield'"", ""'grain'""), (""'wheat'"", ""'straw'""), (""'barley'"", ""'straw'"")]"	0	
48	tree seedling orchard olive frequency old rootstock apple mature citrus	2.8	2.0	3.0	2	'frequency' 'old'	4	"[(""'tree'"", ""'mature'""), (""'apple'"", ""'mature'""), (""'olive'"", ""'mature'""), (""'citrus'"", ""'mature'"")]"	0	
49	model supply demand simulation scenario policy decision function optimal regional	2.8	2.0	3.0	0		7	"[(""'model'"", ""'model'""), (""'supply'"", ""'supply'""), (""'demand'"", ""'demand'""), (""'simulation'"", ""'simulation'""), (""'scenario'"", ""'scenario'""), (""'policy'"", ""'policy'""), (""'decision'"", ""'dec"")]"	0	
