ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
25	application control treatment recommend fertilizer manure dose herbicide foliar apply	2.8	2.4	2.6	0		4	"[(""'application'"", ""'apply'""), (""'control'"", ""'treatment'""), (""'dose'"", ""'apply'""), (""'recommend'"", ""'treatment'"")]"	0	
26	fruit tree orchard olive grape rootstock apple citrus wine harvest	3.0	2.0	3.0	1	'wine'	7	"[(""'fruit'"", ""'fruit'""), (""'tree'"", ""'tree'""), (""'orchard'"", ""'orchard'""), (""'olive'"", ""'olive'""), (""'grape'"", ""'grape'""), (""'rootstock'"", ""'rootstock'""), (""'apple'"", ""'apple'"")]"	0	
27	activity acid sugar protein oil content salinity soluble enzyme antioxidant	2.4	2.6	3.0	3	'sugar' 'protein' 'oil'	2	"[(""'activity'"", ""'activity'""), (""'antioxidant'"", ""'antioxidant'"")]"	0	
28	day early stage flowering seed date maximum interval germination percent	2.8	2.2	3.0	1	'percent'	2	"[(""'day'"", ""'date'""), (""'stage'"", ""'stage'"")]"	0	
29	irrigate field irrigated non site rainfed trial dryland capacity paddy	2.4	1.8	2.8	1	'non'	2	"[(""'irrigate'"", ""'irrigated'""), (""'site'"", ""'trial'"")]"	0	
30	treat wastewater effluent chemical reuse sewage waste municipal removal sample	2.8	1.6	3.0	1	'sample'	6	"[(""'treat'"", ""'treatment'""), (""'wastewater'"", ""'waste'""), (""'effluent'"", ""'waste'""), (""'chemical'"", ""'chemicals'""), (""'reuse'"", ""'recycle'""), (""'sewage'"", ""'wastewater'"")]"	0	
31	production energy consumption product agricultural feed renewable fuel electricity input	2.8	1.8	3.0	0		4	"[(""'production'"", ""'product'""), (""'energy'"", ""'fuel'""), (""'consumption'"", ""'input'""), (""'renewable'"", ""'renewable'"")]"	0	
32	moisture depth layer profile sandy clay zone conductivity soil loam	2.8	2.0	3.0	0		7	"[(""'moisture'"", ""'moisture'""), (""'depth'"", ""'depth'""), (""'layer'"", ""'layer'""), (""'profile'"", ""'profile'""), (""'sandy'"", ""'sandy'""), (""'clay'"", ""'clay'""), (""'zone'"", ""'zone'"")]"	0	
33	temperature measurement air canopy flux evapotranspiration daily radiation estimate thermal	3.0	2.4	3.0	0		1	"[(""'temperature'"", ""'thermal'"")]"	0	
34	yield grain component lint wue corn gap produce cotton sorghum	2.8	2.4	3.0	2	'lint' 'cotton'	6	"[(""'yield'"", ""'produce'""), (""'grain'"", ""'cotton'""), (""'grain'"", ""'sorghum'""), (""'lint'"", ""'cotton'""), (""'lint'"", ""'wue'""), (""'cotton'"", ""'sorghum'"")]"	0	
35	block design plot week split spray apply half solution medium	2.6	2.0	3.0	0		2	"[(""'block'"", ""'medium'""), (""'split'"", ""'half'"")]"	0	
36	high low record net medium ratio produce return value cost	2.4	2.2	3.0	0		8	"[(""'high'"", ""'high'""), (""'low'"", ""'low'""), (""'record'"", ""'record'""), (""'net'"", ""'net'""), (""'medium'"", ""'medium'""), (""'ratio'"", ""'ratio'""), (""'produce'"", ""'produce'""), (""'return'"", ""'return'"")]"	0	
37	risk health human heavy source contamination vegetable pollution metal exposure	2.6	2.0	3.0	1	'vegetable'	1	"[(""'source'"", ""'source'"")]"	0	
38	organic carbon microbial soil matter soc available term amendment aggregate	3.0	2.2	3.0	1	'aggregate'	2	"[(""'organic'"", ""'matter'""), (""'soc'"", ""'soil'"")]"	0	
39	period year annual rainfall average month precipitation seasonal event september	3.0	2.2	3.0	1	'event'	4	"[(""'period'"", ""'year'""), (""'annual'"", ""'year'""), (""'seasonal'"", ""'year'""), (""'event'"", ""'event'"")]"	0	
40	exp ssd replenishment msi ¹³c adi burial maximise mineralize nar	1.8	2.4	1.8	2	¹³c nar	6	"[(""'ssd'"", ""'ssd'""), (""'replenishment'"", ""'replenishment'""), (""'msi'"", ""'msi'""), (""'¹³c'"", ""'¹³c'""), (""'adi'"", ""'adi'""), (""'burial'"", ""'bur"")]"	1	¹³c
41	increase decrease reduce decline trend reduction demand fold wue rate	3.0	2.2	3.0	1	'wue'	4	"[(""'increase'"", ""'rise'""), (""'decrease'"", ""'fall'""), (""'reduce'"", ""'decline'""), (""'trend'"", ""'rate'"")]"	0	
42	groundwater aquifer shallow sodium recharge suitability ratio ion sar carbonate	2.2	1.6	3.0	2	'sodium' 'ratio'	2	"[(""'groundwater'"", ""'aquifer'""), (""'ratio'"", ""'suitability'"")]"	0	
43	practice agricultural reduce term scale factor input base management potential	2.6	1.8	3.0	0		2	"[(""'practice'"", ""'term'""), (""'agricultural'"", ""'management'"")]"	0	
44	adi k₂o ssd maximise h₂o dma nar litre magnetized msi	2.0	1.8	2.0	2	'dma' 'msi'	2	"[(""'adi'"", ""'dma'""), (""'k₂o'"", ""'h₂o'"")]"	0	
45	root dry zone shoot weight length total fresh great mass	2.4	1.8	2.8	0		8	"[(""'root'"", ""'root'""), (""'zone'"", ""'zone'""), (""'shoot'"", ""'shoot'""), (""'weight'"", ""'weight'""), (""'length'"", ""'length'""), (""'total'"", ""'total'""), (""'fresh'"", ""'fresh'""), (""'great'"", ""'"")]"	0	
46	change climate variability scenario adaptation pattern climatic global trend regional	2.8	2.0	3.0	0		1	"[(""'climate'"", ""'climatic'"")]"	0	
47	adi litre aerate iwp discount sprinkling cessation terminate apri i₁₀₀	2.2	2.4	2.2	2	'iwp' 'i₁₀₀'	2	"[(""'litre'"", ""'i₁₀₀'""), (""'aerate'"", ""'terminate'"")]"	1	'i₁₀₀'
48	area land cover cultivate map forest cropland suitable farmland urban	3.0	2.2	3.0	1	'urban'	7	"[(""'area'"", ""'land'""), (""'cover'"", ""'cover'""), (""'cultivate'"", ""'farmland'""), (""'map'"", ""'map'""), (""'forest'"", ""'forest'""), (""'suitable'"", ""'suitable'""), (""'urban'"", ""'urban'"")]"	0	
49	index leaf number difference height chlorophyll biomass weight lai parameter	2.6	2.2	2.8	0		3	"[(""'index'"", ""'number'""), (""'height'"", ""'weight'""), (""'lai'"", ""'parameter'"")]"	0	
