ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
81	clm hunan ctw lrwc prb soyabean stagnant feddan tsw omission	2.4	2.2	2.2	2	'soyabean' 'feddan'	5	"[(""'clm'"", ""'lrwc'""), (""'hunan'"", ""'ctw'""), (""'prb'"", ""'feddan'""), (""'stagnant'"", ""'soyabean'""), (""'tsw'"", ""'omission'"")]"	0	
82	adaptation change scenario climate climatic global variability vulnerability rcp century	3.0	2.4	2.8	0		6	"[(""'adaptation'"", ""'change'""), (""'climate'"", ""'climatic'""), (""'climate'"", ""'global'""), (""'climatic'"", ""'global'""), (""'global'"", ""'vulnerability'""), (""'climate'"", ""'variability'"")]"	0	
83	non map irrigated site forest cropland class cultivate cover area	2.4	2.2	2.6	0		7	"[(""'non'"", ""'non'""), (""'map'"", ""'map'""), (""'irrigated'"", ""'irrigated'""), (""'site'"", ""'site'""), (""'forest'"", ""'forest'""), (""'cropland'"", ""'cropland'""), (""'class'"", ""'class'"")]"	0	
84	grower practice crop management information decision rotation production pest cropping	2.6	2.0	3.0	1	'decision'	5	"[(""'grower'"", ""'producer'""), (""'practice'"", ""'management'""), (""'crop'"", ""'cropping'""), (""'decision'"", ""'choice'""), (""'rotation'"", ""'sequence'"")]"	0	
85	term microbial structure degradation community soil erosion carbon ecosystem activity	2.6	2.2	3.0	0		7	"[(""'term'"", ""'term'""), (""'microbial'"", ""'microbial'""), (""'structure'"", ""'structure'""), (""'degradation'"", ""'degradation'""), (""'community'"", ""'community'""), (""'soil'"", ""'soil'""), (""'erosion'"", ""'eros"")]"	0	
86	downstream dam stream sediment lake delta flood fish reservoir floodplain	2.8	1.6	3.0	0		3	"[(""'downstream'"", ""'stream'""), (""'reservoir'"", ""'lake'""), (""'flood'"", ""'floodplain'"")]"	0	
87	moisture soil measurement zone profile distribution hydraulic capacity content depth	3.0	2.0	3.0	3	'measurement' 'zone' 'distribution'	2	"[(""'moisture'"", ""'content'""), (""'soil'"", ""'profile'"")]"	0	
88	simulation prediction linear uncertainty optimization fit model function multi algorithm	3.0	1.4	3.0	3	'linear' 'optimization' 'fit'	3	"[(""'simulation'"", ""'prediction'""), (""'optimization'"", ""'fit'""), (""'model'"", ""'function'"")]"	0	
89	range daily maximum annual average mean monthly respectively seasonal reach	2.6	2.2	3.0	0		7	"[(""'range'"", ""'range'""), (""'daily'"", ""'daily'""), (""'maximum'"", ""'maximum'""), (""'annual'"", ""'annual'""), (""'average'"", ""'average'""), (""'mean'"", ""'mean'""), (""'monthly'"", ""'monthly'"")]"	0	
90	number height record weight plant seed day density length sow	2.6	2.8	3.0	0		2	"[(""'number'"", ""'record'""), (""'height'"", ""'length'"")]"	0	
91	region arid oasis basin watershed freshwater nile aral desert regional	2.8	1.8	2.6	0		1	"[(""'region'"", ""'regional'"")]"	0	
92	conventional return cotton net efficiency cultivation cost benefit cropping planting	2.6	2.0	3.0	1	'cotton'	2	"[(""'cotton'"", ""'cotton'""), (""'planting'"", ""'planting'"")]"	0	
93	forage bean potato feed beef green industry dairy animal milk	2.4	2.6	3.0	2	'industry' 'dairy'	4	"[(""'forage'"", ""'feed'""), (""'potato'"", ""'beef'""), (""'green'"", ""'industry'""), (""'dairy'"", ""'milk'"")]"	0	
94	country national sector people poverty rural security face nutrition international	2.8	1.6	3.0	2	'security' 'face'	3	"[(""'country'"", ""'national'""), (""'people'"", ""'rural'""), (""'poverty'"", ""'security'"")]"	0	
95	weather station artificial datum machine meteorological accuracy network learning available	2.8	2.0	3.0	1	'datum'	2	"[(""'weather'"", ""'meteorological'""), (""'accuracy'"", ""'datum'"")]"	0	
96	field paddy trial university rainfed wet station cropping season kharif	2.8	2.0	2.8	0		3	"[(""'field'"", ""'station'""), (""'paddy'"", ""'kharif'""), (""'rainfed'"", ""'wet'"")]"	0	
97	drip sprinkler subsurface irrigation plastic frequency fertigation micro film mulch	2.8	2.2	2.8	0		1	"[(""'irrigation'"", ""'fertigation'"")]"	0	
98	conventional paddy pesticide loss drainage flood herbicide practice flooding runoff	2.8	2.0	2.8	0		5	"[(""'paddy'"", ""'paddy'""), (""'loss'"", ""'loss'""), (""'flood'"", ""'flood'""), (""'practice'"", ""'practice'""), (""'drainage'"", ""'drainage'"")]"	0	
99	sand particle slope head infiltration filter drain hydraulic transport subsurface	2.4	2.0	3.0	0		2	"[(""'sand'"", ""'particle'""), (""'filter'"", ""'infiltration'"")]"	0	
