ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
13	bible smoke jesus appreciated draw dont bud fucking workout harbaugh	2.2	2.4	2.2	1	'fucking'	2	"[(""'bible'"", ""'jesus'""), (""'draw'"", ""'workout'"")]"	2	'dont' 'fucking'
14	meet bitch game bite poorly ready pack weird pic girl	1.8	1.8	2.6	1	'bitch'	4	"[(""'meet'"", ""'game'""), (""'bitch'"", ""'pack'""), (""'bite'"", ""'poorly'""), (""'ready'"", ""'girl'"")]"	0	
15	movie bad workout nervous change shy correct decide hour thankful	2.6	2.0	3.0	0		7	"[(""'bad'"", ""'bad'""), (""'workout'"", ""'workout'""), (""'shy'"", ""'shy'""), (""'correct'"", ""'correct'""), (""'decide'"", ""'decide'""), (""'hour'"", ""'hour'""), (""'thankful'"", ""'thank"")]"	0	
16	spend gain positive right week funny gym twitter bed hoe	2.4	2.0	2.8	1	'hoe'	2	"[(""'spend'"", ""'gain'""), (""'week'"", ""'right'"")]"	0	
17	wine person book lot nye miss lesson read swollen gym	2.0	1.6	2.2	1	'gym'	1	"[(""'person'"", ""'gym'"")]"	0	
18	week grow club eve hour concert supper read smoke control	2.2	2.4	2.8	1	'smoke'	3	"[(""'week'"", ""'hour'""), (""'concert'"", ""'hour'""), (""'supper'"", ""'hour'"")]"	0	
19	negative actually success teach publish pinterest gambling kenny imponderabilia content	2.2	1.6	2.8	3	'imponderabilia' 'gambling' 'kenny'	3	"[(""'success'"", ""'gambling'""), (""'kenny'"", ""'pinterest'""), (""'teach'"", ""'content'"")]"	0	
20	hate come relationship hahaha burrito soundtrack use amazing typo complete	2.2	2.0	2.2	2	'hahaha' 'burrito'	6	"[(""'hate'"", ""'hate'""), (""'come'"", ""'come'""), (""'relationship'"", ""'relationship'""), (""'amazing'"", ""'amazing'""), (""'use'"", ""'use'""), (""'complete'"", ""'complete'"")]"	0	
21	vine play cause treat dance better finally dedicated drunk jesus	2.4	2.2	2.6	1	'jesus'	5	"[(""'play'"", ""'game'""), (""'better'"", ""'best'""), (""'finally'"", ""'lastly'""), (""'dedicated'"", ""'devoted'""), (""'jesus'"", ""'christ'"")]"	0	
22	finally self wish story mistake serve titie laugh grow smoke	2.0	3.0	2.2	2	'titie' 'smoke'	7	"[(""'finally'"", ""'end'""), (""'self'"", ""'self'""), (""'wish'"", ""'wish'""), (""'story'"", ""'story'""), (""'mistake'"", ""'mistake'""), (""'serve'"", ""'serve'""), (""'titie'"", ""'tittie'"")]"	0	
23	gym weight social book goal lose healthy welcome god everyday	2.2	2.0	2.8	1	'god'	3	"[(""'gym'"", ""'healthy'""), (""'weight'"", ""'lose'""), (""'everyday'"", ""'goal'"")]"	0	
24	guess yeah heck mile february pile morning memory penny squat	2.0	2.0	2.4	2	'penny' 'squat'	2	"[(""'pile'"", ""'penny'""), (""'squat'"", ""'squat'"")]"	0	
25	wales page cotswolds lake calendar naw ready chore complain film	2.6	2.0	2.6	2	'chore' 'complain'	4	"[(""'wales'"", ""'naw'""), (""'page'"", ""'film'""), (""'cotswolds'"", ""'chore'""), (""'lake'"", ""'complain'"")]"	0	
26	punctuation future drive old sound thank treat wish sleep listen	2.0	2.2	3.0	2	'punctuation' 'sleep'	2	"[(""'punctuation'"", ""'old'""), (""'drive'"", ""'listen'"")]"	0	
27	reduce sock job account mad follower bitches oregon culture indulge	2.4	1.8	2.8	2	'mad' 'bitches'	7	"[(""'reduce'"", ""'reduce'""), (""'sock'"", ""'sock'""), (""'job'"", ""'job'""), (""'account'"", ""'account'""), (""'mad'"", ""'mad'""), (""'follower'"", ""'follower'""), (""'bitches'"", ""'bitches'"")]"	0	
28	week bikini haha relationship happen patience friend lol yoga personal	2.4	2.4	3.0	2	'haha' 'lol'	1	"[(""'week'"", ""'personal'"")]"	0	
29	exercise world careful way goal learn stay list fit care	2.8	2.6	3.0	1	'list'	2	"[(""'exercise'"", ""'fit'""), (""'way'"", ""'list'"")]"	0	
30	button head help pain car hug glamour drink laugh mystery	2.2	2.2	2.8	1	'drink'	7	"[(""'button'"", ""'button'""), (""'head'"", ""'head'""), (""'help'"", ""'help'""), (""'pain'"", ""'pain'""), (""'car'"", ""'car'""), (""'hug'"", ""'hug'""), (""'glamour'"", ""'glamour'"")]"	0	
31	live music stick random father zone promise act marry bite	1.4	1.2	2.8	2	'marry' 'bite'	2	"[(""'live'"", ""'act'""), (""'music'"", ""'zone'"")]"	0	
32	positive stay hard right slap lbs look honor criticism energy	2.4	2.4	3.0	2	'slap' 'lbs'	1	"[(""'stay'"", ""'lbs'"")]"	0	
33	single talk ask future plane tho achieve fall mediocre choose	2.2	2.2	3.0	1	'tho'	7	"[(""'single'"", ""'one'""), (""'talk'"", ""'discussion'""), (""'ask'"", ""'query'""), (""'achieve'"", ""'succeed'""), (""'plane'"", ""'aircraft'""), (""'fall'"", ""'collapse'""), (""'mediocre'"", ""'average'"")]"	1	'tho'
34	great meet stay worth twitter mind relationship sleep share donate	2.6	1.8	2.8	2	'sleep' 'donate'	2	"[(""'great'"", ""'worth'""), (""'meet'"", ""'share'"")]"	0	
35	know healthy sure thank right pack spend long music use	2.4	1.6	2.8	3	'pack' 'use' 'spend'	3	"[(""'know'"", ""'know'""), (""'right'"", ""'right'""), (""'use'"", ""'use'"")]"	0	
36	man gop rino boehnermustgo promulgate establishment garbage mcconnelle ariel meet	2.2	2.2	2.4	2	'garbage' 'mcconnelle'	2	"[(""'gop'"", ""'mcconnelle'""), (""'garbage'"", ""'establishment'"")]"	3	'gop' 'boehnermustgo' 'mcconnelle'
37	salad seriously channel completely cabin sass mean late live history	2.2	1.6	3.0	0		4	"[(""'salad'"", ""'live'""), (""'seriously'"", ""'mean'""), (""'channel'"", ""'cabin'""), (""'completely'"", ""'history'"")]"	0	
38	week leave twice castle accept read turn instead involve create	2.2	2.2	2.6	2	'twice' 'create'	8	"[(""'week'"", ""'week'""), (""'leave'"", ""'leave'""), (""'twice'"", ""'twice'""), (""'castle'"", ""'castle'""), (""'accept'"", ""'accept'""), (""'read'"", ""'read'""), (""'turn'"", ""'turn'""), (""'instead'"", ""'instead'"")]"	0	
39	read far thank weight drink type plan continue earlystart identity	2.6	1.6	2.4	0		3	"[(""'read'"", ""'plan'""), (""'weight'"", ""'drink'""), (""'earlystart'"", ""'identity'"")]"	0	
40	end write yesterday workout place vow pet month master yoga	2.2	1.8	2.8	2	'vow' 'pet'	1	"[(""'workout'"", ""'yoga'"")]"	0	
41	father real idk pee vow couple invite desire chorgrapher lil	1.8	2.0	2.2	2	'pee' 'idk'	2	"[(""'father'"", ""'real'""), (""'couple'"", ""'lil'"")]"	1	'chorgrapher'
42	plan shoot look swift cause gelek fun teaching pay bold	2.4	2.4	2.6	1	'gelek'	2	"[(""'shoot'"", ""'fun'""), (""'swift'"", ""'bold'"")]"	0	
43	baby know paint beer attention health upset pound great actually	1.8	2.6	3.0	1	'pound'	7	"[(""'baby'"", ""'baby'""), (""'know'"", ""'know'""), (""'paint'"", ""'paint'""), (""'beer'"", ""'beer'""), (""'attention'"", ""'attention'""), (""'health'"", ""'health'""), (""'upset'"", ""'ups"")]"	0	
44	hurt forgiveness power chuck neighbor newyearseve unapologetically important screw countdown	2.4	2.0	3.0	1	'screw'	1	"[(""'power'"", ""'important'"")]"	0	
45	weight cigarette gym healthy lose loss stay nap right instead	2.6	2.2	2.6	2	'nap' 'right'	2	"[(""'weight'"", ""'loss'""), (""'stay'"", ""'nap'"")]"	0	
46	watch close join fun tonight tix week article chop support	2.2	1.8	2.6	2	'chop' 'support'	8	"[(""'watch'"", ""'watch'""), (""'close'"", ""'close'""), (""'join'"", ""'join'""), (""'fun'"", ""'fun'""), (""'tonight'"", ""'tonight'""), (""'tix'"", ""'tix'""), (""'week'"", ""'week'""), (""'article'"", ""'"")]"	0	
47	quit grow maybe stay marry door music binge jesus radio	2.4	2.0	2.8	2	'door' 'radio'	7	"[(""'quit'"", ""'leave'""), (""'grow'"", ""'expand'""), (""'stay'"", ""'remain'""), (""'marry'"", ""'wed'""), (""'door'"", ""'gate'""), (""'music'"", ""'tune'""), (""'binge'"", ""'overconsume'"")]"	0	
48	voice drop turn concert wait literally status smell bullshit tithe	2.4	1.6	2.8	2	'tithe' 'bullshit'	4	"[(""'voice'"", ""'concert'""), (""'wait'"", ""'status'""), (""'smell'"", ""'literally'""), (""'bullshit'"", ""'tithe'"")]"	0	
49	gain actually especially reach ironic calendar smoking jesus accomplish ass	2.4	1.4	2.6	2	'jesus' 'calendar'	2	"[(""'gain'"", ""'accomplish'""), (""'calendar'"", ""'reach'"")]"	0	
50	far form dollar music trip mat dogslife apologize scouty philosophy	2.4	2.2	2.4	3	'dollar' 'scouty' 'mat'	5	"[(""'far'"", ""'dollar'""), (""'form'"", ""'mat'""), (""'music'"", ""'philosophy'""), (""'trip'"", ""'dogslife'""), (""'apologize'"", ""'scouty'"")]"	0	
51	enjoy reach appreciate desire free hell shark masterbate fin success	2.2	1.8	2.4	3	'hell' 'shark' 'masterbate'	2	"[(""'shark'"", ""'shark'""), (""'fin'"", ""'fin'"")]"	1	'masterbate'
52	drive youtube ultron res heart post mind unite cydonia hear	2.6	1.6	2.8	1	'cydonia'	8	"[(""'drive'"", ""'drive'""), (""'youtube'"", ""'youtube'""), (""'ultron'"", ""'ultron'""), (""'res'"", ""'res'""), (""'heart'"", ""'heart'""), (""'post'"", ""'post'""), (""'mind'"", ""'mind'""), (""'unite'"", ""'"")]"	0	
53	goal eve drink come white monday fitness twitter habit ready	2.0	2.6	3.0	1	'twitter'	2	"[(""'fitness'"", ""'ready'""), (""'twitter'"", ""'drink'"")]"	0	
54	tomorrow monday ready fucking pray live big fight suspect energy	2.4	1.6	2.8	1	'fucking'	2	"[(""'tomorrow'"", ""'fight'""), (""'live'"", ""'energy'"")]"	0	
55	music manage cream soon strong hangover currently hefty agree lot	2.6	2.4	2.8	2	'cream' 'hangover'	5	"[(""'manage'"", ""'manage'""), (""'cream'"", ""'cream'""), (""'strong'"", ""'strong'""), (""'agree'"", ""'agree'""), (""'lot'"", ""'lot'"")]"	0	
56	fun beer maybe follower healthy taco read spend drink run	2.0	1.8	3.0	0		7	"[(""'fun'"", ""'fun'""), (""'beer'"", ""'beer'""), (""'maybe'"", ""'maybe'""), (""'follower'"", ""'follower'""), (""'healthy'"", ""'healthy'""), (""'taco'"", ""'taco'""), (""'read'"", ""'read'"")]"	0	
57	dream practice lot treat technology butts way bitch cigarettes bit	2.2	1.6	2.6	2	'bitch' 'cigarettes'	5	"[(""'dream'"", ""'dream'""), (""'treat'"", ""'treat'""), (""'lot'"", ""'lot'""), (""'way'"", ""'way'""), (""'bit'"", ""'bit'"")]"	0	
58	friend way maybe finish degree face place brtrend workout newyearnewme	2.2	1.8	2.4	2	'brtrend' 'newyearnewme'	2	"[(""'finish'"", ""'end'""), (""'way'"", ""'route'"")]"	0	
59	house past escape drunk meet wind sandal cig toilet white	2.4	1.8	3.0	1	'cig'	7	"[(""'house'"", ""'home'""), (""'wind'"", ""'breeze'""), (""'drunk'"", ""'intoxicated'""), (""'meet'"", ""'gather'""), (""'cig'"", ""'cigarette'""), (""'toilet'"", ""'bathroom'""), (""'white'"", ""'"")]"	0	
60	attitude realistic planet straighten startup watch dslr recipe project refuse	2.4	2.2	2.8	2	'dslr' 'watch'	3	"[(""'planet'"", ""'planet'""), (""'startup'"", ""'startup'""), (""'dslr'"", ""'dslr'"")]"	0	
61	fuck week instead feel home resolve actually right edge join	2.0	2.0	2.6	1	'week'	1	"[(""'feel'"", ""'actually'"")]"	0	
62	look kenya commit football friends galaxy excercise upgrade gouda hubby	2.4	2.0	2.6	1	'gouda'	5	"[(""'look'"", ""'football'""), (""'friends'"", ""'galaxy'""), (""'kenya'"", ""'upgrade'""), (""'commit'"", ""'hubby'""), (""'exercise'"", ""'gouda'"")]"	0	
63	attention decision proud step straight feeling daughter manage night bring	2.4	2.0	2.8	0		7	"[(""'attention'"", ""'attention'""), (""'proud'"", ""'proud'""), (""'step'"", ""'step'""), (""'straight'"", ""'straight'""), (""'feeling'"", ""'feeling'""), (""'daughter'"", ""'daughter'""), (""'manage'"", ""'manage'"")]"	0	
64	kick baby thank legging white shin able code cookie science	2.0	2.0	2.6	1	'cookie'	6	"[(""'kick'"", ""'baby'""), (""'thank'"", ""'able'""), (""'legging'"", ""'white'""), (""'shin'"", ""'able'""), (""'code'"", ""'cookie'""), (""'science'"", ""'able'"")]"	0	
65	thank workout drink girl facebook wana holiday especially ambitious perk	2.6	2.2	2.8	1	'drink'	1	"[(""'workout'"", ""'perk'"")]"	0	
66	habit ahead accept email share tank scotch change accomplish drink	2.6	2.4	2.8	2	'scotch' 'tank'	2	"[(""'share'"", ""'share'""), (""'drink'"", ""'drink'"")]"	0	
67	respect spend daily grind awesome struggle quote favorite watch care	2.6	2.4	2.8	1	'spend'	7	"[(""'daily'"", ""'daily'""), (""'watch'"", ""'watch'""), (""'care'"", ""'care'""), (""'struggle'"", ""'struggle'""), (""'grind'"", ""'grind'""), (""'quote'"", ""'quote'""), (""'awesome'"", ""'awesome'"")]"	0	
68	lol ass friend kid fitness guitar wait party leg manipulate	2.2	1.6	2.2	2	'lol' 'wait'	5	"[(""'lol'"", ""'laugh'""), (""'fitness'"", ""'exercise'""), (""'guitar'"", ""'musical instrument'""), (""'wait'"", ""'delay'""), (""'manipulate'"", ""'control'"")]"	0	
69	dollar shop avoid business survival haircut loseweight homemade surround series	2.0	2.2	2.8	0		2	"[(""'dollar'"", ""'business'""), (""'shop'"", ""'series'"")]"	0	
70	amwriting jack read suspect german concrete fail ono loose buy	2.0	1.8	2.6	2	'ono' 'buy'	3	"[(""'ono'"", ""'fail'""), (""'german'"", ""'buy'""), (""'jack'"", ""'concrete'"")]"	0	
71	recover spend pityparty partypooper thank surgery ass club grandma apology	2.4	2.4	2.6	2	'pityparty' 'club'	2	"[(""'recover'"", ""'surgery'""), (""'thank'"", ""'apology'"")]"	2	'pityparty' 'partypooper'
72	right fat smoking healthy instead friendship hug food half college	2.6	1.8	2.8	0		1	"[(""'smoking'"", ""'healthy'"")]"	0	
73	positive anymore guy twitter able water control drink personal rise	2.4	1.8	2.8	1	'drink'	3	"[(""'positive'"", ""'able'""), (""'drink'"", ""'water'""), (""'personal'"", ""'guy'"")]"	0	
74	hope worth grow positive everyday laker know fitness house blessed	2.2	2.2	3.0	1	'laker'	5	"[(""'grow'"", ""'everyday'""), (""'laker'"", ""'know'""), (""'fitness'"", ""'grow'""), (""'house'"", ""'positive'""), (""'blessed'"", ""'hope'"")]"	0	
75	sure music stay thank ckokickboxing continue wait god close wrong	2.2	2.0	2.2	2	'close' 'wrong'	6	"[(""'sure'"", ""'sure'""), (""'music'"", ""'music'""), (""'stay'"", ""'stay'""), (""'thank'"", ""'thank'""), (""'ckokickboxing'"", ""'ckokickboxing'""), (""'continue'"", ""'continue'"")]"	0	
76	focus travel okay talk world drink deep extend positive venture	2.8	2.2	3.0	2	'okay' 'drink'	1	"[(""'travel'"", ""'venture'"")]"	0	
77	asshole old care final involved notice allow got body constructive	2.2	2.0	3.0	1	'got'	2	"[(""'old'"", ""'final'""), (""'allow'"", ""'got'"")]"	0	
78	know follower word drunk actually twitter use level bitch lol	2.0	1.8	2.2	2	'bitch' 'lol'	2	"[(""'know'"", ""'lol'""), (""'actually'"", ""'lol'"")]"	1	'bitch'
79	swear wine accept stupid sure okay magcon dancehall daredevil positive	2.0	1.8	2.8	1	'magcon'	2	"[(""'swear'"", ""'stupid'""), (""'dancehall'"", ""'positive'"")]"	0	
80	save hahaha read root sacrifice complete sing finish gym cruise	2.6	1.8	2.6	1	'hahaha'	1	"[(""'root'"", ""'root'"")]"	1	'hahaha'
81	travel finish wait paper worry friend snooze senryu late book	2.2	2.2	3.0	0		3	"[(""'travel'"", ""'book'""), (""'finish'"", ""'late'""), (""'wait'"", ""'snooze'"")]"	0	
82	lose thank book accept follower penny read adult reason taylor	2.0	2.2	3.0	1	'penny'	2	"[(""'accept'"", ""'taylor'""), (""'follower'"", ""'adult'"")]"	0	
83	artist leg waldorf stick muscle blair lazy high melook florida	2.8	2.2	2.6	1	'florida'	3	"[(""'artist'"", ""'muscle'""), (""'leg'"", ""'high'""), (""'florida'"", ""'lazy'"")]"	0	
84	learn bad resolutions replace dedicate list curse scarves look couch	2.8	2.4	3.0	1	'curse'	2	"[(""'learn'"", ""'list'""), (""'curse'"", ""'look'"")]"	0	
85	die workout busy know graduate idgaf lay growth pick victim	2.0	1.8	3.0	1	'idgaf'	2	"[(""'die'"", ""'victim'""), (""'growth'"", ""'lay'"")]"	0	
86	family yuck tell video voice week shape collective able blue	2.6	2.2	2.6	2	'yuck' 'blue'	2	"[(""'family'"", ""'collective'""), (""'able'"", ""'voice'"")]"	0	
87	faith forgive math finally rate pray responsive mission salad vegetable	2.6	2.4	3.0	1	'math'	2	"[(""'faith'"", ""'pray'""), (""'vegetable'"", ""'salad'"")]"	0	
88	pretty beat film cool build bigbootyhoe sake track confident prob	2.0	2.4	2.4	1	'beat'	2	"[(""'beat'"", ""'track'""), (""'cool'"", ""'confident'"")]"	0	
89	pool choose talent wife tolerance rubbish shine fitness interview short	2.6	2.2	3.0	1	'rubbish'	2	"[(""'wife'"", ""'tolerance'""), (""'fitness'"", ""'talent'"")]"	0	
90	eve stick attend spend agree damn damnit beer print positive	2.4	2.2	2.4	2	'damn' 'damnit'	1	"[(""'damn'"", ""'damnit'"")]"	1	'damnit'
91	learn visit pbr phone reply moment success rhyme page proud	2.0	2.0	3.0	1	'pbr'	7	"[(""'phone'"", ""'phone'""), (""'visit'"", ""'visit'""), (""'learn'"", ""'learn'""), (""'moment'"", ""'moment'""), (""'page'"", ""'page'""), (""'proud'"", ""'proud'""), (""'rhyme'"", ""'rhyme'"")]"	0	
92	jesus problem mile burn run walk gym conscience criticize large	2.4	2.4	2.4	5	'mile' 'burn' 'run' 'walk' 'gym'	7	"[(""'jesus'"", ""'jesus'""), (""'mile'"", ""'mile'""), (""'burn'"", ""'burn'""), (""'run'"", ""'run'""), (""'walk'"", ""'walk'""), (""'gym'"", ""'gym'""), (""'conscience'"", ""'conscience'"")]"	0	
93	son stress suck god quit save song hours car bake	2.0	1.8	2.4	0		1	"[(""'save'"", ""'song'"")]"	0	
94	single receive neglect fight excited promote rock little wife movie	2.6	1.6	2.8	1	'wife'	1	"[(""'wife'"", ""'wife'"")]"	0	
95	future happen entire bad party teach tablet oregon beer loss	2.0	2.0	2.6	2	'beer' 'oregon'	6	"[(""'bad'"", ""'bad'""), (""'party'"", ""'party'""), (""'teach'"", ""'teach'""), (""'oregon'"", ""'oregon'""), (""'beer'"", ""'beer'""), (""'loss'"", ""'loss'"")]"	0	
96	look rush teach everyday lazy officially boyfriend hahaha believe rank	2.6	1.8	3.0	1	'hahaha'	2	"[(""'look'"", ""'believe'""), (""'rush'"", ""'rank'"")]"	0	
97	way come walk paint baby pick glen fault smoke momma	2.6	1.8	2.6	2	'smoke' 'fault'	7	"[(""'way'"", ""'path'""), (""'come'"", ""'arrive'""), (""'walk'"", ""'stroll'""), (""'paint'"", ""'color'""), (""'baby'"", ""'infant'""), (""'pick'"", ""'choose'""), (""'glen'"", ""'valley'"")]"	0	
98	fuck sandal ballet release raise cruel liquor pick adult perspective	2.2	2.0	3.0	1	'sandal'	2	"[(""'fuck'"", ""'cruel'""), (""'adult'"", ""'liquor'"")]"	0	
99	finally note run weight hope sun likely stay lose build	2.4	2.6	3.0	0		8	"[(""'finally'"", ""'end'""), (""'note'"", ""'note'""), (""'run'"", ""'run'""), (""'weight'"", ""'weight'""), (""'hope'"", ""'hope'""), (""'sun'"", ""'sun'""), (""'likely'"", ""'likely'""), (""'stay'"", ""'st"")]"	0	
