ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
36	fit beefcake leave business quality continue somebody personal opportunity home	2.2	1.8	3.0	1	'somebody'	6	"[(""'fit'"", ""'business'""), (""'beefcake'"", ""'business'""), (""'leave'"", ""'home'""), (""'quality'"", ""'somebody'""), (""'continue'"", ""'opportunity'""), (""'personal'"", ""'home'"")]"	0	
37	tweet resolve come month finish excited degree word ago february	2.2	2.2	2.8	0		2	"[(""'tweet'"", ""'word'""), (""'month'"", ""'february'"")]"	0	
38	raise job cursing hard adventuresinchemistry mean die negativity consideration fitness	2.4	2.4	2.6	0		3	"[(""'die'"", ""'die'""), (""'job'"", ""'job'""), (""'fitness'"", ""'fitness'"")]"	0	
39	watch mile listen grow school surgery partypooper grade holiday district	2.4	1.6	2.6	1	'partypooper'	3	"[(""'watch'"", ""'partypooper'""), (""'mile'"", ""'district'""), (""'listen'"", ""'grade'"")]"	0	
40	maybe social friend hold selfie blonde amwriting share bible enjoy	2.4	2.0	2.8	1	'bible'	7	"[(""'maybe'"", ""'maybe'""), (""'social'"", ""'social'""), (""'friend'"", ""'friend'""), (""'hold'"", ""'hold'""), (""'selfie'"", ""'selfie'""), (""'blonde'"", ""'blonde'""), (""'amwriting'"", ""'amwriting'"")]"	0	
41	mandatory afternoon sec cantfail mediocre philosophy dosen't reversehipster bodylife traditional	2.6	2.0	2.0	1	'dosen't'	4	"[(""'mandatory'"", ""'cantfail'""), (""'afternoon'"", ""'mediocre'""), (""'dosen't'"", ""'reversehipster'""), (""'bodylife'"", ""'traditional'"")]"	1	'dosen't'
42	big plastic procrastination world meal pityparty replace bitchy partypooper trap	2.4	2.4	2.6	2	'bitchy' 'trap'	3	"[(""'big'"", ""'bitchy'""), (""'procrastination'"", ""'trap'""), (""'partypooper'"", ""'pityparty'"")]"	0	
43	today happen clean book faith musiclife country gift feel alive	2.4	2.6	2.8	1	'gift'	2	"[(""'today'"", ""'feel'""), (""'alive'"", ""'feel'"")]"	0	
44	attach high notice step total cannabis colorado read rate bitch	2.2	2.2	2.8	1	'bitch'	1	"[(""'cannabis'"", ""'colorado'"")]"	1	'bitch'
45	punctual traditional journal implement partypooper backstage thedrunkene pityparty cooking care	2.0	2.2	2.6	1	'pityparty'	2	"[(""'punctual'"", ""'partypooper'""), (""'cooking'"", ""'pityparty'"")]"	1	'thedrunkene'
46	meet fight fangirl deepthroat xmas remote imply physically folder colleen	1.6	2.0	2.4	0		7	"[(""'meet'"", ""'meet'""), (""'xmas'"", ""'xmas'""), (""'remote'"", ""'remote'""), (""'folder'"", ""'folder'""), (""'imply'"", ""'imply'""), (""'physically'"", ""'physically'""), (""'colleen'"", ""'col"")]"	2	'deepthroat' 'colleen'
47	keepingitsimple cooking alive hopkins unlimited net serve possibility gal dosen't	2.4	2.4	2.4	1	'dosen't'	6	"[(""'keepingitsimple'"", ""'simple'""), (""'cooking'"", ""'cook'""), (""'alive'"", ""'live'""), (""'hopkins'"", ""'hopkins'""), (""'unlimited'"", ""'unlimited'""), (""'net'"", ""'net'"")]"	1	'dosen't'
48	kick shall waste weekly foot salad setthebarhigh affect blame know	2.4	2.0	2.4	0		2	"[(""'kick'"", ""'foot'""), (""'blame'"", ""'affect'"")]"	0	
49	phone thedrunkene punctual wait family weight publisher bed team male	2.6	2.0	2.6	0		4	"[(""'phone'"", ""'thedrunkene'""), (""'punctual'"", ""'weight'""), (""'wait'"", ""'bed'""), (""'team'"", ""'male'"")]"	1	'thedrunkene'
