ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
14	fruit apple weight harvest yield orchard irrigation ripen acidity plant	3.0	1.6	3.0	3	'weight' 'acidity' 'plant'	2	"[(""'fruit'"", ""'apple'""), (""'yield'"", ""'harvest'"")]"	0	
15	cotton lint seed irrigation plant fibre crop grow yarn cultivar	3.0	1.0	3.0	1	'yarn'	5	"[(""'cotton'"", ""'fibre'""), (""'cotton'"", ""'yarn'""), (""'seed'"", ""'plant'""), (""'plant'"", ""'crop'""), (""'crop'"", ""'cultivar'"")]"	0	
16	conductance photosynthetic chlorophyll fluorescence transpiration plant photochemical stomata drought photosystem	3.0	2.0	3.0	0		0	[]	0	
17	temperature rainfall climate precipitation weather datum meteorological humidity region forecast	3.0	1.0	3.0	3	'datum' 'region' 'forecast'	1	"[(""'rainfall'"", ""'precipitation'"")]"	1	'datum'
18	maize corn yield wheat irrigation summer crop field soil plant	3.0	1.0	3.0	1	'summer'	1	"[(""'corn'"", ""'maize'"")]"	0	
19	lake wetland pond fishery habitat aquaculture ecosystem trout landscape freshwater	3.0	1.0	3.0	2	'trout' 'landscape'	1	"[(""'lake'"", ""'pond'"")]"	0	
20	cadmium concentration wastewater copper soil contamination pollution zinc sewage metalloid	3.0	1.6	3.0	0		4	"[(""'cadmium'"", ""'metalloid'""), (""'copper'"", ""'zinc'""), (""'wastewater'"", ""'sewage'""), (""'contamination'"", ""'pollution'"")]"	1	'metalloid'
21	tillage tiller conventional tillering plow soil crop chisel maize harrow	3.0	1.2	3.0	0		3	"[(""'tillage'"", ""'tillering'""), (""'tiller'"", ""'plow'""), (""'harrow'"", ""'chisel'"")]"	1	'tillering'
22	turfgrass bermudagrass ryegrass bentgrass perennial wheatgrass switchgrass cultivar pasture bromegrass	3.0	1.0	3.0	4	'perennial' 'wheatgrass' 'pasture' 'cultivar'	4	"[(""'bermudagrass'"", ""'turfgrass'""), (""'perennial'"", ""'ryegrass'""), (""'wheatgrass'"", ""'bromegrass'""), (""'switchgrass'"", ""'bentgrass'"")]"	0	
23	soil depth sample soc topsoil surface land horizon texture variability	3.0	1.2	3.0	2	'variability' 'land'	2	"[(""'soil'"", ""'topsoil'""), (""'surface'"", ""'land'"")]"	1	'soc'
24	tomato pepper capsicum yield irrigation plant crop nutrient fertilizer hydroponic	3.0	1.6	3.0	3	'yield' 'irrigation' 'fertilizer'	1	"[(""'capsicum'"", ""'pepper'"")]"	1	'hydroponic'
25	fertilizer fertilization fertigation application fertilize fertiliser nutrient yield irrigation soil	3.0	1.0	3.0	2	'irrigation' 'nutrient'	1	"[(""'fertilizer'"", ""'fertiliser'"")]"	1	'nutrient'
26	potato tuber yield russet irrigation cultivar crop planting fertilizer kufri	3.0	1.6	3.0	3	'irrigation' 'fertilizer' 'planting'	3	"[(""'kufri'"", ""'cultivar'""), (""'tuber'"", ""'potato'""), (""'russet'"", ""'potato'"")]"	1	'kufri'
27	county sir snake aquifer zero program recharge salt salinity soil	2.0	2.0	3.0	4	'sir' 'snake' 'zero' 'program'	0	[]	1	'sir'
28	grape vineyard vine berry irrigation chardonnay ripen climate cultivar cluster	3.0	1.4	3.0	2	irrigation climate	1	"[(""'vine'"", ""'vineyard'"")]"	1	'cluster'
29	moisture sensor soil measurement field capacity zone surface irrigation substrate	3.0	1.8	3.0	2	'measurement' 'irrigation'	4	"[(""'soil'"", ""'substrate'""), (""'irrigation'"", ""'watering'""), (""'field'"", ""'zone'""), (""'surface'"", ""'zone'"")]"	1	'substrate'
30	co₂ emission ghg greenhouse n₂o soil increase footprint crop organic	3.0	1.8	3.0	3	'crop' 'organic' 'soil'	2	"[(""'co₂'"", ""'ghg'""), (""'n₂o'"", ""'ghg'"")]"	1	'n₂o'
31	olive oil orchard europaea cultivar wastewater irrigation grow barnea irrigate	3.0	1.4	3.0	1	'wastewater'	1	"[(""'irrigate'"", ""'irrigation'"")]"	1	'barnea'
32	pasture dairy grazing sheep livestock cattle feed beef farm herd	3.0	1.0	3.0	1	'feed'	2	"[(""'cattle'"", ""'livestock'""), (""'sheep'"", ""'livestock'"")]"	1	None
33	mulch mulching straw biodegradable polyethylene mulched irrigation maize crop cotton	3.0	1.0	3.0	2	'irrigation' 'polyethylene'	2	"[(""'mulch'"", ""'mulching'""), (""'mulch'"", ""'mulched'"")]"	1	'polyethylene'
34	arid region desert desertification resource climate agricultural irrigation landscape vegetation	3.0	1.6	3.0	3	'agricultural' 'irrigation' 'resource'	0	[]	1	'desertification'
35	drought genotype tolerance trait cultivar plant susceptible breeding crop specie	3.0	1.0	3.0	3	'genotype' 'specie' 'breeding'	2	"[(""'cultivar'"", ""'specie'""), (""'genotype'"", ""'trait'"")]"	1	'specie'
36	hco₃ adsorption ratio carbonate conductivity groundwater permeability alkaline calcium chloride	3.0	2.0	3.0	3	'adsorption' 'conductivity' 'permeability'	2	"[(""'hco₃'"", ""'carbonate'""), (""'calcium'"", ""'alkaline'"")]"	1	'hco₃'
37	sugarcane yield crop officinarum cultivation juice irrigation plant cultivar jaggery	3.0	1.0	3.0	0		1	"[(""'sugarcane'"", ""'officinarum'"")]"	1	'officinarum'
38	canopy vegetation temperature ndvi reflectance infrared sensor cwsi solar resistance	3.0	2.0	3.0	2	'sensor' 'resistance'	2	"[(""'ndvi'"", ""'cwsi'""), (""'infrared'"", ""'sensor'"")]"	1	'cwsi'
39	drought agricultural vulnerability severity region meteorological hydrological rainfall spi adaptation	3.0	2.0	3.0	1	'adaptation'	5	"[(""'spi'"", ""'drought'""), (""'hydrological'"", ""'meteorological'""), (""'agricultural'"", ""'adaptation'""), (""'region'"", ""'severity'""), (""'rainfall'"", ""'vulnerability'"")]"	1	'spi'
40	soybean glycine yield cultivar planting corn irrigation crop bean genotype	3.0	1.2	3.0	1	'corn'	2	"[(""'soybean'"", ""'bean'""), (""'glycine'"", ""'genotype'"")]"	0	
41	sorghum grain forage corn crop drought wheat maize soybean cultivar	3.0	1.4	3.0	1	'drought'	1	"[(""'corn'"", ""'maize'"")]"	1	'cultivar'
42	arsenic selenium groundwater contamination selenite contaminated soil toxicity food cadmium	3.0	1.0	3.0	2	'food' 'cadmium'	1	"[(""'selenite'"", ""'selenium'"")]"	1	'selenite'
43	manure fertilizer poultry compost organic soil feedlot nutrient cow farm	3.0	1.6	3.0	1	'cow'	2	"[(""'manure'"", ""'fertilizer'""), (""'cow'"", ""'poultry'"")]"	1	'feedlot'
44	leach leachate soil landfill fertilizer irrigation container solute decrease runoff	3.0	1.6	3.0	3	'fertilizer' 'irrigation' 'container'	2	"[(""'leach'"", ""'leachate'""), (""'runoff'"", ""'irrigation'"")]"	1	'leachate'
45	oil seed oleic linoleic palmitic lavender irrigation plant cultivar herbage	3.0	1.4	3.0	2	'lavender' 'irrigation'	0	[]	1	'herbage'
46	biochar soil increase straw nutrient compost irrigation organic wastewater biomass	3.0	2.0	3.0	0		0	[]	0	
47	phosphorus phosphate nitrogen phosphorous fertilizer superphosphate soil nutrient fertilization plant	3.0	1.0	3.0	3	'soil' 'plant' 'nutrient'	1	"[(""'phosphorus'"", ""'phosphorous'"")]"	1	'nutrient'
48	antioxidant peroxidase enzyme glutathione drought reductase ascorbic oxygen plant chlorophyll	3.0	1.6	3.0	2	'drought' 'chlorophyll'	0	[]	0	
49	canal irrigation branch operation section controller downstream hydraulic design punjab	3.0	2.0	3.0	3	'operation' 'controller' 'design'	4	"[(""'canal'"", ""'branch'""), (""'irrigation'"", ""'operation'""), (""'section'"", ""'design'""), (""'controller'"", ""'hydraulic'"")]"	1	'punjab'
50	alfalfa forage hay salinity harvest irrigation crop soil plant irrigated	3.0	1.4	3.0	1	'salinity'	1	"[(""'irrigation'"", ""'irrigated'"")]"	1	'irrigated'
51	emitter clogging drip filter irrigation pipe trickle dripper hydraulic microirrigation	3.0	1.2	3.0	1	'clogging'	2	"[(""'drip'"", ""'trickle'""), (""'dripper'"", ""'emitter'"")]"	0	
52	clay sand silty soil texture content hyperthermic depth gravel medium	3.0	1.6	3.0	2	'hyperthermic' 'medium'	2	"[(""'silty'"", ""'soil'""), (""'hyperthermic'"", ""'medium'"")]"	1	'hyperthermic'
53	citrus mandarin tree orchard rootstock lemon trifoliata fruit irrigation grapefruit	3.0	1.0	3.0	0		3	"[(""'citrus'"", ""'lemon'""), (""'citrus'"", ""'grapefruit'""), (""'citrus'"", ""'mandarin'"")]"	1	'trifoliata'
54	sediment sedimentation reservoir river catchment erosion runoff watershed basin downstream	3.0	1.2	3.0	2	'runoff' 'erosion'	3	"[(""'catchment'"", ""'watershed'""), (""'catchment'"", ""'basin'""), (""'watershed'"", ""'basin'"")]"	0	
55	mycorrhizal mycorrhiza mycorrhizae mycorrhization inoculate drought ectomycorrhizal fungal phosphorus mycelium	3.0	1.0	3.0	2	'drought' 'inoculate'	0	[]	1	'mycorrhization'
56	nematode parasitic feltiae bacteriophora pratylenchus soil cyst nematoda tomato infection	3.0	1.0	3.0	1	'tomato'	1	"[(""'nematode'"", ""'nematoda'"")]"	1	'feltiae'
57	n₂o oxide fertilizer soil nitrogen greenhouse fertiliser pasture no₃ annual	3.0	1.0	3.0	1	'annual'	1	"[(""'fertilizer'"", ""'fertiliser'"")]"	2	'n₂o' 'no₃'
