ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
86	respectively average range kg⁻¹ elevated h₂o ghgi microplastic item opt	2.0	2.8	2.0	2	'item' 'opt'	0	[]	3	'kg⁻¹' 'ghgi' 'h₂o'
87	method reduction fold basal imidacloprid parametric bmp topdressing arbitrary nrcs	2.0	3.0	3.0	3	'bmp' 'arbitrary' 'nrcs'	2	"[(""'bmp'"", ""'topdressing'""), (""'nrcs'"", ""'imidacloprid'"")]"	1	'nrcs'
88	deficit moisture capacity sensor curve tension bar wireless rootzone mad	2.0	2.0	3.0	1	'mad'	0	[]	1	'mad'
89	day week weekly water twice incubation das bloom withhold night	2.0	1.8	3.0	2	'water' 'withhold'	2	"[(""'day'"", ""'night'""), (""'week'"", ""'weekly'"")]"	1	'das'
90	grass alfalfa pasture gain native white fertiliser cut perennial grazing	3.0	1.8	3.0	2	'white' 'gain'	0	[]	1	'fertiliser'
91	energy country reservoir operation sector multi saving wetland user power	2.2	2.0	3.0	3	'multi' 'user' 'wetland'	1	"[(""'energy'"", ""'power'"")]"	2	'wetland' 'multi'
92	maize summer spring pesticide fall autumn insecticide soft frost person	2.0	1.4	3.0	2	'soft' 'person'	2	"[(""'autumn'"", ""'fall'""), (""'insecticide'"", ""'pesticide'"")]"	2	'soft' 'person'
93	site regime water nue archaeological saffron anpp lebanon german swr	2.0	2.6	2.0	3	'anpp' 'swr' 'nue'	2	"[(""'lebanon'"", ""'anpp'""), (""'swr'"", ""'water'"")]"	3	'nue' 'anpp' 'swr'
94	surface food runoff ground global security self update roughness sufficiency	2.0	2.0	3.0	2	'self' 'update'	0	[]	2	'sufficiency' 'roughness'
95	different design district block dwr tehsil taluk meaning rbd sargodha	2.0	1.6	3.0	4	'meaning' 'rbd' 'sargodha' 'dwr'	2	"[(""'tehsil'"", ""'taluk'""), (""'block'"", ""'dwr'"")]"	2	'dwr' 'rbd'
96	area problem mode allocate iraq cropped inundate iraqi urbanized everglades	2.0	2.0	3.0	4	'cropped' 'everglades' 'urbanized' 'inundate'	1	"[(""'iraq'"", ""'iraqi'"")]"	4	'cropped' 'inundate' 'iraqi' 'urbanized'
97	base maximum record province cent argentina dosage provenance fars jiangsu	2.0	2.0	3.0	3	'dosage' 'fars' 'jiangsu'	2	"[(""'cent'"", ""'dosage'""), (""'record'"", ""'provenance'"")]"	3	'cent' 'fars' 'dosage'
98	wheat winter tillage conventional conservation rotation zero cereal npk till	3.0	2.0	3.0	2	'npk' 'cereal'	2	"[(""'zero'"", ""'till'""), (""'till'"", ""'tillage'"")]"	1	'npk'
99	scale cost net benefit return regional investment profit gross marginal	3.0	1.0	3.0	1	'regional'	4	"[(""'gross'"", ""'net'""), (""'cost'"", ""'investment'""), (""'profit'"", ""'benefit'""), (""'return'"", ""'marginal'"")]"	0	
