ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
34	produce community disease detect microbial removal diversity bacteria lettuce pathogen	3.0	1.8	3.0	2	'lettuce' 'community'	1	"[(""'disease'"", ""'pathogen'"")]"	0	
35	method variable size location set state forest like particle plantation	2.0	2.0	3.0	2	'like' 'particle'	2	"[(""'set'"", ""'plantation'""), (""'forest'"", ""'plantation'"")]"	1	'like'
36	base datum index difference evapotranspiration spatial green vegetation network regression	2.0	2.0	3.0	2	'green' 'network'	0	[]	1	'evapotranspiration'
37	great parameter reduction distribution cost relate discharge waste initial catchment	2.8	2.0	3.0	2	'relate' 'discharge'	0	[]	1	'catchment'
38	management farmer practice technology corn soybean conservation adoption bean knowledge	3.0	1.6	3.0	3	'management' 'technology' 'knowledge'	0	[]	1	'bean'
39	growth deficit stage harvest early late vegetative flowering pre post	3.0	1.6	3.0	1	'deficit'	2	"[(""'pre'"", ""'early'""), (""'post'"", ""'late'"")]"	2	'pre' 'post'
40	density capacity reach forage rain feed retention erosion behavior proportion	2.0	2.0	3.0	2	'behavior' 'proportion'	4	"[(""'density'"", ""'capacity'""), (""'retention'"", ""'capacity'""), (""'feed'"", ""'forage'""), (""'erosion'"", ""'reach'"")]"	1	'forage'
41	year specie grass hydrological head slope legume grassland native perennial	3.0	1.6	3.0	2	'head' 'hydrological'	0	[]	1	'hydrological'
42	field emission carbon greenhouse flood global paddy degree co₂ province	3.0	1.8	3.0	3	'paddy' 'province' 'degree'	1	"[(""'co₂'"", ""'carbon'"")]"	1	'co₂'
43	rice maize cropping cultivation rainfed lowland upland fallow cereal aerobic	3.0	2.0	3.0	2	'fallow' 'aerobic'	5	"[(""'lowland'"", ""'upland'""), (""'rainfed'"", ""'aerobic'""), (""'cropping'"", ""'cultivation'""), (""'rice'"", ""'maize'""), (""'cereal'"", ""'maize'"")]"	1	'aerobic'
44	plant uptake substrate tissue pepper symptom host strawberry micronutrient translocation	3.0	2.0	3.0	2	'pepper' 'strawberry'	0	[]	1	'substrate'
45	day input tomato limit percent recovery vine culture open output	2.0	2.0	3.0	0		0	[]	1	'vine'
46	total nitrogen process chemical fertilization nitrate leach phosphorus sodium point	3.0	2.0	3.0	2	'sodium' 'point'	0	[]	0	
47	yield grain wheat sorghum correlate unit percentage straw barley gap	3.0	1.2	3.0	3	'correlate' 'unit' 'gap'	0	[]	0	
48	tree seedling orchard olive frequency old rootstock apple mature citrus	2.6	2.0	3.0	2	'frequency' 'old'	0	[]	1	'frequency'
49	model supply demand simulation scenario policy decision function optimal regional	3.0	2.0	3.0	1	'function'	2	"[(""'model'"", ""'simulation'""), (""'supply'"", ""'demand'"")]"	0	
