ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
10	unstoppable half screenwriting focus resume jack pretty enjoy body jewelry	2.0	2.2	2.8	1	'jewelry'	1	"[(""'half'"", ""'body'"")]"	0	
11	glass forreal bowl team approval bite growth little awesome girl	2.0	2.2	2.8	2	'forreal' 'awesome'	1	"[(""'team'"", ""'team'"")]"	1	'forreal'
12	little awesome chance forward future past false win meet grow	2.0	2.0	3.0	2	'false' 'win'	1	"[(""'past'"", ""'future'"")]"	0	
13	right cigarette club supper smoke gym fitness read fit stay	2.0	2.0	3.0	3	'supper' 'read' 'stay'	1	"[(""'cigarette'"", ""'smoke'"")]"	0	
14	come use read wait book quit eve month family live	2.0	1.8	2.6	3	'quit' 'eve' 'month'	1	"[(""'quit'"", ""'leave'"")]"	1	'eve'
15	roll pack bucketlist december ready school word follow invest anybody	1.8	2.2	2.6	1	'invest'	0	[]	1	'bucketlist'
16	fatnesstofitness lame windbreaker outdoors kindle distance alllllll boomshakalaka amen supplement	1.8	2.0	1.8	3	'alllllll' 'boomshakalaka' 'amen'	2	"[(""'alllllll'"", ""'lame'""), (""'amen'"", ""'boomshakalaka'"")]"	3	'fatnesstofitness' 'alllllll' 'boomshakalaka'
17	son resolve grow meet pant win way great future workhard	2.4	2.4	3.0	1	'pant'	2	"[(""'win'"", ""'resolve'""), (""'grow'"", ""'workhard'"")]"	0	
18	gym tomorrow friend lose weight workout cigarette smoke read book	2.0	1.8	3.0	2	'cigarette' 'smoke'	2	"[(""'gym'"", ""'workout'""), (""'cigarette'"", ""'smoke'"")]"	0	
19	hard run nap write family share hopefully wait personal music	1.6	2.0	2.8	0		1	"[(""'run'"", ""'wait'"")]"	0	
20	use drink instead learn stay know family post continue coffee	2.0	2.2	3.0	1	'post'	1	"[(""'drink'"", ""'coffee'"")]"	0	
21	lame fatnesstofitness windbreaker cary forreal segment laziness speak bake bedroom	1.6	2.0	2.0	2	'cary' 'forreal'	1	"[(""'lame'"", ""'laziness'"")]"	3	'fatnesstofitness' 'cary' 'forreal'
22	fit game workout spend kick lose watch gym look today	3.0	2.2	3.0	2	'watch' 'today'	4	"[(""'fit'"", ""'workout'""), (""'gym'"", ""'workout'""), (""'watch'"", ""'kick'""), (""'lose'"", ""'workout'"")]"	0	
23	hard way body lol finish smart matter drink addiction cross	1.6	2.4	2.8	3	'drink' 'addiction' 'lol'	1	"[(""'finish'"", ""'cross'"")]"	1	'lol'
24	stay daily gym fat month read week healthy workout tweet	2.8	2.0	3.0	1	'tweet'	1	"[(""'stay'"", ""'tweet'"")]"	0	
25	right book goal finish club learn supper read smoke cigarette	2.0	2.0	3.0	0		1	"[(""'book'"", ""'read'"")]"	0	
26	eve cigarette quit friend gym write positive fat smoke watch	2.0	2.0	3.0	3	'write' 'gym' 'watch'	1	"[(""'cigarette'"", ""'smoke'"")]"	0	
27	break white awesome wife smile matter carry boob perfect tix	1.4	2.2	2.0	2	'boob' 'tix'	1	"[(""'tix'"", ""'tickets'"")]"	1	'tix'
28	goal lose healthy right gym book week weight smoke tweet	2.4	2.0	3.0	2	'book' 'tweet'	8	"[(""'goal'"", ""'goal'""), (""'lose'"", ""'lose'""), (""'healthy'"", ""'healthy'""), (""'right'"", ""'right'""), (""'gym'"", ""'gym'""), (""'book'"", ""'book'""), (""'week'"", ""'week'""), (""'weight'"", ""'weight'"")]"	0	
29	meet car marry man wit list gabe cup hilover doubt	1.2	2.2	2.0	2	'gabe' 'hilover'	3	"[(""'man'"", ""'man'""), (""'hilover'"", ""'hilover'""), (""'doubt'"", ""'doubt'"")]"	1	'hilover'
30	support script finally story great date drive hit baseball visit	2.0	2.4	3.0	3	'finally' 'date' 'drive'	2	"[(""'script'"", ""'story'""), (""'date'"", ""'visit'"")]"	0	
31	gym week goal lose read diet weight workout healthy friend	3.0	1.8	3.0	2	'read' 'friend'	1	"[(""'gym'"", ""'workout'"")]"	0	
32	body complete job shit wedding reduce destroy cupcake saturday band	1.2	2.0	2.6	1	'cupcake'	1	"[(""'wedding'"", ""'complete'"")]"	1	'shit'
33	argue gossip discover kindle lil respect rich mentally forreal fart	1.8	2.0	2.2	2	'fart' 'forreal'	1	"[(""'argue'"", ""'gossip'"")]"	3	'lil' 'forreal' 'fart'
34	sleep place shoot tradition startup app purchase appreciate accomplish hawk	2.0	2.6	3.0	1	'hawk'	1	"[(""'app'"", ""'app'"")]"	0	
35	tweet workout fitness week lose shape book game hope weight	2.8	2.0	3.0	3	'book' 'game' 'hope'	7	"[(""'tweet'"", ""'tweet'""), (""'workout'"", ""'workout'""), (""'fitness'"", ""'fitness'""), (""'week'"", ""'week'""), (""'lose'"", ""'lose'""), (""'shape'"", ""'shape'""), (""'book'"", ""'book'"")]"	0	
36	moment edm clean athlete drunk room contact sunday stunt situation	2.0	2.0	2.8	0		1	"[(""'moment'"", ""'situation'"")]"	0	
37	right club supper cigarette smoke change goal month read finally	1.8	2.2	3.0	3	'supper' 'read' 'finally'	1	"[(""'supper'"", ""'month'"")]"	0	
38	organize smile film okay travel nice hurt studio fight generous	1.6	2.4	3.0	2	'okay' 'fight'	1	"[(""'okay'"", ""'nice'"")]"	0	
39	break pray meet evident sex degree boyfriend lady touch culture	2.0	2.6	2.8	0		2	"[(""'pray'"", ""'evident'""), (""'degree'"", ""'culture'"")]"	0	
40	twitter gain diet tweet write hard friend daily lose lbs	2.6	2.4	3.0	2	'write' 'hard'	1	"[(""'twitter'"", ""'tweet'"")]"	0	
41	run early tweet workout friend everyday leg social gym weight	3.0	1.8	3.0	2	'everyday' 'social'	1	"[(""'workout'"", ""'gym'"")]"	0	
42	action comfortable kill care decide water plan excited help real	2.0	2.2	3.0	0		1	"[(""'kill'"", ""'real'"")]"	0	
43	kind christmas car group produce important tape youtube adventure apartment	2.0	2.2	3.0	3	'car' 'tape' 'apartment'	2	"[(""'kind'"", ""'important'""), (""'tape'"", ""'youtube'"")]"	0	
44	tshirt forreal jersey hear song number quarter send god fatnesstofitness	2.0	2.4	2.4	3	'fatnesstofitness' 'god' 'forreal'	1	"[(""'tshirt'"", ""'jersey'"")]"	2	'forreal' 'fatnesstofitness'
45	healthy gym diet right workout twitter yoga tweet lose exercise	3.0	2.0	3.0	2	'twitter' 'tweet'	2	"[(""'gym'"", ""'exercise'""), (""'workout'"", ""'exercise'"")]"	0	
46	right club supper smoke goal cigarette stay workout week lose	2.0	2.2	3.0	1	'lose'	1	"[(""'workout'"", ""'stay'"")]"	0	
47	sweet fatnesstofitness lame outdoors avoid distance lowcarb attach quarter windbreaker	2.0	2.2	2.0	3	'attach' 'quarter' 'windbreaker'	2	"[(""'fatnesstofitness'"", ""'lame'""), (""'distance'"", ""'quarter'"")]"	3	'fatnesstofitness' 'attach' 'quarter'
48	gym lose read right friend week smoke cigarette healthy tweet	2.0	2.0	3.0	1	'tweet'	1	"[(""'lose'"", ""'healthy'"")]"	0	
49	listen child person iwant dedicate nice white feeling smile regular	2.0	2.0	2.6	2	'regular' 'white'	1	"[(""'person'"", ""'child'"")]"	1	'iwant'
