ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
22	cat dog kill choose country friend pretty raise selfie nye	2.0	2.0	3.0	2	'kill' 'nye'	2	"[(""'cat'"", ""'dog'""), (""'friend'"", ""'selfie'"")]"	0	
23	past hurt thought cool happiness deep store feeling stress sex	2.0	2.0	3.0	2	'store' 'sex'	3	"[(""'past'"", ""'hurt'""), (""'feeling'"", ""'happiness'""), (""'feeling'"", ""'stress'"")]"	0	
24	suck blame adult rule discover eve chocolate routine studio month	2.0	2.0	3.0	3	'chocolate' 'studio' 'month'	2	"[(""'adult'"", ""'month'""), (""'chocolate'"", ""'routine'"")]"	0	
25	hot old online anymore carry zero pic tweet notice fuck	2.0	2.0	2.0	10	0 1 2 3 4 5 6 7 8 9	3	"[(""'hot'"", ""'pic'""), (""'online'"", ""'tweet'""), (""'zero'"", ""'anymore'"")]"	0	
26	organize learn ride code hashtagoftheweek socialmedia tennis emotional patient mess	2.0	2.0	3.0	4	'hashtagoftheweek' 'socialmedia' 'tennis' 'emotional'	2	"[(""'organize'"", ""'mess'""), (""'socialmedia'"", ""'hashtagoftheweek'"")]"	0	
27	guess matter literally book peace juice responsible drama beer arm	2.0	2.0	3.0	4	'literally' 'juice' 'beer' 'arm'	2	"[(""'book'"", ""'matter'""), (""'beer'"", ""'juice'"")]"	0	
28	win video hang hopefully respect stay episode till friend pass	2.0	2.0	2.0	2	'hopefully' 'friend'	2	"[(""'win'"", ""'pass'""), (""'friend'"", ""'stay'"")]"	1	'hopefully' - This is a common word
29	workout limit boyfriend cook got especially foot goals push fear	2.0	2.0	2.0	2	'foot' 'fear'	2	"[(""'workout'"", ""'goals'""), (""'foot'"", ""'fear'"")]"	0	
30	sport night late bible use remove position cliche book lose	2.0	2.0	3.0	0		2	"[(""'bible'"", ""'book'""), (""'use'"", ""'remove'"")]"	0	
31	concert joke quiet mixtape ass volunteer upset master allow help	2.0	2.0	2.0	1	'ass'	2	"[(""'help'"", ""'allow'""), (""'concert'"", ""'mixtape'"")]"	0	
32	daily support facebook action public planet decide judge create pocket	2.0	2.0	3.0	4	'planet' 'decide' 'judge' 'pocket'	2	"[(""'facebook'"", ""'public'""), (""'daily'"", ""'pocket'"")]"	0	
33	smoke right supper club cigarette focus count accomplish body aim	2.0	2.0	3.0	2	'right' 'aim'	2	"[(""'smoke'"", ""'cigarette'""), (""'focus'"", ""'aim'"")]"	0	
34	ppl hug remember age place white read eve ahead membership	2.0	2.0	3.0	2	'membership' 'eve'	2	"[(""'age'"", ""'eve'""), (""'place'"", ""'membership'"")]"	0	
35	nap forgive forget drunk live number power minute gift encouragement	2.0	2.0	3.0	2	drunk number	2	"[(""'forget'"", ""'forgive'""), (""'live'"", ""'number'"")]"	0	
36	social medium small fitness wrong bring vibe finance booty honest	2.0	2.0	3.0	2	'booty' 'vibe'	2	"[(""'social'"", ""'honest'""), (""'vibe'"", ""'social'"")]"	0	
37	resolutions fit twice fight story breakfast enjoy success bang important	2.0	2.0	3.0	2	'twice' 'breakfast'	2	"[(""'fit'"", ""'success'""), (""'breakfast'"", ""'important'"")]"	0	
38	wear patience seriously live pant regret excuse connected beautiful kind	2.0	2.0	3.0	0		2	"[(""'live'"", ""'connected'""), (""'beautiful'"", ""'kind'"")]"	0	
39	deserve city add achievable walk return scream purpose kick remind	2.0	2.0	3.0	2	scream kick	2	"[(""'city'"", ""'walk'""), (""'purpose'"", ""'return'"")]"	0	
40	listen relationship realize boss busy learn successful fat strong tell	2.0	2.0	3.0	2	'fat' 'strong'	2	"[(""'listen'"", ""'tell'""), (""'busy'"", ""'fat'"")]"	0	
41	join goal gym feel figure post million genuinely week makeup	2.0	2.0	2.4	0		2	"[(""'gym'"", ""'week'""), (""'makeup'"", ""'post'"")]"	1	'makeup' - While a common word
42	idea motivation pick vow chance exciting book reach maybe lbs	2.0	2.0	3.0	1	'lbs'	1	"[(""'lbs'"", ""'lbs'"")]"	1	"'lbs' - Likely an abbreviation for ""pounds"
43	wanna head throw job tweet welcome sit forward culture big	2.0	2.0	2.0	2	culture big	2	"[(""'job'"", ""'big'""), (""'tweet'"", ""'welcome'"")]"	0	
44	face sign youtube apartment budget door career girlfriend include sober	2.0	2.0	3.0	3	'youtube' 'girlfriend' 'sober'	3	"[(""'face'"", ""'sign'""), (""'apartment'"", ""'door'""), (""'girlfriend'"", ""'sober'"")]"	1	'youtube' - While commonly used
45	pretend finally weed spanish learn confidence sing drinking chicago know	2.0	2.0	3.0	2	'weed' 'drinking'	2	"[(""'learn'"", ""'know'""), (""'weed'"", ""'know'"")]"	0	
46	game marathon wish reading present memory tix know write actual	2.0	2.0	3.0	3	'wish' 'tix' 'know'	2	"[(""'wish'"", ""'know'""), (""'tix'"", ""'actual'"")]"	0	
47	damn health hoe invite rest send hate vacation check skip	2.0	2.0	2.0	0		2	"[(""'health'"", ""'rest'""), (""'invite'"", ""'send'"")]"	1	'hoe' - Potentially offensive slang
48	bed negative rid avoid task succeed prove unnecessary positive training	2.0	2.0	3.0	3	training succeed prove	2	"[(""'positive'"", ""'negative'""), (""'task'"", ""'training'"")]"	0	
49	father proud friend art mix march stick lose grind great	2.0	2.0	3.0	0		2	"[(""'father'"", ""'great'""), (""'friend'"", ""'great'"")]"	0	
