ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
26	bitch boss power badder timb lurk rapper feminist rape racist	2.0	2.0	1.0	0		3	"[(""'boss'"", ""'power'""), (""'rapper'"", ""'bitch'""), (""'feminist'"", ""'rape'"")]"	2	'badder' 'timb'
27	fuck troll perf tucker fuckboi commas license driver mark grind	2.0	2.0	2.0	4	'commas' 'license' 'driver' 'mark'	2	"[(""'fuck'"", ""'fuckboi'""), (""'fuck'"", ""'tucker'"")]"	4	'fuck' 'troll' 'perf' 'fuckboi'
28	club smoke cigarettes chimney burn pete mikehardlemonade smokefree retweeet firework	2.0	2.0	2.0	4	'pete' 'mikehardlemonade' 'retweeet' 'firework'	3	"[(""'club'"", ""'smoke'""), (""'cigarettes'"", ""'smoke'""), (""'firework'"", ""'burn'"")]"	0	
29	social facebook gossip addicted goth instagram popularity participate follobackforfolloback startingto	2.0	2.0	2.0	2	'goth' 'startingto'	2	"[(""'facebook'"", ""'instagram'""), (""'popularity'"", ""'follobackforfolloback'"")]"	1	'follobackforfolloback'
30	positive negative positivity happiness negativity tolerate pessimistic confrontational despair affirmation	3.0	2.0	3.0	2	tolerate confrontational	3	"[(""'positive'"", ""'positivity'""), (""'negative'"", ""'negativity'""), (""'pessimistic'"", ""'despair'"")]"	0	
31	liar lovethissong honesty propaganda govenment badly armenian fascist carolina sickofallthehate	2.0	2.0	3.0	3	'armenian' 'carolina' 'sickofallthehate'	2	"[(""'liar'"", ""'honesty'""), (""'fascist'"", ""'propaganda'"")]"	0	
32	follow boyrusher temecula goingstrong frankie insurgent fuckboy coach flip rule	2.0	2.0	2.0	4	'temecula' 'frankie' 'coach' 'flip'	2	"[(""'frankie'"", ""'fuckboy'""), (""'temecula'"", ""'goingstrong'"")]"	2	'boyrusher' 'fuckboy'
33	worry stress scared fear webmd panic symptom claustrophobic caution anxiety	3.0	2.0	3.0	2	'webmd' 'caution'	3	"[(""'anxiety'"", ""'worry'""), (""'anxiety'"", ""'panic'""), (""'fear'"", ""'scared'"")]"	0	
34	write writing amwriting screenwriting banking writestuff writerlife memo screenwrite mathchat	2.0	2.0	3.0	2	'banking' 'mathchat'	4	"[(""'write'"", ""'writing'""), (""'write'"", ""'writestuff'""), (""'write'"", ""'screenwrite'""), (""'write'"", ""'screenwriting'"")]"	2	'writestuff' 'screenwrite'
35	run mile marathon sign fitness runner racing wyoming marathontraining marathontraine	3.0	2.0	3.0	2	'sign' 'wyoming'	2	"[(""'marathon'"", ""'marathontraining'""), (""'marathon'"", ""'marathontraine'"")]"	1	'marathontraine'
36	hashtag hashtagoftheweek soda healthy smoking organize sew hashtagofthe medical mondays	2.0	2.0	3.0	2	'soda' 'mondays'	1	"[(""'hashtagoftheweek'"", ""'hashtagofthe'"")]"	1	'hashtagofthe'
37	forgive mistake forgiveness apology regret forget unpette circumstance leaf changeswillbemade	2.0	2.0	2.0	2	'leaf' 'changeswillbemade'	5	"[(""'forgive'"", ""'forgiveness'""), (""'forgive'"", ""'apology'""), (""'forgive'"", ""'regret'""), (""'mistake'"", ""'regret'""), (""'mistake'"", ""'apology'"")]"	0	
38	counts confession woooooooooah clumsy adventuresinchemistry kardashian science easily punch opportunity	2.0	2.0	2.0	2	'woooooooooah' 'kardashian'	2	"[(""'counts'"", ""'science'""), (""'science'"", ""'opportunity'"")]"	0	
39	blog mondayblog podcast blogge blogging parody wwwblog fblogger scrum vlog	2.0	2.0	2.0	3	'parody' 'scrum' 'wwwblog'	6	"[(""'blog'"", ""'blogge'""), (""'blog'"", ""'blogge'""), (""'blog'"", ""'blogging'""), (""'blog'"", ""'fblogger'""), (""'blog'"", ""'wwwblog'""), (""'podcast'"", ""'vlog'"")]"	3	'blogge' 'wwwblog' 'fblogger'
40	hate ugly hater bitchiness retro uncomplicate ambidextrous cat grumpy horrible	2.0	2.0	2.0	3	'retro' 'ambidextrous' 'cat'	2	"[(""'hate'"", ""'hater'""), (""'grumpy'"", ""'horrible'"")]"	0	
41	change anarchy ooc realworld ariel gohard general sarcastic justice jean	2.0	2.0	2.0	0		1	"[(""'jean'"", ""'ariel'"")]"	0	
42	promise fortune earth motto pleasantly promisespromise nofilter dontmakeitworse semen bestow	2.0	2.0	1.0	2	'semen' 'nofilter'	2	"[(""'promise'"", ""'promisespromise'""), (""'promise'"", ""'bestow'"")]"	2	'promisespromise' 'semen'
43	focused distraction stress silence stillness stillquiethour thoughtless reliever happier comfort	3.0	2.0	3.0	2	thoughtless happier	3	"[(""'silence'"", ""'stillness'""), (""'stillness'"", ""'stillquiethour'""), (""'stillquiethour'"", ""'stillness'"")]"	0	
44	asshole bum angel freak alexa batman kind comfort badass negativity	2.0	2.0	3.0	5	'angel' 'alexa' 'batman' 'kind' 'comfort'	1	"[(""'alexa'"", ""'angel'"")]"	0	
45	listen quiet song mix nelly musiclife pandora benny amplify remix	3.0	2.0	3.0	3	nelly pandora benny	3	"[(""'nelly'"", ""'benny'""), (""'mix'"", ""'remix'""), (""'musiclife'"", ""'nelly'"")]"	0	
46	complete accent transformation ordinary lyfe dragon cats badass british pressure	2.0	2.0	2.0	2	'dragon' 'cats'	2	"[(""'lyfe'"", ""'life'""), (""'british'"", ""'accent'"")]"	0	
47	pizza burrito lemming fluffeh margarita marxist muffintop cupcake roma cakes	2.0	2.0	2.0	2	'lemming' 'marxist'	5	"[(""'pizza'"", ""'cakes'""), (""'pizza'"", ""'margarita'""), (""'pizza'"", ""'roma'""), (""'burrito'"", ""'cakes'""), (""'muffintop'"", ""'cakes'"")]"	0	
48	jammed stick hand snap stab fingernail tug ratchet gun screw	2.0	2.0	2.2	2	gun screw	2	"[(""'hand'"", ""'fingernail'""), (""'gun'"", ""'screw'"")]"	0	
49	coffee latte milk soda cup almond frappucino mycoffee caffeine startuplife	2.0	2.0	3.0	1	'startuplife'	2	"[(""'coffee'"", ""'mycoffee'""), (""'latte'"", ""'mycoffee'"")]"	0	
50	phone unplug chat iphone straightener motorola itsaprobl tsa charger walgreens	2.0	2.0	2.0	2	'straightener' 'walgreens'	3	"[(""'phone'"", ""'iphone'""), (""'phone'"", ""'motorola'""), (""'charger'"", ""'tsa'"")]"	0	
51	christmas blanket tree crochet card loveyourlife frig mention christmastime scrooge	2.0	2.0	2.6	2	'frig' 'mention'	2	"[(""'christmas'"", ""'christmastime'""), (""'blanket'"", ""'loveyourlife'"")]"	0	
52	smile ride mouth quitsmoke farewell personality frown bright motivated obstacle	2.0	2.0	3.0	2	'quitsmoke' 'farewell'	2	"[(""'smile'"", ""'frown'""), (""'bright'"", ""'smile'"")]"	0	
53	clean organize house clutter desktop folder moreorganize hoarder cleanup cleancar	3.0	2.0	3.0	1	hoarder	4	"[(""'clean'"", ""'cleancar'""), (""'organize'"", ""'moreorganize'""), (""'house'"", ""'clean'""), (""'house'"", ""'organize'"")]"	0	
54	healthy health insurance stjamesnew plaindealer womens physique cholesterol giant choice	2.0	2.0	3.0	2	'giant' 'choice'	3	"[(""'healthy'"", ""'health'""), (""'health'"", ""'womens'""), (""'health'"", ""'physique'"")]"	2	'stjamesnew' 'plaindealer'
55	patient staright virgos protection carefree therapist rep generous experience service	2.0	2.0	3.0	2	'staright' 'rep'	3	"[(""'patient'"", ""'carefree'""), (""'patient'"", ""'service'""), (""'therapist'"", ""'service'"")]"	0	
56	newyear newyearnewme newyearseve newyearsameme newyearsresolution newbeginning jesusyear excited newyearskiss convince	3.0	2.0	3.0	1	'excited'	5	"[(""'newyear'"", ""'newyearseve'""), (""'newyear'"", ""'newyearsameme'""), (""'newyear'"", ""'newyearskiss'""), (""'newyear'"", ""'newbeginning'""), (""'newyear'"", ""'jesusyear'"")]"	0	
57	smoking quit cig smoke stressin cigarette tobacco blunt cannabis vibe	3.0	2.0	2.0	1	'vibe'	3	"[(""'smoking'"", ""'smoke'""), (""'cig'"", ""'cigarette'""), (""'cigarette'"", ""'cig'"")]"	1	"'stressin' - This is a colloquial shortening of ""stressing"" and while common"
58	butts crotch big bare lick krazy spank crew flapjack leather	2.0	1.6	1.0	1	leather	2	"[(""'big'"", ""'flapjack'""), (""'leather'"", ""'krazy'"")]"	1	'butts'
59	planet tweet crave sponsor planetfittness mpls platform tickets december blog	2.0	2.0	3.0	6	'tweet' 'crave' 'mpls' 'tickets' 'december' 'blog'	1	"[(""'planet'"", ""'planetfittness'"")]"	0	
60	finish anthony bro chapstick gurllll spanish mixtape list watch lose	2.0	2.0	2.0	2	'spanish' 'mixtape'	2	"[(""'finish'"", ""'lose'""), (""'anthony'"", ""'bro'"")]"	1	not a standard word.
61	break wellp boner bubblewrap thermofit wrap petty ocean style sweat	2.0	2.0	2.0	2	'ocean' 'style'	2	"[(""'wrap'"", ""'bubblewrap'""), (""'wrap'"", ""'thermofit'"")]"	0	
62	car newdriver turbo vehicle passenger porsche parking jeep lock key	2.2	2.0	3.0	2	lock key	2	"[(""'car'"", ""'vehicle'""), (""'porsche'"", ""'jeep'"")]"	0	
63	dancing inspiration glamour flygirl daredevil youtubers dancertweet dancehall dancer dancerprobs	2.0	2.0	3.0	4	'youtubers' 'dancertweet' 'dancehall' 'dancerprobs'	3	"[(""'dancer'"", ""'dancerprobs'""), (""'dancer'"", ""'dancehall'""), (""'dancer'"", ""'dancing'"")]"	0	
64	live connected teachit livelifehappy values leslie liveit flow prosper active	2.0	2.0	3.0	0		3	"[(""'live'"", ""'liveit'""), (""'live'"", ""'livelifehappy'""), (""'live'"", ""'active'"")]"	0	
65	direction reptilian freedom futurist knobs plato place wall kind wars	2.0	2.0	2.8	2	'plato' 'wars'	2	"[(""'kind'"", ""'place'""), (""'wars'"", ""'kind'"")]"	0	
66	calendar month occasion punctual gregorian bday feb kenya jan august	3.0	2.0	3.0	2	'kenya' 'feb'	3	"[(""'month'"", ""'jan'""), (""'month'"", ""'feb'""), (""'month'"", ""'august'"")]"	0	
67	candy crush rachelclarkgiveaway youtube piss notorious youtuber gamers blockbuster herzog	2.0	2.0	2.0	0		2	"[(""'youtube'"", ""'youtuber'""), (""'blockbuster'"", ""'gamers'"")]"	0	
68	procrastination procrastinate procrastinating writing revise slacker deadline yolo german task	2.0	2.0	3.0	2	'german' 'yolo'	4	"[(""'procrastination'"", ""'procrastinate'""), (""'procrastination'"", ""'procrastinating'""), (""'procrastinate'"", ""'procrastinating'""), (""'deadline'"", ""'task'"")]"	0	
69	resolutions tlc county awesomer sonoma estate pat improvement sign bae	2.0	2.0	2.0	2	'awesomer' 'bae'	2	"[(""'sonoma'"", ""'county'""), (""'estate'"", ""'sonoma'"")]"	0	
70	faith passion bless psa loveoneanother humility inspirational harvest goodchoices gratitude	2.2	2.0	3.0	0		4	"[(""'faith'"", ""'bless'""), (""'faith'"", ""'loveoneanother'""), (""'passion'"", ""'inspirational'""), (""'gratitude'"", ""'bless'"")]"	1	"'psa' - This is likely an abbreviation for ""Public Service Announcement"
71	week masterbate birthday tithe yaaaayyyy gambling kenny calendar priority budget	2.0	2.0	2.0	2	'yaaaayyyy' 'kenny'	2	"[(""'week'"", ""'calendar'""), (""'birthday'"", ""'calendar'"")]"	0	
72	soda addiction coke crack sweetener mint pepsi cola aspartame starbuck	2.2	2.0	3.0	1	'starbuck'	4	"[(""'soda'"", ""'coke'""), (""'soda'"", ""'pepsi'""), (""'soda'"", ""'cola'""), (""'sweetener'"", ""'aspartame'"")]"	0	
73	learn language spanish teach languagelearne rosettastone esol education punctuation speak	2.6	2.0	3.0	2	'punctuation' 'education'	4	"[(""'learn'"", ""'language'""), (""'language'"", ""'languagelearne'""), (""'language'"", ""'speak'""), (""'language'"", ""'education'"")]"	0	
74	kickstarter billionaire brand entrepreneur experience greensboro goodbusiness gamification startups venture	2.0	2.0	3.0	0		3	"[(""'entrepreneur'"", ""'billionaire'""), (""'brand'"", ""'venture'""), (""'brand'"", ""'startups'"")]"	0	
75	pet animal human doggie therapy cpdt puppy bull physical certification	3.0	2.0	3.0	2	'human' 'certification'	5	"[(""'pet'"", ""'doggie'""), (""'pet'"", ""'puppy'""), (""'animal'"", ""'doggie'""), (""'animal'"", ""'puppy'""), (""'physical'"", ""'certification'"")]"	0	
76	dread cursing swear yoko cussing ono motto blame jack respect	2.0	2.0	2.0	2	'jack' 'respect'	2	"[(""'dread'"", ""'blame'""), (""'cursing'"", ""'cussing'"")]"	2	'yoko' 'ono'
77	figure acting timeformyself vortex dimension district tear record career resolutions	2.0	2.0	3.0	2	'tear' 'resolutions'	2	"[(""'career'"", ""'record'""), (""'timeformyself'"", ""'resolutions'"")]"	0	
78	kiss cuddle zayn crush malik hehshsbsjjsjdmsjdjds cutie partytime baby date	2.0	2.0	2.0	4	'zayn' 'malik' 'hehshsbsjjsjdmsjdjds' 'partytime'	2	"[(""'zayn'"", ""'malik'""), (""'baby'"", ""'cutie'"")]"	1	'hehshsbsjjsjdmsjdjds'
79	adventure hobby fun menu dogtown lords journey marathon bible lot	2.0	2.0	3.0	3	'menu' 'bible' 'lot'	2	"[(""'adventure'"", ""'journey'""), (""'lot'"", ""'bible'"")]"	0	
80	volunteer community charity rigell organization philanthropy cal contribute social homeless	2.4	2.0	3.0	0		2	"[(""'community'"", ""'organization'""), (""'charity'"", ""'philanthropy'"")]"	0	
81	person human relive puppet angle public cool help change use	2.0	2.0	3.0	2	'angle' 'cool'	2	"[(""'person'"", ""'human'""), (""'public'"", ""'public'"")]"	1	'puppet' - While a common word
82	slap punch face folk backstabber crepe snake justin tired loose	2.0	2.0	2.0	0		2	"[(""'face'"", ""'backstabber'""), (""'justin'"", ""'snake'"")]"	0	
83	yoga selfcare planking phillyyoga monthly healthiswealth colleen veggie crossfit sobriety	2.0	2.0	3.0	2	'veggie' 'colleen'	4	"[(""'yoga'"", ""'planking'""), (""'yoga'"", ""'phillyyoga'""), (""'selfcare'"", ""'healthiswealth'""), (""'sobriety'"", ""'veggie'"")]"	0	
84	sugar diabetes wellness sugarfree eatgoodlookgood dsma dietneverstarte dietinjanuary glutenfree nutrition	3.0	2.0	3.0	3	'dsma' 'dietinjanuary' 'glutenfree'	2	"[(""'sugar'"", ""'sugarfree'""), (""'diabetes'"", ""'sugarfree'"")]"	0	
85	bar set wallplate lowkey lower standard replace aim pretty fail	2.0	2.0	2.0	2	'pretty' 'aim'	8	"[(""'bar'"", ""'standard'""), (""'bar'"", ""'replace'""), (""'set'"", ""'standard'""), (""'set'"", ""'replace'""), (""'wallplate'"", ""'standard'""), (""'wallplate'"", ""'replace'""), (""'lowkey'"", ""'pretty'""), (""'lower'"", ""'replace"")]"	0	
86	grow boob mature snappin neck model swole boot hot fuck	2.0	1.8	1.0	1	'fuck'	3	"[(""'grow'"", ""'mature'""), (""'neck'"", ""'model'""), (""'swole'"", ""'model'"")]"	3	'boob' 'snappin' 'fuck'
87	tiger buy lexus lambo megamillion americanmusclecar pontiacfirebird jackpot aspire win	2.0	2.0	3.0	3	'aspire' 'lexus' 'pontiacfirebird'	3	"[(""'buy'"", ""'win'""), (""'lambo'"", ""'lexus'""), (""'pontiacfirebird'"", ""'americanmusclecar'"")]"	0	
88	penny leave hellofuture neverworthmytime goodbyepast keepitreal term drama perfect job	2.0	2.0	3.0	2	'hellofuture' 'perfect'	2	"[(""'job'"", ""'term'""), (""'hellofuture'"", ""'perfect'"")]"	0	
89	hour late grid sunset dreamer meditate workhard noon night sleep	2.0	2.0	3.0	2	'dreamer' 'meditate'	2	"[(""'noon'"", ""'midnight'""), (""'sleep'"", ""'night'"")]"	1	'dreamer' - While a valid word
90	plan succeed socrates personalgrowth endeavor thrive decisive conquer ambition inspire	3.0	2.0	3.0	1	socrates	4	"[(""'plan'"", ""'endeavor'""), (""'ambition'"", ""'succeed'""), (""'ambition'"", ""'conquer'""), (""'personalgrowth'"", ""'thrive'"")]"	1	'socrates' - While a valid name
91	job veteran sticktoit jobless employee worklife quit relate opportunity sign	2.0	2.0	3.0	0		4	"[(""'job'"", ""'employee'""), (""'job'"", ""'worklife'""), (""'job'"", ""'opportunity'""), (""'job'"", ""'quit'"")]"	0	
92	lou jack blair gilinsky rabe busey gary john chuck fight	2.0	2.0	2.0	1	'fight'	2	"[(""'lou'"", ""'gary'""), (""'chuck'"", ""'john'"")]"	9	'lou' 'jack' 'blair' 'gilinsky' 'rabe' 'busey' 'gary' 'john' 'chuck'
93	fitbit fitness postbabybody nodaysoff smoothie treadmill bikini cardio newyearseve motivation	3.0	2.0	3.0	2	'smoothie' 'bikini'	4	"[(""'fitness'"", ""'fitbit'""), (""'fitness'"", ""'cardio'""), (""'fitness'"", ""'treadmill'""), (""'newyearseve'"", ""'motivation'"")]"	0	
94	jersey tshirt spirit tabs thompson underwoods stair skipping fitting school	2.0	2.0	2.6	4	'spirit' 'stair' 'skipping' 'fitting'	2	"[(""'jersey'"", ""'tshirt'""), (""'school'"", ""'tabs'"")]"	0	
95	diet skinnydream secondfitness endorse weightlossgoal news gethealthy bet fitnessmotivation proud	2.4	2.0	3.0	0		3	"[(""'diet'"", ""'weightlossgoal'""), (""'diet'"", ""'skinnydream'""), (""'fitnessmotivation'"", ""'gethealthy'"")]"	1	'skinnydream' - This appears to be a specific
96	dream action startnow dreambig einstein grail escape inspire reality joy	2.8	2.0	3.0	2	einstein reality	2	"[(""'dream'"", ""'dreambig'""), (""'reality'"", ""'escape'"")]"	1	'einstein' - While a valid word
97	happiness emotion happyheart depressed immortality happier affect drama peace achieve	2.0	2.0	3.0	2	'immortality' 'drama'	3	"[(""'happiness'"", ""'happyheart'""), (""'happiness'"", ""'happier'""), (""'emotion'"", ""'affect'"")]"	0	
98	niggas boi rebeccarocklynn cnn ruthless toronto don bitch scream voice	1.8	2.0	1.0	5	'rebeccarocklynn' 'cnn' 'ruthless' 'toronto' 'voice'	2	"[(""'cnn'"", ""'rebeccarocklynn'""), (""'ruthless'"", ""'don'"")]"	3	'niggas' 'boi' 'bitch'
99	kill destroyallcliche copenhagen mortally reductionist scorpion wayside wound bite end	2.0	2.0	2.0	3	copenhagen scorpion wayside	2	"[(""'kill'"", ""'end'""), (""'wound'"", ""'bite'"")]"	0	
100	complain blame critic sickness complaining credit responsibility criticism situation learn	2.0	2.0	3.0	3	'credit' 'responsibility' 'learn'	2	"[(""'complain'"", ""'complaining'""), (""'critic'"", ""'criticism'"")]"	0	
101	productive productivity lazy ingenuity creativity pretentious task desk habit quit	2.0	2.0	3.0	3	lazy pretentious quit	2	"[(""'productive'"", ""'productivity'""), (""'task'"", ""'habit'"")]"	0	
102	shop shoplift merchandise homedesign walmart craigslist chandelier section shopping chicago	2.0	2.0	3.0	2	'chandelier' 'chicago'	4	"[(""'shop'"", ""'shopping'""), (""'shop'"", ""'walmart'""), (""'shop'"", ""'craigslist'""), (""'merchandise'"", ""'shoplift'"")]"	0	
103	burroughs whammy buck blair chuck bedfellow throat waldorf rhino eatclean	2.0	2.0	2.0	3	'bedfellow' 'throat' 'rhino'	2	"[(""'buck'"", ""'chuck'""), (""'waldorf'"", ""'bedfellow'"")]"	0	
104	hillsong hateful creator nobodiesbusiness relationships noshade destroy friendship negative improve	2.0	2.0	3.0	1	creator	2	"[(""'destroy'"", ""'negative'""), (""'relationships'"", ""'friendship'"")]"	0	
105	shape gayproblem asf nanobot lazyy beatitudes vicissitude cliche cat fun	2.0	2.0	2.0	4	'gayproblem' 'beatitudes' 'vicissitude' 'cliche'	1	"[(""'cat'"", ""'fun'"")]"	0	
106	gain winterweight beachbody lifting crunch workout holiday season food goal	2.0	2.0	3.0	3	'beachbody' 'holiday' 'food'	2	"[(""'workout'"", ""'lifting'""), (""'season'"", ""'holiday'"")]"	0	
107	toilet paper bathroom toothbrush poop fart lazy hand dog clean	2.0	2.0	2.0	2	'lazy' 'dog'	3	"[(""'toilet'"", ""'bathroom'""), (""'paper'"", ""'toilet'""), (""'hand'"", ""'toothbrush'"")]"	0	
108	emojis emoji emoticon exclamation proficient iwokeuplikethis texte cheer happynewyear emotion	2.0	2.0	2.0	3	'proficient' 'iwokeuplikethis' 'texte'	7	"[(""'emojis'"", ""'emoji'""), (""'emojis'"", ""'emoticon'""), (""'emojis'"", ""'emotion'""), (""'emoji'"", ""'emoticon'""), (""'emoji'"", ""'emotion'""), (""'exclamation'"", ""'emoticon'""), (""'texte'"", ""'"")]"	2	'iwokeuplikethis' 'texte'
109	tattoo piercing hispanic dominatrix kinky laceup prodomme bff jewelry gay	2.0	2.0	2.0	2	'bff' 'jewelry'	2	"[(""'gay'"", ""'kinky'""), (""'tattoo'"", ""'piercing'"")]"	0	
110	self guilt thoughtfully zona denial courage constructive chill criticism attitude	2.0	2.0	3.0	0		2	"[(""'self'"", ""'zona'""), (""'guilt'"", ""'denial'"")]"	0	
111	boyfriend basicbitchshit blatantly relationship wishful pointless lol baby date healthy	2.0	2.0	2.0	2	lol pointless	2	"[(""'boyfriend'"", ""'baby'""), (""'relationship'"", ""'date'"")]"	0	
