ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
26	fruit tree orchard olive grape rootstock apple citrus wine harvest	3.0	1.0	3.0	2	'wine' 'rootstock'	7	"[(""'apple'"", ""'grape'""), (""'apple'"", ""'wine'""), (""'grape'"", ""'wine'""), (""'fruit'"", ""'grape'""), (""'fruit'"", ""'apple'""), (""'tree'"", ""'orchard'""), (""'tree'"", ""'rootstock'"")]"	0	
27	activity acid sugar protein oil content salinity soluble enzyme antioxidant	3.0	1.4	2.8	1	'sugar'	4	"[(""'acid'"", ""'base'""), (""'protein'"", ""'oil'""), (""'soluble'"", ""'insoluble'""), (""'enzyme'"", ""'antioxidant'"")]"	0	
28	day early stage flowering seed date maximum interval germination percent	3.0	1.6	2.4	3	'early' 'maximum' 'percent'	4	"[(""'early'"", ""'day'""), (""'seed'"", ""'germination'""), (""'date'"", ""'stage'""), (""'maximum'"", ""'percent'"")]"	0	
29	irrigate field irrigated non site rainfed trial dryland capacity paddy	3.0	1.6	2.2	1	'non'	1	"[(""'irrigate'"", ""'irrigated'"")]"	1	'non'
30	treat wastewater effluent chemical reuse sewage waste municipal removal sample	3.0	1.2	2.2	4	'treat' 'chemical' 'removal' 'sample'	1	"[(""'wastewater'"", ""'effluent'"")]"	0	
31	production energy consumption product agricultural feed renewable fuel electricity input	3.0	1.2	2.6	1	'feed'	0	[]	0	
32	moisture depth layer profile sandy clay zone conductivity soil loam	3.0	1.4	2.8	2	'moisture' 'conductivity'	5	"[(""'moisture'"", ""'water'""), (""'depth'"", ""'layer'""), (""'zone'"", ""'profile'""), (""'soil'"", ""'clay'""), (""'clay'"", ""'loam'"")]"	0	
33	temperature measurement air canopy flux evapotranspiration daily radiation estimate thermal	3.0	1.8	2.6	1	'canopy'	2	"[(""'temperature'"", ""'thermal'""), (""'measurement'"", ""'estimate'"")]"	1	'canopy'
34	yield grain component lint wue corn gap produce cotton sorghum	3.0	1.0	2.0	1	'wue'	3	"[(""'grain'"", ""'corn'""), (""'yield'"", ""'produce'""), (""'lint'"", ""'cotton'"")]"	1	'wue'
35	block design plot week split spray apply half solution medium	2.2	2.0	2.0	2	'week' 'half'	4	"[(""'block'"", ""'half'""), (""'split'"", ""'half'""), (""'design'"", ""'plot'""), (""'apply'"", ""'spray'"")]"	1	'half'
36	high low record net medium ratio produce return value cost	3.0	1.8	2.4	2	'net' 'produce'	4	"[(""'high'"", ""'low'""), (""'record'"", ""'produce'""), (""'medium'"", ""'return'""), (""'value'"", ""'cost'"")]"	0	
37	risk health human heavy source contamination vegetable pollution metal exposure	3.0	1.4	2.0	2	'heavy' 'vegetable'	3	"[(""'health'"", ""'risk'""), (""'pollution'"", ""'contamination'""), (""'exposure'"", ""'source'"")]"	1	'heavy'
38	organic carbon microbial soil matter soc available term amendment aggregate	3.0	1.2	2.6	3	'soc' 'available' 'term'	4	"[(""'organic'"", ""'carbon'""), (""'soil'"", ""'matter'""), (""'microbial'"", ""'aggregate'""), (""'available'"", ""'term'"")]"	1	'soc'
39	period year annual rainfall average month precipitation seasonal event september	3.0	1.0	3.0	3	'period' 'event' 'month'	2	"[(""'year'"", ""'annual'""), (""'month'"", ""'seasonal'"")]"	0	
40	exp ssd replenishment msi ¹³c adi burial maximise mineralize nar	2.4	2.2	2.0	2	¹³c nar	1	"[(""'exp'"", ""'maximise'"")]"	2	¹³c nar
41	increase decrease reduce decline trend reduction demand fold wue rate	3.0	1.4	2.0	1	'wue'	0	[]	1	'wue'
42	groundwater aquifer shallow sodium recharge suitability ratio ion sar carbonate	3.0	1.4	2.6	1	'sar'	1	"[(""'groundwater'"", ""'aquifer'"")]"	1	'sar'
43	practice agricultural reduce term scale factor input base management potential	3.0	1.6	2.4	1	'reduce'	2	"[(""'reduce'"", ""'scale'""), (""'factor'"", ""'management'"")]"	1	'agricultural'
44	adi k₂o ssd maximise h₂o dma nar litre magnetized msi	2.6	2.0	2.0	1	'dma'	3	"[(""'adi'"", ""'k₂o'""), (""'h₂o'"", ""'dma'""), (""'nar'"", ""'msi'"")]"	3	'k₂o' 'dma' 'magnetized'
45	root dry zone shoot weight length total fresh great mass	2.8	1.8	2.2	2	'fresh' 'great'	3	"[(""'root'"", ""'shoot'""), (""'weight'"", ""'mass'""), (""'length'"", ""'total'"")]"	0	
46	change climate variability scenario adaptation pattern climatic global trend regional	3.0	1.0	3.0	1	'pattern'	4	"[(""'change'"", ""'variability'""), (""'pattern'"", ""'trend'""), (""'climate'"", ""'climatic'""), (""'scenario'"", ""'adaptation'"")]"	0	
47	adi litre aerate iwp discount sprinkling cessation terminate apri i₁₀₀	2.6	2.0	1.4	3	'iwp' 'apri' 'i₁₀₀'	1	"[(""'adi'"", ""'apri'"")]"	3	'iwp' 'apri' 'i₁₀₀'
48	area land cover cultivate map forest cropland suitable farmland urban	3.0	1.2	2.8	1	'urban'	3	"[(""'farmland'"", ""'cropland'""), (""'land'"", ""'area'""), (""'map'"", ""'cover'"")]"	0	
49	index leaf number difference height chlorophyll biomass weight lai parameter	3.0	1.6	2.6	0		3	"[(""'index'"", ""'parameter'""), (""'leaf'"", ""'lai'""), (""'height'"", ""'weight'"")]"	1	'lai'
