ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
10	irrigation reduce drainage water practice saline efficiency management source loss	3.0	1.8	3.0	2	'reduce' 'loss'	1	"[(""'irrigation'"", ""'drainage'"")]"	1	'saline'
11	wue increase reduction straw yield maize efficiency corn grain reduce	3.0	1.4	2.2	1	'straw'	3	"[(""'increase'"", ""'reduce'""), (""'yield'"", ""'reduction'""), (""'maize'"", ""'corn'"")]"	2	'wue' 'straw'
12	wetland delta fish watershed downstream nile dam restoration floodplain pond	3.0	1.2	2.8	2	'fish' 'pond'	4	"[(""'wetland'"", ""'floodplain'""), (""'delta'"", ""'watershed'""), (""'nile'"", ""'dam'""), (""'pond'"", ""'restoration'"")]"	0	
13	prediction linear optimal simulation uncertainty fit optimization multi artificial machine	3.0	1.6	3.0	2	'artificial' 'machine'	3	"[(""'prediction'"", ""'fit'""), (""'linear'"", ""'optimization'""), (""'optimal'"", ""'optimal'"")]"	0	
14	grape olive wine orchard drip sprinkler oil apple cherry tomato	3.0	1.6	2.4	0		5	"[(""'grape'"", ""'wine'""), (""'olive'"", ""'oil'""), (""'apple'"", ""'cherry'""), (""'tomato'"", ""'drip'""), (""'sprinkler'"", ""'drip'"")]"	2	'drip' 'sprinkler'
15	ips adi fdi accumulative lrwc soyabean sws prb bpm ventilate	2.4	2.4	2.0	7	'adi' 'fdi' 'lrwc' 'sws' 'prb' 'bpm' 'ips'	3	"[(""'ips'"", ""'prb'""), (""'adi'"", ""'lrwc'""), (""'fdi'"", ""'sws'"")]"	4	'fdi' 'lrwc' 'prb' 'sws'
16	potato residue rotation soybean conventional corn alfalfa sorghum forage cotton	2.6	2.0	2.2	1	'cotton'	3	"[(""'potato'"", ""'sorghum'""), (""'residue'"", ""'forage'""), (""'rotation'"", ""'conventional'"")]"	0	
17	allocation supply demand right resource user water blue virtual trade	2.8	1.2	2.8	2	'blue' 'virtual'	4	"[(""'allocation'"", ""'supply'""), (""'demand'"", ""'trade'""), (""'right'"", ""'resource'""), (""'water'"", ""'blue'"")]"	1	'blue'
18	respondent access village family market adoption member extension income education	3.0	1.6	3.0	1	'access'	2	[('respondent', 'member'), ('adoption', 'adoption')]	0	
19	exposure health contaminate contamination industrial safety risk heavy reuse human	3.0	1.4	2.6	0		3	"[(""'contaminate'"", ""'contamination'""), (""'exposure'"", ""'risk'""), (""'heavy'"", ""'industrial'"")]"	1	'contaminate'
20	usda exp ars joint fdi adi accumulative ips pfp apri	2.4	1.6	2.0	0		1	"[(""'usda'"", ""'ars'"")]"	2	'accumulative' 'apri'
21	adi ips accumulative soyabean sws lrwc znso₄ ccs uncovered bpm	2.0	2.4	1.8	2	'bpm' 'lrwc'	5	"[(""'adi'"", ""'ips'""), (""'adi'"", ""'ccs'""), (""'ips'"", ""'ccs'""), (""'sws'"", ""'lrwc'""), (""'soyabean'"", ""'znso₄'"")]"	5	'ips' 'sws' 'lrwc' 'ccs' 'bpm'
22	profile layer soil moisture sodicity texture deep sodic sandy clay	3.0	1.0	2.8	2	'profile' 'deep'	5	"[(""'sandy'"", ""'sandy'""), (""'soil'"", ""'sodic'""), (""'sodic'"", ""'sodicity'""), (""'sodic'"", ""'soil'""), (""'sandy'"", ""'sandy'"")]"	2	'sodicity' 'sodic'
23	medium substrate pot culture solution greenhouse uptake hydroponic container tomato	3.0	1.8	2.6	2	'pot' 'tomato'	8	"[(""'medium'"", ""'solution'""), (""'substrate'"", ""'medium'""), (""'culture'"", ""'solution'""), (""'container'"", ""'pot'""), (""'solution'"", ""'culture'""), (""'container'"", ""'substrate'""), (""'pot'"", ""'container'""), (""'substrate'"", ""'pot"")]"	1	'substrate'
24	cell disease infection spot isolate agent host sequence wilt pest	3.0	1.4	2.8	2	'spot' 'pest'	5	"[(""'cell'"", ""'isolate'""), (""'infection'"", ""'disease'""), (""'pest'"", ""'agent'""), (""'wilt'"", ""'disease'""), (""'spot'"", ""'infection'"")]"	1	'wilt'
25	fresh height number stem length weight diameter shoot leave mass	3.0	1.6	2.2	3	'length' 'weight' 'mass'	2	"[(""'weight'"", ""'mass'""), (""'length'"", ""'diameter'"")]"	1	'leave'
26	water quality area low irrigate groundwater suitable high level table	3.0	1.6	2.2	1	'table'	3	[('water', 'groundwater'), ('high', 'low'), ('level', 'table')]	2	'irrigate' 'table'
27	organic matter low microbial great carbon biomass high total concentration	3.0	1.6	2.4	2	'low' 'high'	3	"[(""'organic'"", ""'microbial'""), (""'low'"", ""'high'""), (""'carbon'"", ""'total'"")]"	2	'low' 'high'
28	zone capacity regime depth drip irrigation deep field wet moisture	3.0	1.2	3.0	1	'regime'	3	"[(""'zone'"", ""'field'""), (""'deep'"", ""'depth'""), (""'drip'"", ""'moisture'"")]"	0	
29	crop requirement scenario production regional scale decision climate pattern base	3.0	1.6	2.6	1	'requirement'	3	"[(""'crop'"", ""'production'""), (""'climate'"", ""'regional'""), (""'scale'"", ""'base'"")]"	0	
30	inhibitor nitrification phosphorus ammonia volatilization nh₃ denitrification oxide slurry coat	3.0	1.2	2.2	2	'coat' 'oxide'	5	"[(""'inhibitor'"", ""'coat'""), (""'phosphorus'"", ""'oxide'""), (""'nitrification'"", ""'denitrification'""), (""'ammonia'"", ""'nh₃'""), (""'volatilization'"", ""'slurry'"")]"	2	'nh₃' 'slurry'
31	irrigation level regime yield different stage application recommend apply drip	3.0	1.2	2.6	4	'level' 'different' 'recommend' 'apply'	2	"[(""'irrigation'"", ""'drip'""), (""'yield'"", ""'application'"")]"	1	'regime'
32	filter section channel head pipe operate operation pressure drain volume	3.0	1.2	2.8	1	'head'	8	"[(""'filter'"", ""'drain'""), (""'filter'"", ""'pipe'""), (""'section'"", ""'channel'""), (""'head'"", ""'operation'""), (""'head'"", ""'operate'""), (""'head'"", ""'pressure'""), (""'operation'"", ""'operate'""), (""'operation'"", ""'pressure'"")]"	0	
33	spacing row number check produce date seed hybrid record thousand	2.2	2.0	2.6	0		4	"[(""'spacing"", ""row'""), (""'seed"", ""hybrid'""), (""'number"", ""thousand'""), (""'record"", ""check'"")]"	2	'spacing' 'hybrid'
34	adaptation vulnerability face global climatic change climate regional variability scenario	3.0	1.0	2.4	1	'face'	1	"[(""'climatic'"", ""'climate'"")]"	1	'climatic'
35	yield index grain relationship high environment biomass trait genotype vegetation	3.0	1.2	2.6	2	'index' 'high'	2	"[(""'yield'"", ""'biomass'""), (""'trait'"", ""'genotype'"")]"	0	
36	transport column material fraction sorption waste sandy removal fine sand	2.8	1.6	2.0	2	'column' 'fraction'	5	"[(""'transport'"", ""'removal'""), (""'column'"", ""'fraction'""), (""'material'"", ""'waste'""), (""'sorption'"", ""'sandy'""), (""'sand'"", ""'fine'"")]"	1	'sorption'
37	january month june february march october september december november late	3.0	1.0	2.2	1	'late'	4	"[(""'january'"", ""'february'""), (""'march'"", ""'november'""), (""'october'"", ""'september'""), (""'june'"", ""'december'"")]"	4	'january' 'october' 'september' 'december'
38	standard limit exceed solid chloride sodium calcium sar residual dissolve	2.6	2.0	2.2	1	'sar'	0	[]	1	'sar'
39	scale process base map transport spatial datum surface zone hydrological	3.0	1.6	2.4	3	'process' 'transport' 'datum'	0	[]	1	'hydrological'
40	vegetative reproductive rootstock citrus stage regime flowering olive phase quinoa	3.0	1.6	2.2	0		4	"[(""'vegetative'"", ""'reproductive'""), (""'rootstock'"", ""'olive'""), (""'stage'"", ""'phase'""), (""'flowering'"", ""'regime'"")]"	0	
41	air sap light canopy closure transpiration vpd radiation heat stem	3.0	1.6	2.4	3	'air' 'vpd' 'heat'	2	"[(""'air'"", ""'vpd'""), (""'heat'"", ""'radiation'"")]"	1	'vpd'
42	water requirement evapotranspiration deficit irrigation crop daily supply potential efficiency	3.0	1.0	3.0	3	'daily' 'requirement' 'efficiency'	6	"[(""'water'"", ""'supply'""), (""'irrigation'"", ""'supply'""), (""'water'"", ""'evapotranspiration'""), (""'evapotranspiration'"", ""'potential'""), (""'deficit'"", ""'requirement'""), (""'irrigation'"", ""'efficiency'"")]"	1	'evapotranspiration'
43	carbon crop term flux cover soil moisture co₂ emission greenhouse	3.0	1.4	2.6	1	'greenhouse'	2	"[(""'carbon'"", ""'co₂'""), (""'emission'"", ""'co₂'"")]"	1	'co₂'
44	grass old native perennial non pasture forest tall irrigated plantation	3.0	1.6	3.0	2	'irrigated' 'non'	4	"[(""'grass'"", ""'pasture'""), (""'old'"", ""'native'""), (""'perennial'"", ""'irrigated'""), (""'non'"", ""'tall'"")]"	1	'non'
45	relative capacity water potential stress photosynthetic reduce plant leaf content	3.0	2.0	2.8	1	'stress'	7	"[(""'water'"", ""'water'""), (""'capacity'"", ""'content'""), (""'leaf'"", ""'leaf'""), (""'photosynthetic'"", ""'photosynthetic'""), (""'potential'"", ""'potential'""), (""'reduce'"", ""'reduce'""), (""'stress'"", ""'stress'"")]"	1	'photosynthetic'
46	return net low record percent high benefit great maximum gross	3.0	1.8	3.0	1	'low'	1	[('maximum', 'maximum')]	0	
47	selection line screen tolerant genetic parent susceptible breeding landrace germplasm	3.0	1.4	2.6	1	susceptible	1	[('parent', 'breeding')]	1	'tolerant'
48	trend event precipitation annual seasonal storage decline rainfall runoff scenario	3.0	1.4	3.0	3	'trend' 'event' 'scenario'	2	"[(""'trend'"", ""'decline'""), (""'annual'"", ""'seasonal'"")]"	0	
49	sugar soluble activity protein acid starch compound sod polyphenol solid	3.0	1.8	2.4	1	'sod'	1	[('sugar', 'soluble')]	1	'sod'
