ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
63	fertilizer fertigation fertilization drip irrigation application fertiliser yield fertilize fertilisation	3.0	1.0	2.6	2	'yield' 'drip'	4	"[(""'fertilizer'"", ""'fertiliser'""), (""'fertigation'"", ""'fertilization'""), (""'fertilization'"", ""'fertilisation'""), (""'fertilize'"", ""'fertilise'"")]"	3	'fertigation' 'fertiliser' 'fertilisation'
64	onion garlic yield irrigation fertigation crop fertilizer coli production mulch	3.0	1.2	2.4	0		2	"[(""'irrigation'"", ""'fertigation'""), (""'coli'"", ""'crop'"")]"	1	'coli'
65	rainfed feed crop irrigated climate rainfall yield precipitation annual gtap	3.0	1.0	2.6	2	'feed' 'gtap'	4	"[(""'rainfed'"", ""'irrigated'""), (""'feed'"", ""'crop'""), (""'yield'"", ""'annual'""), (""'precipitation'"", ""'rainfall'"")]"	1	'gtap'
66	sunflower seed drought saline cultivar irrigation plant oleic field planting	3.0	1.8	3.0	2	'oleic' 'saline'	3	"[(""'sunflower'"", ""'plant'""), (""'seed'"", ""'plant'""), (""'irrigation'"", ""'planting'"")]"	2	'oleic' 'saline'
67	sprinkler nozzle pressure spray drip irrigation distribution sprinkle field droplet	3.0	1.4	3.0	2	'nozzle' 'field'	3	[('sprinkler', 'sprinkler'), ('spray', 'spray'), ('drip', 'drip')]	3	'sprinkler' 'spray' 'sprinkle'
68	peanut pod yield georgia drought cultivar cotton irrigation seed plant	3.0	1.0	2.2	1	'peanut'	2	[('peanut', 'seed'), ('cotton', 'cultivar')]	0	
69	infiltration infiltrometer rate parameter kostiakov soil solution depth hydraulic measurement	3.0	1.2	2.4	2	'solution' 'parameter'	1	[('infiltration', 'rate')]	1	'kostiakov'
70	sugar sugarbeet tillage pectin nitrogen harvest irrigation variety drought grow	3.0	1.4	2.4	2	'nitrogen' 'irrigation'	3	"[(""'sugar'"", ""'sugarbeet'""), (""'tillage'"", ""'irrigation'""), (""'nitrogen'"", ""'drought'"")]"	0	
71	pepper capsicum chili greenhouse yield plant fertilizer capsaicin salinity tomato	3.0	1.0	3.0	3	'greenhouse' 'fertilizer' 'salinity'	4	"[(""'pepper'"", ""'capsicum'""), (""'pepper'"", ""'chili'""), (""'capsicum'"", ""'chili'""), (""'tomato'"", ""'pepper'"")]"	0	
72	carbon organic soil grassland cropland ecosystem increase climate terrestrial pasture	3.0	1.2	3.0	2	'increase' 'climate'	5	"[(""'carbon'"", ""'soil'""), (""'grassland'"", ""'cropland'""), (""'ecosystem'"", ""'terrestrial'""), (""'increase'"", ""'climate'""), (""'grassland'"", ""'pasture'"")]"	1	'cropland'
73	microcystin cyanobacteria cyanobacterial cyanotoxin toxin cylindrospermopsin freshwater cyn phytoplankton vegetable	3.0	1.2	2.0	2	'vegetable' 'cyn'	1	"[(""'cyanobacteria'"", ""'cyanobacterial'"")]"	1	'cyn'
74	furrow irrigation conventional drip sprinkler efficiency irrigate planting ridge soil	3.0	1.2	3.0	2	'furrow' 'ridge'	5	"[(""'furrow'"", ""'irrigate'""), (""'irrigate'"", ""'irrigation'""), (""'drip'"", ""'sprinkler'""), (""'efficiency'"", ""'conventional'""), (""'ridge'"", ""'furrow'"")]"	1	'conventional'
75	roof green substrate sedum urban building vegetation climate insulation moss	3.0	1.4	2.8	0		3	"[(""'roof'"", ""'building'""), (""'substrate'"", ""'moss'""), (""'sedum'"", ""'vegetation'"")]"	1	'substrate'
76	chickpea drought mesorhizobium genotype ascochyta seed cultivar lentil legume irrigation	3.0	1.6	2.4	1	'irrigation'	2	"[(""'chickpea'"", ""'lentil'""), (""'genotype'"", ""'cultivar'"")]"	1	'ascochyta'
77	percolation runoff leach zone soil irrigation evapotranspiration rainfall infiltration groundwater	3.0	1.2	3.0	0		6	"[(""'percolation'"", ""'infiltration'""), (""'leach'"", ""'percolation'""), (""'leach'"", ""'infiltration'""), (""'soil'"", ""'groundwater'""), (""'soil'"", ""'infiltration'""), (""'soil'"", ""'"")]"	0	
78	strawberry fruit cultivar plant irrigation cultivation berry greenhouse blueberry polyethylene	3.0	1.4	2.6	2	'polyethylene' 'greenhouse'	7	[('strawberry', 'blueberry'), ('fruit', 'berry'), ('cultivar', 'cultivar'), ('irrigation', 'irrigation'), ('cultivation', 'cultivation'), ('greenhouse', 'greenhouse'), ('polyethylene', 'polyethylene')]	1	'polyethylene'
79	ppm range sample exceed detect pcb compound ocp pci fortification	3.0	1.6	2.4	2	'sample' 'fortification'	1	[('pci', 'ppm')]	2	'ppm' 'pci'
80	organic matter soil particulate increase inorganic aggregate nutrient pool topsoil	3.0	1.4	2.8	1	'increase'	4	[('organic', 'inorganic'), ('soil', 'topsoil'), ('particulate', 'aggregate'), ('nutrient', 'pool')]	0	
81	boron toxicity slag salinity nutrient chloride calcium zinc plant adsorption	3.0	1.6	2.2	2	'plant' 'adsorption'	2	"[(""'boron'"", ""'adsorption'""), (""'slag'"", ""'chloride'"")]"	1	'adsorption'
82	peat substrate compost pine moss vermiculite peatmoss mixture container plant	3.0	1.4	2.0	2	'container' 'plant'	1	"[(""'peat'"", ""'peatmoss'"")]"	0	
83	nile delta river sudan ethiopian land groundwater climate governorate agricultural	3.0	1.4	2.4	3	'governorate' 'agricultural' 'climate'	4	"[(""'river'"", ""'nile'""), (""'delta'"", ""'groundwater'""), (""'sudan'"", ""'governorate'""), (""'ethiopian'"", ""'agricultural'"")]"	2	'ethiopian' 'governorate'
84	lettuce cultivate hydroponic weight greenhouse plant spinach vegetable asparagus organic	3.0	1.2	3.0	1	'weight'	6	"[(""'lettuce'"", ""'spinach'""), (""'vegetable'"", ""'lettuce'""), (""'vegetable'"", ""'spinach'""), (""'vegetable'"", ""'asparagus'""), (""'cultivate'"", ""'plant'""), (""'plant'"", ""'hydroponic'"")]"	0	
85	plantation cultivation palmscot coconut irrigation footprint yield pot irrigate requirement	3.0	1.2	2.4	1	'palmscot'	1	[('irrigation', 'irrigate')]	1	'palmscot'
86	renewable cost consumption efficiency electrification sector demand cps policy estimate	3.0	1.6	3.0	2	'cost' 'demand'	1	"[(""'cost'"", ""'consumption'"")]"	1	'cps'
87	nutrient mineral plant nutrition micronutrient supply substrate ratio formula absorb	3.0	1.0	2.6	4	'plant' 'absorb' 'supply' 'formula'	4	"[(""'nutrient'"", ""'nutrition'""), (""'micronutrient'"", ""'nutrient'""), (""'mineral'"", ""'micronutrient'""), (""'supply'"", ""'substrate'"")]"	0	
88	iron zinc chelate toxicity sulphate copper micronutrient chlorosis grain fertilization	3.0	1.6	2.0	2	'grain' 'fertilization'	1	"[(""'iron'"", ""'sulphate'"")]"	1	'chlorosis'
89	greenhouse vegetable design horticulture cultivation nursery plant farming greece crop	3.0	1.2	3.0	2	'greece' 'design'	2	"[(""'greenhouse'"", ""'nursery'""), (""'greenhouse'"", ""'holland'"")]"	1	'greece'
90	mustard brassica canola oilseed rapeseed brassicas chickpea seed wheat crop	3.0	1.2	2.2	2	'chickpea' 'wheat'	5	"[(""'mustard'"", ""'rapeseed'""), (""'brassica'"", ""'brassicas'""), (""'canola'"", ""'oilseed'""), (""'chickpea'"", ""'seed'""), (""'wheat'"", ""'crop'"")]"	4	'brassica' 'oilseed' 'brassicas' 'rapeseed'
91	prd rdi treatment irrigation rootzone irrigate plant evapotranspiration crop restriction	3.0	1.0	2.0	3	'restriction' 'prd' 'rdi'	3	"[(""'prd'"", ""'rdi'""), (""'irrigate'"", ""'irrigation'""), (""'plant'"", ""'crop'"")]"	2	'prd' 'rdi'
92	harvesting rainwater runoff rainfall catchment stormwater roof conservation farm urban	3.0	1.0	2.8	2	'farm' 'urban'	4	"[(""'rainwater'"", ""'runoff'""), (""'rainwater'"", ""'stormwater'""), (""'roof'"", ""'farm'""), (""'conservation'"", ""'harvesting'"")]"	0	
