ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
13	question post answer newsgroup discussion ask read thread new mike	3.0	1.0	3.0	2	'mike' 'read'	5	"[(""'question'"", ""'ask'""), (""'post'"", ""'new'""), (""'answer'"", ""'read'""), (""'newsgroup'"", ""'discussion'""), (""'thread'"", ""'discussion'"")]"	1	'mike'
14	jewish black jews wrong search race delete story know land	2.0	1.8	3.0	5	'wrong' 'delete' 'search' 'know' 'story'	1	"[(""'jewish'"", ""'jews'"")]"	0	
15	drug use error correct value plant list crack property line	2.0	1.8	3.0	3	'list' 'line' 'property'	1	"[(""'drug'"", ""'crack'"")]"	1	'crack'
16	sexual sex double know verdict admit child orientation thing think	2.0	1.0	3.0	4	'double' 'thing' 'verdict' 'admit'	2	"[(""'sexual'"", ""'sex'""), (""'know'"", ""'admit'"")]"	1	'double'
17	research secretary president committee organization university material center agency national	3.0	1.8	3.0	1	'material'	2	"[(""'university'"", ""'center'""), (""'committee'"", ""'agency'"")]"	0	
18	health care pay private canada condition year average good excellent	3.0	1.8	3.0	4	'excellent' 'good' 'average' 'year'	3	"[(""'health'"", ""'condition'""), (""'private'"", ""'pay'""), (""'excellent'"", ""'good'"")]"	1	'pay'
19	space earth nasa launch energy orbit mission image satellite flight	3.0	1.4	3.0	2	'energy' 'image'	1	"[(""'launch'"", ""'flight'"")]"	1	None
20	sound fan left like right screw cheer straight spread funny	2.0	1.8	3.0	3	'screw' 'cheer' 'funny'	1	"[(""'left'"", ""'right'"")]"	0	
21	drive hard tape problem supply internal pin disk work power	3.0	1.6	3.0	4	'problem' 'supply' 'power' 'work'	1	"[(""'disk'"", ""'hard'"")]"	1	'pin'
22	ground service use radio current box wire switch power need	3.0	1.2	3.0	2	'use' 'need'	1	"[(""'current'"", ""'power'"")]"	1	'need'
23	use send mail request address list application user message number	3.0	1.4	3.0	2	'application' 'number'	2	"[(""'mail'"", ""'message'""), (""'user'"", ""'application'"")]"	0	
24	chip problem help line count appreciate jordan work memory use	2.0	2.0	3.0	2	'jordan' 'line'	0	[]	1	'jordan'
25	steve mark brian dos adam picture peter book date respond	2.0	2.0	3.0	4	'book' 'picture' 'date' 'respond'	3	"[(""'steve'"", ""'peter'""), (""'mark'"", ""'brian'""), (""'adam'"", ""'peter'"")]"	1	'dos'
26	palestinians terrorism page torture conference camp final press tank atf	2.0	2.0	3.0	5	'page' 'camp' 'final' 'tank' 'atf'	0	[]	1	'atf'
27	gay play pick dog wing warrant reserve free govt record	2.0	2.0	3.0	3	'dog' 'record' 'govt'	0	[]	1	'govt'
28	clipper phone patient disease treatment security medical announcement need teacher	2.0	2.0	3.0	5	'clipper' 'phone' 'teacher' 'security' 'announcement'	0	[]	1	'clipper'
29	waste eat favor food big blow perry drug kid bob	2.0	2.0	2.8	4	'blow' 'drug' 'bob' 'big'	0	[]	0	
30	key game bit algorithm use point block time command method	3.0	2.0	3.0	3	'use' 'point' 'time'	2	"[(""'key'"", ""'point'""), (""'block'"", ""'bit'"")]"	1	'bit'
31	card use bit gaza mode mac fast bus machine ibm	2.0	1.8	3.0	1	'gaza'	1	"[(""'mac'"", ""'ibm'"")]"	1	'gaza'
32	file nazi available ftp edu site version archive anonymous format	3.0	2.0	3.0	1	'nazi'	2	"[(""'ftp'"", ""'site'""), (""'archive'"", ""'version'"")]"	1	'nazi'
33	price sell cost sale purchase product staff des market order	3.0	1.0	3.0	2	'staff' 'des'	2	"[(""'sell'"", ""'sale'""), (""'cost'"", ""'price'"")]"	1	'des'
34	state people law muslim genocide right government population muslims history	3.0	1.0	3.0	1	'history'	1	"[(""'muslim'"", ""'muslims'"")]"	2	'muslim' 'muslims'
35	good look thank want code help reply know like hear	2.0	2.0	3.0	1	'code'	2	"[(""'look'"", ""'see'""), (""'thank'"", ""'app"")]"	0	
36	theory screen object speech hole problem time josh light herring	2.0	2.2	3.0	0		0	[]	1	'josh'
37	crime trial law state police people gay criminal guilty case	3.0	1.2	3.0	3	'gay' 'people' 'state'	2	"[(""'law'"", ""'criminal'""), (""is a pair because 'crime' is a synonym of 'criminal'"", 'there are no other exact word pairs in this list')]"	1	'gay'
38	israel greek people jews kill soldier soviet child come dead	2.0	1.4	3.0	4	'child' 'come' 'greek' 'soviet'	1	"[(""'jews'"", ""'israel'"")]"	1	'soviet'
39	fbi read report know local datum news philadelphia accurate suspect	3.0	1.8	3.0	3	'read' 'know' 'accurate'	2	"[(""'report'"", ""'news'""), (""'datum'"", ""'report'"")]"	1	'datum'
40	study trade cover opinion armed brain parent new river hospital	2.0	2.0	3.0	3	'new' 'river' 'hospital'	0	[]	1	'new'
41	car water good like time ride year new engine mile	3.0	1.8	3.0	5	'water' 'good' 'like' 'time' 'year'	0	[]	1	'like'
42	team think game year lose player play good compromise bad	3.0	2.0	3.0	4	'year' 'compromise' 'bad' 'good'	3	"[(""'play'"", ""'game'""), (""'lose'"", ""'bad'""), (""'good'"", ""'team'"")]"	1	'compromise'
43	president group troop vote press consider proposal package issue option	3.0	2.0	3.0	0		1	"[(""'troop'"", ""'group'"")]"	1	'troop'
44	point liberal medium bias bomb goal zionist conservative bush military	2.0	1.8	3.0	2	'medium' 'bomb'	1	"[(""'liberal'"", ""'conservative'"")]"	1	'zionist'
45	write book translation original think sense david marriage read know	2.0	2.0	3.0	3	'think' 'know' 'sense'	0	[]	1	'david'
46	gun koresh homosexual like tax think right defense shoot time	2.8	1.0	3.0	3	'like' 'tax' 'time'	0	[]	1	'koresh'
47	army nazis role iran war movement land libertarian british pain	2.0	2.0	3.0	2	'libertarian' 'pain'	0	[]	0	
48	turkish max air von oppress yup sexuality ali biz anxiety	2.0	2.2	2.0	0		0	[]	3	'von' 'yup' 'biz'
49	run driver build color graphic version kent windows doug like	2.0	2.0	3.0	4	'color' 'like' 'kent' 'doug'	1	"[(""'kent'"", ""'doug'"")]"	2	'kent' 'doug'
