ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
26	israel jews state country islamic islam solution right war peace	3.0	1.2	3.0	1	'right'	1	"[(""'islamic'"", ""'islam'"")]"	1	'islamic'
27	believer atheist atheism counter theist naturally atheists treatise charity den	2.2	1.0	3.0	4	'counter' 'naturally' 'charity' 'den'	2	"[(""'atheist'"", ""'atheists'""), (""'atheism'"", ""'atheist'"")]"	1	'treatise'
28	know time tell come like want car look thing help	2.0	2.0	3.0	2	'car' 'thing'	1	"[(""'come'"", ""'car'"")]"	1	'thing'
29	cos theta pole spl sqrt den struct radius ntheta rtheta	3.0	1.2	2.0	2	'den' 'struct'	2	"[(""'ntheta'"", ""'rtheta'""), (""'cos'"", ""'theta'"")]"	1	'spl'
30	chip bit key number clipper phone serial encrypt block use	3.0	1.8	3.0	3	'phone' 'number' 'use'	2	"[(""'clipper'"", ""'chip'""), (""'key'"", ""'block'"")]"	1	'clipper'
31	address institute mailing technology fax systems commercial development project corp	3.0	1.6	3.0	0		2	"[(""'institute'"", ""'corp'""), (""'mailing'"", ""'address'"")]"	1	'corp'
32	newusers spang achim kck withkzip calpoly tasm dempsey clippingdale elee	1.0	2.8	2.0	4	'elee' 'withkzip' 'tasm' 'kck'	1	"[(""'calpoly'"", ""'calpoly'"")]"	3	'spang' 'withkzip' 'tasm'
33	punishment islam blame continue sexual favor waste practice anecdote islamic	2.0	1.4	3.0	0		1	"[(""'islam'"", ""'islamic'"")]"	1	'anecdote'
34	use information revised include module section francisco shall application group	2.0	2.0	3.0	1	'francisco'	2	"[(""'module'"", ""'section'""), (""'use'"", ""'application'"")]"	1	'francisco'
35	obvious utterly spang biennial withkzip medina evolutiong makega ryde tierra	1.0	2.6	2.0	2	'withkzip' 'makega'	0	[]	3	'withkzip' 'evolutiong' 'makega'
36	space available nasa resources ames technology ftp program research data	3.0	2.0	3.0	2	'ftp' 'data'	1	"[(""'nasa'"", ""'ames'"")]"	1	'ftp'
37	rob newusers achim calpoly kck dempsey elee clippingdale torkel zach	1.0	3.0	2.0	2	'clippingdale' 'kck'	5	"[(""'dempsey'"", ""'elee'""), (""'kck'"", ""'torkel'""), (""'achim'"", ""'zach'""), (""'rob'"", ""'newusers'""), (""'clippingdale'"", ""'calpoly'"")]"	1	'kck'
38	min que van tor pit mark virtual bob lang lipman	1.8	2.8	2.0	2	'bob' 'lipman'	3	"[(""'min'"", ""'van'""), (""'que'"", ""'tor'""), (""isn't present but ('tor'"", ""'pit'"")]"	6	'que' 'van' 'tor' 'pit' 'bob' 'lang'
39	larry kent ithat estination lender minimise allegheny nanci newusers achim	1.0	2.2	2.0	2	'achim' 'newusers'	1	"[(""'larry'"", ""'achim'"")]"	7	'ithat' 'estination' 'minimise' 'allegheny' 'nanci' 'newusers' 'achim'
40	team game play april san chicago player won total new	3.0	2.0	3.0	3	'april' 'new' 'total'	2	"[(""'team'"", ""'player'""), (""'game'"", ""'play'"")]"	1	'san'
41	den isaiah psalm ntheta sqrt matthew egypt theta radius magicangle	2.0	1.8	2.8	4	'magicangle' 'ntheta' 'radius' 'sqrt'	1	"[(""'ntheta'"", ""'theta'"")]"	1	'ntheta'
42	delete sink sea clinic james bronx kent sensitivity queens manhattan	2.0	2.2	3.0	3	'clinic' 'sensitivity' 'delete'	0	[]	4	'bronx' 'kent' 'queens' 'manhattan'
43	space year cost mission satellite water large station low power	3.0	1.6	3.0	2	'water' 'low'	1	"[(""'space'"", ""'station'"")]"	0	
44	use ibm include software real timer preliminary atmospheric initiate graphic	2.0	2.0	3.0	1	'atmospheric'	1	"[(""'ibm'"", ""'software'"")]"	2	'preliminary' 'atmospheric'
45	question science think exist non course patient study scientific scientist	3.0	1.4	3.0	2	'non' 'patient'	5	"[(""'non'"", ""'nonexistent'""), (""'patient'"", ""'patient'""), (""'science'"", ""'scientific'""), (""'scientist'"", ""'scientist'""), (""'study'"", ""'study'"")]"	1	'non'
46	crude mohammad overlook medina geosphere newusers indivicual achim calpoly revel	1.6	3.0	2.0	5	'newusers' 'indivicual' 'calpoly' 'revel' 'achim'	1	"[(""'medina'"", ""'mohammad'"")]"	3	'indivicual' 'newusers' 'achim'
47	use new people judas year state nazis jews thing potter	2.0	2.0	3.0	2	'potter' 'thing'	1	"[(""'nazis'"", ""'jews'"")]"	1	'judas'
48	economic medina typing gtgx nickname twosey onesy possibility announced discover	1.2	2.0	2.0	2	'gtgx' 'typing'	1	"[(""'onesy'"", ""'twosey'"")]"	3	'gtgx' 'twosey' 'onesy'
49	problem scsi mac fast bad asynchronous interface transfer hardware drive	3.0	1.8	3.0	1	'bad'	2	"[(""'scsi'"", ""'interface'""), (""'asynchronous'"", ""'interface'"")]"	1	'scsi'
50	toronto cup montreal red atlanta chicago series houston louis york	2.0	1.4	3.0	3	'cup' 'red' 'series'	1	"[(""'cup'"", ""'series'"")]"	0	
51	like people know thing time want israel think try feel	2.0	2.0	3.0	1	'israel'	0	[]	1	'israel'
52	use commonly good car time think work need fluid tire	2.0	1.6	3.0	2	'think' 'time'	1	"[(""'car'"", ""'tire'"")]"	0	
53	counter discourage fulfil forth cast psalm servant isaiah heal encompass	2.0	2.0	3.0	3	'psalm' 'isaiah' 'heal'	0	[]	1	'fulfil'
54	medina reading futher aisha newusers lucio achim brainsex calpoly kck	1.0	2.6	2.0	4	'reading' 'brainsex' 'calpoly' 'kck'	6	"[(""'medina'"", ""'medina'""), (""'reading'"", ""'reading'""), (""'futher'"", ""'futher'""), (""'aisha'"", ""'aisha'""), (""'newusers'"", ""'newusers'""), (""'lucio'"", ""'lucio'"")]"	3	'futher' 'brainsex' 'kck'
55	car engine buy high price ground service low cheap power	3.0	1.6	3.0	1	'ground'	2	"[(""'high'"", ""'price'""), (""'low'"", ""'cheap'"")]"	0	
56	application color window display set help visual graphic motif widget	3.0	1.2	3.0	2	'help' 'set'	2	"[(""'display'"", ""'visual'""), (""'window'"", ""'widget'"")]"	0	
57	engine car ride mile rear buy light condition stick sell	3.0	1.6	3.0	3	'stick' 'light' 'condition'	1	"[(""'buy'"", ""'sell'"")]"	1	'stick'
58	play fbi defense team shoot player bad fan report compound	3.0	1.4	3.0	3	'bad' 'fan' 'report'	3	"[(""'team'"", ""'player'""), (""'fbi'"", ""'compound'""), (""'shoot'"", ""'defense'"")]"	1	'compound'
59	use key chip clipper government example algorithm hardware des idea	2.0	2.0	3.0	0		0	[]	1	'des'
60	reading mohammad content niether fuer pogue likewise franken newusers hrdb	1.0	3.0	2.0	4	'fuer' 'pogue' 'likewise' 'hrdb'	0	[]	3	'niether' 'fuer' 'hrdb'
61	exaggeration medina newusers performer achim kck calpoly dempsey grifter clippingdale	1.0	3.0	2.0	4	'exaggeration' 'performer' 'grifter' 'clippingdale'	0	[]	1	'kck'
62	policy israel agree marriage man force country sex jerusalem homosexual	2.0	1.6	3.0	3	'man' 'force' 'country'	0	[]	0	
63	gun player crime defense criminal team assault score self weapon	3.0	1.0	3.0	3	'score' 'team' 'player'	2	"[(""'crime'"", ""'criminal'""), (""'assault'"", ""'crime'"")]"	1	'self'
64	ftp site anonymous directory archive available information pub source email	3.0	1.8	3.0	1	'email'	5	"[(""'ftp'"", ""'site'""), (""'anonymous'"", ""'pub'""), (""'directory'"", ""'archive'""), (""'information'"", ""'source'""), (""'available'"", ""'email'"")]"	1	'pub'
65	god believe jesus bible life follow faith christian mean salvation	3.0	1.0	3.0	2	'mean' 'life'	3	"[(""'jesus'"", ""'christian'""), (""'bible'"", ""'faith'""), (""'god'"", ""'jesus'"")]"	1	'mean'
66	government right case gun clipper control strong people trust state	3.0	1.8	3.0	1	'clipper'	1	"[(""'government'"", ""'state'"")]"	1	'clipper'
67	game team great fan run bad play second start win	3.0	1.8	3.0	3	'bad' 'second' 'run'	1	"[(""'game'"", ""'play'"")]"	1	'second'
68	min martin que van sullivan franken pogue mon hrdb medina	2.0	2.2	2.0	2	'que' 'hrdb'	1	"[(""'min'"", ""'mon'"")]"	1	'hrdb'
69	tseng pds morphology telematic geosphere pre oak revel noterox bubonic	2.0	2.8	2.0	2	'oak' 'revel'	1	"[(""'morphology'"", ""'morphology'"")]"	2	'noterox' 'bubonic'
70	musical pogue franken spang hrdb indivicual withkzip soley medina danks	1.0	3.0	1.6	3	'indivicual' 'withkzip' 'danks'	2	"[(""'pogue'"", ""'spang'""), (""'franken'"", ""'danks'"")]"	4	'indivicual' 'withkzip' 'hrdb' 'danks'
71	exaggeration newusers achim kck calpoly dempsey clippingdale elee torkel zach	1.0	3.0	2.8	2	'exaggeration' 'clippingdale'	5	"[(""'calpoly'"", ""'dempsey'""), (""'clippingdale'"", ""'elee'""), (""'achim'"", ""'torkel'""), (""'exaggeration'"", ""'newusers'""), (""'kck'"", ""'zach'"")]"	1	'kck'
72	mon tin indiana presentation newsreader min site anybody visualization seminar	2.0	2.0	3.0	2	'newsreader' 'anybody'	5	"[(""'min'"", ""'mon'""), (""'newsreader'"", ""'presentation'""), (""'seminar'"", ""'presentation'""), (""'site'"", ""'min'""), (""'tin'"", ""'min'"")]"	1	'min'
73	mohammad musical individually indivicual unusually cricket microworld artifact art pogue	2.0	1.4	2.0	2	'cricket' 'artifact'	1	"[(""'individually'"", ""'indivicual'"")]"	1	'indivicual'
74	atheist christian belief morality objective interpretation basis religion true theism	3.0	1.8	3.0	4	'morality' 'basis' 'interpretation' 'objective'	1	"[(""'atheist'"", ""'theism'"")]"	0	
75	buy sell manual offer engine original monitor check mile price	2.0	2.0	3.0	2	'manual' 'monitor'	1	"[(""'buy'"", ""'sell'"")]"	1	'mile'
76	people old bullet kill child mosque man come evacuate flee	2.0	1.6	3.0	2	'bullet' 'mosque'	1	"[(""'man'"", ""'people'"")]"	0	
77	drive hard floppy disk scsi mac cable cpu cache motherboard	3.0	1.8	3.0	2	'mac' 'cable'	2	"[(""'scsi'"", ""'hard'""), (""'floppy'"", ""'disk'"")]"	1	'scsi'
78	sale sell offer interested condition shipping item stereo manual speaker	3.0	1.2	3.0	3	'manual' 'condition' 'shipping'	3	"[(""'sale'"", ""'sell'""), (""'item'"", ""'stereo'""), (""'manual'"", ""'condition'"")]"	0	
79	thu widget faq include read model init particle comp star	2.0	2.0	3.0	2	'star' 'read'	3	"[(""'init'"", ""'comp'""), (""'model'"", ""'star'""), (""'widget'"", ""'particle'"")]"	1	'comp'
80	atheist human christian true religion belief statement sort believe moral	3.0	1.2	3.0	1	'sort'	2	"[(""'atheist'"", ""'christian'""), (""'believe'"", ""'belief'"")]"	1	'sort'
81	turkish genocide long close road turks soviet greek single state	2.0	1.2	3.0	4	'long' 'close' 'single' 'road'	1	"[(""'turkish'"", ""'turks'"")]"	3	'long' 'close' 'single'
82	card drive problem scsi speed fast bus hard mac local	3.0	1.4	3.0	3	'problem' 'local' 'mac'	1	"[(""'scsi'"", ""'bus'"")]"	1	'scsi'
83	insane preference gtgx twosey exaggeration atheists onesy pogue indivicual franken	1.0	2.0	2.0	5	'gtgx' 'twosey' 'pogue' 'indivicual' 'franken'	1	"[(""'onesy'"", ""'twosey'"")]"	6	'gtgx' 'twosey' 'onesy' 'pogue' 'indivicual' 'franken'
84	drive bus card hard cpu controller isa floppy motherboard rom	3.0	1.8	3.0	1	'card'	0	[]	1	'isa'
85	spang withkzip makega newusers futher medina achim dirtym dosgl kck	1.0	2.8	1.0	5	'kck' 'dirtym' 'dosgl' 'spang' 'withkzip'	3	"[(""'newusers'"", ""'kck'""), (""'medina'"", ""'achim'""), (""'makega'"", ""'dirtym'"")]"	7	'spang' 'withkzip' 'futher' 'dirtym' 'dosgl' 'kck' 'makega'
86	think want president cost question thing money sure know ago	2.0	2.0	3.0	2	'cost' 'money'	2	"[(""'think'"", ""'know'""), (""'want'"", ""'sure'"")]"	1	'ago'
87	sale brand condition projector mnghfnajzjz mlkjzlki mmwmw ahfm working iqrdzk	1.2	1.0	1.4	5	'mnghfnajzjz' 'mlkjzlki' 'mmwmw' 'ahfm' 'iqrdzk'	0	[]	5	'mnghfnajzjz' 'mlkjzlki' 'mmwmw' 'ahfm' 'iqrdzk'
88	hollywood different hitler god prometheus great religion new people swinburne	2.0	2.4	3.0	1	'new'	0	[]	1	'swinburne'
89	advance thank character hello convert font simple draw string anybody	2.0	2.0	3.0	2	'hello' 'anybody'	0	[]	1	'anybody'
90	book article object appreciate post context newsgroup response reply help	3.0	2.0	3.0	2	'object' 'help'	2	"[(""'reply'"", ""'response'""), (""'post'"", ""'article'"")]"	1	'appreciate'
91	clipper chip phone key market cheap company algorithm care cost	2.0	2.0	3.0	2	'key' 'market'	1	"[(""'chip'"", ""'cheap'"")]"	0	
92	sport adams room michael pat future friend date fly air	2.0	2.0	3.0	2	'room' 'date'	1	"[(""'michael'"", ""'adams'"")]"	0	
93	quick typically christine curcio prohibitive digitizedlength distortedreference medina drawings mounts	1.2	3.0	2.0	2	'drawings' 'mounts'	2	"[(""'christine'"", ""'curcio'""), (""'medina'"", ""'mounts'"")]"	2	'digitizedlength' 'distortedreference'
94	today dog road ago shoot close ride black child participate	2.0	2.0	3.0	3	'shoot' 'black' 'participate'	1	"[(""'today'"", ""'ago'"")]"	1	'ago'
95	jesus god jews coming come rise luke christ apostle promise	3.0	1.0	3.0	3	'jews' 'luke' 'apostle'	1	"[(""'jesus'"", ""'christ'"")]"	1	'jews'
96	mohammad medina useless pardon demented grifter athiest propagandistic spang mussolinihomeiniadaffi	1.0	1.8	2.0	6	'useless' 'pardon' 'demented' 'grifter' 'athiest' 'spang'	0	[]	3	'spang' 'mussolinihomeiniadaffi' 'grifter'
97	gun control crime weapon carry criminal right amendment law police	3.0	1.2	3.0	3	'right' 'law' 'police'	2	"[(""'gun'"", ""'weapon'""), (""'crime'"", ""'criminal'"")]"	0	
98	thank advance tin newsreader hello convert cica compile terminal email	2.0	2.0	3.0	3	'tin' 'cica' 'hello'	1	"[(""'newsreader'"", ""'email'"")]"	1	'cica'
99	affiliate compete innocence surele misundertanding tabloid pogue franken lousier otherway	2.0	1.8	2.0	4	'surele' 'pogue' 'lousier' 'otherway'	0	[]	6	'surele' 'misundertanding' 'pogue' 'lousier' 'otherway' 'franken'
