ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
23	widget window compile sun display error ipx solaris application openwindow	2.0	1.4	3.0	4	'sun' 'solaris' 'error' 'ipx'	1	"[(""'window'"", ""'openwindow'"")]"	1	'ipx'
24	sale rider cover bag strip silver men jazz avenger interested	2.0	2.0	3.0	2	'men' 'jazz'	0	[]	0	
25	card ati svga screen color speedstar windows vram drivers winmark	3.0	1.4	2.4	3	'ati' 'winmark' 'windows'	0	[]	4	'ati' 'svga' 'vram' 'winmark'
26	trial court verdict judge justice cop jury prosecution federal lawyer	3.0	1.0	3.0	1	'cop'	3	"[(""'judge'"", ""'justice'""), (""'cop'"", ""'prosecution'""), (""'lawyer'"", ""'prosecution'"")]"	1	'cop'
27	scsi quadra isa mac interface controller device cpu driver performance	3.0	2.0	3.0	3	'mac' 'performance' 'driver'	3	"[(""'scsi'"", ""'interface'""), (""'isa'"", ""'interface'""), (""'cpu'"", ""'controller'"")]"	1	'quadra'
28	fbi koresh compound murder scott survivor documentary news watch investigation	3.0	1.4	3.0	2	'watch' 'news'	2	"[(""'koresh'"", ""'compound'""), (""'scott'"", ""'survivor'"")]"	1	'koresh'
29	church catholic orthodox pope faith doctrine christians bible robertson john	3.0	1.0	3.0	2	'robertson' 'john'	2	"[(""'catholic'"", ""'orthodox'""), (""'bible'"", ""'doctrine'"")]"	1	'robertson'
30	newsreader norman frenzy ftpnuz source email forsale nixon author campaign	2.0	1.8	2.0	2	'ftpnuz' 'frenzy'	2	"[(""'newsreader'"", ""'email'""), (""'forsale'"", ""'campaign'"")]"	1	'ftpnuz'
31	mouse com button driver modem logitech card pin apple fix	2.0	1.8	3.0	2	'apple' 'fix'	1	"[(""'mouse'"", ""'logitech'"")]"	1	'com'
32	font panel text type print printer char phonetic mac slant	3.0	1.4	3.0	2	'mac' 'slant'	2	"[(""'font'"", ""'type'""), (""'print'"", ""'printer'"")]"	2	'phonetic' 'slant'
33	jesus god sin shall faith bible lord paul christian testimony	3.0	1.0	3.0	0		2	"[(""'jesus'"", ""'christ'""), (""'god'"", ""'lord'"")]"	1	'shall'
34	objective morality value subjective observable mathew definition frank freedom theory	2.0	2.0	3.0	2	'mathew' 'frank'	2	"[(""'objective'"", ""'observable'""), (""'subjective'"", ""'morality'"")]"	2	'mathew' 'frank'
35	rushdie islam islamic muslim secular book qur muslims religion mohammed	3.0	1.0	2.4	2	'book' 'secular'	2	"[(""'islam'"", ""'islamic'""), (""'muslim'"", ""'muslims'"")]"	1	'qur'
36	motherboard sale kit bios supply serial connector floppy ram upgrade	3.0	2.0	3.0	2	'sale' 'supply'	1	"[(""'motherboard'"", ""'bios'"")]"	1	'bios'
37	helmet piece fit ride suit paint want bat protection damage	3.0	1.6	3.0	4	'bat' 'paint' 'want' 'damage'	2	"[(""'helmet'"", ""'protection'""), (""'ride'"", ""'want'"")]"	0	
38	ftp site gateway download zip package sipp freeware unix tutorial	3.0	1.8	3.0	2	sipp tutorial	5	"[(""'ftp'"", ""'site'""), (""'gateway'"", ""'site'""), (""'download'"", ""'sipp'""), (""'zip'"", ""'package'""), (""'freeware'"", ""'unix'"")]"	1	'sipp'
39	truth absolute belief arrogant faith scripture interpretation evangelical blindly deny	3.0	1.2	3.0	3	'arrogant' 'blindly' 'deny'	1	"[(""'faith'"", ""'belief'"")]"	1	'evangelical'
40	atf blast compound fbi raid military flame deer initial happen	2.0	2.0	3.0	2	'deer' 'flame'	1	"[(""'fbi'"", ""'raid'"")]"	1	'atf'
41	polygon algorithm spline draw triangle delaunay triangulation mesh concave geometric	3.0	1.0	3.0	2	'draw' 'algorithm'	2	"[(""'delaunay'"", ""'triangulation'""), (""'triangle'"", ""'polygon'"")]"	0	
42	apartment come shout neighbor building kill crowd door live soldier	2.0	2.0	3.0	3	'come' 'kill' 'shout'	0	[]	0	
43	science methodology scientific gene theory study psychology scientist genetically evolution	3.0	1.0	3.0	2	'study' 'psychology'	2	"[(""'science'"", ""'scientific'""), (""'gene'"", ""'genetically'"")]"	1	'genetically'
44	number line telephone ring hook yellow wire device fax caller	3.0	1.0	3.0	1	'yellow'	4	"[(""'telephone'"", ""'device'""), (""'telephone'"", ""'phone'""), (""and ('telephone'"", ""'caller'""), ('could be related but not exactly the same', ""however ('hook' could be related to '"")]"	1	'hook'
45	president job secretary russia senior package congress fund school government	3.0	1.8	3.0	2	'school' 'package'	0	[]	1	'package'
46	mormon jews mormons church persecution joseph worship christian secular authority	3.0	1.0	3.0	1	'secular'	1	"[(""'mormon'"", ""'mormons'"")]"	1	'mormons'
47	split newsgroup article alt crossposte sci newgroup news forum read	3.0	1.0	2.0	3	'read' 'sci' 'alt'	2	"[(""'newsgroup'"", ""'newgroup'""), (""'alt'"", ""'sci'"")]"	1	'crossposte'
48	window expose event main handler coordinate button draw rectangle display	3.0	2.0	3.0	4	'event' 'main' 'expose' 'handler'	1	"[(""'window'"", ""'display'"")]"	1	'expose'
49	dos mac price coprocessor cities disk rom modem tech cdrom	3.0	1.6	3.0	1	'cities'	2	"[(""'dos'"", ""'disk'""), ('is not valid as they are not exactly the same', ""but 'rom' and 'cdrom' can be considered as referring"")]"	0	
50	keyboard key map ctrl accelerator toolkit sparc code widget beep	2.0	1.4	3.0	3	'map' 'sparc' 'beep'	0	[]	1	'sparc'
51	genesis game sega trade games football boy nintendo floppy saver	2.0	1.0	3.0	3	'trade' 'floppy' 'saver'	1	"[(""'sega'"", ""'genesis'"")]"	0	
52	hell eternal heaven god atheist sin resurrection soul bible christians	3.0	1.4	3.0	1	'atheist'	0	[]	1	'atheist'
53	des key shelf machine chip brute cash random verify cheat	2.0	2.0	3.0	2	'machine' 'cash'	0	[]	1	'des'
54	bus isa controller buffer speed mhz motherboard cache ram performance	3.0	1.6	3.0	2	'isa' 'bus'	1	"[(""'mhz'"", ""'speed'"")]"	1	'isa'
55	explode vacuum motor flight explosion engine gas pressure tube impulse	3.0	1.2	3.0	2	'vacuum' 'tube'	1	"[(""'explosion'"", ""'explode'"")]"	0	
56	sony remote stereo sale receiver cassette car radio speakers vcr	3.0	1.8	3.0	2	'car' 'sale'	3	"[(""'stereo'"", ""'receiver'""), (""'cassette'"", ""'vcr'""), (""'radio'"", ""'car'"")]"	1	'vcr'
57	sabbath worship paul christian gentiles church commandment israelites scripture jewish	3.0	1.0	3.0	2	'paul' 'gentiles'	2	"[(""'christian'"", ""'church'""), (""'jewish'"", ""'israelites'"")]"	0	
58	government trust communist cop liberty swiss capitalist political civil strong	2.8	2.0	3.0	2	'swiss' 'strong'	2	"[(""'communist'"", ""'capitalist'""), (""'cop'"", ""'civil'"")]"	1	'cop'
59	drug cocaine test crack thug survey student crime illegal justify	3.0	1.0	3.0	4	'student' 'survey' 'test' 'justify'	1	"[(""'crack'"", ""'cocaine'"")]"	1	'thug'
60	nuclear plant temperature fossil heat pressure island technology contamination oil	3.0	2.0	3.0	2	'island' 'oil'	2	"[(""'nuclear'"", ""'plant'""), (""'fossil'"", ""'oil'"")]"	1	'island'
61	motif toolkit widget interviews list mailing interface platform api application	3.0	2.0	3.0	3	'interviews' 'list' 'mailing'	2	"[(""'api'"", ""'interface'""), (""'application'"", ""'platform'"")]"	2	'widget' 'mailing'
62	port parallel printer connect device cable zenith mac soundblaster plug	2.0	1.2	3.0	3	'zenith' 'mac' 'soundblaster'	2	"[(""'mac'"", ""'device'""), (""'cable'"", ""'plug'"")]"	1	'zenith'
63	jewish greenberg subject bob steve era ken maddox sherry dave	2.0	2.2	3.0	2	'subject' 'era'	3	"[(""'bob'"", ""'ken'""), (""'steve'"", ""'dave'""), (""'sherry'"", ""'maddox'"")]"	1	'maddox'
64	max aoj jurk col airt fil jpbb map gen illusion	1.0	2.4	2.0	3	'jpbb' 'aoj' 'jurk'	1	"[(""'max'"", ""'map'"")]"	4	'aoj' 'jurk' 'airt' 'jpbb'
65	libertarian employment govt concentrate subject liberty analysis vote majority consensus	3.0	1.2	3.0	3	'concentrate' 'subject' 'analysis'	1	"[(""'libertarian'"", ""'liberty'"")]"	1	'govt'
66	gif image earth map bump geosphere newspaper terrain gov ames	2.0	1.0	2.8	3	'newspaper' 'gov' 'ames'	2	"[(""'map'"", ""'terrain'""), (""'gov'"", ""'ames'"")]"	3	'bump' 'gov' 'ames'
67	driver blaster stereo mac soundblaster play hardware developer instal quadra	3.0	1.0	2.0	3	'play' 'developer' 'instal'	1	"[(""'mac'"", ""'quadra'"")]"	1	'instal'
68	marriage marry commitment priest church couple married catholic law love	3.0	1.0	3.0	1	'law'	2	"[(""'marry'"", ""'married'""), (""'marriage'"", ""'married'"")]"	0	
69	voice modem dsp compression cheap abekas quality hardware software soundblaster	3.0	2.0	3.0	1	'cheap'	2	"[(""'dsp'"", ""'soundblaster'""), (""'abekas'"", ""'hardware'"")]"	1	'abekas'
70	powerpc cache card slot macs lcii accelerator cpu upgrade chip	3.0	1.2	3.0	2	'card' 'slot'	1	"[(""'macs'"", ""'lcii'"")]"	1	'lcii'
71	boom attack chase road train cow disease intersection shin cage	2.0	1.8	3.0	3	'disease' 'cage' 'shin'	0	[]	1	'shin'
72	content abc entertainment imaginary grief greeting reader title summary text	2.0	1.8	3.0	2	'grief' 'abc'	2	"[(""'content'"", ""'text'""), (""'greeting'"", ""'summary'"")]"	1	'abc'
73	quicktime video ntsc togb frame mac multimedia hardisk processor software	3.0	2.0	3.0	4	'ntsc' 'togb' 'processor' 'hardisk'	4	"[(""'ntsc'"", ""'togb'""), (""'quicktime'"", ""'video'""), (""'hardisk'"", ""'hard disk'""), (""'mac'"", ""'multimedia'"")]"	1	'togb'
74	koresh enclose branch sequel cult bible fbi proofreading seven revelation	2.6	1.6	3.0	4	'proofreading' 'branch' 'seven' 'enclose'	1	"[(""'bible'"", ""'revelation'"")]"	1	'koresh'
75	greek contradiction judas archer testament biblical gospel matthew meaning strangle	3.0	1.6	3.0	2	'archer' 'strangle'	3	"[(""'gospel'"", ""'testament'""), (""'gospel'"", ""'biblical'""), (""'testament'"", ""'biblical'"")]"	1	'strangle'
76	abstinence education rape consent law harassment textbook disgusting license state	3.0	2.0	3.0	4	'textbook' 'disgusting' 'license' 'state'	0	[]	1	'disgusting'
77	photography photograph pattern field plate electric physics pictures photo subject	3.0	1.0	3.0	2	'field' 'plate'	2	"[(""'pictures'"", ""'picture'""), (""is not in the set but 'pictures' can be paired with 'photo'"", ""'photograph' as they all can refer to the same concept of an image"")]"	0	
78	rec newsgroup article crossposte automobile posting sport newsletter topic inflammatory	2.0	1.4	2.0	2	'automobile' 'sport'	3	"[(""'newsletter'"", ""'inflammatory'""), ('is not a direct synonym', ""('sport'""), ('is not directly related to other words in the list', ""('automobile'"")]"	1	'crossposte'
79	tiff philosophical significance complexity lifespan dent universe inability numerology salvageable	2.0	2.2	3.0	2	'dent' 'salvageable'	0	[]	0	
80	sphere ellipse circle intersection coplanar polygon pole perpendicular surface solution	3.0	2.0	3.0	2	'pole' 'solution'	0	[]	0	
81	ground neutral wire panel connect box service electrical ball fault	3.0	1.6	3.0	1	'ball'	2	"[(""'ground'"", ""'neutral'""), (""'connect'"", ""'wire'"")]"	1	'ball'
82	mask paint face tommy logo wear favorite helmet blue nomination	2.0	1.8	3.0	2	'tommy' 'nomination'	3	"[(""'mask'"", ""'helmet'""), (""'face'"", ""'mask'""), (""'helmet'"", ""'wear'"")]"	2	'tommy' 'nomination'
83	joystick int cartridge ram nintendo atari hack extra interrupt hardware	3.0	1.6	3.0	2	'hack' 'extra'	1	"[(""'atari'"", ""'nintendo'"")]"	1	'hack'
84	lens camera package hotel bag forsale canon case item price	3.0	1.6	3.0	2	'hotel' 'package'	2	"[(""'canon'"", ""'camera'""), (""'case'"", ""'bag'"")]"	1	'forsale'
85	software level process flight engineering launch bug management simulation caution	3.0	1.8	3.0	2	'caution' 'bug'	0	[]	1	'caution'
86	tax sales canada spending pay fund dancing prediction plan raise	2.0	1.6	3.0	2	'dancing' 'prediction'	3	"[(""'tax'"", ""'sales'""), (""'fund'"", ""'pay'""), (""'plan'"", ""'raise'"")]"	1	'dancing'
87	jim herring apology straw argument respond criticize conclusion logic action	2.0	2.0	3.0	2	'herring' 'straw'	3	"[(""'argument'"", ""'criticize'""), (""'apology'"", ""'respond'""), (""'conclusion'"", ""'logic'"")]"	1	'herring'
88	file byte filemanager window create size setting exe pif group	2.8	1.8	3.0	2	'window' 'group'	1	"[(""'exe'"", ""'pif'"")]"	1	'pif'
89	jupiter tom gamma project arizona orbital mayan greek sun artist	2.0	2.0	3.0	3	'tom' 'greek' 'artist'	2	"[(""'mayan'"", ""'greek'""), (""'jupiter'"", ""'sun'"")]"	0	
90	decoder converter input sample serial mhz resolution datum signal email	3.0	2.0	3.0	1	'email'	0	[]	1	'mhz'
91	lobbying organization lobby fishing associate group amendment political action active	3.0	1.4	3.0	1	'fishing'	2	"[(""'lobby'"", ""'lobbying'""), (""'group'"", ""'organization'"")]"	1	'lobby'
92	resurrection impact christians revelation faith believe messiah testament persecution muhammad	3.0	1.6	3.0	2	'muhammad' 'persecution'	5	"[(""'messiah'"", ""'muhammad'""), (""'revelation'"", ""'testament'""), (""'persecution'"", ""'none'""), (""'impact'"", ""'none'""), (""'resurrection'"", ""'none'"")]"	1	'muhammad'
93	satellite conference crystal exploration brochure western matt cost plan venture	2.0	2.0	3.0	4	'matt' 'cost' 'crystal' 'brochure'	0	[]	1	'matt'
94	sunset munich discrepancy longitude asimov synchronize daytime orbit hour algorithms	2.0	2.0	3.0	2	'discrepancy' 'algorithms'	4	"[(""'sunset'"", ""'daytime'""), (""'asimov'"", ""'algorithms'""), (""'longitude'"", ""'orbit'""), (""'hour'"", ""'synchronize'"")]"	1	'asimov'
95	duo apple sleep crash ram vendor reset hardware screen faulty	2.0	2.0	3.0	2	'apple' 'vendor'	0	[]	0	
96	easter resurrection testament worship israelites meaning christians baptism german phrasing	3.0	2.0	3.0	2	'german' 'phrasing'	0	[]	1	'phrasing'
97	faq soda posting berkeley monthly info archive associate revision document	2.0	1.6	3.0	2	'soda' 'berkeley'	3	"[(""'info'"", ""'faq'""), (""'archive'"", ""'document'""), (""'revision'"", ""'document'"")]"	1	'soda'
98	pirate protection software mode packet hack shareware clone hardware arno	2.8	1.4	3.0	2	'mode' 'arno'	2	"[(""'software'"", ""'shareware'""), (""'hardware'"", ""'hardware'"")]"	1	'arno'
99	ezekiel satan bible king sign angel satanic god church music	3.0	1.2	3.0	3	'music' 'king' 'sign'	1	"[(""'satan'"", ""'satanic'"")]"	1	'satanic'
100	test testing film message tough concept flame network write use	2.0	2.0	3.0	2	'film' 'flame'	1	"[(""'test'"", ""'testing'"")]"	0	
