ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
27	mouse driver button windows apple cursor modem logitech fix hardware	3.0	1.6	3.0	2	'apple' 'fix'	0	[]	1	'fix'
28	newsreader norman email tip forsale nixon author article need cview	2.0	2.0	2.4	3	'tip' 'cview' 'nixon'	2	"[(""'newsreader'"", ""'article'""), (""'author'"", ""'article'"")]"	1	'cview'
29	islam islamic religion atheism genocide bobby koran argument quran sexist	2.0	1.0	3.0	3	'bobby' 'genocide' 'sexist'	1	"[(""'koran'"", ""'quran'"")]"	1	'bobby'
30	compile doug error sunos font ipx patch icon spss cpp	2.0	2.0	3.0	3	'sunos' 'ipx' 'spss'	3	"[(""'doug'"", ""'spss'""), (""'error'"", ""'patch'""), (""'compile'"", ""'cpp'"")]"	1	'doug'
31	ftp site file zip upload download gateway package assembler tutorial	3.0	1.6	3.0	3	'tutorial' 'assembler' 'package'	3	"[(""'upload'"", ""'download'""), (""'file'"", ""'package'""), (""'zip'"", ""'package'"")]"	2	'gateway' 'assembler'
32	font truetype text display xview print bold printer char mac	3.0	1.4	3.0	1	'mac'	5	"[(""'font'"", ""'truetype'""), (""'print'"", ""'printer'""), (""'text'"", ""'char'""), (""'display'"", ""'xview'""), (""'bold'"", ""'mac'"")]"	1	'xview'
33	arrogance truth christians absolute belief faith scripture interpretation evangelical blindly	3.0	1.0	3.0	2	'arrogance' 'blindly'	1	"[(""'faith'"", ""'belief'"")]"	0	
34	rushdie islam islamic muslim fatwa book secular mohammed religion qur	3.0	1.0	3.0	2	'book' 'secular'	2	"[(""'islam'"", ""'islamic'""), (""'muslim'"", ""'mohammed'"")]"	1	'qur'
35	telephone hook ring need yellow device led wire lift machine	3.0	1.4	3.0	2	'need' 'yellow'	2	"[(""'hook'"", ""'lift'""), (""'ring'"", ""'need'"")]"	0	
36	mormon mormons jews temple church christian belief doctrine joseph religion	3.0	1.0	3.0	2	'jews' 'joseph'	1	"[(""'mormon'"", ""'mormons'"")]"	1	'joseph'
37	motif widget toolkit interviews interface bug platform ftp mail application	3.0	1.8	3.0	1	'interviews'	7	"[(""'interface'"", ""'platform'""), (""'toolkit'"", ""'application'""), (""'bug'"", ""'none'""), (""'ftp'"", ""'mail'""), (""'interviews'"", ""'none'""), (""'widget'"", ""'none'""), (""'motif'"", ""'none'"")]"	2	'ftp' 'bug'
38	science methodology scientific theory study psychology scientist russell evolution experiment	3.0	1.0	3.0	2	'russell' 'evolution'	2	"[(""'science'"", ""'scientific'""), (""'study'"", ""'experiment'"")]"	1	'russell'
39	drug cocaine people crack thug crime survey illegal pot student	3.0	1.0	3.0	3	'student' 'survey' 'people'	1	"[(""'crack'"", ""'cocaine'"")]"	1	'thug'
40	president job secretary work think summer package congress community education	2.0	2.0	3.0	2	'summer' 'package'	0	[]	1	'package'
41	split newsgroup aspect article alt ieee read crossposte forum sci	2.8	1.4	2.0	3	'ieee' 'read' 'sci'	3	"[(""'alt'"", ""'sci'""), (""'read'"", ""'article'""), (""'newsgroup'"", ""'forum'"")]"	1	'crossposte'
42	nuclear fossil heat river technology stage build contamination cylinder oil	2.0	2.0	3.0	3	'stage' 'build' 'river'	2	"[(""'nuclear'"", ""'cylinder'""), (""'fossil'"", ""'oil'"")]"	0	
43	des key corporate chip bit hardware crack program smart secure	3.0	1.8	3.0	1	'crack'	2	"[(""'key'"", ""'chip'""), (""'bit'"", ""'chip'"")]"	1	'des'
44	libertarian employment govt liberty subject majority state limited lobby constitution	3.0	1.2	3.0	2	'lobby' 'subject'	2	"[(""'libertarian'"", ""'liberty'""), (""'govt'"", ""'state'"")]"	1	'govt'
45	helmet impact bat ride shell damage size surface activity piece	2.6	1.8	3.0	3	'size' 'piece' 'activity'	3	"[(""'helmet'"", ""'shell'""), (""'ride'"", ""'activity'""), (""'damage'"", ""'impact'"")]"	0	
46	sabbath paul worship christian sunday church gentiles scripture jewish change	3.0	1.2	3.0	1	'change'	1	"[(""'sabbath'"", ""'sunday'"")]"	0	
47	government code trust fractal company japanese swiss liberty capitalist communist	2.0	2.0	3.0	3	'fractal' 'japanese' 'swiss'	1	"[(""'communist'"", ""'company'"")]"	1	'fractal'
48	jewish greenberg player roger steve era art ron list mike	2.0	2.2	3.0	2	'list' 'art'	2	"[(""'roger'"", ""'greenberg'""), (""'steve'"", ""'art'"")]"	1	'era'
49	window expose event position handler button widget thickframe border rectangle	3.0	1.4	3.0	2	'event' 'handler'	1	"[(""'window'"", ""'widget'"")]"	1	'thickframe'
50	summer room hotel kitchen vacation sale victoria roommate plenty housing	2.0	1.2	3.0	3	'sale' 'victoria' 'plenty'	1	"[(""'room'"", ""'roommate'"")]"	1	'victoria'
51	voice modem dsp compression cheap clipper software phone hardware data	3.0	1.8	3.0	3	'cheap' 'clipper' 'software'	5	"[(""'modem'"", ""'hardware'""), (""'dsp'"", ""'hardware'""), (""'software'"", ""'software'""), (""'phone'"", ""'phone'""), (""'clipper'"", ""'hardware'"")]"	1	'clipper'
