ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
10	thank appreciate advance pointer anybody ini suggestion utility greatly fix	2.0	2.0	3.0	2	'ini' 'pointer'	2	"[(""'advance'"", ""'fix'""), (""'appreciate'"", ""'thank'"")]"	1	'ini'
11	sale new offer sell price win shipping player van stevens	2.0	1.0	3.0	3	'player' 'van' 'stevens'	2	"[(""'sale'"", ""'sell'""), (""'new'"", ""'offer'"")]"	1	'stevens'
12	numner anthology matting crystalize bequidistant dispell mtd toasterhead carlsbad itor	1.0	2.2	2.0	3	'mtd' 'toasterhead' 'carlsbad'	0	[]	5	'numner' 'bequidistant' 'dispell' 'mtd' 'toasterhead'
13	year think want work talk cost program people pay care	2.0	2.0	3.0	2	'cost' 'program'	2	"[(""'talk'"", ""'work'""), (""'pay'"", ""'cost'"")]"	0	
14	government information state san year new police political francisco law	3.0	1.2	3.0	4	'new' 'year' 'san' 'francisco'	2	"[(""'government'"", ""'state'""), (""'police'"", ""'law'"")]"	1	'san'
15	think use bit question people dos mov mean right way	2.0	1.8	2.2	2	'dos' 'mov'	2	"[(""'dos'"", ""'way'""), (""'mean'"", ""'right'"")]"	2	'dos' 'mov'
16	key chip use number bit clipper message encrypt algorithm public	3.0	1.2	3.0	2	'clipper' 'message'	2	"[(""'key'"", ""'public'""), (""'chip'"", ""'clipper'"")]"	1	'clipper'
17	svhs matting crystalize toasterhead itor cdq disemination orientiation sceptic welbon	1.0	2.2	2.0	2	'toasterhead' 'welbon'	4	"[(""'orientiation'"", ""'disemination'""), (""'sceptic'"", ""'welbon'""), (""'svhs'"", ""'cdq'""), (""'crystalize'"", ""'matting'"")]"	5	'disemination' 'orientiation' 'sceptic' 'welbon' 'crystalize'
18	rear luck chicago somebody toronto clean shop btw expensive hot	2.0	2.2	3.0	1	'btw'	1	"[(""'chicago'"", ""'toronto'"")]"	1	'btw'
19	use file run program support like available ftp need mail	2.0	2.0	3.0	2	'like' 'need'	3	"[(""'need'"", ""'like'""), (""'file'"", ""'program'""), (""'support'"", ""'available'"")]"	1	'like'
20	god jesus man life day christ thing come world church	3.0	1.0	3.0	4	'man' 'thing' 'come' 'day'	2	"[(""'god'"", ""'jesus'""), (""'christ'"", ""'jesus'"")]"	1	'come'
21	time good like way year problem cause result think help	2.0	2.0	3.0	2	'like' 'good'	1	"[(""'cause'"", ""'result'"")]"	1	'like'
22	sexual concentrate behavior delete apply atheists fbi ignorant brain counterexample	2.0	2.8	3.0	2	'apply' 'delete'	0	[]	1	'ignorant'
23	numner matting svhs mtd antecdent crystalize carlsbad welbon toasterhead dispell	1.2	2.0	2.0	3	'toasterhead' 'welbon' 'dispell'	2	"[(""'svhs'"", ""'crystalize'""), (""'antecdent'"", ""'dispell'"")]"	6	'numner' 'antecdent' 'crystalize' 'welbon' 'toasterhead' 'dispell'
24	engine car ride big mile buy helmet light turn hit	3.0	1.8	3.0	4	'big' 'buy' 'hit' 'light'	1	"[(""'car'"", ""'ride'"")]"	2	'big' 'hit'
25	thank advance sale printer interested appreciate mail monitor display print	2.0	1.8	3.0	2	'interested' 'appreciate'	1	"[(""'print'"", ""'printer'"")]"	0	
26	team game year play player good point run bad second	3.0	1.4	3.0	4	'bad' 'good' 'year' 'second'	2	"[(""'game'"", ""'play'""), (""'player'"", ""'team'"")]"	2	'bad' 'second'
27	window use set include software windows graphic file image program	3.0	1.0	3.0	3	'use' 'set' 'include'	1	"[(""'window'"", ""'windows'"")]"	0	
28	numner ulman revisited structures sceptic interection abord corporeal tierra svhs	1.8	2.0	2.0	3	'svhs' 'abord' 'tierra'	2	"[(""'abord'"", ""'corporeal'""), (""'numner'"", ""'ulman'"")]"	6	'numner' 'ulman' 'sceptic' 'interection' 'abord' 'svhs'
29	drive problem disk card hard ram motherboard floppy run use	3.0	1.4	3.0	3	'problem' 'run' 'use'	2	"[(""'disk'"", ""'hard'""), (""'disk'"", ""'floppy'"")]"	1	'floppy'
30	people way kill long close man turkish come child massacre	2.0	1.8	3.0	3	'way' 'long' 'close'	1	"[(""'kill'"", ""'massacre'"")]"	0	
31	window thank file font help windows advance application appreciate graphic	2.0	1.6	3.0	4	'thank' 'appreciate' 'help' 'advance'	1	"[(""'window'"", ""'windows'"")]"	1	'appreciate'
32	uhhh numner mtd carlsbad dispell reasoable corporeal alunatic myronreuger revisited	1.0	1.8	2.0	4	'carlsbad' 'mtd' 'myronreuger' 'numner'	1	"[(""'carlsbad'"", ""'carlsbad'"")]"	7	'uhhh' 'numner' 'mtd' 'dispell' 'reasoable' 'alunatic' 'myronreuger'
33	card video memory color mac bus mouse monitor drive problem	2.0	1.6	3.0	2	'bus' 'problem'	1	"[(""'card'"", ""'drive'"")]"	1	'mac'
34	numner svhs matting dispell infirmity crystalize jaggie toasterhead lamentation probablity	1.0	2.0	1.4	3	'svhs' 'toasterhead' 'jaggie'	0	[]	8	'numner' 'svhs' 'dispell' 'infirmity' 'crystalize' 'jaggie' 'toasterhead' 'probablity'
35	numner probablity mtd dispell zipws carlsbad recommene myronreuger jaggie specualtion	1.0	1.4	1.0	3	'carlsbad' 'myronreuger' 'jaggie'	3	"[(""'numner'"", ""'mtd'""), (""'probablity'"", ""'specualtion'""), (""'dispell'"", ""'recommene'"")]"	6	'numner' 'probablity' 'dispell' 'recommene' 'myronreuger' 'specualtion'
36	max chz mmw air mkw nkh urmw mnk evz kir	1.0	3.0	1.0	3	'air' 'evz' 'kir'	3	"[(""'max'"", ""'mkw'""), (""'mmw'"", ""'mnk'""), (""'chz'"", ""'kir'"")]"	8	'chz' 'mmw' 'mkw' 'nkh' 'urmw' 'mnk' 'evz' 'kir'
37	space post mail nasa available datum ames send orbit jpl	3.0	1.2	3.0	2	'available' 'datum'	3	"[(""'nasa'"", ""'jpl'""), (""'mail'"", ""'send'""), (""'space'"", ""'orbit'"")]"	3	'datum' 'ames' 'jpl'
38	numner svhs probablity matting crystalize specualtion toasterhead itor mtd inclusive	1.0	1.6	1.8	3	'toasterhead' 'mtd' 'itor'	2	"[(""'numner'"", ""'mtd'""), (""'specualtion'"", ""'probablity'"")]"	6	'numner' 'probablity' 'crystalize' 'specualtion' 'toasterhead' 'itor'
39	svhs numner matting crystalize toasterhead itor revisited cdq disemination orientiation	1.0	1.8	2.0	3	'toasterhead' 'cdq' 'disemination'	2	"[(""'itor'"", ""'revisited'""), (""'disemination'"", ""'orientiation'"")]"	4	'numner' 'crystalize' 'disemination' 'orientiation'
40	chip fast speed scsi clipper drive bit car phone buy	2.0	1.2	3.0	3	'car' 'phone' 'buy'	2	"[(""'scsi'"", ""'drive'""), (""'clipper'"", ""'car'"")]"	1	'scsi'
41	welbon numner syn mtd runme carlsbad matting myronreuger crystalize programl	1.0	1.8	1.8	2	'crystalize' 'myronreuger'	1	"[(""'runme'"", ""'numner'"")]"	7	'welbon' 'numner' 'mtd' 'runme' 'myronreuger' 'crystalize' 'programl'
42	thank cica advance hello anybody appreciate terminal convert thanx download	2.0	1.0	2.2	3	'cica' 'terminal' 'download'	3	"[(""'thank'"", ""'thanx'""), (""'cica'"", ""'appreciate'""), (""'advance'"", ""'convert'"")]"	1	'cica'
43	svhs matting numner crystalize toasterhead itor cdq disemination orientiation dispell	1.0	1.6	2.0	2	'toasterhead' 'cdq'	1	"[(""'disemination'"", ""'dispell'"")]"	5	'numner' 'crystalize' 'disemination' 'orientiation' 'dispell'
44	gun crime control government case criminal state law country israel	3.0	1.0	3.0	1	'israel'	0	[]	1	'israel'
45	israel jews religion peace state claim islam country religious life	3.0	1.2	3.0	1	'life'	2	"[(""'islam'"", ""'religion'""), (""'jews'"", ""'religious'"")]"	0	
46	interested mail paper appreciate internet thank response picture company reply	2.0	1.8	3.0	2	'picture' 'company'	2	"[(""'mail'"", ""'reply'""), (""'response'"", ""'reply'"")]"	1	'appreciate'
47	numner specualtion corporeal mtd anthology witrh carlsbad suppositions shackle myronreuger	1.0	1.4	1.8	3	'carlsbad' 'mtd' 'shackle'	1	"[(""'specualtion'"", ""'suppositions'"")]"	5	'numner' 'specualtion' 'mtd' 'witrh' 'myronreuger'
48	numner probablity mtd carlsbad myronreuger syn inclusive worldtoolkit runme simation	1.6	1.8	2.0	0		2	"[(""'numner'"", ""'runme'""), (""'probablity'"", ""'simation'"")]"	5	'numner' 'probablity' 'mtd' 'myronreuger' 'simation'
49	msg food sensitivity sex eat effect taste allah reaction flavor	2.0	1.4	3.0	2	'allah' 'msg'	1	"[(""'taste'"", ""'flavor'"")]"	1	'allah'
