ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
36	problem windows use scsi drive memory run mac hard disk	3.0	1.4	3.0	3	'mac' 'run' 'use'	1	"[(""'windows'"", ""'mac'"")]"	1	'scsi'
37	christian islamic islam christianity religion moral belief discuss morality statement	3.0	1.0	3.0	0		2	"[(""'christian'"", ""'christianity'""), (""'islam'"", ""'islamic'"")]"	1	'discuss'
38	enjoyable zach svhs kelseyyrki fashion kubota multiprocessor torkel rosch itor	1.0	3.0	2.0	0		3	"[(""'kubota'"", ""'kubota'""), (""'zach'"", ""'zach'""), (""'fashion'"", ""'fashion'"")]"	4	'kelseyyrki' 'torkel' 'rosch' 'itor'
39	people like come help time run know think year live	2.0	2.0	3.0	1	'run'	0	[]	0	
40	zach explicable svhs rosch kelseyyrki booboo torkel itor liscense toasterhead	1.0	2.2	2.0	3	'explicable' 'liscense' 'toasterhead'	3	"[(""'zach'"", ""'kelseyyrki'""), (""'rosch'"", ""'torkel'""), (""'explicable'"", ""'liscense'"")]"	3	'kelseyyrki' 'liscense' 'toasterhead'
41	screen image line display input use window write jpeg quantizer	3.0	2.0	3.0	3	'input' 'use' 'write'	2	"[(""'screen'"", ""'display'""), (""'image'"", ""'jpeg'"")]"	1	'quantizer'
42	window set screen file font input display help value windows	3.0	1.0	3.0	4	'file' 'font' 'help' 'value'	1	"[(""'window'"", ""'windows'"")]"	1	'set'
43	israel jewish muslim nazi christ peace christianity islam islamic easter	2.0	1.2	3.0	2	'nazi' 'easter'	2	"[(""'christ'"", ""'christianity'""), (""'islam'"", ""'islamic'"")]"	1	'nazi'
44	window display manager widget application client default compile character motif	3.0	1.8	3.0	2	'character' 'compile'	2	"[(""'window'"", ""'widget'""), (""'client'"", ""'application'"")]"	1	'motif'
45	card fast video upgrade motherboard bus speed board ram scsi	3.0	1.0	3.0	1	'bus'	2	"[(""'bus'"", ""'scsi'""), (""'board'"", ""'motherboard'"")]"	1	'scsi'
46	motif appreciate thank code advance unix file character application window	2.0	2.0	3.0	2	'appreciate' 'thank'	3	"[(""'file'"", ""'application'""), (""'code'"", ""'character'""), (""'window'"", ""'application'"")]"	0	
47	vacuum engineering clipper sphere shelf temporary scheme film nuclear geometry	2.0	2.0	3.0	3	'clipper' 'shelf' 'film'	0	[]	1	'clipper'
48	buy car engine service speed cable manual wire load check	2.2	1.8	3.0	4	'cable' 'wire' 'load' 'check'	1	"[(""'cable'"", ""'wire'"")]"	3	'cable' 'wire' 'load'
49	israel peace agree gulf civilian iraqis casualty case hussein kuwait	3.0	2.0	3.0	1	'case'	2	"[(""'iraqis'"", ""'hussein'""), (""'gulf'"", ""'kuwait'"")]"	1	'iraqis'
50	morality political keith sex objective percentage atheists animal anecdote kent	2.0	2.4	3.0	4	'anecdote' 'percentage' 'keith' 'kent'	0	[]	2	'keith' 'kent'
51	god law christ kingdom believe teach church heretical spirit father	3.0	1.0	3.0	3	'law' 'kingdom' 'heretical'	0	[]	1	'heretical'
52	window manager set problem color button display event application main	3.0	2.0	3.0	2	'problem' 'color'	2	"[(""'window'"", ""'display'""), (""'button'"", ""'button'"")]"	1	'set'
53	mosque body massacre january claim year denial moslem hill troop	2.0	1.2	3.0	3	'hill' 'body' 'troop'	2	"[(""'moslem'"", ""'mosque'""), (""'massacre'"", ""'troop'"")]"	1	'moslem'
54	helmet engine concept paint shift car leak nuclear ride cool	2.0	2.0	3.0	3	'concept' 'nuclear' 'leak'	0	[]	4	'concept' 'leak' 'nuclear' 'shift'
55	player msg food study sensitivity cause effect gun patient reaction	2.0	2.0	3.0	2	'food' 'gun'	1	"[(""'cause'"", ""'effect'"")]"	1	'msg'
56	proud funny suprise zach svhs kelseyyrki explicable indecision torkel newusers	1.2	3.0	2.0	0		2	"[(""'zach'"", ""'kelseyyrki'""), (""'svhs'"", ""'newusers'"")]"	3	'suprise' 'kelseyyrki' 'torkel'
57	zach reliogious shackle kelseyyrki torkel newusers rosch christianic kck gradation	2.0	1.8	2.0	3	'newusers' 'kck' 'shackle'	2	"[(""'christianic'"", ""'reliogious'""), (""'kck'"", ""'kelseyyrki'"")]"	3	'kelseyyrki' 'kck' 'christianic'
58	clipper police file fbi information intelligence key law san operative	3.0	1.4	3.0	3	'file' 'key' 'san'	1	"[(""'fbi'"", ""'police'"")]"	1	'san'
59	cup patrick toronto bob van winnipeg pen stevens montreal smith	1.8	2.2	3.0	2	'cup' 'pen'	2	"[(""'patrick'"", ""'stevens'""), (""'bob'"", ""'smith'"")]"	3	'patrick' 'stevens' 'smith'
60	max end biz mas yuv lose axl game gen chz	1.6	1.8	2.0	2	'lose' 'game'	1	"[(""'max'"", ""'mas'"")]"	2	'yuv' 'chz'
61	think government year program loan look package creative assistance continue	2.0	2.0	3.0	2	'creative' 'look'	0	[]	0	
62	drive scsi chip fast speed use key card mode software	3.0	1.8	3.0	4	'key' 'card' 'mode' 'software'	0	[]	1	'scsi'
63	today genocide population close government soul exterminate muslim mountain long	2.0	2.0	3.0	2	'mountain' 'long'	0	[]	1	'exterminate'
64	game gun play good water cost fast ride car speed	2.6	1.8	3.0	3	'water' 'cost' 'good'	0	[]	1	'gun'
65	cloud outward mass year earth outer kilogram viking space orbit	3.0	1.8	3.0	2	'viking' 'kilogram'	1	"[(""'outer'"", ""'outward'"")]"	1	'viking'
66	sale offer sell shipping condition price forsale mile stereo cassette	3.0	1.0	3.0	3	'mile' 'stereo' 'cassette'	1	"[(""'sale'"", ""'forsale'"")]"	1	'forsale'
67	gun government buy clipper law tool felon crime allow control	3.0	1.2	3.0	2	'clipper' 'tool'	4	"[(""'gun'"", ""'tool'""), (""'law'"", ""'control'""), (""'government'"", ""'control'""), (""'crime'"", ""'felon'"")]"	1	'clipper'
68	email post mail moderated file space bulletin info directory list	3.0	1.0	3.0	5	'file' 'space' 'directory' 'info' 'list'	4	"[(""'mail'"", ""'email'""), (""'post'"", ""'mail'""), (""'list'"", ""'directory'""), (""'bulletin'"", ""'post'"")]"	3	'moderated' 'info' 'directory'
69	space technology sponsor maryland redesign station attend videotape navy reproduce	2.0	2.0	3.0	5	'maryland' 'redesign' 'reproduce' 'attend' 'videotape'	0	[]	0	
70	post help problem question good exist existence doctor commentary bloom	2.0	1.0	3.0	2	'good' 'bloom'	1	"[(""'exist'"", ""'existence'"")]"	1	'bloom'
71	man israel god jesus weep good use betray moses behold	3.0	1.8	3.0	3	'use' 'weep' 'betray'	2	"[(""'god'"", ""'jesus'""), (""'moses'"", ""'israel'"")]"	1	'weep'
72	sale offer sell interested condition genesis shipping price sleeve item	2.6	1.0	3.0	2	'genesis' 'sleeve'	2	"[(""'sale'"", ""'sell'""), (""'offer'"", ""'sell'"")]"	1	'sleeve'
73	board driver monitor motherboard apple upgrade video simms quadra intel	3.0	1.2	3.0	1	'apple'	2	"[(""'quadra'"", ""'simms'""), (""'monitor'"", ""'video'"")]"	1	'simms'
74	sale new interested price june copy include mail sponsor sell	3.0	1.0	3.0	2	'copy' 'mail'	1	"[(""'sell'"", ""'sale'"")]"	1	'june'
75	card video bus controller isa slow diamond vesa cards slot	2.0	1.6	3.0	3	'bus' 'slow' 'diamond'	1	"[(""'card'"", ""'cards'"")]"	2	'isa' 'vesa'
76	god believe religion question religious true thing sceptical dogmatic assume	3.0	1.2	3.0	1	'thing'	2	"[(""'believe'"", ""'true'""), (""'question'"", ""'sceptical'"")]"	1	'sceptical'
77	truth god believe arrogance christians christianity claim true exist reason	3.0	1.0	3.0	1	'reason'	3	"[(""'god'"", ""'christianity'""), (""'believe'"", ""'claim'""), (""'true'"", ""'truth'"")]"	0	
78	drive motherboard board apple hard supply card internal port buy	3.0	1.4	3.0	2	'apple' 'buy'	1	"[(""'board'"", ""'motherboard'"")]"	0	
79	jaws svhs enjoyable zach languagine scenary explicable iteration rosch mislead	1.6	2.2	2.0	2	'zach' 'rosch'	0	[]	3	'languagine' 'rosch' 'scenary'
80	engine buy car circuit ground signal wire electrical switch tube	3.0	1.6	3.0	2	'buy' 'car'	5	"[(""'circuit'"", ""'electrical'""), (""'wire'"", ""'tube'""), (""'switch'"", ""'signal'""), (""'car'"", ""'engine'""), (""'ground'"", ""'buy'"")]"	0	
81	sphere temporary distance polygon jupiter orbit gamma timer sunset engineering	2.0	2.0	3.0	3	'sunset' 'gamma' 'timer'	0	[]	1	'gamma'
82	printer price dos disk print sale cable keyboard original offer	2.8	1.2	3.0	6	'dos' 'disk' 'cable' 'keyboard' 'original' 'offer'	2	"[(""'dos'"", ""'disk'""), (""'print'"", ""'printer'"")]"	1	'dos'
83	clipper key chip bit serial algorithm encrypt brute secure use	3.0	1.8	3.0	2	'key' 'use'	1	"[(""'chip'"", ""'bit'"")]"	1	'brute'
84	enjoyable explicable zach musical svhs sustain suprise overscan rosch kelseyyrki	1.0	2.6	2.0	4	'zach' 'svhs' 'rosch' 'kelseyyrki'	2	"[(""'svhs'"", ""'rosch'""), (""'kelseyyrki'"", ""'zach'"")]"	3	'svhs' 'kelseyyrki' 'rosch'
85	cost big water engine cool nuclear ride launch plant station	3.0	2.0	3.0	2	'ride' 'big'	0	[]	2	'big' 'ride'
86	crime punishment fbi innocent gun prosecute civil likely law commit	3.0	1.6	3.0	2	'likely' 'civil'	1	"[(""'law'"", ""'civil'"")]"	1	'likely'
87	team game play player fan year series cup toronto lose	3.0	1.4	3.0	3	'year' 'cup' 'lose'	2	"[(""'team'"", ""'toronto'""), (""'player'"", ""'fan'"")]"	1	'toronto'
88	anybody thanx cica download utility ghostscript viewer postscript drivers animation	2.0	2.0	2.0	2	'cica' 'animation'	1	"[(""'postscript'"", ""'ghostscript'"")]"	1	'cica'
89	moral islam morality heterosexual objective action society evidence science objectively	3.0	1.4	3.0	2	'heterosexual' 'science'	1	"[(""'objective'"", ""'objectively'"")]"	1	'objectively'
90	percentage sensitivity msg risk abortion concentrate homosexual yeah reaction gay	2.0	1.8	3.0	3	'msg' 'yeah' 'concentrate'	1	"[(""'homosexual'"", ""'gay'"")]"	1	'msg'
91	zach tabloid kelseyyrki explicable torkel newusers itor toasterhead languagine reliogious	1.0	3.0	2.0	4	'explicable' 'toasterhead' 'languagine' 'reliogious'	2	"[(""'zach'"", ""'kelseyyrki'""), (""'tabloid'"", ""'toasterhead'"")]"	3	'kelseyyrki' 'languagine' 'reliogious'
92	game fan team hit play ride sport engine player pretty	3.0	1.6	3.0	3	'pretty' 'engine' 'ride'	3	"[(""'game'"", ""'sport'""), (""'fan'"", ""'team'""), (""'player'"", ""'team'"")]"	1	'pretty'
93	game point play team year good run line goal player	3.0	1.2	3.0	2	'year' 'good'	1	"[(""'game'"", ""'play'"")]"	0	
94	scsi card transfer controller fast interface memory datum bus drive	3.0	1.6	3.0	2	'memory' 'datum'	2	"[(""'scsi'"", ""'interface'""), (""'card'"", ""'controller'"")]"	1	'datum'
95	team win mike patrick craig lang steve game joe kevin	2.0	2.0	3.0	1	'lang'	5	"[(""'mike'"", ""'patrick'""), (""'craig'"", ""'lang'""), (""'steve'"", ""'joe'""), (""'team'"", ""'game'""), (""'win'"", ""'kevin'"")]"	1	'lang'
96	color video file run mach memory mode card server display	2.0	2.0	3.0	1	'run'	1	"[(""'run'"", ""'run'"")]"	1	'mach'
97	enjoyable zach svhs sustain kelseyyrki torkel newusers kck stoesser achim	1.0	3.0	2.0	0		0	[]	5	'kelseyyrki' 'torkel' 'stoesser' 'achim' 'kck'
98	backing mislead zach enclose massive kelseyyrki surrender zeit torkel rosch	1.4	3.0	2.0	4	'zach' 'kelseyyrki' 'torkel' 'rosch'	0	[]	1	'kelseyyrki'
99	mail email interested book appreciate info sale ink paper audio	2.0	1.6	3.0	4	'audio' 'book' 'ink' 'paper'	1	"[(""'mail'"", ""'email'"")]"	2	'ink' 'paper'
