ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
60	layer soil microbial moisture soc density decrease increase organic carbon	3.0	2.2	3.0	2	'decrease' 'increase'	1	"[(""'layer'"", ""'soil'"")]"	0	
61	june october december march month february november august date july	3.0	1.8	3.0	1	'date'	1	"[(""'june'"", ""'month'"")]"	0	
62	adoption knowledge lack behavior benefit access information technology financial training	2.8	2.0	3.0	1	'financial'	1	"[(""'adoption'"", ""'access'"")]"	0	
63	usda exp ars contribution res joint univ prb oklahoma clm	2.2	2.4	2.0	1	'clm'	2	"[(""'usda'"", ""'ars'""), (""'exp'"", ""'res'"")]"	3	'exp' 'prb' 'clm'
64	requirement coefficient evapotranspiration crop actual kcb simulation estimate maize evaporation	3.0	2.2	3.0	2	'estimate' 'simulation'	1	"[(""'evapotranspiration'"", ""'evaporation'"")]"	0	
65	non great low irrigated density area leaf tree high leave	2.4	1.8	2.6	0		1	"[(""'leave'"", ""'tree'"")]"	1	'leave'
66	irrigation interval apply deficit regime treatment stage frequency schedule day	3.0	2.0	3.0	2	'apply' 'deficit'	2	"[(""'deficit'"", ""'treatment'""), (""'day'"", ""'interval'"")]"	0	
67	demand supply water consumption allocation global resource scenario requirement footprint	3.0	2.2	3.0	2	'scenario' 'footprint'	2	"[(""'demand'"", ""'requirement'""), (""'supply'"", ""'allocation'"")]"	0	
68	variety non environment rice yield local drought factor base seed	2.8	2.0	3.0	2	'non' 'base'	1	"[(""'yield'"", ""'variety'"")]"	1	'non'
69	olive orchard grape apple citrus orange pear young wine mango	2.4	1.8	3.0	1	'young'	2	"[(""'citrus'"", ""'orange'""), (""'grape'"", ""'wine'"")]"	0	
70	oil quality date harvest fruit component fiber seed tomato vegetative	3.0	1.8	3.0	0		2	"[(""'fiber'"", ""'seed'""), (""'fruit'"", ""'seed'"")]"	0	
71	pot medium substrate solution culture nutrient plant greenhouse container uptake	3.0	2.2	3.0	1	'uptake'	3	"[(""'nutrient'"", ""'solution'""), (""'plant'"", ""'culture'""), (""'container'"", ""'pot'"")]"	0	
72	water ground quality standard source drinking fresh supply reclaimed lake	3.0	2.0	3.0	1	'reclaimed'	2	"[(""'source'"", ""'water'""), (""'fresh'"", ""'water'"")]"	0	
73	apply recommend manure application urea nitrate ammonium fertilizer coat leach	3.0	2.0	3.0	2	'coat' 'leach'	2	"[(""'apply'"", ""'application'""), (""'ammonium'"", ""'nitrate'"")]"	0	
74	solution tissue calcium chloride aqueous ion leachate liquid form mass	2.4	2.4	3.0	0		1	"[(""'aqueous'"", ""'liquid'"")]"	0	
75	genetic selection line group parent trait cluster marker association sequence	3.0	2.0	3.0	0		2	"[(""'line'"", ""'cluster'""), (""'parent'"", ""'trait'"")]"	0	
76	water deficit index indicator potential relationship factor relate quality requirement	2.8	2.0	3.0	1	'requirement'	1	"[(""'index'"", ""'indicator'"")]"	0	
77	water scale resource supply local agricultural state demand management groundwater	3.0	1.8	3.0	3	'local' 'state' 'scale'	1	"[(""'resource'"", ""'supply'"")]"	0	
78	increase application yield grain decrease number reduction wue straw uptake	2.8	2.2	3.0	2	'application' 'straw'	2	"[(""'increase'"", ""'yield'""), (""'decrease'"", ""'reduction'"")]"	1	'wue'
79	irrigation scheme requirement efficiency supply allocation water canal optimal saving	3.0	2.0	3.0	1	'optimal'	5	"[(""'irrigation'"", ""'scheme'""), (""'requirement'"", ""'supply'""), (""'efficiency'"", ""'optimal'""), (""'water'"", ""'canal'""), (""'allocation'"", ""'saving'"")]"	0	
80	disease pest incidence damage resistant insect spot resistance germination severity	3.0	2.0	3.0	1	'germination'	3	"[(""'disease'"", ""'pest'""), (""'incidence'"", ""'severity'""), (""'resistant'"", ""'resistance'"")]"	0	
81	clm hunan ctw lrwc prb soyabean stagnant feddan tsw omission	1.6	2.2	2.0	3	'ctw' 'lrwc' 'tsw'	1	"[(""'ctw'"", ""'tsw'"")]"	4	'clm' 'lrwc' 'tsw' 'ctw'
82	adaptation change scenario climate climatic global variability vulnerability rcp century	3.0	2.0	3.0	2	'rcp' 'century'	1	"[(""'climate'"", ""'climatic'"")]"	1	'rcp'
83	non map irrigated site forest cropland class cultivate cover area	2.8	1.8	2.8	1	'cover'	2	"[(""'forest'"", ""'cropland'""), (""'cultivate'"", ""'area'"")]"	0	
84	grower practice crop management information decision rotation production pest cropping	3.0	1.8	3.0	2	'decision' 'information'	2	"[(""'crop'"", ""'production'""), (""'crop'"", ""'cropping'"")]"	0	
85	term microbial structure degradation community soil erosion carbon ecosystem activity	3.0	2.4	3.0	1	'erosion'	7	"[(""'term'"", ""'term'""), (""'microbial'"", ""'microbial'""), (""'structure'"", ""'structure'""), (""'degradation'"", ""'degradation'""), (""'community'"", ""'community'""), (""'soil'"", ""'soil'""), (""'erosion'"", ""'eros"")]"	0	
86	downstream dam stream sediment lake delta flood fish reservoir floodplain	3.0	2.0	3.0	1	'fish'	1	"[(""'stream'"", ""'downstream'"")]"	0	
87	moisture soil measurement zone profile distribution hydraulic capacity content depth	3.0	2.0	3.0	1	'measurement'	2	"[(""'measurement'"", ""'measurement'""), (""'content'"", ""'content'"")]"	0	
88	simulation prediction linear uncertainty optimization fit model function multi algorithm	3.0	2.2	3.0	2	'fit' 'multi'	2	"[(""'simulation'"", ""'model'""), (""'prediction'"", ""'model'"")]"	0	
89	range daily maximum annual average mean monthly respectively seasonal reach	3.0	2.0	3.0	0		1	"[(""'average'"", ""'mean'"")]"	0	
90	number height record weight plant seed day density length sow	3.0	1.8	3.0	0		2	"[(""'height'"", ""'length'""), (""'weight'"", ""'density'"")]"	0	
91	region arid oasis basin watershed freshwater nile aral desert regional	3.0	2.0	3.0	0		1	"[(""'nile'"", ""'aral'"")]"	0	
92	conventional return cotton net efficiency cultivation cost benefit cropping planting	3.0	2.0	3.0	1	'net'	2	"[(""'cost'"", ""'benefit'""), (""'cultivation'"", ""'planting'"")]"	0	
93	forage bean potato feed beef green industry dairy animal milk	2.6	1.8	3.0	1	'green'	2	"[(""'beef'"", ""'animal'""), (""'dairy'"", ""'milk'"")]"	0	
94	country national sector people poverty rural security face nutrition international	2.8	2.0	3.0	2	'face' 'nutrition'	1	"[(""'country'"", ""'national'"")]"	0	
95	weather station artificial datum machine meteorological accuracy network learning available	3.0	2.2	3.0	1	'learning'	5	"[(""'artificial'"", ""'machine'""), (""'datum'"", ""'meteorological'""), (""'meteorological'"", ""'network'""), (""'machine'"", ""'learning'""), (""'accuracy'"", ""'available'"")]"	0	
96	field paddy trial university rainfed wet station cropping season kharif	3.0	1.6	3.0	3	'station' 'trial' 'university'	1	"[(""'paddy'"", ""'kharif'"")]"	0	
97	drip sprinkler subsurface irrigation plastic frequency fertigation micro film mulch	3.0	2.0	3.0	1	'frequency'	2	"[(""'subsurface'"", ""'irrigation'""), (""'fertigation'"", ""'irrigation'"")]"	0	
98	conventional paddy pesticide loss drainage flood herbicide practice flooding runoff	2.8	2.0	3.0	0		1	"[(""'flood'"", ""'flooding'"")]"	0	
99	sand particle slope head infiltration filter drain hydraulic transport subsurface	3.0	2.2	3.0	1	'head'	1	"[(""'sand'"", ""'particle'"")]"	0	
