ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
43	science methodology scientific gene theory study psychology scientist genetically evolution	3.0	2.0	3.0	2	psychology evolution	3	"[(""'science'"", ""'scientific'""), (""'gene'"", ""'genetically'""), (""'gene'"", ""'evolution'"")]"	0	
44	number line telephone ring hook yellow wire device fax caller	3.0	2.0	3.0	0		3	"[(""'number'"", ""'line'""), (""'telephone'"", ""'device'""), (""'telephone'"", ""'caller'"")]"	0	
45	president job secretary russia senior package congress fund school government	2.0	2.0	3.0	2	'school' 'package'	2	"[(""'president'"", ""'secretary'""), (""'job'"", ""'government'"")]"	0	
46	mormon jews mormons church persecution joseph worship christian secular authority	3.0	2.0	3.0	3	joseph worship christian	2	"[(""'mormon'"", ""'mormons'""), (""'church'"", ""'worship'"")]"	1	'mormons' (Duplicate of 'mormon')
47	split newsgroup article alt crossposte sci newgroup news forum read	2.0	2.0	3.0	1	'read'	3	"[(""'newsgroup'"", ""'newgroup'""), (""'news'"", ""'newsgroup'""), (""'news'"", ""'newgroup'"")]"	0	
48	window expose event main handler coordinate button draw rectangle display	3.0	2.0	3.0	0		2	"[(""'window'"", ""'display'""), (""'button'"", ""'handler'"")]"	0	
49	dos mac price coprocessor cities disk rom modem tech cdrom	3.0	2.0	3.0	2	'cities' 'tech'	2	"[(""'dos'"", ""'mac'""), (""'coprocessor'"", ""'disk'"")]"	1	'dos' - While a common term
50	keyboard key map ctrl accelerator toolkit sparc code widget beep	3.0	2.0	3.0	1	'beep'	2	"[(""'keyboard'"", ""'key'""), (""'ctrl'"", ""'accelerator'"")]"	0	
51	genesis game sega trade games football boy nintendo floppy saver	2.0	2.0	3.0	3	'saver' 'football' 'boy'	4	"[(""'genesis'"", ""'genesis'""), (""'sega'"", ""'sega'""), (""'games'"", ""'games'""), (""'nintendo'"", ""'nintendo'"")]"	1	'floppy' - While a valid word
52	hell eternal heaven god atheist sin resurrection soul bible christians	3.0	2.0	3.0	1	atheist	3	"[(""'god'"", ""'christians'""), (""'hell'"", ""'eternal'""), (""'heaven'"", ""'eternal'"")]"	0	
53	des key shelf machine chip brute cash random verify cheat	2.0	2.0	2.0	2	cash random	2	"[(""'machine'"", ""'chip'""), (""'cash'"", ""'brute'"")]"	0	
54	bus isa controller buffer speed mhz motherboard cache ram performance	3.0	2.0	3.0	1	isa	3	"[(""'bus'"", ""'motherboard'""), (""'speed'"", ""'mhz'""), (""'cache'"", ""'ram'"")]"	0	
55	explode vacuum motor flight explosion engine gas pressure tube impulse	3.0	2.0	3.0	0		2	"[(""'explode'"", ""'explosion'""), (""'motor'"", ""'engine'"")]"	0	
56	sony remote stereo sale receiver cassette car radio speakers vcr	3.0	2.0	3.0	2	'car' 'sale'	5	"[(""'sony'"", ""'sony'""), (""'stereo'"", ""'stereo'""), (""'receiver'"", ""'receiver'""), (""'cassette'"", ""'cassette'""), (""'vcr'"", ""'vcr'"")]"	0	
57	sabbath worship paul christian gentiles church commandment israelites scripture jewish	3.0	2.0	3.0	2	paul scripture	3	"[(""'christian'"", ""'church'""), (""'christian'"", ""'jewish'""), (""'commandment'"", ""'scripture'"")]"	0	
58	government trust communist cop liberty swiss capitalist political civil strong	2.0	2.0	3.0	1	'cop'	2	"[(""'government'"", ""'political'""), (""'capitalist'"", ""'liberty'"")]"	0	
59	drug cocaine test crack thug survey student crime illegal justify	2.4	2.0	2.0	0		4	"[(""'drug'"", ""'cocaine'""), (""'drug'"", ""'crack'""), (""'student'"", ""'test'""), (""'thug'"", ""'crime'"")]"	0	
60	nuclear plant temperature fossil heat pressure island technology contamination oil	2.6	2.0	3.0	2	'island' 'technology'	3	"[(""'nuclear'"", ""'plant'""), (""'fossil'"", ""'oil'""), (""'heat'"", ""'temperature'"")]"	0	
61	motif toolkit widget interviews list mailing interface platform api application	2.0	2.0	3.0	2	'interviews' 'mailing'	2	"[(""'toolkit'"", ""'widget'""), (""'platform'"", ""'interface'"")]"	0	
62	port parallel printer connect device cable zenith mac soundblaster plug	2.0	2.0	3.0	2	zenith soundblaster	3	"[(""'device'"", ""'printer'""), (""'device'"", ""'mac'""), (""'cable'"", ""'plug'"")]"	1	'zenith' - While a valid word
63	jewish greenberg subject bob steve era ken maddox sherry dave	2.0	2.0	2.8	0		1	"[(""'jewish'"", ""'greenberg'"")]"	0	
64	max aoj jurk col airt fil jpbb map gen illusion	2.0	2.0	2.0	0		2	"[(""'col'"", ""'jpbb'""), (""'gen'"", ""'illusion'"")]"	1	'jpbb'
65	libertarian employment govt concentrate subject liberty analysis vote majority consensus	2.0	2.0	3.0	2	analysis vote	1	"[(""'libertarian'"", ""'liberty'"")]"	1	"'govt' - This is a common abbreviation for ""government"
66	gif image earth map bump geosphere newspaper terrain gov ames	2.0	2.0	3.0	3	'newspaper' 'gov' 'ames'	2	"[(""'earth'"", ""'geosphere'""), (""'image'"", ""'gif'"")]"	0	
67	driver blaster stereo mac soundblaster play hardware developer instal quadra	2.0	2.0	3.0	3	'mac' 'developer' 'instal'	2	"[(""'driver'"", ""'soundblaster'""), (""'stereo'"", ""'soundblaster'"")]"	0	
68	marriage marry commitment priest church couple married catholic law love	3.0	2.0	3.0	0		3	"[(""'marriage'"", ""'married'""), (""'priest'"", ""'church'""), (""'love'"", ""'marriage'"")]"	1	priest**: While a valid word
69	voice modem dsp compression cheap abekas quality hardware software soundblaster	2.0	2.0	3.0	2	'abekas' 'cheap'	3	"[(""'voice'"", ""'soundblaster'""), (""'dsp'"", ""'hardware'""), (""'compression'"", ""'cheap'"")]"	0	
70	powerpc cache card slot macs lcii accelerator cpu upgrade chip	2.0	2.0	3.0	2	macs lcii	2	"[(""'cpu'"", ""'chip'""), (""'card'"", ""'slot'"")]"	0	
71	boom attack chase road train cow disease intersection shin cage	2.0	2.0	3.0	1	'cow'	2	"[(""'road'"", ""'train'""), (""'shin'"", ""'cage'"")]"	0	
72	content abc entertainment imaginary grief greeting reader title summary text	2.0	2.0	3.0	0		2	"[(""'content'"", ""'text'""), (""'title'"", ""'text'"")]"	0	
73	quicktime video ntsc togb frame mac multimedia hardisk processor software	3.0	2.0	3.0	3	'processor' 'hardisk' 'software'	3	"[(""'video'"", ""'multimedia'""), (""'mac'"", ""'hardisk'""), (""'ntsc'"", ""'togb'"")]"	0	
74	koresh enclose branch sequel cult bible fbi proofreading seven revelation	2.6	2.0	3.0	0		2	"[(""'cult'"", ""'bible'""), (""'seven'"", ""'revelation'"")]"	0	
75	greek contradiction judas archer testament biblical gospel matthew meaning strangle	2.0	2.0	3.0	1	archer	0	[]	0	
76	abstinence education rape consent law harassment textbook disgusting license state	2.0	2.0	3.0	1	'disgusting'	2	"[(""'law'"", ""'license'""), (""'law'"", ""'state'"")]"	0	
77	photography photograph pattern field plate electric physics pictures photo subject	2.0	2.0	3.0	3	'electric' 'physics' 'subject'	3	"[(""'photography'"", ""'photo'""), (""'photograph'"", ""'picture'""), (""'photo'"", ""'pictures'"")]"	1	'plate' - While a valid word
78	rec newsgroup article crossposte automobile posting sport newsletter topic inflammatory	2.0	2.0	3.0	2	'automobile' 'sport'	3	"[(""'rec'"", ""'posting'""), (""'newsgroup'"", ""'posting'""), (""'article'"", ""'posting'"")]"	0	
79	tiff philosophical significance complexity lifespan dent universe inability numerology salvageable	2.0	2.0	3.0	3	'dent' 'numerology' 'salvageable'	2	"[(""'dent'"", ""'tiff'""), (""'lifespan'"", ""'universe'"")]"	0	
80	sphere ellipse circle intersection coplanar polygon pole perpendicular surface solution	3.0	2.0	3.0	2	solution pole	2	"[(""'circle'"", ""'sphere'""), (""'circle'"", ""'ellipse'"")]"	0	
81	ground neutral wire panel connect box service electrical ball fault	2.0	2.0	3.0	1	'ball'	3	"[(""'ground'"", ""'neutral'""), (""'wire'"", ""'panel'""), (""'electrical'"", ""'service'"")]"	0	
82	mask paint face tommy logo wear favorite helmet blue nomination	2.0	2.0	3.0	2	'favorite' 'nomination'	2	"[(""'mask'"", ""'helmet'""), (""'face'"", ""'logo'"")]"	0	
83	joystick int cartridge ram nintendo atari hack extra interrupt hardware	3.0	2.0	3.0	3	'int' 'hack' 'interrupt'	2	"[(""'nintendo'"", ""'atari'""), (""'ram'"", ""'hardware'"")]"	0	
84	lens camera package hotel bag forsale canon case item price	2.0	2.0	3.0	3	'hotel' 'forsale' 'price'	2	"[(""'camera'"", ""'lens'""), (""'canon'"", ""'camera'"")]"	0	
85	software level process flight engineering launch bug management simulation caution	2.0	2.0	3.0	0		3	"[(""'software'"", ""'simulation'""), (""'software'"", ""'management'""), (""'flight'"", ""'launch'"")]"	0	
86	tax sales canada spending pay fund dancing prediction plan raise	2.0	2.0	3.0	1	'dancing'	7	"[(""'tax'"", ""'pay'""), (""'tax'"", ""'raise'""), (""'sales'"", ""'pay'""), (""'sales'"", ""'raise'""), (""'spending'"", ""'fund'""), (""'spending'"", ""'pay'""), (""'spending'"", ""'raise'"")]"	0	
87	jim herring apology straw argument respond criticize conclusion logic action	2.0	2.0	3.0	0		3	"[(""'apology'"", ""'respond'""), (""'argument'"", ""'respond'""), (""'logic'"", ""'conclusion'"")]"	1	'herring'
88	file byte filemanager window create size setting exe pif group	2.2	2.0	3.0	0		3	"[(""'file'"", ""'filemanager'""), (""'file'"", ""'exe'""), (""'file'"", ""'pif'"")]"	0	
89	jupiter tom gamma project arizona orbital mayan greek sun artist	2.0	2.0	3.0	2	'tom' 'artist'	2	"[(""'sun'"", ""'jupiter'""), (""'mayan'"", ""'greek'"")]"	0	
90	decoder converter input sample serial mhz resolution datum signal email	2.0	2.0	3.0	1	email	2	"[(""'input'"", ""'datum'""), (""'serial'"", ""'sample'"")]"	1	'datum' - While a valid word
91	lobbying organization lobby fishing associate group amendment political action active	2.0	2.0	3.0	0		3	"[(""'lobby'"", ""'lobbying'""), (""'lobby'"", ""'group'""), (""'group'"", ""'organization'"")]"	1	'fishing' - This is a verb and noun
92	resurrection impact christians revelation faith believe messiah testament persecution muhammad	2.6	2.0	3.0	0		3	"[(""'messiah'"", ""'muhammad'""), (""'faith'"", ""'believe'""), (""'resurrection'"", ""'testament'"")]"	1	'muhammad'
93	satellite conference crystal exploration brochure western matt cost plan venture	2.0	2.0	3.0	2	matt cost	2	"[(""'satellite'"", ""'brochure'""), (""'matt'"", ""'western'"")]"	0	
94	sunset munich discrepancy longitude asimov synchronize daytime orbit hour algorithms	2.0	2.0	3.0	2	'asimov' 'algorithms'	2	"[(""'longitude'"", ""'orbit'""), (""'daytime'"", ""'hour'"")]"	0	
95	duo apple sleep crash ram vendor reset hardware screen faulty	2.0	2.0	3.0	2	'apple' 'vendor'	2	"[(""'apple'"", ""'ram'""), (""'crash'"", ""'faulty'"")]"	0	
96	easter resurrection testament worship israelites meaning christians baptism german phrasing	3.0	2.0	3.0	2	'german' 'phrasing'	3	"[(""'easter'"", ""'resurrection'""), (""'christians'"", ""'worship'""), (""'baptism'"", ""'worship'"")]"	0	
97	faq soda posting berkeley monthly info archive associate revision document	2.0	2.0	3.0	0		3	"[(""'faq'"", ""'info'""), (""'posting'"", ""'document'""), (""'berkeley'"", ""'info'"")]"	0	
98	pirate protection software mode packet hack shareware clone hardware arno	2.0	2.0	3.0	1	arno	2	"[(""'software'"", ""'shareware'""), (""'hardware'"", ""'clone'"")]"	0	
99	ezekiel satan bible king sign angel satanic god church music	2.0	2.0	3.0	1	music	3	"[(""'bible'"", ""'god'""), (""'bible'"", ""'church'""), (""'satan'"", ""'satanic'"")]"	1	'satanic' - While a valid word
100	test testing film message tough concept flame network write use	2.0	2.0	3.0	2	'film' 'flame'	2	"[(""'test'"", ""'testing'""), (""'film'"", ""'message'"")]"	0	
