ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
11	drink alcohol party vodka hangover champagne tequila timetogetserious spending noodle	3.0	1.0	3.0	3	'noodle' 'spending' 'timetogetserious'	2	"[(""'drink'"", ""'alcohol'""), (""'hangover'"", ""'hangover'"")]"	1	'timetogetserious'
12	goals motivation castle realistic level happenings hunters gabe target stage	2.0	1.6	3.0	0		0	[]	0	
13	god prayer bible faith hillsong john bless fiery hebrews johnathan	3.0	1.0	3.0	3	'fiery' 'john' 'johnathan'	1	"[(""'john'"", ""'johnathan'"")]"	1	'johnathan'
14	selfie portrait evar nude introversion jim harbaugh ordinarylife foley disposable	2.0	2.0	2.2	3	'jim' 'harbaugh' 'foley'	0	[]	1	'evar'
15	bae girlfriend virginity wifey starbswiththegirl marriage maury nikki queen impregnate	2.8	1.0	2.0	0		3	"[(""'bae'"", ""'girlfriend'""), (""'bae'"", ""'wifey'""), (""'girlfriend'"", ""'wifey'"")]"	1	'starbswiththegirl'
16	hair beard haircut skin makeup act effort furry foolsomeofthepeoplesomeofthetime halloween	2.0	1.0	2.0	3	'act' 'effort' 'foolsomeofthepeoplesomeofthetime'	0	[]	1	'foolsomeofthepeoplesomeofthetime'
17	family parent fingered cityofink sheep childhood nephews oralhistory babysteps unconditional	2.8	1.6	2.6	2	'cityofink' 'sheep'	2	"[(""'parent'"", ""'nephews'""), (""'childhood'"", ""'babysteps'"")]"	1	'cityofink'
18	spend budget debt finance archive rimpoche student account pay nocreditcarddebt	3.0	1.0	3.0	0		1	"[(""'nocreditcarddebt'"", ""'debt'"")]"	2	'rimpoche' 'nocreditcarddebt'
19	flight vacation nyc trip coast fun lifeboat newyorkcityrooftop orleans triathlon	2.0	1.4	3.0	3	'lifeboat' 'orleans' 'triathlon'	1	"[(""'nyc'"", ""'newyorkcityrooftop'"")]"	1	'newyorkcityrooftop'
20	gym workout fierce debate fitfam gymmotivation girlswholift workouthard headphone meathead	3.0	1.0	3.0	2	'debate' 'headphone'	2	"[(""'gym'"", ""'workout'""), (""'gymmotivation'"", ""'workouthard'"")]"	3	'fitfam' 'gymmotivation' 'meathead'
21	netflix episode film friends movie simpson slate filmisnotdead flatscreen shawshank	3.0	1.0	3.0	2	'slate' 'flatscreen'	1	"[(""'film'"", ""'movie'"")]"	1	'filmisnotdead'
22	meet justin chicago grateful marry valentines singlelife natasha datingadvice grace	2.0	2.0	3.0	2	'grateful' 'grace'	2	"[(""'singlelife'"", ""'datingadvice'""), (""'valentines'"", ""'marry'"")]"	1	'singlelife'
23	eve cosplay pancake jane goddess hailee sysop terminator cosby batwoman	2.0	2.0	3.0	2	'pancake' 'sysop'	1	"[(""'cosby'"", ""'cosplay'"")]"	1	'sysop'
24	friend friendship needafriend london friende cyrus friendzone fakeness antisocial miley	2.0	1.0	2.0	3	'london' 'cyrus' 'miley'	1	"[(""'friend'"", ""'friende'"")]"	2	'needafriend' 'friende'
25	internship degree graduate job barbie career nurse mba marine prerequisite	2.0	1.8	3.0	2	'barbie' 'marine'	0	[]	1	'barbie'
26	bitch boss power badder timb lurk rapper feminist rape racist	2.0	2.0	2.0	3	'lurk' 'racist' 'rape'	2	"[(""'bitch'"", ""'badder'""), (""'rapper'"", ""'lurk'"")]"	2	'badder' 'timb'
27	fuck troll perf tucker fuckboi commas license driver mark grind	2.0	1.6	2.0	3	'commas' 'license' 'driver'	1	"[(""'fuck'"", ""'fuckboi'"")]"	1	'fuckboi'
28	club smoke cigarettes chimney burn pete mikehardlemonade smokefree retweeet firework	2.0	1.0	2.0	3	'mikehardlemonade' 'retweeet' 'pete'	1	"[(""'smoke'"", ""'smokefree'"")]"	2	'retweeet' 'mikehardlemonade'
29	social facebook gossip addicted goth instagram popularity participate follobackforfolloback startingto	2.8	1.6	2.0	2	'goth' 'startingto'	2	"[(""'follobackforfolloback'"", ""'followback'""), (""'facebook'"", ""'instagram'"")]"	2	'follobackforfolloback' 'startingto'
30	positive negative positivity happiness negativity tolerate pessimistic confrontational despair affirmation	2.0	1.2	3.0	3	'tolerate' 'confrontational' 'affirmation'	2	"[(""'positive'"", ""'positivity'""), (""'negative'"", ""'negativity'"")]"	1	'confrontational'
31	liar lovethissong honesty propaganda govenment badly armenian fascist carolina sickofallthehate	2.0	1.2	2.0	2	'carolina' 'armenian'	1	"[(""'honesty'"", ""'liar'"")]"	3	'lovethissong' 'govenment' 'sickofallthehate'
32	follow boyrusher temecula goingstrong frankie insurgent fuckboy coach flip rule	2.0	2.0	2.0	3	'coach' 'flip' 'rule'	0	[]	3	'boyrusher' 'fuckboy' 'goingstrong'
33	worry stress scared fear webmd panic symptom claustrophobic caution anxiety	3.0	1.0	3.0	3	'webmd' 'caution' 'symptom'	2	"[(""'fear'"", ""'anxiety'""), (""'panic'"", ""'anxiety'"")]"	0	
34	write writing amwriting screenwriting banking writestuff writerlife memo screenwrite mathchat	3.0	1.0	3.0	2	'banking' 'mathchat'	2	"[(""'write'"", ""'writing'""), (""'screenwriting'"", ""'screenwrite'"")]"	2	'writestuff' 'mathchat'
35	run mile marathon sign fitness runner racing wyoming marathontraining marathontraine	3.0	1.0	3.0	2	'sign' 'wyoming'	2	"[(""'marathon'"", ""'marathontraining'""), (""'marathon'"", ""'marathontraine'"")]"	2	'wyoming' 'marathontraine'
36	hashtag hashtagoftheweek soda healthy smoking organize sew hashtagofthe medical mondays	2.0	1.0	2.4	3	'soda' 'sew' 'mondays'	2	"[(""'hashtag'"", ""'hashtagoftheweek'""), (""'hashtag'"", ""'hashtagofthe'"")]"	2	'hashtagoftheweek' 'hashtagofthe'
37	forgive mistake forgiveness apology regret forget unpette circumstance leaf changeswillbemade	3.0	1.0	2.0	3	leaf changeswillbemade unpette	1	"[(""'forgiveness'"", ""'forgive'"")]"	2	'unpette' 'changeswillbemade'
38	counts confession woooooooooah clumsy adventuresinchemistry kardashian science easily punch opportunity	2.0	3.0	2.0	5	'kardashian' 'punch' 'easily' 'clumsy' 'woooooooooah'	0	[]	1	'woooooooooah'
39	blog mondayblog podcast blogge blogging parody wwwblog fblogger scrum vlog	2.0	1.0	2.0	0		5	"[(""'blog'"", ""'blogge'""), (""'blog'"", ""'blogging'""), (""'blog'"", ""'vlog'""), (""'blog'"", ""'wwwblog'""), (""'blog'"", ""'fblogger'"")]"	3	'blogge' 'fblogger' 'vlog'
40	hate ugly hater bitchiness retro uncomplicate ambidextrous cat grumpy horrible	2.0	1.0	2.8	4	'retro' 'uncomplicate' 'ambidextrous' 'cat'	1	"[(""'hate'"", ""'hater'"")]"	0	
41	change anarchy ooc realworld ariel gohard general sarcastic justice jean	2.0	2.2	2.0	1	'jean'	0	[]	1	'ooc'
42	promise fortune earth motto pleasantly promisespromise nofilter dontmakeitworse semen bestow	2.0	1.0	2.0	3	'nofilter' 'dontmakeitworse' 'semen'	1	"[(""'promise'"", ""'promises'"")]"	3	'promisespromise' 'nofilter' 'dontmakeitworse'
43	focused distraction stress silence stillness stillquiethour thoughtless reliever happier comfort	3.0	1.2	2.2	2	'distraction' 'stress'	1	"[(""'stillness'"", ""'stillquiethour'"")]"	1	'stillquiethour'
44	asshole bum angel freak alexa batman kind comfort badass negativity	2.0	2.0	2.4	4	'alexa' 'batman' 'kind' 'comfort'	3	"[(""'asshole'"", ""'bum'""), (""'angel'"", ""'kind'""), (""'freak'"", ""'badass'"")]"	0	
45	listen quiet song mix nelly musiclife pandora benny amplify remix	3.0	1.6	3.0	2	'nelly' 'benny'	1	"[(""'mix'"", ""'remix'"")]"	2	'nelly' 'benny'
46	complete accent transformation ordinary lyfe dragon cats badass british pressure	2.0	2.0	2.0	1	'cats'	0	[]	1	'lyfe'
47	pizza burrito lemming fluffeh margarita marxist muffintop cupcake roma cakes	1.6	1.6	2.8	0		2	"[(""'muffintop'"", ""'cupcake'""), (""'roma'"", ""'margarita'"")]"	2	'lemming' 'fluffeh'
48	jammed stick hand snap stab fingernail tug ratchet gun screw	2.2	1.0	3.0	2	'hand' 'fingernail'	3	"[(""'snap'"", ""'stab'""), (""'stick'"", ""'stab'""), ('is not exact', ""however ('stick' can be a noun and 'stab' a verb"")]"	0	
49	coffee latte milk soda cup almond frappucino mycoffee caffeine startuplife	3.0	1.0	3.0	0		2	"[(""'latte'"", ""'frappucino'""), (""'coffee'"", ""'mycoffee'"")]"	1	'mycoffee'
50	phone unplug chat iphone straightener motorola itsaprobl tsa charger walgreens	2.0	1.4	2.0	3	'straightener' 'tsa' 'walgreens'	2	"[(""'iphone'"", ""'motorola'""), (""'charger'"", ""'unplug'"")]"	2	'itsaprobl' 'tsa'
51	christmas blanket tree crochet card loveyourlife frig mention christmastime scrooge	3.0	1.0	3.0	4	'frig' 'mention' 'loveyourlife' 'scrooge'	1	"[(""'christmas'"", ""'christmastime'"")]"	2	'loveyourlife' 'frig'
52	smile ride mouth quitsmoke farewell personality frown bright motivated obstacle	2.0	1.8	3.0	5	'ride' 'personality' 'obstacle' 'bright' 'motivated'	1	"[(""'smile'"", ""'frown'"")]"	1	'quitsmoke'
53	clean organize house clutter desktop folder moreorganize hoarder cleanup cleancar	3.0	1.0	2.0	2	'hoarder' 'cleancar'	3	"[(""'organize'"", ""'moreorganize'""), (""'clean'"", ""'cleanup'""), (""'cleancar'"", ""'clean'"")]"	2	'moreorganize' 'cleancar'
54	healthy health insurance stjamesnew plaindealer womens physique cholesterol giant choice	2.0	1.0	3.0	3	'giant' 'stjamesnew' 'plaindealer'	1	"[(""'health'"", ""'healthy'"")]"	1	'stjamesnew'
55	patient staright virgos protection carefree therapist rep generous experience service	2.0	2.0	2.0	2	'staright' 'rep'	2	"[(""'rep'"", ""'therapist'""), (""'carefree'"", ""'patient'"")]"	1	'staright'
56	newyear newyearnewme newyearseve newyearsameme newyearsresolution newbeginning jesusyear excited newyearskiss convince	3.0	1.0	2.6	3	'jesusyear' 'convince' 'excited'	4	"[(""'newyear'"", ""'newyearsameme'""), (""'newyear'"", ""'newyearseve'""), (""'newyear'"", ""'newyearnewme'""), (""'newyear'"", ""'newyearsresolution'"")]"	1	'convince'
57	smoking quit cig smoke stressin cigarette tobacco blunt cannabis vibe	3.0	1.0	3.0	2	'vibe' 'blunt'	2	"[(""'cig'"", ""'cigarette'""), (""'smoke'"", ""'smoking'"")]"	1	'stressin'
58	butts crotch big bare lick krazy spank crew flapjack leather	2.0	1.2	2.0	3	'flapjack' 'big' 'crew'	0	[]	1	'krazy'
59	planet tweet crave sponsor planetfittness mpls platform tickets december blog	2.0	1.0	3.0	4	'december' 'mpls' 'tickets' 'blog'	1	"[(""'planet'"", ""'planetfittness'"")]"	1	'planetfittness'
60	finish anthony bro chapstick gurllll spanish mixtape list watch lose	2.0	2.2	2.0	2	'chapstick' 'watch'	0	[]	1	'gurllll'
61	break wellp boner bubblewrap thermofit wrap petty ocean style sweat	2.0	2.0	2.0	2	'ocean' 'style'	0	[]	0	
62	car newdriver turbo vehicle passenger porsche parking jeep lock key	3.0	1.6	3.0	2	'lock' 'key'	1	"[(""'key'"", ""'lock'"")]"	1	'newdriver'
63	dancing inspiration glamour flygirl daredevil youtubers dancertweet dancehall dancer dancerprobs	3.0	1.0	3.0	4	'inspiration' 'youtubers' 'daredevil' 'glamour'	1	[('dancertweet', 'dancerprobs')]	2	'dancertweet' 'dancerprobs'
64	live connected teachit livelifehappy values leslie liveit flow prosper active	3.0	1.0	2.0	1	'leslie'	0	[]	2	'teachit' 'livelifehappy'
65	direction reptilian freedom futurist knobs plato place wall kind wars	2.0	2.0	3.0	2	'knobs' 'plato'	1	"[(""'plato'"", ""'place'"")]"	1	'knobs'
66	calendar month occasion punctual gregorian bday feb kenya jan august	3.0	1.0	3.0	1	'kenya'	0	[]	1	'bday'
67	candy crush rachelclarkgiveaway youtube piss notorious youtuber gamers blockbuster herzog	2.0	2.0	2.0	4	'herzog' 'piss' 'notorious' 'blockbuster'	1	"[(""'youtuber'"", ""'youtube'"")]"	1	'rachelclarkgiveaway'
68	procrastination procrastinate procrastinating writing revise slacker deadline yolo german task	3.0	1.0	3.0	2	'german' 'yolo'	0	[]	1	'yolo'
69	resolutions tlc county awesomer sonoma estate pat improvement sign bae	2.0	2.0	2.0	5	'tlc' 'pat' 'bae' 'sign' 'awesomer'	0	[]	1	'awesomer'
70	faith passion bless psa loveoneanother humility inspirational harvest goodchoices gratitude	3.0	1.4	3.0	1	'psa'	3	"[(""'bless'"", ""'gratitude'""), (""'faith'"", ""'inspirational'""), (""'loveoneanother'"", ""'humility'"")]"	1	'psa'
71	week masterbate birthday tithe yaaaayyyy gambling kenny calendar priority budget	2.0	1.8	2.0	3	'yaaaayyyy' 'kenny' 'masterbate'	0	[]	2	'yaaaayyyy' 'masterbate'
72	soda addiction coke crack sweetener mint pepsi cola aspartame starbuck	2.2	1.0	3.0	3	'crack' 'mint' 'starbuck'	1	"[(""'coke'"", ""'cola'"")]"	1	'starbuck'
73	learn language spanish teach languagelearne rosettastone esol education punctuation speak	3.0	1.2	2.2	1	'punctuation'	1	"[(""'language'"", ""'languagelearne'"")]"	1	'languagelearne'
74	kickstarter billionaire brand entrepreneur experience greensboro goodbusiness gamification startups venture	3.0	2.0	3.0	2	'greensboro' 'experience'	4	"[(""'startups'"", ""'venture'""), (""'entrepreneur'"", ""'startups'""), (""is not a perfect match but ('entrepreneur'"", ""'venture'""), ('could be a good match but none of them is an exact match', ""an exact match is ('brand'"")]"	1	'goodbusiness'
75	pet animal human doggie therapy cpdt puppy bull physical certification	3.0	1.0	3.0	3	'human' 'physical' 'certification'	1	"[(""'cpdt'"", ""'certification'"")]"	1	'cpdt'
76	dread cursing swear yoko cussing ono motto blame jack respect	2.0	1.4	3.0	0		3	"[(""'cussing'"", ""'cursing'""), (""'cussing'"", ""'swear'""), (""'cursing'"", ""'swear'"")]"	1	'ono'
77	figure acting timeformyself vortex dimension district tear record career resolutions	2.0	2.0	2.4	2	'district' 'tear'	0	[]	1	'timeformyself'
78	kiss cuddle zayn crush malik hehshsbsjjsjdmsjdjds cutie partytime baby date	2.0	1.4	2.0	4	'hehshsbsjjsjdmsjdjds' 'partytime' 'zayn' 'malik'	0	[]	1	'hehshsbsjjsjdmsjdjds'
79	adventure hobby fun menu dogtown lords journey marathon bible lot	2.0	2.0	3.0	3	'menu' 'bible' 'lot'	5	"[(""'lords'"", ""'bible'""), (""'menu'"", ""'lot'""), (""'adventure'"", ""'journey'""), (""'hobby'"", ""'fun'""), (""'dogtown'"", ""'marathon'"")]"	1	'dogtown'
80	volunteer community charity rigell organization philanthropy cal contribute social homeless	3.0	1.4	3.0	2	'rigell' 'cal'	2	"[(""'volunteer'"", ""'contribute'""), (""'charity'"", ""'philanthropy'"")]"	2	'rigell' 'cal'
81	person human relive puppet angle public cool help change use	2.0	2.0	3.0	3	'angle' 'public' 'cool'	0	[]	1	'relive'
82	slap punch face folk backstabber crepe snake justin tired loose	2.0	2.0	3.0	2	'crepe' 'justin'	1	"[(""'backstabber'"", ""'snake'"")]"	1	'justin'
83	yoga selfcare planking phillyyoga monthly healthiswealth colleen veggie crossfit sobriety	2.0	1.8	2.6	2	'monthly' 'colleen'	1	"[(""'phillyyoga'"", ""'yoga'"")]"	1	'phillyyoga'
84	sugar diabetes wellness sugarfree eatgoodlookgood dsma dietneverstarte dietinjanuary glutenfree nutrition	3.0	1.0	2.0	4	'dsma' 'eatgoodlookgood' 'dietneverstarte' 'dietinjanuary'	1	"[(""'sugarfree'"", ""'glutenfree'"")]"	4	'dsma' 'dietneverstarte' 'dietinjanuary' 'eatgoodlookgood'
85	bar set wallplate lowkey lower standard replace aim pretty fail	2.0	2.0	3.0	2	'pretty' 'fail'	0	[]	2	'lowkey' 'wallplate'
86	grow boob mature snappin neck model swole boot hot fuck	2.0	1.0	2.0	3	'model' 'boot' 'fuck'	2	"[(""'mature'"", ""'swole'""), (""'boot'"", ""'boot'"")]"	3	'boob' 'snappin' 'swole'
87	tiger buy lexus lambo megamillion americanmusclecar pontiacfirebird jackpot aspire win	2.0	1.4	3.0	3	'tiger' 'aspire' 'buy'	2	"[(""'tiger'"", ""'lexus'""), (""'jackpot'"", ""'megamillion'"")]"	0	
88	penny leave hellofuture neverworthmytime goodbyepast keepitreal term drama perfect job	2.0	1.8	2.0	3	'term' 'job' 'perfect'	2	"[(""'hellofuture'"", ""'goodbyepast'""), (""'neverworthmytime'"", ""'drama'"")]"	4	'hellofuture' 'neverworthmytime' 'goodbyepast' 'keepitreal'
89	hour late grid sunset dreamer meditate workhard noon night sleep	2.0	2.0	3.0	1	'grid'	2	"[(""'sunset'"", ""'noon'""), (""'night'"", ""'sleep'"")]"	1	'workhard'
90	plan succeed socrates personalgrowth endeavor thrive decisive conquer ambition inspire	3.0	1.2	3.0	1	socrates	3	"[(""'succeed'"", ""'thrive'""), (""'conquer'"", ""'succeed'""), (""'thrive'"", ""'conquer'"")]"	1	'personalgrowth'
91	job veteran sticktoit jobless employee worklife quit relate opportunity sign	3.0	1.4	2.0	3	'sign' 'relate' 'sticktoit'	1	"[(""'job'"", ""'jobless'"")]"	1	'sticktoit'
92	lou jack blair gilinsky rabe busey gary john chuck fight	2.0	2.0	3.0	1	'fight'	0	[]	3	'gilinsky' 'rabe' 'busey'
93	fitbit fitness postbabybody nodaysoff smoothie treadmill bikini cardio newyearseve motivation	3.0	1.0	3.0	1	'newyearseve'	0	[]	2	'postbabybody' 'nodaysoff'
94	jersey tshirt spirit tabs thompson underwoods stair skipping fitting school	2.0	2.0	3.0	1	'stair'	2	"[(""'jersey'"", ""'tshirt'""), (""'tabs'"", ""'skipping'"")]"	2	'tabs' 'underwoods'
95	diet skinnydream secondfitness endorse weightlossgoal news gethealthy bet fitnessmotivation proud	3.0	1.0	2.0	2	'news' 'bet'	2	"[(""'diet'"", ""'gethealthy'""), (""'weightlossgoal'"", ""'fitnessmotivation'"")]"	2	'skinnydream' 'secondfitness'
96	dream action startnow dreambig einstein grail escape inspire reality joy	2.4	2.0	3.0	4	'einstein' 'grail' 'escape' 'reality'	2	"[(""'startnow'"", ""'dreambig'""), (""'dream'"", ""'dreambig'"")]"	2	'startnow' 'dreambig'
97	happiness emotion happyheart depressed immortality happier affect drama peace achieve	2.8	1.0	3.0	3	'drama' 'immortality' 'achieve'	2	"[(""'happiness'"", ""'happyheart'""), (""'happiness'"", ""'happier'"")]"	1	'happyheart'
98	niggas boi rebeccarocklynn cnn ruthless toronto don bitch scream voice	1.0	1.8	1.6	2	'cnn' 'toronto'	0	[]	2	'niggas' 'rebeccarocklynn'
99	kill destroyallcliche copenhagen mortally reductionist scorpion wayside wound bite end	2.0	1.0	3.0	2	'copenhagen' 'wayside'	2	"[(""'kill'"", ""'destroy'""), (""'wound'"", ""'bite'"")]"	1	'destroyallcliche'
100	complain blame critic sickness complaining credit responsibility criticism situation learn	3.0	1.0	3.0	2	'credit' 'learn'	2	"[(""'complain'"", ""'complaining'""), (""'critic'"", ""'criticism'"")]"	1	'complaining'
101	productive productivity lazy ingenuity creativity pretentious task desk habit quit	2.0	2.0	3.0	2	'pretentious' 'quit'	1	"[(""'productive'"", ""'productivity'"")]"	1	'pretentious'
102	shop shoplift merchandise homedesign walmart craigslist chandelier section shopping chicago	2.0	1.0	3.0	3	'section' 'chicago' 'homedesign'	1	"[(""'shop'"", ""'shopping'"")]"	1	'homedesign'
103	burroughs whammy buck blair chuck bedfellow throat waldorf rhino eatclean	2.0	2.0	3.0	3	'rhino' 'eatclean' 'waldorf'	2	"[(""'buck'"", ""'blair'""), (""'buck'"", ""'chuck'"")]"	3	'whammy' 'eatclean' 'bedfellow'
104	hillsong hateful creator nobodiesbusiness relationships noshade destroy friendship negative improve	2.0	1.6	2.0	2	'hillsong' 'noshade'	1	"[(""'hillsong'"", ""'noshade'"")]"	2	'nobodiesbusiness' 'noshade'
105	shape gayproblem asf nanobot lazyy beatitudes vicissitude cliche cat fun	1.2	2.6	2.0	2	'cat' 'fun'	0	[]	4	'gayproblem' 'asf' 'lazyy' 'nanobot'
106	gain winterweight beachbody lifting crunch workout holiday season food goal	3.0	1.2	3.0	2	'holiday' 'season'	2	"[(""'winterweight'"", ""'beachbody'""), (""'lifting'"", ""'workout'"")]"	1	'winterweight'
107	toilet paper bathroom toothbrush poop fart lazy hand dog clean	2.0	1.8	3.0	3	'dog' 'hand' 'lazy'	1	"[(""'toilet'"", ""'bathroom'"")]"	2	'poop' 'fart'
108	emojis emoji emoticon exclamation proficient iwokeuplikethis texte cheer happynewyear emotion	2.4	1.0	2.0	4	'exclamation' 'proficient' 'iwokeuplikethis' 'texte'	2	"[(""'emojis'"", ""'emoji'""), (""'emoticon'"", ""'emotion'"")]"	2	'iwokeuplikethis' 'texte'
109	tattoo piercing hispanic dominatrix kinky laceup prodomme bff jewelry gay	2.0	1.6	3.0	3	'jewelry' 'bff' 'hispanic'	1	"[(""'prodomme'"", ""'dominatrix'"")]"	1	'bff'
110	self guilt thoughtfully zona denial courage constructive chill criticism attitude	2.0	2.0	3.0	2	'zona' 'chill'	5	"[(""'self'"", ""'attitude'""), (""'denial'"", ""'criticism'""), (""'courage'"", ""'constructive'""), (""'guilt'"", ""'chill'""), (""'zona'"", ""'thoughtfully'"")]"	1	'zona'
111	boyfriend basicbitchshit blatantly relationship wishful pointless lol baby date healthy	2.0	1.6	2.0	1	'lol'	2	"[(""'boyfriend'"", ""'baby'""), (""'date'"", ""'relationship'"")]"	1	'basicbitchshit'
