ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
39	break pray meet evident sex degree boyfriend lady touch culture	2.0	2.0	3.0	3	'culture' 'evident' 'degree'	0	[]	1	'evident'
40	twitter gain diet tweet write hard friend daily lose lbs	3.0	1.2	3.0	2	'hard' 'friend'	3	"[(""'gain'"", ""'lose'""), (""'diet'"", ""'lbs'""), (""'tweet'"", ""'write'"")]"	1	'lbs'
41	run early tweet workout friend everyday leg social gym weight	3.0	2.0	3.0	2	'social' 'tweet'	0	[]	1	'tweet'
42	action comfortable kill care decide water plan excited help real	2.0	2.0	3.0	2	'water' 'kill'	0	[]	0	
43	kind christmas car group produce important tape youtube adventure apartment	1.8	2.6	3.0	3	'car' 'tape' 'apartment'	0	[]	0	
44	tshirt forreal jersey hear song number quarter send god fatnesstofitness	2.0	1.8	2.0	4	'song' 'number' 'send' 'god'	1	"[(""'tshirt'"", ""'jersey'"")]"	1	'forreal'
45	healthy gym diet right workout twitter yoga tweet lose exercise	3.0	1.0	3.0	3	'right' 'twitter' 'tweet'	4	"[(""'right'"", ""'lose'""), (""'workout'"", ""'exercise'""), (""'yoga'"", ""'exercise'""), (""'tweet'"", ""'twitter'"")]"	0	
46	right club supper smoke goal cigarette stay workout week lose	2.0	2.0	3.0	2	'supper' 'week'	1	"[(""'smoke'"", ""'cigarette'"")]"	1	'supper'
47	sweet fatnesstofitness lame outdoors avoid distance lowcarb attach quarter windbreaker	2.0	2.0	2.0	3	'lame' 'attach' 'quarter'	1	"[(""'lowcarb'"", ""'avoid'"")]"	1	'fatnesstofitness'
48	gym lose read right friend week smoke cigarette healthy tweet	2.0	1.8	3.0	2	'read' 'tweet'	0	[]	0	
49	listen child person iwant dedicate nice white feeling smile regular	2.0	2.0	3.0	3	'iwant' 'regular' 'white'	0	[]	1	'iwant'
