ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
36	social medium small fitness wrong bring vibe finance booty honest	2.0	2.0	3.0	4	'wrong' 'bring' 'booty' 'finance'	0	[]	2	'vibe' 'booty'
37	resolutions fit twice fight story breakfast enjoy success bang important	2.0	2.0	3.0	2	'breakfast' 'bang'	1	"[(""'fight'"", ""'bang'"")]"	0	
38	wear patience seriously live pant regret excuse connected beautiful kind	2.0	2.0	3.0	3	'pant' 'excuse' 'regret'	0	[]	1	'pant'
39	deserve city add achievable walk return scream purpose kick remind	2.0	2.0	3.0	2	'add' 'kick'	1	"[(""'return'"", ""'remind'"")]"	0	
40	listen relationship realize boss busy learn successful fat strong tell	2.0	2.0	3.0	2	'fat' 'strong'	1	"[(""'listen'"", ""'tell'"")]"	2	'fat' 'busy'
41	join goal gym feel figure post million genuinely week makeup	2.0	2.0	3.0	3	'post' 'makeup' 'million'	0	[]	1	'genuinely'
42	idea motivation pick vow chance exciting book reach maybe lbs	2.0	2.0	3.0	2	'book' 'lbs'	0	[]	1	'lbs'
43	wanna head throw job tweet welcome sit forward culture big	2.0	2.0	3.0	2	'job' 'culture'	0	[]	1	'wanna'
44	face sign youtube apartment budget door career girlfriend include sober	2.0	2.4	3.0	0		0	[]	0	
45	pretend finally weed spanish learn confidence sing drinking chicago know	2.0	3.0	3.0	3	'weed' 'spanish' 'chicago'	0	[]	1	'weed'
46	game marathon wish reading present memory tix know write actual	2.0	2.0	3.0	2	'know' 'actual'	1	"[(""'tix'"", ""'ticket'"")]"	1	'tix'
47	damn health hoe invite rest send hate vacation check skip	2.0	2.0	3.0	3	'hate' 'hoe' 'damn'	0	[]	1	'hoe'
48	bed negative rid avoid task succeed prove unnecessary positive training	2.0	1.8	3.0	2	'bed' 'rid'	2	"[(""'negative'"", ""'rid'""), (""'positive'"", ""'succeed'"")]"	1	'rid'
49	father proud friend art mix march stick lose grind great	2.0	2.0	3.0	2	'art' 'mix'	0	[]	1	'mix'
